record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],
"1089818654","47077.87","348.20000000000005","33","103","547043374","-947171139","11.822","103","23.25",,
"1089818655","47089.85","347.79999999999995","33","103","547044629","-947171562","12.083","103","22.59",,
"1089818656","47102.08","347.4","33","103","547045914","-947172005","12.335","103","22.59",,
"1089818657","47114.75","346.79999999999995","33","103","547047237","-947172476","12.578","103","22.59",,
"1089818658","47127.67","346.20000000000005","33","103","547048574","-947172956","12.764","103","22.59",,
"1089818659","47140.5","345.79999999999995","33","103","547049919","-947173410","12.998","103","22.59",,
"1089818660","47153.47","345.20000000000005","33","103","547051286","-947173840","13.1","103","23.33",,
"1089818661","47166.53","344.6","33","104","547052651","-947174261","12.998","104","23.33",,
"1089818662","47179.31","343.79999999999995","33","104","547053981","-947174685","12.867","104","23.33",,
"1089818663","47191.76","343.4","33","104","547055287","-947175153","12.699","104","23.33",,
"1089818664","47204.29","343.20000000000005","33","104","547056589","-947175636","12.671","104","23.33",,
"1089818665","47216.61","342.79999999999995","33","104","547057871","-947176185","12.643","104","22.24",,
"1089818666","47229.15","342.4","33","104","547059162","-947176758","12.587","104","22.24",,
"1089818667","47241.7","342.0","33","103","547060418","-947177456","12.54","103","22.24",,
"1089818668","47254.36","341.4","33","103","547061653","-947178251","12.466","103","22.24",,
"1089818669","47267.0","341.0","33","103","547062829","-947179214","12.391","103","22.24",,
"1089818670","47279.6","340.4","33","103","547063980","-947180234","12.466","103","21.13",,
"1089818671","47292.23","339.79999999999995","33","103","547065075","-947181407","12.615","103","21.13",,
"1089818672","47304.88","339.20000000000005","33","103","547066107","-947182647","12.531","103","21.13",,
"1089818673","47317.44","338.4","33","103","547067055","-947184036","12.643","103","21.13",,
"1089818674","47330.05","337.79999999999995","33","103","547067909","-947185523","12.447","103","21.13",,
"1089818675","47342.65","337.20000000000005","33","103","547068704","-947187067","12.391","103","21.96",,
"1089818676","47354.67","336.79999999999995","33","103","547069419","-947188617","12.167","103","21.96",,
"1089818677","47366.98","336.20000000000005","33","103","547070150","-947190188","12.037","103","21.96",,
"1089818678","47378.92","335.79999999999995","33","103","547070881","-947191708","11.822","103","21.96",,
"1089818679","47390.62","335.4","33","103","547071618","-947193165","11.551","103","21.96",,
"1089818680","47401.74","335.20000000000005","33","103","547072335","-947194535","11.132","103","23.3",,
"1089818681","47412.77","335.0","33","103","547073044","-947195881","10.758","103","23.3",,
"1089818682","47423.29","334.79999999999995","33","103","547073702","-947197172","10.208","103","23.3",,
"1089818683","47433.47","334.79999999999995","33","104","547074303","-947198431","9.807","104","23.3",,
"1089818684","47442.78","334.79999999999995","33","104","547074869","-947199615","9.331","104","23.3",,
"1089818685","47451.99","334.79999999999995","33","105","547075416","-947200776","8.92","105","22.23",,
"1089818686","47460.1","335.0","33","105","547075931","-947201842","8.463","105","22.23",,
"1089818687","47468.83","335.0","33","105","547076448","-947202941","8.248","105","22.23",,
"1089818688","47477.45","335.20000000000005","33","106","547076940","-947203999","7.959","106","22.23",,
"1089818689","47485.26","335.4","33","106","547077391","-947204978","7.754","106","22.23",,
"1089818690","47492.85","335.4","33","106","547077843","-947205940","7.744","106","21.12",,
"1089818691","47499.88","335.6","33","107","547078277","-947206819","7.39","107","21.12",,
"1089818692","47506.85","335.6","33","107","547078715","-947207666","7.203","107","21.12",,
"1089818693","47513.17","335.79999999999995","33","107","547079126","-947208502","7.213","107","21.12",,
"1089818694","47520.13","336.0","33","107","547079575","-947209359","7.231","107","21.12",,
"1089818695","47526.86","336.20000000000005","33","108","547080016","-947210215","7.194","108","21.95",,
"1089818696","47533.92","336.4","33","108","547080450","-947211105","7.091","108","21.95",,
"1089818697","47540.73","336.4","33","108","547080879","-947211981","7.063","108","21.95",,
"1089818698","47547.87","336.6","33","109","547081314","-947212878","7.073","109","21.95",,
"1089818699","47554.83","336.6","33","109","547081739","-947213752","6.998","109","21.95",,
"1089818700","47561.76","336.79999999999995","33","109","547082178","-947214609","7.045","109","21.72",,
"1089818701","47568.74","336.79999999999995","33","109","547082620","-947215486","7.166","109","21.72",,
"1089818702","47575.73","336.79999999999995","33","109","547083066","-947216358","7.101","109","21.72",,
"1089818703","47582.78","336.79999999999995","33","109","547083517","-947217233","7.073","109","21.72",,
"1089818704","47589.81","336.79999999999995","33","110","547083948","-947218125","7.082","110","21.72",,
"1089818705","47597.01","336.79999999999995","33","110","547084354","-947219065","7.11","110","23.93",,
"1089818706","47604.31","336.79999999999995","33","110","547084732","-947220032","7.166","110","23.93",,
"1089818707","47611.33","336.79999999999995","33","110","547085103","-947220996","7.194","110","23.93",,
"1089818708","47618.94","336.79999999999995","33","110","547085440","-947222018","7.241","110","23.93",,
"1089818709","47625.67","337.0","33","110","547085741","-947223000","7.259","110","23.93",,
"1089818710","47632.98","337.0","33","111","547086039","-947224046","7.306","111","23.04",,
"1089818711","47640.33","337.0","33","111","547086303","-947225119","7.297","111","23.04",,
"1089818712","47647.87","337.20000000000005","33","112","547086563","-947226216","7.39","112","23.04",,
"1089818713","47655.3","337.20000000000005","33","112","547086784","-947227318","7.381","112","23.04",,
"1089818714","47662.82","337.20000000000005","33","113","547086929","-947228442","7.502","113","23.04",,
"1089818715","47669.82","337.4","33","114","547087068","-947229540","7.455","114","22.84",,
"1089818716","47677.62","337.4","33","114","547087194","-947230706","7.409","114","22.84",,
"1089818717","47685.11","337.4","33","115","547087294","-947231856","7.446","115","22.84",,
"1089818718","47692.68","337.4","33","115","547087364","-947233017","7.418","115","22.84",,
"1089818719","47700.32","337.4","33","116","547087399","-947234179","7.381","116","22.84",,
"1089818720","47707.82","337.4","33","116","547087389","-947235342","7.409","116","21.92",,
"1089818721","47715.66","337.4","33","116","547087313","-947236530","7.437","116","21.92",,
"1089818722","47723.47","337.4","33","117","547087188","-947237720","7.67","117","21.92",,
"1089818723","47731.66","337.4","33","117","547086988","-947238903","7.605","117","21.92",,
"1089818724","47739.21","337.4","33","117","547086783","-947240005","7.66","117","21.92",,
"1089818725","47746.34","337.4","33","117","547086550","-947241079","7.763","117","22.09",,
"1089818726","47754.06","337.20000000000005","33","117","547086284","-947242220","7.922","117","22.09",,
"1089818727","47762.16","337.20000000000005","33","117","547085994","-947243398","7.978","117","22.09",,
"1089818728","47770.44","337.0","33","117","547085685","-947244590","8.155","117","22.09",,
"1089818729","47778.89","336.79999999999995","33","117","547085395","-947245818","8.183","117","22.09",,
"1089818730","47787.55","336.79999999999995","33","117","547085124","-947247074","8.304","117","23.78",,
"1089818731","47796.07","336.6","33","117","547084828","-947248295","8.37","117","23.78",,
"1089818732","47804.23","336.4","33","116","547084546","-947249482","8.304","116","23.78",,
"1089818733","47812.4","336.4","33","116","547084276","-947250695","8.36","116","23.78",,
"1089818734","47820.73","336.20000000000005","33","116","547083989","-947251900","8.22","116","24.91",,
"1089818735","47828.78","336.20000000000005","33","116","547083702","-947253097","8.23","116","24.91",,
"1089818736","47837.03","336.0","33","116","547083389","-947254293","8.043","116","24.91",,
"1089818737","47845.46","335.79999999999995","33","116","547083079","-947255489","7.996","116","24.91",,
"1089818738","47853.65","335.6","33","116","547082769","-947256641","7.856","116","24.91",,
"1089818739","47861.48","335.6","33","116","547082486","-947257756","7.772","116","24.91",,
"1089818740","47868.74","335.6","33","116","547082188","-947258784","7.549","116","24.48",,
"1089818741","47875.55","335.6","33","116","547081905","-947259785","7.381","116","24.48",,
"1089818742","47882.62","335.79999999999995","33","116","547081633","-947260820","7.175","116","24.48",,
"1089818743","47890.21","335.79999999999995","33","116","547081414","-947261904","6.961","116","24.48",,
"1089818744","47896.9","335.79999999999995","33","116","547081185","-947262884","6.886","116","24.48",,
"1089818745","47903.6","335.79999999999995","33","116","547080946","-947263857","6.802","116","23.01",,
"1089818746","47910.23","336.0","33","116","547080683","-947264798","6.718","116","23.01",,
"1089818747","47916.61","336.0","33","116","547080426","-947265694","6.457","116","23.01",,
"1089818748","47922.47","336.0","33","116","547080183","-947266583","6.345","116","23.01",,
"1089818749","47928.84","336.0","33","116","547079970","-947267505","6.037","116","23.01",,
"1089818750","47934.87","336.20000000000005","33","116","547079777","-947268409","5.888","116","21.64",,
"1089818751","47941.36","336.20000000000005","33","117","547079609","-947269365","6.056","117","21.64",,
"1089818752","47947.53","336.20000000000005","33","117","547079374","-947270266","6.074","117","21.64",,
"1089818753","47953.83","336.4","33","117","547079112","-947271172","6.14","117","21.64",,
"1089818754","47960.44","336.4","33","118","547078828","-947272078","6.121","118","21.64",,
"1089818755","47966.33","336.4","33","118","547078603","-947272952","5.944","118","23.48",,
"1089818756","47972.62","336.4","33","119","547078371","-947273898","6.084","119","23.48",,
"1089818757","47979.54","336.4","33","119","547078100","-947274847","6.028","119","23.48",,
"1089818758","47986.27","336.4","33","119","547077822","-947275759","6.112","119","23.48",,
"1089818759","47992.39","336.4","33","119","547077563","-947276632","6.102","119","23.48",,
"1089818760","47998.85","336.6","32","118","547077315","-947277527","6.102","118","25.1",,
"1089818761","48004.82","336.6","33","118","547077079","-947278400","6.158","118","25.1",,
"1089818762","48011.37","336.6","33","118","547076813","-947279296","6.177","118","25.1",,
"1089818763","48017.44","336.79999999999995","32","118","547076569","-947280140","6.336","118","25.1",,
"1089818764","48023.12","336.79999999999995","32","118","547076353","-947280976","6.28","118","25.1",,
"1089818765","48029.01","336.79999999999995","32","118","547076129","-947281877","6.336","118","25.39",,
"1089818766","48035.61","336.79999999999995","32","119","547075870","-947282844","6.466","119","25.39",,
"1089818767","48042.73","336.79999999999995","32","119","547075606","-947283835","6.55","119","25.39",,
"1089818768","48049.4","336.79999999999995","32","119","547075333","-947284781","6.615","119","25.39",,
"1089818769","48056.05","336.79999999999995","32","120","547075073","-947285739","6.503","120","25.39",,
"1089818770","48062.85","336.79999999999995","32","120","547074795","-947286696","6.531","120","24.8",,
"1089818771","48069.6","337.0","32","120","547074520","-947287657","6.578","120","24.8",,
"1089818772","48076.65","337.0","32","120","547074234","-947288622","6.569","120","24.8",,
"1089818773","48083.35","337.0","32","120","547073986","-947289564","6.457","120","24.8",,
"1089818774","48089.87","337.20000000000005","32","119","547073699","-947290491","6.681","119","24.8",,
"1089818775","48096.62","337.20000000000005","32","119","547073442","-947291443","6.671","119","23.62",,
"1089818776","48103.24","337.4","32","119","547073203","-947292385","6.699","119","23.62",,
"1089818777","48109.65","337.4","32","118","547072984","-947293322","6.69","118","23.62",,
"1089818778","48115.8","337.4","32","117","547072765","-947294215","6.522","117","23.62",,
"1089818779","48121.6","337.6","32","117","547072533","-947295082","6.354","117","23.62",,
"1089818780","48127.31","337.6","32","116","547072281","-947295923","6.084","116","23.62",,
"1089818781","48133.17","337.6","32","115","547072010","-947296785","5.766","115","23.62",,
"1089818782","48139.59","337.79999999999995","32","114","547071809","-947297699","5.468","114","23.62",,
"1089818783","48145.6","337.79999999999995","32","114","547071539","-947298558","5.776","114","23.62",,
"1089818784","48151.86","337.79999999999995","32","113","547071293","-947299449","5.692","113","23.62",,
"1089818785","48158.15","338.0","32","113","547071066","-947300353","5.748","113","25.2",,
"1089818786","48164.38","338.0","32","112","547070822","-947301232","5.748","112","25.2",,
"1089818787","48170.62","338.0","32","112","547070598","-947302117","5.878","112","25.2",,
"1089818788","48176.43","338.0","32","112","547070363","-947302975","5.813","112","25.2",,
"1089818789","48182.81","338.20000000000005","32","112","547070125","-947303899","5.748","112","25.2",,
"1089818790","48189.34","338.20000000000005","32","113","547069887","-947304823","5.738","113","25.46",,
"1089818791","48195.46","338.20000000000005","32","113","547069646","-947305700","5.776","113","25.46",,
"1089818792","48201.63","338.20000000000005","32","113","547069391","-947306550","5.729","113","25.46",,
"1089818793","48207.6","338.20000000000005","32","113","547069145","-947307387","5.766","113","25.46",,
"1089818794","48213.43","338.4","32","113","547068915","-947308206","5.682","113","25.46",,
"1089818795","48218.87","338.4","32","112","547068695","-947308991","5.57","112","25.63",,
"1089818796","48224.56","338.6","32","112","547068456","-947309795","5.561","112","25.63",,
"1089818797","48230.4","338.79999999999995","32","111","547068221","-947310630","5.757","111","25.63",,
"1089818798","48236.05","338.79999999999995","32","111","547067983","-947311441","5.617","111","25.63",,
"1089818799","48241.85","338.79999999999995","32","110","547067755","-947312281","5.664","110","25.63",,
"1089818800","48247.82","339.0","32","109","547067522","-947313125","5.552","109","25.35",,
"1089818801","48253.74","339.0","32","109","547067311","-947313982","5.617","109","25.35",,
"1089818802","48259.65","339.0","32","109","547067119","-947314841","5.617","109","25.35",,
"1089818803","48265.55","339.0","32","109","547066910","-947315681","5.626","109","25.35",,
"1089818804","48271.07","339.0","32","108","547066682","-947316484","5.617","108","25.35",,
"1089818805","48277.02","339.20000000000005","32","108","547066444","-947317320","5.608","108","26.35",,
"1089818806","48282.81","339.20000000000005","32","108","547066238","-947318145","5.589","108","26.35",,
"1089818807","48288.57","339.4","32","108","547066026","-947318950","5.561","108","26.35",,
"1089818808","48293.91","339.4","32","108","547065830","-947319727","5.608","108","26.35",,
"1089818809","48299.28","339.6","32","108","547065642","-947320511","5.561","108","26.35",,
"1089818810","48304.93","339.6","32","108","547065455","-947321320","5.664","108","25.44",,
"1089818811","48310.34","339.6","32","108","547065252","-947322101","5.682","108","25.44",,
"1089818812","48315.71","339.79999999999995","32","108","547065053","-947322890","5.701","108","25.44",,
"1089818813","48321.25","339.79999999999995","32","108","547064843","-947323692","5.682","108","25.44",,
"1089818814","48326.69","340.0","32","109","547064628","-947324485","5.654","109","25.44",,
"1089818815","48332.25","340.0","32","109","547064412","-947325290","5.58","109","26.41",,
"1089818816","48337.84","340.0","32","109","547064198","-947326095","5.57","109","26.41",,
"1089818817","48343.3","340.20000000000005","32","109","547063987","-947326908","5.514","109","26.41",,
"1089818818","48349.16","340.20000000000005","32","109","547063776","-947327777","5.552","109","26.41",,
"1089818819","48355.24","340.20000000000005","32","109","547063566","-947328657","5.486","109","26.41",,
"1089818820","48361.31","340.20000000000005","32","109","547063332","-947329527","5.496","109","25.09",,
"1089818821","48367.39","340.20000000000005","32","109","547063093","-947330390","5.552","109","25.09",,
"1089818822","48373.49","340.4","32","109","547062862","-947331252","5.524","109","25.09",,
"1089818823","48379.5","340.4","32","109","547062625","-947332090","5.533","109","25.09",,
"1089818824","48385.04","340.6","32","109","547062410","-947332897","5.458","109","25.09",,
"1089818825","48390.97","340.6","32","109","547062178","-947333746","5.617","109","25.38",,
"1089818826","48396.85","340.6","32","109","547061956","-947334574","5.598","109","25.38",,
"1089818827","48402.74","340.6","32","109","547061737","-947335417","5.636","109","25.38",,
"1089818828","48408.5","340.79999999999995","32","110","547061525","-947336254","5.794","110","25.38",,
"1089818829","48414.42","340.79999999999995","32","110","547061296","-947337115","5.934","110","25.38",,
"1089818830","48420.77","340.79999999999995","32","110","547061055","-947338018","6.084","110","24.8",,
"1089818831","48427.04","341.0","32","110","547060823","-947338929","6.121","110","24.8",,
"1089818832","48433.55","341.0","32","111","547060577","-947339854","6.214","111","24.8",,
"1089818833","48440.01","341.20000000000005","32","111","547060316","-947340761","6.317","111","24.8",,
"1089818834","48446.48","341.20000000000005","32","111","547060063","-947341687","6.476","111","24.8",,
"1089818835","48453.03","341.4","32","112","547059803","-947342611","6.513","112","24.4",,
"1089818836","48459.5","341.4","32","112","547059542","-947343551","6.709","112","24.4",,
"1089818837","48466.32","341.4","32","112","547059259","-947344514","6.718","112","24.4",,
"1089818838","48473.14","341.6","32","113","547059007","-947345482","6.681","113","24.4",,
"1089818839","48480.03","341.6","32","113","547058757","-947346460","6.727","113","24.4",,
"1089818840","48486.58","341.79999999999995","32","113","547058503","-947347408","6.802","113","23.36",,
"1089818841","48493.44","341.79999999999995","32","112","547058240","-947348408","6.961","112","23.36",,
"1089818842","48500.78","342.0","32","112","547057984","-947349454","7.101","112","23.36",,
"1089818843","48507.74","342.20000000000005","32","112","547057726","-947350481","7.287","112","23.36",,
"1089818844","48515.05","342.20000000000005","32","112","547057418","-947351520","7.297","112","23.36",,
"1089818845","48522.76","342.20000000000005","32","112","547057091","-947352615","7.567","112","21.87",,
"1089818846","48530.65","342.20000000000005","32","112","547056774","-947353723","7.623","112","21.87",,
"1089818847","48538.35","342.20000000000005","32","112","547056465","-947354835","7.772","112","21.87",,
"1089818848","48546.28","342.0","32","113","547056149","-947355944","7.772","113","21.87",,
"1089818849","48553.8","342.0","32","113","547055853","-947357048","7.828","113","23.63",,
"1089818850","48561.4","342.0","32","114","547055594","-947358186","7.614","114","23.63",,
"1089818851","48569.75","342.0","32","114","547055280","-947359367","7.688","114","23.63",,
"1089818852","48577.97","341.79999999999995","32","114","547054935","-947360559","8.006","114","23.63",,
"1089818853","48586.35","341.79999999999995","32","115","547054615","-947361766","7.968","115","23.63",,
"1089818854","48594.98","341.79999999999995","32","115","547054287","-947362992","7.968","115","23.63",,
"1089818855","48603.55","341.79999999999995","32","115","547053975","-947364209","7.959","115","23.63",,
"1089818856","48612.11","341.6","32","115","547053658","-947365395","7.95","115","23.63",,
"1089818857","48619.83","341.6","32","115","547053390","-947366531","7.987","115","23.63",,
"1089818858","48627.68","341.6","32","115","547053119","-947367697","8.034","115","23.63",,
"1089818859","48636.1","341.4","32","115","547052827","-947368926","8.118","115","23.63",,
"1089818860","48645.01","341.20000000000005","32","115","547052528","-947370237","8.538","115","23.23",,
"1089818861","48653.92","340.79999999999995","32","115","547052193","-947371511","8.51","115","23.23",,
"1089818862","48662.99","340.6","32","115","547051834","-947372802","8.743","115","23.23",,
"1089818863","48672.01","340.4","32","115","547051491","-947374088","8.706","115","23.23",,
"1089818864","48680.71","340.20000000000005","32","115","547051143","-947375334","8.584","115","24.54",,
"1089818865","48689.62","340.20000000000005","32","115","547050788","-947376610","8.631","115","24.54",,
"1089818866","48698.37","340.0","32","115","547050440","-947377864","8.491","115","24.54",,
"1089818867","48707.35","339.79999999999995","32","116","547050101","-947379138","8.482","116","24.54",,
"1089818868","48715.99","339.6","32","116","547049755","-947380384","8.566","116","24.54",,
"1089818869","48724.73","339.6","32","116","547049412","-947381620","8.416","116","24.54",,
"1089818870","48733.65","339.4","32","116","547049069","-947382847","8.407","116","23.45",,
"1089818871","48741.87","339.4","32","117","547048741","-947384020","8.472","117","23.45",,
"1089818872","48750.15","339.4","32","117","547048398","-947385193","8.416","117","23.45",,
"1089818873","48758.16","339.20000000000005","32","117","547048065","-947386354","8.435","117","23.45",,
"1089818874","48766.66","339.20000000000005","32","117","547047737","-947387572","8.407","117","23.45",,
"1089818875","48775.2","339.0","32","116","547047429","-947388798","8.463","116","22.72",,
"1089818876","48783.69","339.0","32","116","547047114","-947389999","8.398","116","22.72",,
"1089818877","48791.79","338.79999999999995","32","116","547046816","-947391177","8.407","116","22.72",,
"1089818878","48799.76","338.6","32","116","547046502","-947392353","8.398","116","22.72",,
"1089818879","48807.8","338.4","32","115","547046193","-947393552","8.183","115","22.72",,
"1089818880","48816.55","338.4","32","115","547045846","-947394788","8.267","115","23.02",,
"1089818881","48825.06","338.20000000000005","32","115","547045515","-947396018","8.37","115","23.02",,
"1089818882","48833.68","338.20000000000005","32","114","547045167","-947397247","8.388","114","23.02",,
"1089818883","48842.7","338.0","32","114","547044797","-947398556","8.734","114","23.02",,
"1089818884","48852.14","338.0","32","114","547044453","-947399911","8.743","114","23.02",,
"1089818885","48861.78","338.0","32","113","547044083","-947401255","8.734","113","22.43",,
"1089818886","48870.86","337.79999999999995","32","113","547043728","-947402530","8.752","113","22.43",,
"1089818887","48879.65","337.6","32","113","547043378","-947403805","8.92","113","22.43",,
"1089818888","48888.46","337.6","32","112","547043047","-947405082","8.687","112","22.43",,
"1089818889","48897.56","337.6","32","112","547042711","-947406366","8.584","112","22.43",,
"1089818890","48906.23","337.4","32","111","547042385","-947407608","8.491","111","22.43",,
"1089818891","48914.8","337.4","32","111","547042073","-947408839","8.323","111","22.43",,
"1089818892","48923.12","337.20000000000005","32","110","547041771","-947410042","8.248","110","22.43",,
"1089818893","48931.43","337.20000000000005","32","110","547041450","-947411231","8.192","110","22.43",,
"1089818894","48939.59","337.0","32","110","547041154","-947412419","8.164","110","22.43",,
"1089818895","48947.89","337.0","32","109","547040838","-947413591","8.052","109","21.25",,
"1089818896","48955.69","337.0","32","109","547040529","-947414716","7.95","109","21.25",,
"1089818897","48963.55","337.0","32","109","547040236","-947415855","7.828","109","21.25",,
"1089818898","48971.37","336.79999999999995","32","109","547039951","-947416983","7.67","109","21.25",,
"1089818899","48978.85","336.79999999999995","32","108","547039650","-947418073","7.511","108","21.25",,
"1089818900","48986.54","336.79999999999995","32","108","547039358","-947419157","7.231","108","20.86",,
"1089818901","48993.95","336.79999999999995","32","108","547039076","-947420213","7.241","108","20.86",,
"1089818902","49001.35","337.0","32","108","547038784","-947421270","7.287","108","20.86",,
"1089818903","49008.65","336.79999999999995","32","108","547038488","-947422297","7.166","108","20.86",,
"1089818904","49015.62","336.79999999999995","32","108","547038207","-947423293","7.082","108","20.86",,
"1089818905","49022.62","336.79999999999995","32","108","547037938","-947424288","6.877","108","20.6",,
"1089818906","49029.51","336.79999999999995","32","108","547037693","-947425271","6.755","108","20.6",,
"1089818907","49035.9","336.79999999999995","32","108","547037476","-947426205","6.569","108","20.6",,
"1089818908","49041.94","336.79999999999995","32","108","547037265","-947427092","6.289","108","20.6",,
"1089818909","49048.07","336.79999999999995","32","108","547037059","-947427986","6.084","108","20.6",,
"1089818910","49054.02","337.0","32","108","547036843","-947428877","6.074","108","22.0",,
"1089818911","49060.29","337.0","32","108","547036622","-947429759","5.776","108","22.0",,
"1089818912","49065.9","337.20000000000005","32","108","547036428","-947430569","5.626","108","22.0",,
"1089818913","49070.35","337.20000000000005","32","108","547036304","-947431300","5.001","108","22.0",,
"1089818914","49075.88","337.4","32","109","547036205","-947432125","4.703","109","22.0",,
"1089818915","49080.97","337.6","32","109","547036029","-947432899","4.647","109","20.97",,
"1089818916","49087.0","337.79999999999995","32","110","547035765","-947433695","4.759","110","20.97",,
"1089818917","49092.03","337.79999999999995","32","111","547035554","-947434416","4.684","111","20.97",,
"1089818918","49097.3","338.0","32","111","547035268","-947435119","4.824","111","20.97",,
"1089818919","49102.31","338.4","32","112","547035013","-947435812","4.591","112","21.85",,
"1089818920","49107.44","338.6","32","113","547034847","-947436564","4.46","113","21.85",,
"1089818921","49112.62","338.79999999999995","32","114","547034632","-947437283","4.208","114","21.85",,
"1089818922","49117.19","339.20000000000005","32","115","547034463","-947437987","4.078","115","21.85",,
"1089818923","49122.15","339.6","32","116","547034308","-947438698","3.788","116","21.85",,
"1089818924","49126.46","339.79999999999995","32","117","547034142","-947439347","3.583","117","21.85",,
"1089818925","49130.9","340.0","32","118","547033949","-947439936","3.126","118","22.05",,
"1089818926","49135.42","340.20000000000005","32","119","547033759","-947440536","3.163","119","22.05",,
"1089818927","49139.46","340.4","32","120","547033651","-947441152","3.368","120","22.05",,
"1089818928","49143.53","340.6","32","122","547033543","-947441766","3.322","122","22.05",,
"1089818929","49147.57","340.79999999999995","32","123","547033371","-947442371","3.322","123","22.05",,
"1089818930","49151.72","341.0","32","123","547033194","-947443012","3.35","123","22.18",,
"1089818931","49156.74","341.0","32","124","547032983","-947443690","3.462","124","22.18",,
"1089818932","49160.85","341.20000000000005","32","125","547032786","-947444324","3.518","125","22.18",,
"1089818933","49165.6","341.20000000000005","32","125","547032535","-947444985","3.574","125","22.18",,
"1089818934","49170.51","341.4","32","125","547032342","-947445670","3.583","125","21.87",,
"1089818935","49175.0","341.4","32","126","547032191","-947446386","3.676","126","21.87",,
"1089818936","49180.55","341.6","32","126","547032020","-947447154","3.574","126","21.87",,
"1089818937","49185.7","341.79999999999995","32","126","547031890","-947447866","3.574","126","21.87",,
"1089818938","49190.42","341.79999999999995","32","127","547031735","-947448560","3.63","127","21.87",,
"1089818939","49195.4","342.0","32","127","547031517","-947449226","3.732","127","21.87",,
"1089818940","49199.93","342.20000000000005","32","128","547031291","-947449862","3.975","128","22.06",,
"1089818941","49204.36","342.4","32","128","547031095","-947450510","3.938","128","22.06",,
"1089818942","49209.44","342.4","32","129","547030908","-947451244","3.994","129","22.06",,
"1089818943","49214.1","342.6","32","129","547030822","-947451960","3.779","129","22.06",,
"1089818944","49219.04","342.79999999999995","32","130","547030666","-947452647","3.695","130","22.06",,
"1089818945","49223.58","342.79999999999995","32","130","547030434","-947453263","3.742","130","22.19",,
"1089818946","49228.13","342.79999999999995","32","130","547030216","-947453892","3.872","130","22.19",,
"1089818947","49233.58","343.0","32","130","547029960","-947454673","4.675","130","22.19",,
"1089818948","49239.52","343.0","32","130","547029691","-947455443","4.6","130","22.19",,
"1089818949","49245.08","343.20000000000005","32","130","547029475","-947456235","4.936","130","22.19",,
"1089818950","49250.51","343.20000000000005","32","130","547029262","-947457009","4.964","130","22.66",,
"1089818951","49255.81","343.20000000000005","32","130","547029036","-947457782","5.067","130","22.66",,
"1089818952","49261.47","343.20000000000005","32","130","547028815","-947458581","5.029","130","22.66",,
"1089818953","49267.43","343.4","32","130","547028590","-947459408","5.235","130","22.66",,
"1089818954","49272.52","343.4","32","130","547028425","-947460165","4.777","130","22.66",,
"1089818955","49278.02","343.20000000000005","32","130","547028225","-947460967","5.057","130","22.2",,
"1089818956","49283.76","343.20000000000005","32","129","547028000","-947461776","5.16","129","22.2",,
"1089818957","49289.6","343.20000000000005","32","129","547027773","-947462633","5.346","129","22.2",,
"1089818958","49296.31","343.20000000000005","32","129","547027498","-947463573","5.916","129","22.2",,
"1089818959","49302.92","343.20000000000005","32","129","547027272","-947464505","5.776","129","22.2",,
"1089818960","49309.17","343.20000000000005","32","129","547027038","-947465405","5.906","129","23.85",,
"1089818961","49315.76","343.20000000000005","32","129","547026781","-947466350","6.233","129","23.85",,
"1089818962","49322.28","343.20000000000005","32","129","547026526","-947467294","6.214","129","23.85",,
"1089818963","49329.08","343.20000000000005","32","129","547026282","-947468281","6.354","129","23.85",,
"1089818964","49335.92","343.20000000000005","32","128","547026054","-947469260","6.242","128","25.35",,
"1089818965","49342.4","343.20000000000005","31","128","547025867","-947470188","5.906","128","25.35",,
"1089818966","49348.3","343.4","31","128","547025677","-947471108","5.944","128","25.35",,
"1089818967","49354.8","343.4","32","127","547025425","-947472066","6.009","127","25.35",,
"1089818968","49361.42","343.4","32","127","547025185","-947473059","6.27","127","25.35",,
"1089818969","49368.8","343.20000000000005","32","127","547024911","-947474135","6.587","127","25.35",,
"1089818970","49375.71","343.20000000000005","32","127","547024727","-947475147","6.046","127","25.56",,
"1089818971","49383.19","343.20000000000005","32","126","547024480","-947476193","6.364","126","25.56",,
"1089818972","49390.21","343.20000000000005","32","126","547024218","-947477171","6.448","126","25.56",,
"1089818973","49396.78","343.20000000000005","32","126","547023972","-947478126","6.438","126","25.56",,
"1089818974","49403.39","343.20000000000005","32","126","547023680","-947479050","6.392","126","25.56",,
"1089818975","49409.89","343.4","32","126","547023411","-947479977","6.317","126","25.31",,
"1089818976","49415.85","343.4","32","126","547023214","-947480819","5.552","126","25.31",,
"1089818977","49422.73","343.4","32","126","547022921","-947481785","6.037","126","25.31",,
"1089818978","49429.66","343.4","32","126","547022587","-947482746","6.196","126","25.31",,
"1089818979","49436.9","343.4","32","126","547022329","-947483785","6.289","126","25.31",,
"1089818980","49443.81","342.6","32","126","547022046","-947484766","6.298","126","25.93",,
"1089818981","49450.38","342.0","32","125","547021775","-947485697","6.084","125","25.93",,
"1089818982","49456.35","342.0","32","125","547021557","-947486528","5.3","125","25.93",,
"1089818983","49461.78","342.0","32","125","547021318","-947487290","5.151","125","25.93",,
"1089818984","49467.2","342.0","32","124","547021060","-947488060","5.346","124","26.73",,
