record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1081804248","19967.13","44.60000000000002","3","145","145","26.7","566950366","-628032576","2.902",,
"1081804249","19969.89","45.0","3","145","145","26.7","566950266","-628032985","2.93",,
"1081804250","19972.58","45.200000000000045","3","145","145","26.7","566950190","-628033406","2.93",,
"1081804251","19975.55","45.60000000000002","3","146","146","26.7","566950085","-628033847","2.939",,
"1081804252","19978.22","46.0","3","146","146","26.85","566949991","-628034255","2.921",,
"1081804253","19981.02","46.39999999999998","3","146","146","26.85","566949897","-628034679","2.911",,
"1081804254","19984.08","46.60000000000002","3","146","146","26.85","566949784","-628035126","2.93",,
"1081804255","19986.62","47.0","3","146","146","26.85","566949671","-628035524","2.958",,
"1081804256","19990.35","47.200000000000045","3","146","146","26.85","566949572","-628036066","2.958",,
"1081804257","19993.19","47.60000000000002","3","146","146","25.38","566949481","-628036492","2.893",,
"1081804258","19995.86","48.0","3","146","146","25.38","566949348","-628036884","2.874",,
"1081804259","19998.71","48.39999999999998","3","146","146","25.38","566949234","-628037305","2.874",,
"1081804260","20001.78","48.799999999999955","3","145","145","25.38","566949086","-628037735","2.967",,
"1081804261","20004.63","49.200000000000045","3","145","145","25.38","566948955","-628038149","2.958",,
"1081804262","20007.42","49.39999999999998","3","145","145","25.38","566948831","-628038566","2.958",,
"1081804263","20010.73","49.799999999999955","3","145","145","25.38","566948693","-628039033","2.921",,
"1081804264","20013.62","50.200000000000045","3","145","145","25.38","566948574","-628039464","2.921",,
"1081804265","20016.9","50.39999999999998","3","145","145","25.38","566948453","-628039945","2.921",,
"1081804266","20020.19","50.799999999999955","3","145","145","25.38","566948318","-628040414","2.986",,
"1081804267","20023.26","51.200000000000045","3","145","145","27.16","566948190","-628040863","3.06",,
"1081804268","20026.42","51.60000000000002","3","145","145","27.16","566948049","-628041307","3.051",,
"1081804269","20029.35","51.799999999999955","2","145","145","27.16","566947905","-628041713","3.079",,
"1081804270","20032.2","52.200000000000045","2","146","146","27.16","566947743","-628042100","3.051",,
"1081804271","20035.1","52.60000000000002","2","146","146","27.16","566947594","-628042510","3.032",,
"1081804272","20038.13","52.799999999999955","2","146","146","27.55","566947446","-628042930","3.004",,
"1081804273","20040.93","53.200000000000045","2","147","147","27.55","566947300","-628043331","3.004",,
"1081804274","20044.02","53.60000000000002","2","147","147","27.55","566947131","-628043759","3.07",,
"1081804275","20047.13","53.799999999999955","2","147","147","27.55","566946981","-628044206","3.051",,
"1081804276","20050.62","54.200000000000045","2","148","148","27.55","566946819","-628044687","3.051",,
"1081804277","20053.57","54.60000000000002","2","148","148","26.63","566946639","-628045072","3.051",,
"1081804278","20056.74","54.799999999999955","2","148","148","26.63","566946492","-628045507","2.995",,
"1081804279","20059.49","55.200000000000045","2","148","148","26.63","566946346","-628045892","2.921",,
"1081804280","20062.42","55.39999999999998","2","148","148","26.63","566946192","-628046293","2.958",,
"1081804281","20064.98","55.799999999999955","2","149","149","26.63","566946044","-628046650","2.865",,
"1081804282","20067.77","56.200000000000045","2","149","149","29.17","566945867","-628047007","2.809",,
"1081804283","20070.61","56.39999999999998","2","149","149","29.17","566945690","-628047375","2.855",,
"1081804284","20073.57","56.799999999999955","2","149","149","29.17","566945517","-628047768","2.911",,
"1081804285","20076.61","57.200000000000045","2","149","149","29.17","566945329","-628048155","2.976",,
"1081804286","20079.58","57.60000000000002","2","149","149","29.17","566945166","-628048559","3.014",,
"1081804287","20082.68","58.200000000000045","2","149","149","31.26","566944992","-628048973","2.995",,
"1081804288","20085.57","58.39999999999998","2","149","149","31.26","566944813","-628049354","3.042",,
"1081804289","20088.63","58.799999999999955","2","148","148","31.26","566944626","-628049748","3.06",,
"1081804290","20091.59","59.200000000000045","2","148","148","31.26","566944470","-628050168","3.06",,
"1081804291","20094.62","59.60000000000002","2","149","149","31.26","566944287","-628050580","3.014",,
"1081804292","20097.85","60.0","2","149","149","30.68","566944092","-628050993","3.032",,
"1081804293","20100.88","60.200000000000045","2","149","149","30.68","566943888","-628051375","3.042",,
"1081804294","20103.94","60.60000000000002","2","149","149","30.68","566943685","-628051752","3.004",,
"1081804295","20106.82","61.0","2","149","149","30.68","566943494","-628052126","2.967",,
"1081804296","20110.01","61.39999999999998","2","149","149","30.68","566943287","-628052512","2.893",,
"1081804297","20113.01","61.799999999999955","2","149","149","30.69","566943092","-628052880","2.855",,
"1081804298","20115.79","62.0","2","149","149","30.69","566942899","-628053217","2.893",,
"1081804299","20118.77","62.39999999999998","2","150","150","30.69","566942710","-628053597","2.976",,
"1081804300","20121.78","62.799999999999955","2","150","150","30.69","566942500","-628053967","3.032",,
"1081804301","20125.17","63.200000000000045","2","150","150","30.69","566942272","-628054350","3.088",,
"1081804302","20128.1","63.39999999999998","2","150","150","32.66","566942091","-628054728","3.135",,
"1081804303","20130.73","63.799999999999955","2","150","150","32.66","566941904","-628055086","3.107",,
"1081804304","20134.03","64.0","2","151","151","32.66","566941690","-628055496","3.107",,
"1081804305","20137.11","64.39999999999998","2","151","151","32.66","566941480","-628055878","3.126",,
"1081804306","20140.55","64.79999999999995","2","151","151","32.66","566941270","-628056307","3.107",,
"1081804307","20143.42","65.0","2","151","151","33.13","566941060","-628056657","3.079",,
"1081804308","20146.61","65.39999999999998","2","151","151","33.13","566940860","-628057068","2.995",,
"1081804309","20149.94","65.60000000000002","2","151","151","33.13","566940651","-628057452","2.93",,
"1081804310","20152.14","66.0","2","151","151","33.13","566940469","-628057692","2.781",,
"1081804311","20155.18","66.39999999999998","2","151","151","33.13","566940282","-628058066","2.976",,
"1081804312","20157.76","66.60000000000002","2","151","151","33.5","566940111","-628058419","3.126",,
"1081804313","20160.94","67.0","2","151","151","33.5","566939919","-628058835","3.163",,
"1081804314","20164.05","67.39999999999998","2","151","151","33.5","566939725","-628059247","3.144",,
"1081804315","20167.48","67.79999999999995","2","151","151","33.5","566939523","-628059699","3.182",,
"1081804316","20170.72","68.0","2","151","151","33.5","566939325","-628060119","3.154",,
"1081804317","20174.05","68.39999999999998","2","152","152","32.57","566939136","-628060567","3.135",,
"1081804318","20177.34","68.79999999999995","2","152","152","32.57","566938936","-628060993","3.088",,
"1081804319","20180.69","69.20000000000005","2","152","152","32.57","566938765","-628061452","3.144",,
"1081804320","20183.9","69.39999999999998","2","152","152","32.57","566938598","-628061904","3.191",,
"1081804321","20187.15","69.79999999999995","2","152","152","32.57","566938410","-628062323","3.088",,
"1081804322","20190.15","70.0","2","153","153","33.92","566938257","-628062750","3.144",,
"1081804323","20193.5","70.39999999999998","2","153","153","33.92","566938083","-628063215","3.284",,
"1081804324","20196.38","71.0","2","153","153","33.92","566937945","-628063632","3.032",,
"1081804325","20199.38","71.20000000000005","2","154","154","33.92","566937778","-628064045","2.948",,
"1081804326","20202.56","71.60000000000002","2","154","154","33.92","566937629","-628064481","2.874",,
"1081804327","20205.29","72.0","2","155","155","34.42","566937496","-628064881","2.921",,
"1081804328","20208.33","72.39999999999998","2","155","155","34.42","566937340","-628065296","2.911",,
"1081804329","20211.32","72.79999999999995","2","155","155","34.42","566937194","-628065705","2.874",,
"1081804330","20213.86","73.0","2","155","155","34.42","566937074","-628066083","2.79",,
"1081804331","20216.94","73.39999999999998","2","155","155","34.42","566936988","-628066536","2.809",,
"1081804332","20219.61","73.79999999999995","2","155","155","34.42","566936889","-628066928","2.818",,
"1081804333","20222.15","74.0","2","155","155","34.42","566936790","-628067321","2.827",,
"1081804334","20225.12","74.39999999999998","2","155","155","34.42","566936673","-628067750","2.827",,
"1081804335","20228.01","74.79999999999995","2","155","155","34.42","566936551","-628068183","2.865",,
"1081804336","20231.11","75.0","2","155","155","34.42","566936452","-628068642","2.874",,
"1081804337","20233.92","75.39999999999998","2","155","155","34.42","566936374","-628069078","2.939",,
"1081804338","20237.03","75.60000000000002","2","154","154","34.42","566936274","-628069534","2.93",,
"1081804339","20239.86","76.0","2","154","154","34.42","566936189","-628069973","3.004",,
"1081804340","20242.88","76.20000000000005","2","154","154","34.42","566936104","-628070437","2.967",,
"1081804341","20246.19","76.60000000000002","2","154","154","34.42","566935923","-628070899","3.219",,
"1081804342","20249.11","77.0","2","154","154","34.53","566935864","-628071343","2.967",,
"1081804343","20251.98","77.20000000000005","2","154","154","34.53","566935849","-628071792","2.939",,
"1081804344","20254.71","77.60000000000002","2","154","154","34.53","566935798","-628072218","2.902",,
"1081804345","20257.29","77.79999999999995","2","153","153","34.53","566935750","-628072638","2.921",,
"1081804346","20260.32","78.20000000000005","2","153","153","34.53","566935695","-628073110","2.93",,
"1081804347","20263.26","78.39999999999998","2","153","153","34.53","566935634","-628073564","2.958",,
"1081804348","20266.06","78.60000000000002","2","153","153","34.53","566935573","-628074000","2.967",,
"1081804349","20268.99","79.0","2","153","153","34.53","566935538","-628074462","2.976",,
"1081804350","20272.13","79.20000000000005","2","153","153","34.53","566935501","-628074948","3.004",,
"1081804351","20275.12","79.60000000000002","2","153","153","34.53","566935463","-628075419","3.014",,
"1081804352","20278.4","79.79999999999995","2","152","152","34.53","566935439","-628075924","3.06",,
"1081804353","20281.43","80.20000000000005","2","152","152","34.53","566935442","-628076422","3.126",,
"1081804354","20285.13","80.39999999999998","2","152","152","34.53","566935407","-628076981","3.144",,
"1081804355","20288.16","80.60000000000002","2","152","152","34.53","566935419","-628077457","3.144",,
"1081804356","20290.95","81.0","2","152","152","34.53","566935394","-628077919","3.21",,
"1081804357","20294.35","81.20000000000005","2","151","151","34.43","566935368","-628078439","3.191",,
"1081804358","20297.24","81.60000000000002","2","151","151","34.43","566935356","-628078906","3.21",,
"1081804359","20300.55","81.79999999999995","2","151","151","34.43","566935360","-628079434","3.359",,
"1081804360","20304.13","82.0","2","151","151","34.43","566935369","-628079989","3.424",,
"1081804361","20307.37","82.20000000000005","2","151","151","34.43","566935410","-628080505","3.415",,
"1081804362","20310.89","82.60000000000002","2","151","151","35.16","566935459","-628081063","3.546",,
"1081804363","20314.58","83.0","2","151","151","35.16","566935498","-628081641","3.574",,
"1081804364","20318.15","83.20000000000005","2","150","150","35.16","566935535","-628082206","3.583",,
"1081804365","20321.93","83.39999999999998","2","150","150","35.16","566935619","-628082788","3.714",,
"1081804366","20325.36","83.79999999999995","2","150","150","35.16","566935673","-628083344","3.723",,
"1081804367","20329.11","84.0","2","150","150","34.8","566935734","-628083928","3.602",,
"1081804368","20332.69","84.20000000000005","2","150","150","34.8","566935822","-628084492","3.564",,
"1081804369","20336.47","84.60000000000002","2","150","150","34.8","566935918","-628085062","3.49",,
"1081804370","20340.02","84.79999999999995","2","150","150","34.8","566936011","-628085607","3.536",,
"1081804371","20343.49","85.0","2","150","150","34.8","566936135","-628086137","3.611",,
"1081804372","20347.23","85.39999999999998","2","150","150","34.55","566936274","-628086692","3.62",,
"1081804373","20350.92","85.60000000000002","2","150","150","34.55","566936387","-628087256","3.592",,
"1081804374","20354.79","86.0","2","150","150","34.55","566936517","-628087826","3.583",,
"1081804375","20358.3","86.20000000000005","2","150","150","34.55","566936654","-628088341","3.536",,
"1081804376","20361.91","86.60000000000002","2","150","150","34.55","566936800","-628088858","3.546",,
"1081804377","20365.24","86.79999999999995","2","150","150","35.63","566936915","-628089370","3.555",,
"1081804378","20368.94","87.20000000000005","2","150","150","35.63","566937036","-628089925","3.527",,
"1081804379","20372.6","87.60000000000002","2","150","150","35.63","566937180","-628090459","3.518",,
"1081804380","20375.91","87.79999999999995","2","150","150","35.63","566937316","-628090959","3.49",,
"1081804381","20379.68","88.20000000000005","2","150","150","35.63","566937471","-628091496","3.49",,
"1081804382","20383.13","88.60000000000002","2","150","150","37.14","566937631","-628091991","3.527",,
"1081804383","20386.55","88.79999999999995","2","150","150","37.14","566937810","-628092464","3.518",,
"1081804384","20389.94","89.0","2","150","150","37.14","566937996","-628092934","3.499",,
"1081804385","20393.54","89.39999999999998","2","150","150","37.14","566938192","-628093428","3.546",,
"1081804386","20397.35","89.79999999999995","2","150","150","37.14","566938376","-628093955","3.555",,
"1081804387","20400.9","90.0","2","150","150","36.18","566938572","-628094450","3.592",,
"1081804388","20404.73","90.39999999999998","2","150","150","36.18","566938791","-628094968","3.704",,
"1081804389","20408.72","90.60000000000002","2","150","150","36.18","566939037","-628095484","3.76",,
"1081804390","20412.63","91.0","2","150","150","36.18","566939301","-628095960","3.732",,
"1081804391","20416.49","91.20000000000005","2","150","150","36.18","566939553","-628096421","3.714",,
"1081804392","20419.94","91.60000000000002","2","150","150","35.14","566939792","-628096850","3.714",,
"1081804393","20423.5","91.79999999999995","2","150","150","35.14","566940042","-628097281","3.76",,
"1081804394","20427.26","92.20000000000005","2","150","150","35.14","566940298","-628097744","3.732",,
"1081804395","20431.04","92.39999999999998","2","151","151","35.14","566940567","-628098204","3.77",,
"1081804396","20435.01","92.79999999999995","1","151","151","35.14","566940842","-628098682","3.798",,
"1081804397","20438.82","93.20000000000005","2","151","151","35.14","566941144","-628099097","3.854",,
"1081804398","20442.87","93.39999999999998","1","150","150","34.06","566941462","-628099522","3.863",,
"1081804399","20446.77","93.60000000000002","1","150","150","34.06","566941779","-628099931","3.928",,
"1081804400","20450.82","94.0","1","150","150","34.06","566942100","-628100341","3.928",,
"1081804401","20454.4","94.20000000000005","1","150","150","34.06","566942408","-628100733","3.984",,
"1081804402","20458.75","94.60000000000002","1","150","150","34.12","566942768","-628101151","3.984",,
"1081804403","20463.12","95.20000000000005","2","150","150","34.12","566943113","-628101592","4.087",,
"1081804404","20467.36","95.60000000000002","1","150","150","34.12","566943451","-628102009","4.05",,
"1081804405","20471.16","95.79999999999995","1","149","149","34.12","566943759","-628102396","3.956",,
"1081804406","20474.99","96.0","1","149","149","34.12","566944076","-628102771","3.9",,
"1081804407","20478.47","96.39999999999998","1","149","149","33.38","566944395","-628103106","3.91",,
"1081804408","20482.11","96.60000000000002","1","149","149","33.38","566944739","-628103427","3.956",,
"1081804409","20486.15","96.79999999999995","1","149","149","33.38","566945123","-628103744","3.966",,
"1081804410","20490.49","97.20000000000005","1","149","149","33.38","566945527","-628104049","4.022",,
"1081804411","20494.4","97.39999999999998","1","148","148","33.38","566945894","-628104379","4.05",,
"1081804412","20498.78","97.60000000000002","1","148","148","31.7","566946293","-628104733","4.078",,
"1081804413","20502.9","97.79999999999995","1","148","148","31.7","566946702","-628104990","4.05",,
"1081804414","20507.11","98.0","1","148","148","31.7","566947119","-628105274","4.124",,
"1081804415","20511.77","98.20000000000005","1","148","148","31.7","566947566","-628105561","4.255",,
"1081804416","20516.2","98.39999999999998","1","148","148","31.7","566947993","-628105854","4.32",,
"1081804417","20520.58","98.60000000000002","1","147","147","31.7","566948429","-628106134","4.395",,
"1081804418","20525.1","98.79999999999995","1","147","147","31.7","566948884","-628106413","4.423",,
"1081804419","20530.09","99.0","1","147","147","31.7","566949354","-628106698","4.432",,
"1081804420","20534.41","99.20000000000005","1","146","146","31.7","566949787","-628106961","4.516",,
"1081804421","20538.86","99.60000000000002","1","146","146","31.7","566950235","-628107199","4.591",,
"1081804422","20543.43","99.79999999999995","1","145","145","30.97","566950689","-628107448","4.684",,
"1081804423","20548.04","99.79999999999995","1","145","145","30.97","566951139","-628107702","4.712",,
"1081804424","20552.07","100.0","1","145","145","30.97","566951566","-628107967","4.777",,
"1081804425","20556.91","100.20000000000005","1","145","145","30.97","566952075","-628108214","4.927",,
"1081804426","20562.52","100.39999999999998","1","145","145","30.97","566952627","-628108469","5.085",,
"1081804427","20567.63","100.60000000000002","1","145","145","31.28","566953146","-628108764","5.197",,
"1081804428","20572.99","100.79999999999995","1","145","145","31.28","566953690","-628109006","5.16",,
"1081804429","20578.43","101.0","1","144","144","31.28","566954229","-628109276","5.253",,
"1081804430","20583.44","101.0","1","144","144","31.28","566954733","-628109553","5.291",,
"1081804431","20588.51","101.20000000000005","1","144","144","31.28","566955250","-628109855","5.365",,
"1081804432","20593.83","101.39999999999998","1","144","144","31.88","566955777","-628110171","5.393",,
"1081804433","20599.12","101.39999999999998","1","143","143","31.88","566956328","-628110448","5.561",,
"1081804434","20604.83","101.60000000000002","1","142","142","31.88","566956921","-628110727","5.785",,
"1081804435","20611.07","101.79999999999995","1","142","142","31.88","566957553","-628111043","6.056",,
"1081804436","20617.66","101.79999999999995","1","141","141","31.88","566958203","-628111372","6.28",,
"1081804437","20623.98","101.79999999999995","1","141","141","30.7","566958845","-628111701","6.503",,
"1081804438","20630.66","102.0","1","140","140","30.7","566959508","-628112068","6.709",,
"1081804439","20637.05","102.0","1","140","140","30.7","566960178","-628112390","6.849",,
"1081804440","20643.95","102.0","1","139","139","30.7","566960886","-628112758","6.905",,
"1081804441","20651.2","102.0","1","139","139","30.7","566961611","-628113142","6.961",,
"1081804442","20658.44","102.20000000000005","1","138","138","29.91","566962356","-628113488","7.157",,
"1081804443","20665.81","102.20000000000005","1","138","138","29.91","566963122","-628113834","7.325",,
"1081804444","20673.99","102.20000000000005","1","137","137","29.91","566963924","-628114229","7.521",,
"1081804445","20681.57","102.20000000000005","1","137","137","29.91","566964707","-628114618","7.754",,
"1081804446","20689.96","102.0","1","136","136","29.91","566965548","-628115037","8.024",,
"1081804447","20698.04","102.0","1","136","136","29.78","566966360","-628115479","8.136",,
"1081804448","20706.43","102.0","1","135","135","29.78","566967179","-628115970","8.342",,
"1081804449","20714.37","101.79999999999995","1","134","134","29.78","566967997","-628116413","8.538",,
"1081804450","20722.97","101.79999999999995","1","133","133","29.78","566968884","-628116839","8.827",,
"1081804451","20732.04","101.60000000000002","1","133","133","29.78","566969816","-628117288","9.181",,
"1081804452","20741.76","101.20000000000005","1","133","133","30.88","566970794","-628117794","9.499",,
"1081804453","20751.27","100.79999999999995","1","133","133","30.88","566971767","-628118308","9.732",,
"1081804454","20761.61","100.60000000000002","1","132","132","30.88","566972799","-628118877","9.993",,
"1081804455","20771.85","100.39999999999998","1","132","132","30.88","566973836","-628119396","10.208",,
"1081804456","20782.1","100.0","1","130","130","30.88","566974904","-628119907","10.497",,
"1081804457","20793.37","99.60000000000002","1","129","129","30.03","566976053","-628120433","10.88",,
"1081804458","20805.0","99.20000000000005","1","127","127","30.03","566977216","-628121042","11.243",,
"1081804459","20816.8","98.60000000000002","1","125","125","30.03","566978389","-628121725","11.635",,
"1081804460","20828.67","98.0","1","124","124","30.03","566979598","-628122362","12.009",,
"1081804461","20841.22","97.39999999999998","1","122","122","30.03","566980883","-628122952","12.4",,
"1081804462","20854.17","96.60000000000002","1","118","118","27.9","566982216","-628123498","12.867",,
"1081804463","20867.57","95.79999999999995","1","117","117","27.9","566983591","-628124117","13.362",,
"1081804464","20881.29","95.0","1","116","116","27.9","566984998","-628124776","13.809",,
"1081804465","20895.5","94.0","1","115","115","27.9","566986453","-628125475","14.248",,
"1081804466","20910.42","93.20000000000005","1","114","114","27.9","566987971","-628126207","14.668",,
"1081804467","20925.25","92.0","1","113","113","27.26","566989475","-628126967","14.742",,
"1081804468","20939.93","90.79999999999995","1","112","112","27.26","566990955","-628127809","14.649",,
"1081804469","20954.46","89.79999999999995","1","113","113","27.26","566992377","-628128756","14.295",,
"1081804470","20968.98","88.60000000000002","1","113","113","27.26","566993729","-628129897","14.285",,
"1081804471","20983.58","87.20000000000005","1","111","111","27.26","566995006","-628131265","14.649",,
"1081804472","20998.89","85.79999999999995","1","111","111","27.26","566996252","-628132823","14.938",,
"1081804473","21013.97","84.20000000000005","1","110","110","27.62","566997420","-628134512","15.377",,
"1081804474","21029.29","82.39999999999998","1","109","109","27.62","566998510","-628136331","15.237",,
"1081804475","21044.48","80.79999999999995","1","108","108","27.62","566999478","-628138262","15.134",,
"1081804476","21059.52","79.0","1","108","108","27.62","567000351","-628140292","15.246",,
"1081804477","21075.48","77.0","1","108","108","27.62","567001129","-628142533","15.461",,
"1081804478","21091.3","75.0","1","108","108","27.62","567001707","-628144880","15.638",,
"1081804479","21107.12","73.20000000000005","1","108","108","27.62","567002148","-628147301","15.946",,
"1081804480","21122.67","71.0","1","108","108","27.62","567002440","-628149743","15.844",,
"1081804481","21138.43","68.79999999999995","1","121","121","27.62","567002614","-628152221","15.648",,
"1081804482","21153.85","66.60000000000002","1","121","121","27.62","567002630","-628154674","15.414",,
"1081804483","21169.4","64.60000000000002","1","121","121","27.62","567002502","-628157130","15.293",,
"1081804484","21185.08","62.799999999999955","1","121","121","27.62","567002220","-628159592","15.536",,
"1081804485","21201.05","60.60000000000002","1","121","121","27.62","567001802","-628162033","15.704",,
"1081804486","21216.68","58.39999999999998","1","121","121","27.62","567001222","-628164384","15.816",,
"1081804487","21232.79","56.39999999999998","1","121","121","27.62","567000476","-628166712","15.974",,
"1081804488","21248.81","54.39999999999998","1","121","121","27.62","566999564","-628168878","15.965",,
"1081804489","21264.91","52.60000000000002","1","121","121","27.62","566998545","-628170957","15.918",,
"1081804490","21281.21","51.0","1","121","121","27.62","566997382","-628172868","15.844",,
"1081804491","21296.77","49.39999999999998","1","121","121","27.62","566996256","-628174710","15.769",,
"1081804492","21312.4","47.799999999999955","1","121","121","27.62","566995093","-628176503","15.666",,
"1081804493","21327.93","46.39999999999998","1","1","121","27.62","566993930","-628178268","15.573",,
"1081804494","21343.59","45.0","1","1","121","27.62","566992777","-628180071","15.489",,
"1081804495","21358.88","43.799999999999955","1","1","121","27.62","566991625","-628181805","15.302",,
"1081804496","21374.22","42.60000000000002","1","1","121","27.62","566990478","-628183522","15.2",,
"1081804497","21388.94","41.200000000000045","1","1","121","27.62","566989357","-628185184","15.116",,
"1081804498","21403.71","40.200000000000045","1","1","121","27.62","566988270","-628186917","15.004",,
"1081804499","21418.97","39.200000000000045","1","1","121","27.62","566987215","-628188751","14.882",,
"1081804500","21433.78","38.0","1","1","121","27.62","566986231","-628190599","14.836",,
"1081804501","21448.56","37.0","1","1","121","27.62","566985325","-628192525","14.761",,
"1081804502","21463.37","36.0","1","1","121","27.62","566984421","-628194451","14.733",,
"1081804503","21478.08","34.60000000000002","1","1","121","27.62","566983571","-628196428","14.733",,
"1081804504","21492.94","33.39999999999998","1","1","121","27.62","566982751","-628198435","14.659",,
"1081804505","21507.39","32.39999999999998","1","1","121","27.62","566982037","-628200467","14.509",,
"1081804506","21521.34","31.399999999999977","1","1","121","27.62","566981353","-628202466","14.192",,
"1081804507","21535.5","30.399999999999977","1","1","121","27.62","566980716","-628204482","13.697",,
"1081804508","21549.09","29.200000000000045","1","1","121","27.62","566980147","-628206448","13.399",,
"1081804509","21562.04","28.200000000000045","1","1","121","27.62","566979634","-628208358","13.026",,
"1081804510","21575.08","27.200000000000045","1","1","121","27.62","566979169","-628210299","12.792",,
"1081804511","21587.79","26.399999999999977","1","1","121","27.62","566978690","-628212180","12.671",,
"1081804512","21600.24","26.0","1","1","121","27.62","566978250","-628214031","12.391",,
"1081804513","21612.34","25.399999999999977","1","1","121","27.62","566977856","-628215852","12.074",,
"1081804514","21624.09","25.0","1","1","121","27.62","566977454","-628217619","11.859",,
"1081804515","21635.74","24.600000000000023","1","1","121","27.62","566977078","-628219382","11.729",,
"1081804516","21647.09","24.399999999999977","1","104","104","27.62","566976682","-628221097","11.505",,
"1081804517","21658.54","24.200000000000045","1","105","105","27.62","566976287","-628222821","11.262",,
"1081804518","21669.87","24.0","1","105","105","27.62","566975899","-628224516","11.141",,
"1081804519","21680.56","23.799999999999955","1","105","105","27.62","566975538","-628226143","10.982",,
"1081804520","21691.48","23.799999999999955","1","104","104","27.62","566975138","-628227767","10.814",,
"1081804521","21702.2","23.799999999999955","1","105","105","27.62","566974767","-628229364","10.618",,
"1081804522","21712.54","23.600000000000023","1","106","106","27.62","566974414","-628230904","10.301",,
"1081804523","21722.56","23.600000000000023","1","108","108","27.62","566974079","-628232406","10.012",,
"1081804524","21731.97","23.600000000000023","1","108","108","27.62","566973775","-628233836","9.723",,
"1081804525","21741.47","23.600000000000023","1","109","109","27.62","566973462","-628235266","9.48",,
"1081804526","21750.57","23.600000000000023","1","109","109","27.62","566973189","-628236650","9.172",,
"1081804527","21759.16","23.799999999999955","1","106","106","27.62","566972885","-628237952","8.818",,
"1081804528","21767.6","23.799999999999955","1","106","106","27.62","566972565","-628239213","8.482",,
"1081804529","21776.13","24.0","1","107","107","27.62","566972271","-628240483","8.136",,
"1081804530","21784.22","24.200000000000045","1","108","108","27.62","566971995","-628241681","7.838",,
"1081804531","21791.43","24.200000000000045","1","109","109","27.62","566971741","-628242763","7.399",,
"1081804532","21798.4","24.600000000000023","1","109","109","27.62","566971496","-628243811","7.026",,
"1081804533","21805.16","25.0","1","109","109","27.62","566971274","-628244826","6.681",,
"1081804534","21811.52","25.399999999999977","1","111","111","27.62","566971038","-628245766","6.317",,
"1081804535","21817.32","25.799999999999955","1","111","111","27.62","566970823","-628246639","5.878",,
"1081804536","21823.08","26.200000000000045","1","112","112","27.62","566970575","-628247462","5.533",,
"1081804537","21828.16","26.399999999999977","1","113","113","24.27","566970360","-628248216","5.216",,
"1081804538","21833.15","26.799999999999955","1","113","113","24.27","566970121","-628248916","4.899",,
"1081804539","21837.62","27.200000000000045","1","114","114","24.27","566969884","-628249533","4.637",,
"1081804540","21842.07","27.600000000000023","2","115","115","24.27","566969666","-628250151","4.479",,
"1081804541","21846.2","27.799999999999955","1","115","115","24.27","566969449","-628250731","4.367",,
"1081804542","21850.36","28.200000000000045","1","116","116","24.27","566969207","-628251290","4.227",,
"1081804543","21854.56","28.600000000000023","1","116","116","23.66","566968963","-628251844","4.106",,
"1081804544","21858.4","28.799999999999955","1","117","117","23.66","566968722","-628252347","3.984",,
"1081804545","21862.47","29.200000000000045","1","118","118","23.66","566968507","-628252895","3.816",,
"1081804546","21866.08","29.399999999999977","1","118","118","23.66","566968284","-628253371","3.676",,
"1081804547","21869.77","29.799999999999955","1","119","119","23.25","566968052","-628253846","3.63",,
"1081804548","21873.32","30.200000000000045","1","120","120","23.25","566967795","-628254255","3.574",,
"1081804549","21876.67","30.399999999999977","1","121","121","23.25","566967551","-628254646","3.536",,
"1081804550","21880.09","30.799999999999955","1","122","122","23.25","566967309","-628255075","3.564",,
"1081804551","21883.82","31.0","1","123","123","23.25","566967041","-628255503","3.518",,
"1081804552","21887.2","31.200000000000045","1","124","124","23.25","566966782","-628255889","3.49",,
"1081804553","21890.59","31.399999999999977","1","125","125","22.98","566966517","-628256285","3.518",,
"1081804554","21894.57","31.600000000000023","1","126","126","22.98","566966230","-628256728","3.462",,
"1081804555","21898.12","31.799999999999955","2","127","127","22.98","566965971","-628257119","3.34",,
"1081804556","21901.44","32.0","1","128","128","22.98","566965701","-628257453","3.35",,
"1081804557","21904.73","32.200000000000045","1","129","129","22.98","566965443","-628257820","3.415",,
"1081804558","21908.34","32.39999999999998","1","129","129","22.8","566965168","-628258192","3.49",,
"1081804559","21911.39","32.799999999999955","1","130","130","22.8","566964919","-628258552","3.527",,
"1081804560","21915.09","33.200000000000045","1","130","130","22.8","566964608","-628258919","3.574",,
"1081804561","21918.73","33.39999999999998","1","131","131","22.8","566964294","-628259275","3.592",,
"1081804562","21922.61","33.60000000000002","1","131","131","22.8","566963955","-628259612","3.583",,
"1081804563","21926.12","33.799999999999955","1","131","131","23.07","566963644","-628259936","3.583",,
"1081804564","21929.8","34.0","1","132","132","23.07","566963303","-628260238","3.574",,
"1081804565","21933.54","34.200000000000045","1","132","132","23.07","566962958","-628260515","3.527",,
"1081804566","21937.0","34.60000000000002","1","132","132","23.07","566962645","-628260805","3.434",,
"1081804567","21940.39","34.799999999999955","1","133","133","23.07","566962319","-628261043","3.415",,
"1081804568","21943.75","35.200000000000045","1","133","133","24.83","566962018","-628261347","3.396",,
