record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1083787162","13634.55","124.39999999999998","130","5","130","30.25","566974515","-630142335","6.942",,
"1083787163","13641.56","124.39999999999998","130","5","130","30.25","566974837","-630143343","6.905",,
"1083787164","13648.76","124.60000000000002","130","5","130","30.25","566975176","-630144366","6.961",,
"1083787165","13655.84","124.60000000000002","130","5","130","30.25","566975509","-630145369","6.989",,
"1083787166","13662.94","124.79999999999995","130","5","130","30.4","566975834","-630146379","7.035",,
"1083787167","13670.02","124.79999999999995","130","5","130","30.4","566976162","-630147386","7.082",,
"1083787168","13677.03","124.79999999999995","129","5","129","30.4","566976476","-630148389","7.045",,
"1083787169","13683.89","125.0","129","5","129","30.4","566976793","-630149379","7.007",,
"1083787170","13690.9","125.0","129","5","129","30.4","566977113","-630150376","6.97",,
"1083787171","13697.78","125.0","129","5","129","31.29","566977440","-630151349","7.017",,
"1083787172","13704.49","125.20000000000005","129","5","129","31.29","566977741","-630152328","6.979",,
"1083787173","13711.54","125.20000000000005","130","5","130","31.29","566978022","-630153344","6.979",,
"1083787174","13717.73","125.20000000000005","130","5","130","31.29","566978332","-630154262","6.849",,
"1083787175","13725.0","125.39999999999998","130","5","130","31.29","566978725","-630155252","6.821",,
"1083787176","13732.34","125.39999999999998","130","5","130","30.31","566979117","-630156259","7.007",,
"1083787177","13739.85","125.39999999999998","130","5","130","30.31","566979493","-630157291","7.147",,
"1083787178","13746.82","125.39999999999998","131","5","131","30.31","566979825","-630158277","7.054",,
"1083787179","13753.63","125.39999999999998","131","5","131","30.31","566980141","-630159252","6.923",,
"1083787180","13760.45","125.60000000000002","131","5","131","30.31","566980457","-630160234","6.914",,
"1083787181","13767.39","125.60000000000002","131","5","131","29.65","566980767","-630161247","6.923",,
"1083787182","13774.55","125.60000000000002","131","5","131","29.65","566981058","-630162281","6.793",,
"1083787183","13781.48","125.60000000000002","132","5","132","29.65","566981352","-630163273","6.765",,
"1083787184","13787.86","125.79999999999995","132","5","132","29.65","566981617","-630164209","6.718",,
"1083787185","13794.3","125.79999999999995","132","5","132","29.65","566981890","-630165143","6.671",,
"1083787186","13800.53","125.79999999999995","132","5","132","25.28","566982173","-630166051","6.587",,
"1083787187","13806.91","126.0","133","5","133","25.28","566982474","-630166987","6.615",,
"1083787188","13813.77","126.0","133","5","133","25.28","566982788","-630167974","6.643",,
"1083787189","13820.87","126.0","133","5","133","25.28","566983104","-630168988","6.662",,
"1083787190","13828.05","126.20000000000005","133","5","133","25.28","566983440","-630169983","6.727",,
"1083787191","13834.58","126.20000000000005","133","5","133","26.3","566983675","-630170966","6.755",,
"1083787192","13841.35","126.20000000000005","134","5","134","26.3","566983910","-630171977","6.709",,
"1083787193","13847.96","126.39999999999998","134","5","134","26.3","566984185","-630172937","6.55",,
"1083787194","13854.22","126.39999999999998","134","5","134","26.3","566984467","-630173859","6.438",,
"1083787195","13860.95","126.39999999999998","134","5","134","26.3","566984769","-630174826","6.401",,
"1083787196","13867.4","126.60000000000002","134","5","134","26.59","566985055","-630175750","6.196",,
"1083787197","13873.81","126.60000000000002","134","5","134","26.59","566985308","-630176684","6.158",,
"1083787198","13879.92","126.79999999999995","133","5","133","26.59","566985542","-630177591","6.121",,
"1083787199","13885.79","126.79999999999995","133","5","133","26.59","566985880","-630178391","5.916",,
"1083787200","13891.81","126.79999999999995","132","5","132","26.59","566986010","-630179310","5.664",,
"1083787201","13897.31","127.0","132","5","132","25.6","566986182","-630180146","5.72",,
"1083787202","13903.02","127.0","131","5","131","25.6","566986473","-630180953","5.925",,
"1083787203","13909.08","127.0","131","5","131","25.6","566986825","-630181776","6.27",,
"1083787204","13915.47","127.20000000000005","130","5","130","25.6","566987166","-630182663","6.438",,
"1083787205","13922.27","127.20000000000005","130","5","130","25.6","566987519","-630183599","6.615",,
"1083787206","13928.92","127.20000000000005","129","5","129","26.51","566987860","-630184537","6.727",,
"1083787207","13935.86","127.20000000000005","129","5","129","26.51","566988221","-630185495","6.811",,
"1083787208","13942.97","127.39999999999998","128","5","128","26.51","566988573","-630186472","6.821",,
"1083787209","13949.7","127.39999999999998","128","5","128","26.51","566988892","-630187421","6.811",,
"1083787210","13956.3","127.39999999999998","128","5","128","26.51","566989193","-630188373","6.709",,
"1083787211","13963.05","127.39999999999998","128","5","128","27.12","566989508","-630189341","6.765",,
"1083787212","13969.83","127.39999999999998","128","5","128","27.12","566989815","-630190320","6.783",,
"1083787213","13976.63","127.60000000000002","128","5","128","27.12","566990125","-630191291","6.746",,
"1083787214","13983.24","127.60000000000002","128","5","128","27.12","566990424","-630192250","6.783",,
"1083787215","13990.03","127.60000000000002","128","5","128","27.12","566990730","-630193229","6.774",,
"1083787216","13996.91","127.79999999999995","129","5","129","26.35","566991026","-630194222","6.811",,
"1083787217","14003.73","127.79999999999995","129","5","129","26.35","566991342","-630195200","6.867",,
"1083787218","14010.8","127.79999999999995","129","5","129","26.35","566991679","-630196193","6.942",,
"1083787219","14017.74","128.0","129","5","129","26.35","566992001","-630197185","6.979",,
"1083787220","14024.74","128.0","130","5","130","26.35","566992291","-630198192","6.877",,
"1083787221","14031.5","128.0","130","5","130","27.01","566992587","-630199159","6.895",,
"1083787222","14037.79","128.20000000000005","130","5","130","27.01","566992888","-630200064","6.821",,
"1083787223","14044.34","128.20000000000005","130","5","130","27.01","566993227","-630200991","6.839",,
"1083787224","14051.13","128.39999999999998","130","5","130","27.01","566993577","-630201945","6.774",,
"1083787225","14058.07","128.39999999999998","130","5","130","27.01","566993921","-630202939","6.802",,
"1083787226","14065.46","128.39999999999998","130","5","130","27.01","566994271","-630203975","6.783",,
"1083787227","14072.6","128.60000000000002","130","5","130","27.06","566994597","-630204993","6.802",,
"1083787228","14079.64","128.60000000000002","130","5","130","27.06","566994895","-630206002","6.634",,
"1083787229","14086.48","128.79999999999995","130","5","130","27.06","566995189","-630206989","6.699",,
"1083787230","14093.27","128.79999999999995","130","5","130","27.06","566995466","-630207988","6.774",,
"1083787231","14100.04","129.0","130","5","130","27.06","566995754","-630208978","6.737",,
"1083787232","14106.9","129.0","130","5","130","27.06","566996051","-630209969","6.737",,
"1083787233","14113.74","129.20000000000005","129","5","129","27.06","566996339","-630210956","6.783",,
"1083787234","14120.38","129.20000000000005","130","5","130","27.06","566996590","-630211955","6.858",,
"1083787235","14127.29","129.20000000000005","130","5","130","27.06","566996865","-630212963","6.811",,
"1083787236","14134.06","129.39999999999998","130","5","130","27.06","566997139","-630213954","6.811",,
"1083787237","14140.7","129.39999999999998","130","5","130","27.06","566997401","-630214943","6.839",,
"1083787238","14147.63","129.60000000000002","131","5","131","27.06","566997692","-630215944","6.905",,
"1083787239","14154.33","129.60000000000002","131","5","131","27.06","566998017","-630216895","6.97",,
"1083787240","14161.15","129.60000000000002","131","5","131","27.06","566998416","-630217812","6.933",,
"1083787241","14168.23","129.79999999999995","131","5","131","25.91","566998878","-630218706","7.017",,
"1083787242","14175.44","129.79999999999995","132","5","132","25.91","566999352","-630219623","7.091",,
"1083787243","14183.02","129.79999999999995","132","5","132","25.91","566999817","-630220596","7.035",,
"1083787244","14190.34","130.0","132","5","132","25.91","567000309","-630221488","7.035",,
"1083787245","14197.33","130.0","132","5","132","28.3","567000805","-630222311","6.97",,
"1083787246","14204.37","130.0","133","5","133","28.3","567001333","-630223109","7.045",,
"1083787247","14211.35","130.0","133","5","133","28.3","567001886","-630223860","7.063",,
"1083787248","14218.32","130.20000000000005","133","5","133","28.3","567002460","-630224573","6.942",,
"1083787249","14225.33","130.20000000000005","133","5","133","28.3","567003032","-630225276","6.755",,
"1083787250","14232.12","130.20000000000005","133","5","133","29.1","567003617","-630225932","6.83",,
"1083787251","14239.04","130.20000000000005","133","5","133","29.1","567004202","-630226579","6.821",,
"1083787252","14245.66","130.39999999999998","133","5","133","29.1","567004752","-630227249","6.905",,
"1083787253","14252.18","130.39999999999998","133","5","133","29.1","567005314","-630227911","6.858",,
"1083787254","14259.15","130.60000000000002","133","5","133","29.1","567005897","-630228587","6.625",,
"1083787255","14265.95","130.60000000000002","133","5","133","29.48","567006463","-630229221","6.466",,
"1083787256","14271.96","130.79999999999995","133","5","133","29.48","567006998","-630229754","6.121",,
"1083787257","14277.97","131.0","133","5","133","29.48","567007553","-630230301","6.186",,
"1083787258","14284.25","131.20000000000005","133","5","133","29.48","567008139","-630230753","5.944",,
"1083787259","14290.27","131.39999999999998","134","5","134","29.48","567008701","-630231169","5.916",,
"1083787260","14295.8","131.60000000000002","134","5","134","29.48","567009225","-630231610","5.878",,
"1083787261","14301.55","131.60000000000002","134","5","134","29.49","567009750","-630232059","5.701",,
"1083787262","14307.15","131.79999999999995","134","5","134","29.49","567010256","-630232467","5.552",,
"1083787263","14311.78","132.0","134","5","134","29.49","567010741","-630232752","5.412",,
"1083787264","14316.78","132.0","134","5","134","29.49","567011238","-630233219","5.673",,
"1083787265","14322.61","132.20000000000005","134","5","134","29.49","567011788","-630233671","5.57",,
"1083787266","14328.86","132.39999999999998","134","5","134","29.74","567012379","-630234181","5.925",,
"1083787267","14335.49","132.60000000000002","134","5","134","29.74","567012987","-630234750","6.242",,
"1083787268","14341.99","132.60000000000002","134","5","134","29.74","567013607","-630235177","5.85",,
"1083787269","14347.57","132.79999999999995","134","5","134","29.74","567014032","-630235665","4.581",,
"1083787270","14353.02","132.79999999999995","134","5","134","29.74","567014596","-630236084","5.888",,
"1083787271","14358.49","133.0","134","5","134","30.46","567015108","-630236574","5.841",,
"1083787272","14364.45","133.20000000000005","134","5","134","30.46","567015674","-630237015","5.832",,
"1083787273","14370.21","133.20000000000005","134","5","134","30.46","567016259","-630237414","5.654",,
"1083787274","14377.1","133.39999999999998","134","5","134","30.46","567016881","-630237966","5.897",,
"1083787275","14383.45","133.39999999999998","134","5","134","30.46","567017475","-630238416","5.673",,
"1083787276","14389.61","133.39999999999998","134","5","134","30.54","567018081","-630238894","5.897",,
"1083787277","14396.39","133.60000000000002","134","5","134","30.54","567018713","-630239426","5.972",,
"1083787278","14403.4","133.79999999999995","134","5","134","30.54","567019374","-630239944","6.018",,
"1083787279","14410.35","133.79999999999995","134","5","134","30.54","567020008","-630240497","6.056",,
"1083787280","14417.2","133.79999999999995","134","5","134","28.63","567020648","-630241037","6.242",,
"1083787281","14424.15","134.0","134","5","134","28.63","567021286","-630241582","6.289",,
"1083787282","14430.81","134.0","133","5","133","28.63","567021901","-630242046","6.056",,
"1083787283","14437.24","134.20000000000005","133","5","133","28.63","567022475","-630242581","6.018",,
"1083787284","14443.26","134.20000000000005","133","5","133","28.63","567023020","-630243141","6.158",,
"1083787285","14449.19","134.39999999999998","133","5","133","28.63","567023580","-630243675","5.916",,
"1083787286","14455.86","134.39999999999998","133","5","133","27.35","567024171","-630244242","5.785",,
"1083787287","14462.27","134.39999999999998","133","5","133","27.35","567024737","-630244825","5.972",,
"1083787288","14468.67","134.60000000000002","133","5","133","27.35","567025319","-630245431","6.0",,
"1083787289","14475.87","134.60000000000002","133","5","133","27.35","567025939","-630246042","5.813",,
"1083787290","14482.82","134.60000000000002","133","5","133","27.35","567026515","-630246712","6.084",,
"1083787291","14489.33","134.60000000000002","133","5","133","27.68","567027048","-630247355","5.944",,
"1083787292","14495.31","134.60000000000002","133","5","133","27.68","567027563","-630247966","5.897",,
"1083787293","14501.78","134.79999999999995","133","5","133","27.68","567028098","-630248624","5.916",,
"1083787294","14508.62","134.79999999999995","133","5","133","27.68","567028629","-630249357","6.224",,
"1083787295","14515.14","134.79999999999995","133","5","133","27.68","567029135","-630250056","6.224",,
"1083787296","14521.5","134.79999999999995","133","5","133","28.69","567029625","-630250762","6.27",,
"1083787297","14528.08","135.0","133","5","133","28.69","567030102","-630251508","6.326",,
"1083787298","14534.42","135.0","133","5","133","28.69","567030548","-630252261","6.364",,
"1083787299","14540.46","135.0","132","5","132","28.69","567030972","-630253021","6.392",,
"1083787300","14547.11","135.20000000000005","132","5","132","28.69","567031412","-630253837","6.364",,
"1083787301","14553.5","135.20000000000005","132","5","132","28.97","567031818","-630254674","6.485",,
"1083787302","14560.21","135.39999999999998","132","5","132","28.97","567032214","-630255561","6.457",,
"1083787303","14566.82","135.39999999999998","131","5","131","28.97","567032611","-630256429","6.392",,
"1083787304","14573.5","135.39999999999998","131","5","131","28.97","567033039","-630257274","6.494",,
"1083787305","14580.38","135.60000000000002","131","5","131","28.97","567033431","-630258187","6.662",,
"1083787306","14587.26","135.60000000000002","131","5","131","27.97","567033796","-630259128","6.727",,
"1083787307","14594.1","135.60000000000002","131","5","131","27.97","567034156","-630260075","6.755",,
"1083787308","14601.11","135.79999999999995","131","5","131","27.97","567034525","-630261045","6.914",,
"1083787309","14608.19","135.79999999999995","131","5","131","27.97","567034900","-630262013","6.97",,
"1083787310","14615.11","135.79999999999995","131","5","131","27.97","567035287","-630262948","6.97",,
"1083787311","14622.21","135.79999999999995","131","5","131","27.31","567035682","-630263902","7.007",,
"1083787312","14629.11","135.79999999999995","131","5","131","27.31","567036062","-630264851","7.054",,
"1083787313","14636.24","135.79999999999995","131","5","131","27.31","567036454","-630265820","7.054",,
"1083787314","14643.61","136.0","131","5","131","27.31","567036848","-630266812","7.129",,
"1083787315","14650.44","136.0","131","5","131","27.31","567037182","-630267772","7.026",,
"1083787316","14657.27","136.0","131","5","131","26.08","567037517","-630268760","7.138",,
"1083787317","14664.75","136.0","131","5","131","26.08","567037895","-630269801","7.213",,
"1083787318","14672.04","136.0","131","5","131","26.08","567038244","-630270831","7.166",,
"1083787319","14679.18","136.0","131","5","131","26.08","567038604","-630271834","7.11",,
"1083787320","14686.55","136.0","131","5","131","26.08","567038972","-630272872","7.278",,
"1083787321","14693.79","136.20000000000005","131","5","131","26.08","567039348","-630273882","7.194",,
"1083787322","14700.98","136.20000000000005","131","5","131","28.41","567039716","-630274872","6.895",,
"1083787323","14707.88","136.20000000000005","131","5","131","28.41","567040035","-630275851","6.718",,
"1083787324","14714.5","136.20000000000005","131","5","131","28.41","567040321","-630276801","6.578",,
"1083787325","14720.56","136.20000000000005","131","5","131","28.41","567040565","-630277696","6.233",,
"1083787326","14726.19","136.20000000000005","131","5","131","27.21","567040706","-630278568","5.598",,
"1083787327","14730.77","136.39999999999998","130","5","130","27.21","567040911","-630279225","4.441",,
"1083787328","14734.03","136.39999999999998","129","5","129","27.21","567041198","-630279540","3.191",,
"1083787329","14736.36","136.60000000000002","128","5","128","27.21","567041363","-630279773","2.137",,
"1083787330","14738.62","136.79999999999995","127","5","127","26.01","567041512","-630280090","2.79",,
"1083787331","14741.97","137.0","126","5","126","26.01","567041754","-630280527","3.686",,
"1083787332","14746.4","137.20000000000005","126","5","126","26.01","567042038","-630281099","4.376",,
"1083787333","14751.74","137.20000000000005","125","5","125","26.01","567042331","-630281817","5.132",,
"1083787334","14757.32","137.20000000000005","125","5","125","26.01","567042608","-630282608","5.617",,
"1083787335","14763.88","137.20000000000005","124","5","124","26.01","567042913","-630283548","6.42",,
"1083787336","14770.53","137.20000000000005","124","5","124","24.82","567043198","-630284502","6.466",,
"1083787337","14777.25","137.20000000000005","124","5","124","24.82","567043488","-630285476","6.643",,
"1083787338","14784.3","137.20000000000005","124","5","124","24.82","567043737","-630286527","6.811",,
"1083787339","14791.4","137.0","125","5","125","24.82","567043996","-630287591","7.045",,
"1083787340","14798.66","137.0","125","5","125","24.82","567044241","-630288671","7.035",,
"1083787341","14805.65","137.0","126","5","126","25.99","567044493","-630289715","7.082",,
"1083787342","14812.53","137.0","126","5","126","25.99","567044707","-630290769","7.007",,
"1083787343","14819.65","136.79999999999995","127","5","127","25.99","567044915","-630291863","7.063",,
"1083787344","14827.0","136.79999999999995","128","5","128","25.99","567045104","-630292983","7.063",,
"1083787345","14834.06","136.79999999999995","128","5","128","25.99","567045276","-630294069","7.091",,
"1083787346","14840.85","136.79999999999995","129","5","129","27.96","567045485","-630295102","6.989",,
"1083787347","14847.56","136.79999999999995","129","5","129","27.96","567045714","-630296119","6.998",,
"1083787348","14854.44","136.60000000000002","129","5","129","27.96","567045936","-630297161","6.951",,
"1083787349","14861.32","136.60000000000002","129","5","129","27.96","567046105","-630298234","6.905",,
"1083787350","14868.58","136.60000000000002","130","5","130","27.96","567046270","-630299339","6.933",,
"1083787351","14875.3","136.79999999999995","130","5","130","28.09","567046498","-630300363","6.849",,
"1083787352","14882.31","136.79999999999995","130","5","130","28.09","567046797","-630301384","6.83",,
"1083787353","14889.41","137.0","130","5","130","28.09","567047088","-630302419","6.849",,
"1083787354","14896.55","137.0","130","5","130","28.09","567047298","-630303489","6.895",,
"1083787355","14903.12","137.20000000000005","130","5","130","28.09","567047515","-630304494","6.867",,
"1083787356","14910.14","137.20000000000005","130","5","130","28.09","567047737","-630305551","6.774",,
"1083787357","14917.06","137.20000000000005","130","5","130","28.09","567047994","-630306577","6.802",,
"1083787358","14924.07","137.39999999999998","130","5","130","28.09","567048229","-630307621","6.811",,
"1083787359","14931.05","137.39999999999998","130","5","130","28.09","567048430","-630308670","6.746",,
"1083787360","14937.83","137.39999999999998","131","5","131","28.09","567048636","-630309701","6.802",,
"1083787361","14944.72","137.39999999999998","131","5","131","28.09","567048830","-630310753","6.877",,
"1083787362","14951.84","137.39999999999998","133","5","133","28.09","567049036","-630311819","6.886",,
"1083787363","14958.87","137.39999999999998","133","5","133","28.09","567049224","-630312896","7.007",,
"1083787364","14966.39","137.39999999999998","133","5","133","28.09","567049394","-630314062","7.185",,
"1083787365","14973.69","137.20000000000005","134","5","134","28.09","567049592","-630315185","7.259",,
"1083787366","14980.88","137.20000000000005","134","5","134","26.99","567049829","-630316269","7.325",,
"1083787367","14987.87","137.20000000000005","134","5","134","26.99","567050071","-630317315","7.278",,
"1083787368","14994.85","137.20000000000005","134","5","134","26.99","567050291","-630318381","7.362",,
"1083787369","15002.05","137.20000000000005","134","5","134","26.99","567050504","-630319482","7.315",,
"1083787370","15009.45","137.0","134","5","134","26.99","567050702","-630320628","7.418",,
"1083787371","15017.23","137.0","134","5","134","27.05","567050885","-630321828","7.502",,
"1083787372","15024.83","137.20000000000005","134","5","134","27.05","567051104","-630322988","7.511",,
"1083787373","15032.36","137.20000000000005","134","5","134","27.05","567051320","-630324127","7.483",,
"1083787374","15039.45","137.20000000000005","134","5","134","27.05","567051560","-630325206","7.399",,
"1083787375","15046.68","137.20000000000005","135","5","135","27.05","567051827","-630326281","7.269",,
"1083787376","15054.0","137.20000000000005","135","5","135","29.84","567052031","-630327409","7.437",,
"1083787377","15061.54","137.39999999999998","135","5","135","29.84","567052274","-630328543","7.549",,
"1083787378","15068.96","137.39999999999998","136","5","136","29.84","567052567","-630329641","7.558",,
"1083787379","15076.49","137.39999999999998","136","5","136","29.84","567052909","-630330725","7.539",,
"1083787380","15083.98","137.39999999999998","137","5","137","29.84","567053309","-630331745","7.409",,
"1083787381","15091.02","137.60000000000002","137","5","137","31.31","567053648","-630332738","7.231",,
"1083787382","15097.8","137.60000000000002","138","5","138","31.31","567053987","-630333691","6.923",,
"1083787383","15104.94","137.60000000000002","138","5","138","31.31","567054294","-630334750","7.325",,
"1083787384","15112.49","137.79999999999995","139","5","139","31.31","567054703","-630335802","7.446",,
"1083787385","15120.12","137.79999999999995","139","5","139","31.31","567055126","-630336837","7.343",,
"1083787386","15127.64","137.79999999999995","140","5","140","32.29","567055546","-630337853","7.269",,
"1083787387","15135.11","137.79999999999995","140","5","140","32.29","567055989","-630338834","7.194",,
"1083787388","15142.39","138.0","140","5","140","32.29","567056414","-630339798","7.101",,
"1083787389","15149.59","138.0","141","5","141","32.29","567056818","-630340772","7.026",,
"1083787390","15156.7","138.0","141","5","141","32.29","567057196","-630341756","6.942",,
"1083787391","15163.66","138.0","141","5","141","33.34","567057593","-630342700","6.774",,
"1083787392","15170.51","138.20000000000005","141","5","141","33.34","567058073","-630343525","6.643",,
"1083787393","15177.08","138.39999999999998","141","5","141","33.34","567058579","-630344242","6.541",,
"1083787394","15183.77","138.60000000000002","141","5","141","33.34","567059102","-630344939","6.541",,
"1083787395","15190.09","138.60000000000002","141","5","141","31.67","567059617","-630345626","6.634",,
"1083787396","15196.53","138.79999999999995","141","5","141","31.67","567060169","-630346258","6.569",,
"1083787397","15202.69","138.79999999999995","141","5","141","31.67","567060746","-630346782","6.438",,
"1083787398","15209.29","139.0","141","5","141","31.67","567061338","-630347304","6.242",,
"1083787399","15215.55","139.20000000000005","141","5","141","31.67","567061891","-630347880","6.476",,
"1083787400","15221.34","139.20000000000005","141","5","141","31.74","567062338","-630348499","6.643",,
"1083787401","15227.24","139.20000000000005","141","5","141","31.74","567062640","-630349172","6.401",,
"1083787402","15233.03","139.20000000000005","141","5","141","31.74","567062980","-630349890","6.718",,
"1083787403","15236.78","139.20000000000005","141","5","141","31.74","567063137","-630350542","5.99",,
"1083787404","15241.86","139.20000000000005","141","5","141","31.74","567063477","-630351352","6.308",,
"1083787405","15247.53","139.0","141","5","141","31.74","567063788","-630352298","6.037",,
"1083787406","15254.66","138.79999999999995","140","5","140","32.58","567063923","-630353549","5.608",,
"1083787407","15264.57","138.79999999999995","140","5","140","32.58","567063758","-630355137","5.888",,
"1083787408","15273.6","138.79999999999995","140","5","140","32.58","567063453","-630356436","6.643",,
"1083787409","15281.29","138.79999999999995","140","5","140","32.58","567062993","-630357472","7.203",,
"1083787410","15288.95","138.79999999999995","139","5","139","32.58","567062559","-630358498","7.287",,
"1083787411","15296.3","138.79999999999995","139","5","139","31.95","567062264","-630359600","7.306",,
"1083787412","15303.5","138.79999999999995","138","5","138","31.95","567062308","-630360772","7.343",,
"1083787413","15311.25","138.79999999999995","138","5","138","31.95","567062686","-630361885","7.353",,
"1083787414","15319.25","138.79999999999995","138","5","138","31.95","567063222","-630362854","7.278",,
"1083787415","15326.48","138.79999999999995","137","5","137","30.75","567063669","-630363786","7.194",,
"1083787416","15333.89","138.79999999999995","137","5","137","30.75","567064063","-630364812","7.502",,
"1083787417","15341.44","138.79999999999995","136","5","136","30.75","567064443","-630365880","7.651",,
"1083787418","15349.26","138.79999999999995","136","5","136","30.75","567064812","-630367000","7.791",,
"1083787419","15357.26","138.79999999999995","136","5","136","30.75","567065183","-630368144","7.94",,
"1083787420","15365.38","138.79999999999995","136","5","136","30.75","567065571","-630369296","8.071",,
"1083787421","15373.7","138.79999999999995","136","5","136","31.52","567065937","-630370501","8.211",,
"1083787422","15381.88","138.60000000000002","136","5","136","31.52","567066308","-630371682","8.183",,
"1083787423","15390.09","138.60000000000002","136","5","136","31.52","567066722","-630372826","8.192",,
"1083787424","15397.87","138.60000000000002","136","5","136","31.52","567067115","-630373924","8.052",,
"1083787425","15406.12","138.60000000000002","136","5","136","31.52","567067519","-630375069","7.987",,
"1083787426","15414.17","138.60000000000002","136","5","136","31.25","567067923","-630376181","7.912",,
"1083787427","15421.88","138.60000000000002","135","5","135","31.25","567068356","-630377219","7.819",,
"1083787428","15429.67","138.60000000000002","135","5","135","31.25","567068779","-630378284","7.744",,
"1083787429","15437.51","138.39999999999998","135","5","135","31.25","567069318","-630379256","7.698",,
"1083787430","15445.11","138.39999999999998","135","5","135","30.28","567070033","-630379890","7.605",,
"1083787431","15452.56","138.20000000000005","134","5","134","30.28","567070832","-630380129","7.446",,
"1083787432","15460.11","138.20000000000005","134","5","134","30.28","567071643","-630380098","7.409",,
"1083787433","15467.38","138.20000000000005","134","5","134","30.28","567072423","-630380021","7.259",,
"1083787434","15474.5","138.0","133","5","133","30.28","567073196","-630380051","7.129",,
"1083787435","15481.72","138.0","133","5","133","29.24","567073959","-630380055","6.886",,
"1083787436","15488.46","138.20000000000005","133","5","133","29.24","567074681","-630380071","6.681",,
"1083787437","15494.75","138.20000000000005","133","5","133","29.24","567075373","-630380109","6.41",,
"1083787438","15501.28","138.20000000000005","133","5","133","29.24","567076056","-630380259","6.149",,
"1083787439","15507.13","138.39999999999998","133","5","133","29.24","567076645","-630380591","5.804",,
"1083787440","15512.67","138.79999999999995","133","5","133","29.24","567077150","-630381052","5.421",,
"1083787441","15517.94","139.0","134","5","134","30.91","567077590","-630381572","5.207",,
"1083787442","15523.09","139.39999999999998","134","5","134","30.91","567078004","-630382116","5.225",,
"1083787443","15528.32","139.79999999999995","135","5","135","30.91","567078393","-630382717","5.346",,
"1083787444","15533.66","140.20000000000005","135","5","135","30.91","567078775","-630383353","5.44",,
"1083787445","15539.41","140.60000000000002","135","5","135","30.91","567079142","-630384083","5.738",,
"1083787446","15545.09","140.79999999999995","136","5","136","30.05","567079478","-630384846","5.869",,
"1083787447","15551.05","141.0","136","5","136","30.05","567079829","-630385634","5.869",,
"1083787448","15556.79","141.0","136","5","136","30.05","567080153","-630386420","5.794",,
"1083787449","15562.79","141.20000000000005","136","5","136","30.05","567080408","-630387281","5.729",,
"1083787450","15568.56","141.20000000000005","136","5","136","30.05","567080601","-630388139","5.71",,
"1083787451","15574.17","141.39999999999998","135","5","135","27.91","567080787","-630388988","5.822",,
"1083787452","15579.92","141.60000000000002","135","5","135","27.91","567080996","-630389838","5.822",,
"1083787453","15585.48","141.60000000000002","135","5","135","27.91","567081206","-630390677","5.86",,
"1083787454","15591.38","141.60000000000002","135","5","135","27.91","567081438","-630391550","5.85",,
"1083787455","15597.58","141.79999999999995","135","5","135","27.91","567081664","-630392472","6.093",,
"1083787456","15603.63","142.0","136","5","136","27.66","567081952","-630393336","6.102",,
"1083787457","15609.83","142.20000000000005","136","5","136","27.66","567082233","-630394220","6.149",,
"1083787458","15616.01","142.20000000000005","136","5","136","27.66","567082514","-630395117","6.224",,
"1083787459","15622.26","142.39999999999998","137","5","137","27.66","567082798","-630395996","6.065",,
"1083787460","15627.97","142.39999999999998","137","5","137","29.86","567083046","-630396819","5.832",,
"1083787461","15633.47","142.60000000000002","137","5","137","29.86","567083266","-630397636","5.682",,
"1083787462","15639.06","142.79999999999995","137","5","137","29.86","567083507","-630398448","5.589",,
"1083787463","15644.71","142.79999999999995","137","5","137","29.86","567083775","-630399248","5.636",,
"1083787464","15650.09","143.0","137","5","137","29.86","567084063","-630399995","5.58",,
"1083787465","15655.78","143.20000000000005","137","5","137","29.86","567084341","-630400796","5.664",,
"1083787466","15661.42","143.20000000000005","138","5","138","29.35","567084613","-630401604","5.701",,
"1083787467","15667.3","143.39999999999998","137","5","137","29.35","567084922","-630402421","5.766",,
"1083787468","15673.15","143.60000000000002","137","5","137","29.35","567085228","-630403224","5.692",,
"1083787469","15678.78","143.60000000000002","138","5","138","29.35","567085527","-630403989","5.524",,
"1083787470","15684.06","143.79999999999995","138","5","138","29.35","567085809","-630404723","5.365",,
"1083787471","15689.46","143.79999999999995","138","5","138","29.8","567086129","-630405430","5.235",,
"1083787472","15694.55","144.0","138","5","138","29.8","567086431","-630406100","5.076",,
"1083787473","15699.54","144.20000000000005","138","5","138","29.8","567086679","-630406790","4.889",,
"1083787474","15704.07","144.20000000000005","138","5","138","29.8","567086895","-630407430","4.647",,
"1083787475","15708.72","144.39999999999998","138","5","138","29.8","567087184","-630408055","4.852",,
"1083787476","15714.01","144.39999999999998","137","5","137","28.92","567087536","-630408720","5.151",,
"1083787477","15719.53","144.60000000000002","137","5","137","28.92","567087930","-630409370","5.291",,
"1083787478","15725.16","144.60000000000002","137","5","137","28.92","567088351","-630409986","5.374",,
"1083787479","15730.4","144.79999999999995","136","5","136","28.92","567088754","-630410556","5.346",,
"1083787480","15735.32","144.79999999999995","136","5","136","28.92","567089151","-630411082","5.179",,
"1083787481","15740.42","145.0","136","5","136","27.55","567089581","-630411602","5.169",,
