record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1096564834","560940889","-645799762","86168.58","10.917","101.79999999999995","135","20","1","30.02",
"1096564835","560942058","-645799793","86179.41","11.253","101.0","135","20","1","30.25",
"1096564836","560943274","-645799834","86190.7","11.551","100.20000000000005","135","20","1","30.25",
"1096564837","560944543","-645799870","86202.33","11.925","99.20000000000005","135","20","1","30.25",
"1096564838","560945873","-645799905","86214.73","12.186","98.0","135","20","1","30.25",
"1096564839","560947209","-645799949","86227.23","12.251","97.39999999999998","134","20","1","30.25",
"1096564840","560948548","-645800043","86239.84","12.298","96.79999999999995","134","20","1","30.4",
"1096564841","560949873","-645800136","86252.17","12.335","96.0","133","20","1","30.4",
"1096564842","560951206","-645800215","86264.54","12.363","95.0","133","20","1","30.4",
"1096564843","560952541","-645800279","86277.04","12.298","94.20000000000005","132","20","1","30.4",
"1096564844","560953859","-645800351","86289.32","12.167","93.60000000000002","132","20","1","29.71",
"1096564845","560955162","-645800418","86301.51","12.009","93.20000000000005","131","20","1","29.71",
"1096564846","560956445","-645800512","86313.54","11.869","92.60000000000002","131","20","1","29.71",
"1096564847","560957712","-645800594","86325.35","11.794","92.0","130","20","1","29.71",
"1096564848","560958972","-645800676","86337.03","11.738","91.60000000000002","130","20","1","29.71",
"1096564849","560960230","-645800770","86348.78","11.617","91.20000000000005","130","20","1","29.65",
"1096564850","560961471","-645800865","86360.52","11.477","91.0","130","20","1","29.65",
"1096564851","560962679","-645800964","86371.77","11.374","91.0","129","20","1","29.65",
"1096564852","560963884","-645801031","86382.9","11.318","90.79999999999995","129","20","1","29.65",
"1096564853","560965092","-645801108","86394.21","11.187","90.60000000000002","130","20","1","29.65",
"1096564854","560966285","-645801204","86405.44","11.085","90.20000000000005","130","20","1","28.82",
"1096564855","560967464","-645801298","86416.3","11.132","90.0","130","20","1","28.82",
"1096564856","560968667","-645801361","86427.47","11.15","89.60000000000002","130","20","1","28.82",
"1096564857","560969864","-645801420","86438.62","11.076","89.39999999999998","130","20","1","28.82",
"1096564858","560971072","-645801484","86450.01","11.104","89.20000000000005","130","20","1","28.82",
"1096564859","560972254","-645801537","86461.02","11.085","89.0","130","20","1","28.82",
"1096564860","560973446","-645801573","86472.06","11.169","88.79999999999995","129","20","1","27.09",
"1096564861","560974653","-645801657","86483.41","11.215","88.39999999999998","129","20","1","27.09",
"1096564862","560975854","-645801758","86494.73","11.271","88.20000000000005","128","20","1","27.09",
"1096564863","560977037","-645801866","86505.7","11.309","88.0","127","20","1","27.09",
"1096564864","560978239","-645801958","86516.8","11.383","87.79999999999995","126","20","1","27.09",
"1096564865","560979470","-645802058","86528.42","11.458","87.39999999999998","125","20","1","25.93",
"1096564866","560980705","-645802137","86539.77","11.645","87.20000000000005","124","20","1","25.93",
"1096564867","560981974","-645802221","86551.66","11.757","86.60000000000002","124","20","1","25.93",
"1096564868","560983249","-645802283","86563.62","11.878","86.20000000000005","123","20","1","25.93",
"1096564869","560984532","-645802263","86575.5","12.037","85.79999999999995","123","20","1","25.93",
"1096564870","560985845","-645802193","86587.62","12.195","85.39999999999998","122","20","1","25.16",
"1096564871","560987177","-645802045","86599.93","12.233","84.60000000000002","122","20","1","25.16",
"1096564872","560988530","-645801778","86612.84","12.261","84.20000000000005","122","20","1","25.16",
"1096564873","560989824","-645801383","86625.18","12.177","83.39999999999998","121","20","1","25.16",
"1096564874","560991091","-645800814","86637.48","12.223","82.79999999999995","121","20","1","25.16",
"1096564875","560992348","-645800154","86649.88","12.289","82.0","121","20","1","26.62",
"1096564876","560993591","-645799434","86662.41","12.27","81.20000000000005","121","20","1","26.62",
"1096564877","560994790","-645798634","86674.67","12.251","80.60000000000002","120","20","1","26.62",
"1096564878","560995935","-645797702","86687.0","12.13","80.0","120","20","1","26.62",
"1096564879","560997016","-645796686","86698.98","12.046","79.20000000000005","120","20","1","26.62",
"1096564880","560998081","-645795665","86710.84","11.953","78.60000000000002","120","20","1","26.8",
"1096564881","560999130","-645794665","86722.45","11.831","78.39999999999998","120","20","1","26.8",
"1096564882","561000189","-645793679","86734.16","11.691","78.20000000000005","120","20","1","26.8",
"1096564883","561001238","-645792713","86745.73","11.551","78.0","120","20","1","26.8",
"1096564884","561002246","-645791725","86757.07","11.309","77.60000000000002","120","20","1","26.8",
"1096564885","561003227","-645790735","86768.15","11.094","77.39999999999998","120","20","1","27.71",
"1096564886","561004202","-645789798","86779.07","10.833","77.20000000000005","120","20","1","27.71",
"1096564887","561005140","-645788889","86789.51","10.544","77.20000000000005","120","20","1","27.71",
"1096564888","561006066","-645788007","86799.77","10.273","77.0","120","20","1","27.71",
"1096564889","561006976","-645787145","86809.94","10.012","76.79999999999995","120","20","1","27.71",
"1096564890","561007865","-645786298","86819.89","9.872","76.79999999999995","121","20","1","27.92",
"1096564891","561008715","-645785443","86829.39","9.732","76.79999999999995","121","20","1","27.92",
"1096564892","561009565","-645784576","86839.04","9.611","76.79999999999995","122","20","1","27.92",
"1096564893","561010405","-645783746","86848.53","9.377","76.79999999999995","122","20","1","27.92",
"1096564894","561011232","-645782976","86857.57","9.116","77.0","122","20","1","28.06",
"1096564895","561012062","-645782235","86866.72","8.948","77.0","122","20","1","28.06",
"1096564896","561012842","-645781475","86875.49","8.762","77.0","122","20","1","28.06",
"1096564897","561013596","-645780712","86884.0","8.612","77.0","123","20","1","28.06",
"1096564898","561014368","-645779985","86892.59","8.556","77.20000000000005","123","20","1","28.06",
"1096564899","561015119","-645779274","86900.88","8.463","77.20000000000005","123","20","1","28.06",
"1096564900","561015871","-645778538","86909.27","8.407","77.60000000000002","123","20","1","26.58",
"1096564901","561016627","-645777821","86917.7","8.342","77.79999999999995","124","20","1","26.58",
"1096564902","561017371","-645777084","86926.12","8.342","78.0","124","20","1","26.58",
"1096564903","561018100","-645776351","86934.3","8.286","78.20000000000005","124","20","1","26.58",
"1096564904","561018841","-645775609","86942.73","8.304","78.20000000000005","124","20","1","26.58",
"1096564905","561019577","-645774882","86951.06","8.314","78.20000000000005","124","20","1","25.59",
"1096564906","561020307","-645774159","86959.21","8.36","78.20000000000005","125","20","1","25.59",
"1096564907","561021040","-645773424","86967.43","8.407","78.20000000000005","125","20","1","25.59",
"1096564908","561021791","-645772692","86975.81","8.426","78.0","125","20","1","25.59",
"1096564909","561022558","-645771976","86984.28","8.444","78.0","125","20","1","25.59",
"1096564910","561023327","-645771263","86992.78","8.435","78.0","126","20","1","24.94",
"1096564911","561024099","-645770537","87001.4","8.51","77.79999999999995","126","20","1","24.94",
"1096564912","561024872","-645769830","87009.93","8.547","77.60000000000002","127","20","1","24.94",
"1096564913","561025646","-645769109","87018.37","8.678","77.20000000000005","127","20","1","24.94",
"1096564914","561026437","-645768339","87027.23","8.799","76.79999999999995","127","20","1","24.94",
"1096564915","561027236","-645767548","87036.13","8.948","76.60000000000002","128","20","1","27.65",
"1096564916","561028081","-645766795","87045.39","9.032","76.39999999999998","129","20","1","27.65",
"1096564917","561028940","-645766072","87054.71","9.135","76.20000000000005","129","20","1","27.65",
"1096564918","561029780","-645765339","87063.81","9.153","76.0","130","20","1","27.65",
"1096564919","561030626","-645764596","87073.03","9.228","75.79999999999995","130","20","1","27.65",
"1096564920","561031475","-645763858","87082.2","9.284","75.39999999999998","131","20","1","26.7",
"1096564921","561032329","-645763097","87091.55","9.321","75.0","131","20","1","26.7",
"1096564922","561033196","-645762362","87100.9","9.368","74.60000000000002","131","20","1","26.7",
"1096564923","561034060","-645761614","87110.28","9.349","74.39999999999998","131","20","1","26.7",
"1096564924","561034914","-645760879","87119.56","9.331","74.0","131","20","1","26.46",
"1096564925","561035767","-645760151","87128.66","9.349","73.79999999999995","131","20","1","26.46",
"1096564926","561036641","-645759397","87138.09","9.405","73.60000000000002","131","20","1","26.46",
"1096564927","561037517","-645758645","87147.52","9.424","73.20000000000005","131","20","1","26.46",
"1096564928","561038408","-645757877","87157.18","9.48","73.0","132","20","1","26.46",
"1096564929","561039305","-645757161","87166.79","9.443","72.60000000000002","132","20","1","28.27",
"1096564930","561040175","-645756456","87176.12","9.359","72.20000000000005","132","20","1","28.27",
"1096564931","561041030","-645755758","87185.09","9.293","71.60000000000002","132","20","1","28.27",
"1096564932","561041905","-645755023","87194.52","9.275","71.20000000000005","132","20","1","28.27",
"1096564933","561042769","-645754276","87203.86","9.247","70.79999999999995","132","20","1","28.27",
"1096564934","561043632","-645753548","87213.19","9.181","70.60000000000002","131","20","1","28.27",
"1096564935","561044478","-645752828","87222.32","9.097","70.39999999999998","131","20","1","28.29",
"1096564936","561045330","-645752128","87231.47","9.088","69.79999999999995","131","20","1","28.29",
"1096564937","561046175","-645751416","87240.44","9.172","69.60000000000002","130","20","1","28.29",
"1096564938","561047051","-645750677","87249.84","9.331","69.39999999999998","130","20","1","28.29",
"1096564939","561047951","-645749936","87259.45","9.499","69.39999999999998","129","20","1","28.29",
"1096564940","561048859","-645749193","87269.16","9.573","69.20000000000005","128","20","1","29.49",
"1096564941","561049767","-645748425","87279.0","9.676","69.20000000000005","128","20","1","29.49",
"1096564942","561050662","-645747661","87288.73","9.657","68.79999999999995","127","20","1","29.49",
"1096564943","561051553","-645746908","87298.18","9.704","68.60000000000002","127","20","1","29.49",
"1096564944","561052459","-645746131","87308.04","9.667","68.20000000000005","127","20","1","29.49",
"1096564945","561053365","-645745377","87317.78","9.695","67.79999999999995","126","20","1","28.71",
"1096564946","561054269","-645744630","87327.5","9.723","67.39999999999998","126","20","1","28.71",
"1096564947","561055163","-645743875","87337.1","9.723","67.0","126","20","1","28.71",
"1096564948","561056060","-645743115","87346.7","9.741","66.79999999999995","126","20","1","28.71",
"1096564949","561056970","-645742381","87356.32","9.704","66.60000000000002","126","20","1","28.71",
"1096564950","561057882","-645741613","87366.18","9.648","66.39999999999998","126","20","1","28.59",
"1096564951","561058773","-645740834","87375.86","9.573","66.20000000000005","125","20","1","28.59",
"1096564952","561059666","-645740068","87385.53","9.573","66.20000000000005","125","20","1","28.59",
"1096564953","561060554","-645739344","87395.02","9.471","66.0","125","20","1","28.59",
"1096564954","561061433","-645738624","87404.45","9.405","66.0","125","20","1","28.59",
"1096564955","561062285","-645737873","87413.79","9.312","66.0","124","20","1","28.51",
"1096564956","561063110","-645737144","87422.76","9.125","66.0","124","20","1","28.51",
"1096564957","561063916","-645736427","87431.54","8.873","66.0","124","20","1","28.51",
"1096564958","561064698","-645735740","87440.03","8.612","66.0","124","20","1","28.51",
"1096564959","561065469","-645735074","87448.31","8.37","66.0","124","20","1","28.51",
"1096564960","561066226","-645734461","87456.35","8.043","66.0","123","20","1","27.67",
"1096564961","561066931","-645733820","87464.17","7.66","66.0","123","20","1","27.67",
"1096564962","561067646","-645733204","87471.82","7.735","66.0","124","20","1","27.67",
"1096564963","561068356","-645732595","87479.42","7.623","66.0","124","20","1","27.67",
"1096564964","561069055","-645731952","87487.13","7.493","66.20000000000005","123","20","1","27.67",
"1096564965","561069749","-645731350","87494.71","7.39","66.39999999999998","123","20","1","27.5",
"1096564966","561070435","-645730787","87501.9","7.315","66.79999999999995","123","20","1","27.5",
"1096564967","561071126","-645730187","87509.37","7.259","67.0","124","20","1","27.5",
"1096564968","561071808","-645729556","87517.0","7.213","67.39999999999998","124","20","1","27.5",
"1096564969","561072471","-645728934","87524.38","7.203","67.39999999999998","124","20","1","27.5",
"1096564970","561073113","-645728334","87531.53","7.082","67.60000000000002","124","20","1","27.5",
"1096564971","561073742","-645727736","87538.51","7.026","67.60000000000002","124","20","1","25.81",
"1096564972","561074362","-645727138","87545.41","6.942","67.79999999999995","124","20","1","25.81",
"1096564973","561074976","-645726551","87552.23","6.839","67.79999999999995","125","20","1","25.81",
"1096564974","561075589","-645725985","87559.02","6.681","67.79999999999995","125","20","1","25.81",
"1096564975","561076184","-645725445","87565.52","6.522","67.79999999999995","126","20","1","25.81",
"1096564976","561076774","-645724917","87571.91","6.429","67.79999999999995","127","20","1","26.66",
"1096564977","561077360","-645724392","87578.27","6.345","67.79999999999995","128","20","1","26.66",
"1096564978","561077946","-645723857","87584.76","6.289","67.79999999999995","129","20","1","26.66",
"1096564979","561078521","-645723366","87590.96","6.186","67.79999999999995","130","20","1","26.66",
"1096564980","561079087","-645722862","87597.24","6.102","67.79999999999995","131","20","1","25.64",
"1096564981","561079659","-645722366","87603.38","6.27","67.79999999999995","132","20","1","25.64",
"1096564982","561080222","-645721866","87609.51","6.196","67.79999999999995","133","20","1","25.64",
"1096564983","561080799","-645721372","87615.77","6.205","67.79999999999995","133","20","1","25.64",
"1096564984","561081378","-645720842","87622.13","6.382","68.0","134","20","1","25.64",
"1096564985","561081955","-645720290","87628.6","6.503","68.20000000000005","134","20","1","24.58",
"1096564986","561082529","-645719717","87635.09","6.606","68.20000000000005","135","20","1","24.58",
"1096564987","561083097","-645719134","87641.52","6.643","68.20000000000005","135","20","1","24.58",
"1096564988","561083667","-645718532","87648.05","6.634","68.20000000000005","136","20","1","24.58",
"1096564989","561084257","-645717975","87654.51","6.587","68.20000000000005","136","20","1","24.58",
"1096564990","561084862","-645717422","87661.16","6.541","67.79999999999995","136","20","1","24.26",
"1096564991","561085465","-645716887","87667.7","6.494","67.39999999999998","137","20","1","24.26",
"1096564992","561086068","-645716327","87674.45","6.485","67.0","137","20","1","24.26",
"1096564993","561086673","-645715794","87681.09","6.559","66.79999999999995","137","20","1","24.26",
"1096564994","561087260","-645715232","87687.54","6.681","66.79999999999995","137","20","1","24.26",
"1096564995","561087870","-645714671","87694.39","6.718","66.79999999999995","137","20","1","24.83",
"1096564996","561088485","-645714141","87700.92","6.877","66.60000000000002","137","20","1","24.83",
"1096564997","561089128","-645713573","87707.89","7.054","66.60000000000002","137","20","1","24.83",
"1096564998","561089772","-645712938","87715.18","7.241","66.60000000000002","137","20","1","24.83",
"1096564999","561090430","-645712313","87722.53","7.39","66.60000000000002","137","20","1","24.83",
"1096565000","561091104","-645711692","87729.82","7.595","66.39999999999998","137","20","1","25.61",
"1096565001","561091783","-645711024","87737.4","7.558","66.20000000000005","137","20","1","25.61",
"1096565002","561092459","-645710359","87745.03","7.362","66.0","137","20","1","25.61",
"1096565003","561093135","-645709752","87752.41","7.213","65.60000000000002","137","20","1","25.61",
"1096565004","561093804","-645709161","87759.73","7.138","64.60000000000002","137","20","1","25.61",
"1096565005","561094463","-645708558","87766.99","7.119","64.20000000000005","138","20","1","25.61",
"1096565006","561095132","-645707974","87774.34","7.185","64.0","138","20","1","28.49",
"1096565007","561095779","-645707348","87781.45","7.306","64.0","138","20","1","28.49",
"1096565008","561096466","-645706733","87789.02","7.39","64.0","137","20","1","28.49",
"1096565009","561097155","-645706130","87796.52","7.493","64.0","137","20","1","28.49",
"1096565010","561097856","-645705520","87804.16","7.67","63.799999999999955","136","20","1","28.49",
"1096565011","561098561","-645704853","87811.95","7.95","63.799999999999955","135","20","1","28.83",
"1096565012","561099315","-645704132","87820.33","8.426","63.0","134","20","1","28.83",
"1096565013","561100093","-645703366","87828.98","8.808","62.60000000000002","134","20","1","28.83",
"1096565014","561100913","-645702588","87838.09","9.069","62.39999999999998","133","20","1","28.83",
"1096565015","561101763","-645701822","87847.42","9.256","62.0","132","20","1","27.88",
"1096565016","561102621","-645701042","87856.85","9.415","61.39999999999998","132","20","1","27.88",
"1096565017","561103494","-645700265","87866.46","9.555","60.39999999999998","131","20","1","27.88",
"1096565018","561104337","-645699433","87875.83","9.611","59.799999999999955","131","20","1","27.88",
"1096565019","561105227","-645698579","87885.78","9.816","59.200000000000045","130","20","1","27.88",
"1096565020","561106144","-645697744","87895.95","10.04","58.60000000000002","130","20","1","28.04",
"1096565021","561107045","-645696892","87905.91","10.18","58.200000000000045","130","20","1","28.04",
"1096565022","561107965","-645696034","87916.03","10.292","57.799999999999955","129","20","1","28.04",
"1096565023","561108902","-645695155","87926.35","10.413","57.200000000000045","128","20","1","28.04",
"1096565024","561109868","-645694253","87936.97","10.628","56.39999999999998","127","20","1","28.04",
"1096565025","561110848","-645693317","87947.9","10.758","55.60000000000002","126","20","1","28.04",
"1096565026","561111852","-645692414","87958.94","10.88","55.0","124","20","1","26.56",
"1096565027","561112850","-645691492","87970.0","11.001","54.200000000000045","123","20","1","26.56",
"1096565028","561113838","-645690539","87981.15","11.085","53.60000000000002","121","20","1","26.56",
"1096565029","561114829","-645689602","87991.97","11.234","52.799999999999955","120","20","1","26.56",
"1096565030","561115850","-645688637","88003.11","11.327","52.200000000000045","119","20","1","25.58",
"1096565031","561116905","-645687651","88014.92","11.309","51.799999999999955","119","20","1","25.58",
"1096565032","561117922","-645686661","88026.35","11.243","51.200000000000045","118","20","1","25.58",
"1096565033","561118952","-645685706","88037.73","11.309","50.200000000000045","118","20","1","25.58",
"1096565034","561120002","-645684778","88049.19","11.449","49.60000000000002","118","20","1","25.58",
"1096565035","561121061","-645683824","88060.8","11.635","49.0","118","20","1","25.72",
"1096565036","561122115","-645682843","88072.32","11.757","48.799999999999955","118","20","1","25.72",
"1096565037","561123202","-645681829","88084.35","11.85","48.39999999999998","119","20","1","25.72",
"1096565038","561124283","-645680823","88096.41","11.803","48.0","119","20","1","25.72",
"1096565039","561125337","-645679834","88108.09","11.729","47.39999999999998","119","20","1","25.72",
"1096565040","561126378","-645678858","88119.59","11.551","46.60000000000002","119","20","1","25.72",
"1096565041","561127406","-645677881","88130.95","11.439","46.0","119","20","1","24.23",
"1096565042","561128440","-645676933","88142.32","11.299","45.0","119","20","1","24.23",
"1096565043","561129444","-645675933","88153.7","11.206","44.39999999999998","119","20","1","24.23",
"1096565044","561130418","-645674908","88164.91","11.187","44.0","118","20","1","24.23",
"1096565045","561131368","-645673868","88175.95","11.178","43.60000000000002","118","20","1","24.23",
"1096565046","561132293","-645672800","88186.94","11.094","43.60000000000002","118","20","1","25.21",
"1096565047","561133174","-645671680","88197.72","11.01","43.39999999999998","118","20","1","25.21",
"1096565048","561134015","-645670488","88208.59","10.861","43.200000000000045","118","20","1","25.21",
"1096565049","561134818","-645669272","88219.4","10.646","43.0","118","20","1","25.21",
"1096565050","561135574","-645668038","88229.99","10.478","42.799999999999955","118","20","1","25.21",
"1096565051","561136263","-645666742","88240.41","10.366","42.39999999999998","118","20","1","24.29",
"1096565052","561136922","-645665417","88250.85","10.31","42.0","118","20","1","24.29",
"1096565053","561137555","-645664110","88261.1","10.189","41.799999999999955","118","20","1","24.29",
"1096565054","561138150","-645662806","88271.07","10.133","41.799999999999955","118","20","1","24.29",
"1096565055","561138734","-645661493","88281.03","10.003","41.60000000000002","118","20","1","24.29",
"1096565056","561139277","-645660130","88291.08","9.956","41.39999999999998","118","20","1","23.67",
"1096565057","561139801","-645658758","88301.12","9.9","41.39999999999998","118","20","1","23.67",
"1096565058","561140287","-645657404","88310.84","9.713","41.39999999999998","118","20","1","23.67",
"1096565059","561140758","-645656085","88320.44","9.405","41.200000000000045","119","20","1","23.67",
"1096565060","561141195","-645654783","88329.62","9.34","41.0","119","20","1","23.65",
"1096565061","561141647","-645653473","88339.01","9.312","40.39999999999998","120","20","1","23.65",
"1096565062","561142114","-645652198","88348.16","9.247","40.0","121","20","1","23.65",
"1096565063","561142573","-645650920","88357.35","9.163","40.0","122","20","1","23.65",
"1096565064","561143035","-645649636","88366.55","9.219","40.0","123","20","1","23.65",
"1096565065","561143491","-645648355","88375.74","9.191","40.0","124","20","1","23.65",
"1096565066","561144005","-645647105","88385.07","9.2","40.0","125","20","1","23.64",
"1096565067","561144481","-645645857","88394.18","9.144","40.0","126","20","1","23.64",
"1096565068","561144945","-645644595","88403.28","9.125","40.0","126","20","1","23.64",
"1096565069","561145402","-645643329","88412.35","9.097","40.0","127","20","1","23.64",
"1096565070","561145850","-645642030","88421.63","9.144","39.799999999999955","127","20","1","23.64",
"1096565071","561146297","-645640756","88430.81","9.172","39.60000000000002","127","20","1","23.64",
"1096565072","561146686","-645639435","88439.96","9.237","39.39999999999998","127","20","1","23.64",
"1096565073","561147075","-645638073","88449.29","9.405","39.200000000000045","127","20","1","23.64",
"1096565074","561147449","-645636669","88458.94","9.545","38.799999999999955","127","20","1","23.64",
"1096565075","561147760","-645635249","88468.43","9.564","38.60000000000002","127","20","1","23.63",
"1096565076","561148076","-645633818","88477.98","9.601","38.200000000000045","127","20","1","23.63",
"1096565077","561148398","-645632367","88487.7","9.704","37.799999999999955","127","20","1","23.63",
"1096565078","561148737","-645630870","88497.77","9.928","36.799999999999955","127","20","1","23.63",
"1096565079","561149085","-645629358","88507.93","10.133","36.39999999999998","126","20","1","23.63",
"1096565080","561149412","-645627829","88518.2","10.161","35.799999999999955","126","20","1","23.63",
"1096565081","561149824","-645626331","88528.48","10.236","35.0","126","20","1","24.41",
"1096565082","561150343","-645624887","88538.88","10.338","34.39999999999998","126","20","1","24.41",
"1096565083","561150932","-645623481","88549.38","10.506","33.799999999999955","126","20","1","24.41",
"1096565084","561151628","-645622167","88560.09","10.637","33.200000000000045","126","20","1","24.41",
"1096565085","561152413","-645620976","88570.49","10.87","32.60000000000002","125","20","1","24.41",
"1096565086","561153268","-645619802","88581.31","11.113","32.0","125","20","1","24.15",
"1096565087","561154199","-645618662","88592.49","11.411","31.600000000000023","125","20","1","24.15",
"1096565088","561155210","-645617553","88604.27","11.682","31.0","125","20","1","24.15",
"1096565089","561156248","-645616431","88616.35","11.943","30.600000000000023","125","20","1","24.15",
"1096565090","561157312","-645615315","88628.48","12.251","30.0","124","20","1","24.15",
"1096565091","561158383","-645614141","88640.98","12.419","29.200000000000045","124","20","1","23.58",
"1096565092","561159460","-645612936","88653.62","12.587","28.600000000000023","124","20","1","23.58",
"1096565093","561160586","-645611798","88666.37","12.727","27.600000000000023","124","20","1","23.58",
"1096565094","561161760","-645610717","88679.34","12.867","26.799999999999955","124","20","1","23.58",
"1096565095","561162923","-645609583","88692.23","12.998","25.600000000000023","124","20","1","23.58",
"1096565096","561164103","-645608436","88705.48","13.026","24.799999999999955","124","20","1","22.8",
"1096565097","561165270","-645607253","88718.73","13.175","24.0","124","20","1","22.8",
"1096565098","561166378","-645605738","88732.38","14.351","22.399999999999977","124","20","1","22.8",
"1096565099","561167292","-645604071","88746.39","13.651","21.600000000000023","124","20","1","22.8",
"1096565100","561168103","-645602037","88761.19","15.172","20.0","124","20","1","24.65",
"1096565101","561168789","-645599751","88777.08","16.039","18.399999999999977","123","20","1","24.65",
"1096565102","561169382","-645597398","88793.1","15.965","17.0","122","20","1","24.65",
"1096565103","561169865","-645595040","88808.84","15.657","14.200000000000045","122","20","1","24.65",
"1096565104","561170293","-645592697","88824.34","15.526","11.800000000000011","121","20","1","24.65",
"1096565105","561170664","-645590409","88839.38","15.069","10.399999999999977","120","20","1","24.31",
"1096565106","561171021","-645588221","88853.73","14.36","8.800000000000011","119","20","1","24.31",
"1096565107","561171383","-645586114","88867.62","13.735","6.800000000000011","118","20","1","24.31",
"1096565108","561171765","-645584137","88880.7","13.166","4.800000000000011","117","20","1","24.31",
"1096565109","561172148","-645582221","88893.38","12.727","4.199999999999989","116","20","1","24.31",
"1096565110","561172630","-645580409","88905.73","12.354","4.199999999999989","115","20","1","24.08",
"1096565111","561173155","-645578694","88917.61","11.897","4.199999999999989","115","20","1","24.08",
"1096565112","561173741","-645577065","88929.4","11.43","4.199999999999989","115","20","1","24.08",
"1096565113","561174360","-645575565","88940.52","11.01","4.199999999999989","114","20","1","24.08",
"1096565114","561174994","-645574142","88951.38","10.674","4.399999999999977","113","20","1","24.08",
"1096565115","561175645","-645572847","88961.59","10.254","4.399999999999977","113","20","1","24.08",
"1096565116","561176327","-645571679","88971.34","9.695","4.600000000000023","113","20","1","23.45",
"1096565117","561177000","-645570599","88980.66","9.153","4.800000000000011","113","20","1","23.45",
"1096565118","561177616","-645569557","88989.48","8.64","5.0","112","20","1","23.45",
"1096565119","561178202","-645568558","88997.92","8.239","5.199999999999989","112","20","1","23.45",
"1096565120","561178806","-645567683","89005.9","7.903","5.399999999999977","112","20","1","23.45",
"1096565121","561179382","-645566894","89013.25","7.558","6.0","112","20","1","25.47",
"1096565122","561179940","-645566158","89020.12","7.185","6.800000000000011","113","20","1","25.47",
"1096565123","561180507","-645565470","89026.94","6.793","7.199999999999989","113","20","1","25.47",
"1096565124","561181054","-645564837","89033.44","6.392","7.600000000000023","113","20","1","25.47",
"1096565125","561181597","-645564262","89039.71","6.112","7.800000000000011","113","20","1","25.47",
"1096565126","561182142","-645563742","89045.82","5.99","8.199999999999989","113","20","1","24.46",
"1096565127","561182662","-645563186","89051.89","6.009","8.800000000000011","113","20","1","24.46",
"1096565128","561183186","-645562676","89057.68","6.009","9.0","114","20","1","24.46",
"1096565129","561183702","-645562151","89063.56","5.916","9.399999999999977","114","20","1","24.46",
"1096565130","561184195","-645561646","89069.17","5.664","9.600000000000023","114","20","1","24.46",
"1096565131","561184689","-645561199","89074.56","5.44","10.0","114","20","1","24.18",
"1096565132","561185167","-645560804","89079.6","5.169","10.199999999999989","114","20","1","24.18",
"1096565133","561185641","-645560426","89084.55","4.955","10.399999999999977","115","20","1","24.18",
"1096565134","561186101","-645560057","89089.52","4.693","10.800000000000011","116","20","1","24.18",
"1096565135","561186527","-645559758","89094.12","4.367","11.199999999999989","117","20","1","24.18",
"1096565136","561186881","-645559497","89097.88","3.919","11.600000000000023","118","20","1","23.99",
"1096565137","561187183","-645559327","89100.77","3.322","11.800000000000011","119","20","1","23.99",
"1096565138","561187512","-645559124","89104.0","3.331","12.200000000000045","120","20","1","23.99",
"1096565139","561187802","-645558953","89106.99","2.855","12.799999999999955","121","20","1","23.99",
"1096565140","561188075","-645558805","89109.64","2.771","13.200000000000045","122","20","1","23.99",
"1096565141","561188351","-645558684","89112.33","2.697","13.600000000000023","123","20","1","23.48",
"1096565142","561188620","-645558591","89114.84","2.641","14.200000000000045","124","20","1","23.48",
"1096565143","561188888","-645558478","89117.49","2.575","14.399999999999977","124","20","1","23.48",
"1096565144","561189150","-645558358","89120.02","2.594","15.0","124","20","1","23.48",
"1096565145","561189407","-645558271","89122.52","2.51","15.600000000000023","125","20","1","23.48",
"1096565146","561189653","-645558206","89124.78","2.445","16.0","125","20","1","23.13",
"1096565147","561189917","-645558192","89127.08","2.463","16.399999999999977","126","20","1","23.13",
"1096565148","561190209","-645558236","89129.91","2.426","16.799999999999955","126","20","1","23.13",
"1096565149","561190486","-645558320","89132.5","2.407","17.200000000000045","126","20","1","23.13",
"1096565150","561190750","-645558389","89134.97","2.267","17.399999999999977","127","20","1","23.13",
"1096565151","561191029","-645558429","89137.71","2.267","17.600000000000023","128","20","1","23.13",
"1096565152","561191284","-645558450","89140.09","2.314","18.200000000000045","129","20","1","23.29",
"1096565153","561191531","-645558497","89142.32","2.417","18.600000000000023","130","20","1","23.29",
"1096565154","561191790","-645558627","89144.92","2.426","19.0","131","20","1","23.29",
"1096565155","561192031","-645558754","89147.29","2.342","19.399999999999977","132","20","1","23.29",
"1096565156","561192279","-645558858","89149.7","2.314","19.600000000000023","134","20","1","23.4",
"1096565157","561192536","-645558940","89152.01","2.342","19.799999999999955","135","20","1","23.4",
"1096565158","561192805","-645559037","89154.71","2.267","20.200000000000045","137","20","1","23.4",
"1096565159","561193048","-645559190","89157.3","2.37","20.399999999999977","137","20","1","23.4",
"1096565160","561193233","-645559362","89159.44","2.249","20.799999999999955","138","20","1","23.4",
"1096565161","561193442","-645559567","89161.77","2.51","21.0","140","20","1","23.47",
"1096565162","561193611","-645559813","89163.97","2.426","21.399999999999977","140","20","1","23.47",
"1096565163","561193824","-645560033","89166.33","2.603","21.600000000000023","142","20","1","23.47",
