Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,3,record,timestamp,"1098964571",s,position_lat,"564569611",semicircles,position_long,"-630527383",semicircles,distance,"2935.45",m,enhanced_speed,"11.299",m/s,enhanced_altitude,"108.20000000000005",m,enhanced_respiration_rate,"34.28",Breaths/min,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,
Data,1,record,timestamp,"1098964572",s,position_lat,"564570676",semicircles,position_long,"-630528235",semicircles,distance,"2946.83",m,enhanced_speed,"11.309",m/s,enhanced_altitude,"108.39999999999998",m,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,,,,
Data,1,record,timestamp,"1098964573",s,position_lat,"564571726",semicircles,position_long,"-630529084",semicircles,distance,"2958.03",m,enhanced_speed,"11.337",m/s,enhanced_altitude,"108.39999999999998",m,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,,,,
Data,1,record,timestamp,"1098964574",s,position_lat,"564572772",semicircles,position_long,"-630529932",semicircles,distance,"2969.05",m,enhanced_speed,"11.365",m/s,enhanced_altitude,"108.39999999999998",m,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,,,,
Data,1,record,timestamp,"1098964575",s,position_lat,"564573852",semicircles,position_long,"-630530789",semicircles,distance,"2980.44",m,enhanced_speed,"11.43",m/s,enhanced_altitude,"108.60000000000002",m,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,,,,
Data,3,record,timestamp,"1098964576",s,position_lat,"564574933",semicircles,position_long,"-630531641",semicircles,distance,"2991.89",m,enhanced_speed,"11.383",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"36.18",Breaths/min,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964577",s,position_lat,"564575999",semicircles,position_long,"-630532514",semicircles,distance,"3003.37",m,enhanced_speed,"11.327",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"36.18",Breaths/min,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964578",s,position_lat,"564577050",semicircles,position_long,"-630533372",semicircles,distance,"3014.54",m,enhanced_speed,"11.355",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"36.18",Breaths/min,heart_rate,"162",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964579",s,position_lat,"564578118",semicircles,position_long,"-630534200",semicircles,distance,"3025.73",m,enhanced_speed,"11.411",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"36.18",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964580",s,position_lat,"564579203",semicircles,position_long,"-630535036",semicircles,distance,"3037.1",m,enhanced_speed,"11.439",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"36.18",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964581",s,position_lat,"564580298",semicircles,position_long,"-630535877",semicircles,distance,"3048.64",m,enhanced_speed,"11.421",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"35.14",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964582",s,position_lat,"564581379",semicircles,position_long,"-630536718",semicircles,distance,"3059.98",m,enhanced_speed,"11.355",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"35.14",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964583",s,position_lat,"564582474",semicircles,position_long,"-630537556",semicircles,distance,"3071.6",m,enhanced_speed,"11.309",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"35.14",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964584",s,position_lat,"564583539",semicircles,position_long,"-630538381",semicircles,distance,"3082.8",m,enhanced_speed,"11.271",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"35.14",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964585",s,position_lat,"564584594",semicircles,position_long,"-630539219",semicircles,distance,"3093.96",m,enhanced_speed,"11.206",m/s,enhanced_altitude,"108.60000000000002",m,enhanced_respiration_rate,"35.14",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964586",s,position_lat,"564585647",semicircles,position_long,"-630540054",semicircles,distance,"3105.06",m,enhanced_speed,"11.141",m/s,enhanced_altitude,"108.79999999999995",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964587",s,position_lat,"564586700",semicircles,position_long,"-630540891",semicircles,distance,"3116.35",m,enhanced_speed,"11.048",m/s,enhanced_altitude,"109.0",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964588",s,position_lat,"564587726",semicircles,position_long,"-630541693",semicircles,distance,"3127.09",m,enhanced_speed,"10.982",m/s,enhanced_altitude,"109.0",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964589",s,position_lat,"564588768",semicircles,position_long,"-630542493",semicircles,distance,"3138.1",m,enhanced_speed,"10.936",m/s,enhanced_altitude,"109.20000000000005",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964590",s,position_lat,"564589795",semicircles,position_long,"-630543303",semicircles,distance,"3149.01",m,enhanced_speed,"10.964",m/s,enhanced_altitude,"109.20000000000005",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964591",s,position_lat,"564590797",semicircles,position_long,"-630544128",semicircles,distance,"3159.67",m,enhanced_speed,"10.917",m/s,enhanced_altitude,"109.39999999999998",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964592",s,position_lat,"564591790",semicircles,position_long,"-630544947",semicircles,distance,"3170.14",m,enhanced_speed,"10.768",m/s,enhanced_altitude,"109.60000000000002",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964593",s,position_lat,"564592824",semicircles,position_long,"-630545741",semicircles,distance,"3181.04",m,enhanced_speed,"10.693",m/s,enhanced_altitude,"109.60000000000002",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964594",s,position_lat,"564593842",semicircles,position_long,"-630546521",semicircles,distance,"3191.76",m,enhanced_speed,"10.6",m/s,enhanced_altitude,"109.79999999999995",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964595",s,position_lat,"564594849",semicircles,position_long,"-630547285",semicircles,distance,"3191.76",m,enhanced_speed,"10.6",m/s,enhanced_altitude,"109.79999999999995",m,enhanced_respiration_rate,"36.67",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964596",s,position_lat,"564595850",semicircles,position_long,"-630548036",semicircles,distance,"3212.79",m,enhanced_speed,"10.366",m/s,enhanced_altitude,"110.20000000000005",m,enhanced_respiration_rate,"36.67",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964597",s,position_lat,"564596835",semicircles,position_long,"-630548772",semicircles,distance,"3223.17",m,enhanced_speed,"10.226",m/s,enhanced_altitude,"110.39999999999998",m,enhanced_respiration_rate,"36.67",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964598",s,position_lat,"564597780",semicircles,position_long,"-630549519",semicircles,distance,"3233.24",m,enhanced_speed,"10.133",m/s,enhanced_altitude,"110.60000000000002",m,enhanced_respiration_rate,"36.67",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964599",s,position_lat,"564598710",semicircles,position_long,"-630550218",semicircles,distance,"3242.89",m,enhanced_speed,"10.049",m/s,enhanced_altitude,"111.0",m,enhanced_respiration_rate,"36.67",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964600",s,position_lat,"564599644",semicircles,position_long,"-630550941",semicircles,distance,"3252.69",m,enhanced_speed,"9.965",m/s,enhanced_altitude,"111.20000000000005",m,enhanced_respiration_rate,"36.67",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964601",s,position_lat,"564600577",semicircles,position_long,"-630551662",semicircles,distance,"3252.69",m,enhanced_speed,"9.965",m/s,enhanced_altitude,"111.20000000000005",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964602",s,position_lat,"564601509",semicircles,position_long,"-630552413",semicircles,distance,"3272.39",m,enhanced_speed,"9.872",m/s,enhanced_altitude,"111.39999999999998",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964603",s,position_lat,"564602418",semicircles,position_long,"-630553213",semicircles,distance,"3282.28",m,enhanced_speed,"9.863",m/s,enhanced_altitude,"111.60000000000002",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964604",s,position_lat,"564603316",semicircles,position_long,"-630554038",semicircles,distance,"3292.12",m,enhanced_speed,"9.909",m/s,enhanced_altitude,"111.79999999999995",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964605",s,position_lat,"564604213",semicircles,position_long,"-630554895",semicircles,distance,"3302.05",m,enhanced_speed,"9.947",m/s,enhanced_altitude,"112.0",m,enhanced_respiration_rate,"37.16",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964606",s,position_lat,"564605117",semicircles,position_long,"-630555756",semicircles,distance,"3312.07",m,enhanced_speed,"9.984",m/s,enhanced_altitude,"112.20000000000005",m,enhanced_respiration_rate,"37.16",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964607",s,position_lat,"564606024",semicircles,position_long,"-630556638",semicircles,distance,"3322.34",m,enhanced_speed,"10.068",m/s,enhanced_altitude,"112.20000000000005",m,enhanced_respiration_rate,"37.16",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964608",s,position_lat,"564606898",semicircles,position_long,"-630557536",semicircles,distance,"3332.15",m,enhanced_speed,"10.17",m/s,enhanced_altitude,"112.39999999999998",m,enhanced_respiration_rate,"37.16",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964609",s,position_lat,"564607785",semicircles,position_long,"-630558497",semicircles,distance,"3342.41",m,enhanced_speed,"10.245",m/s,enhanced_altitude,"112.60000000000002",m,enhanced_respiration_rate,"37.16",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964610",s,position_lat,"564608683",semicircles,position_long,"-630559456",semicircles,distance,"3352.86",m,enhanced_speed,"10.292",m/s,enhanced_altitude,"112.79999999999995",m,enhanced_respiration_rate,"36.88",Breaths/min,heart_rate,"161",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964611",s,position_lat,"564609551",semicircles,position_long,"-630560419",semicircles,distance,"3363.0",m,enhanced_speed,"10.366",m/s,enhanced_altitude,"112.79999999999995",m,enhanced_respiration_rate,"36.88",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964612",s,position_lat,"564610401",semicircles,position_long,"-630561438",semicircles,distance,"3373.14",m,enhanced_speed,"10.441",m/s,enhanced_altitude,"113.0",m,enhanced_respiration_rate,"36.88",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964613",s,position_lat,"564611266",semicircles,position_long,"-630562518",semicircles,distance,"3383.69",m,enhanced_speed,"10.637",m/s,enhanced_altitude,"113.0",m,enhanced_respiration_rate,"36.88",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964614",s,position_lat,"564612152",semicircles,position_long,"-630563636",semicircles,distance,"3394.66",m,enhanced_speed,"10.824",m/s,enhanced_altitude,"113.20000000000005",m,enhanced_respiration_rate,"36.88",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964615",s,position_lat,"564613015",semicircles,position_long,"-630564767",semicircles,distance,"3405.43",m,enhanced_speed,"10.973",m/s,enhanced_altitude,"113.20000000000005",m,enhanced_respiration_rate,"36.88",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964616",s,position_lat,"564613887",semicircles,position_long,"-630565941",semicircles,distance,"3416.37",m,enhanced_speed,"11.178",m/s,enhanced_altitude,"113.20000000000005",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964617",s,position_lat,"564614781",semicircles,position_long,"-630567153",semicircles,distance,"3427.65",m,enhanced_speed,"11.365",m/s,enhanced_altitude,"113.0",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964618",s,position_lat,"564615695",semicircles,position_long,"-630568418",semicircles,distance,"3439.35",m,enhanced_speed,"11.617",m/s,enhanced_altitude,"112.79999999999995",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964619",s,position_lat,"564616587",semicircles,position_long,"-630569741",semicircles,distance,"3451.2",m,enhanced_speed,"11.785",m/s,enhanced_altitude,"112.60000000000002",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964620",s,position_lat,"564617468",semicircles,position_long,"-630571087",semicircles,distance,"3463.03",m,enhanced_speed,"11.943",m/s,enhanced_altitude,"112.20000000000005",m,enhanced_respiration_rate,"35.61",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964621",s,position_lat,"564618351",semicircles,position_long,"-630572476",semicircles,distance,"3475.06",m,enhanced_speed,"12.13",m/s,enhanced_altitude,"111.79999999999995",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964622",s,position_lat,"564619230",semicircles,position_long,"-630573916",semicircles,distance,"3487.32",m,enhanced_speed,"12.298",m/s,enhanced_altitude,"111.60000000000002",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964623",s,position_lat,"564620120",semicircles,position_long,"-630575388",semicircles,distance,"3499.83",m,enhanced_speed,"12.475",m/s,enhanced_altitude,"111.20000000000005",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964624",s,position_lat,"564621000",semicircles,position_long,"-630576909",semicircles,distance,"3512.46",m,enhanced_speed,"12.708",m/s,enhanced_altitude,"111.0",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964625",s,position_lat,"564621851",semicircles,position_long,"-630578502",semicircles,distance,"3525.31",m,enhanced_speed,"12.886",m/s,enhanced_altitude,"110.79999999999995",m,enhanced_respiration_rate,"36.73",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964626",s,position_lat,"564622691",semicircles,position_long,"-630580162",semicircles,distance,"3538.45",m,enhanced_speed,"13.091",m/s,enhanced_altitude,"110.60000000000002",m,enhanced_respiration_rate,"35.91",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964627",s,position_lat,"564623548",semicircles,position_long,"-630581808",semicircles,distance,"3551.53",m,enhanced_speed,"13.25",m/s,enhanced_altitude,"110.20000000000005",m,enhanced_respiration_rate,"35.91",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964628",s,position_lat,"564624391",semicircles,position_long,"-630583516",semicircles,distance,"3564.92",m,enhanced_speed,"13.408",m/s,enhanced_altitude,"109.79999999999995",m,enhanced_respiration_rate,"35.91",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964629",s,position_lat,"564625205",semicircles,position_long,"-630585277",semicircles,distance,"3578.4",m,enhanced_speed,"13.557",m/s,enhanced_altitude,"109.60000000000002",m,enhanced_respiration_rate,"35.91",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964630",s,position_lat,"564626023",semicircles,position_long,"-630587068",semicircles,distance,"3592.03",m,enhanced_speed,"13.697",m/s,enhanced_altitude,"109.20000000000005",m,enhanced_respiration_rate,"35.91",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964631",s,position_lat,"564626826",semicircles,position_long,"-630588910",semicircles,distance,"3605.9",m,enhanced_speed,"13.819",m/s,enhanced_altitude,"108.79999999999995",m,enhanced_respiration_rate,"36.05",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964632",s,position_lat,"564627603",semicircles,position_long,"-630590803",semicircles,distance,"3619.86",m,enhanced_speed,"13.977",m/s,enhanced_altitude,"108.20000000000005",m,enhanced_respiration_rate,"36.05",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964633",s,position_lat,"564628359",semicircles,position_long,"-630592737",semicircles,distance,"3634.03",m,enhanced_speed,"14.015",m/s,enhanced_altitude,"107.79999999999995",m,enhanced_respiration_rate,"36.05",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964634",s,position_lat,"564629080",semicircles,position_long,"-630594694",semicircles,distance,"3648.13",m,enhanced_speed,"14.043",m/s,enhanced_altitude,"107.39999999999998",m,enhanced_respiration_rate,"36.05",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964635",s,position_lat,"564629770",semicircles,position_long,"-630596699",semicircles,distance,"3662.4",m,enhanced_speed,"14.145",m/s,enhanced_altitude,"106.79999999999995",m,enhanced_respiration_rate,"36.05",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964636",s,position_lat,"564630455",semicircles,position_long,"-630598704",semicircles,distance,"3676.55",m,enhanced_speed,"14.22",m/s,enhanced_altitude,"106.60000000000002",m,enhanced_respiration_rate,"35.45",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964637",s,position_lat,"564631139",semicircles,position_long,"-630600749",semicircles,distance,"3691.05",m,enhanced_speed,"14.276",m/s,enhanced_altitude,"106.20000000000005",m,enhanced_respiration_rate,"35.45",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964638",s,position_lat,"564631820",semicircles,position_long,"-630602786",semicircles,distance,"3705.42",m,enhanced_speed,"14.341",m/s,enhanced_altitude,"105.60000000000002",m,enhanced_respiration_rate,"35.45",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964639",s,position_lat,"564632499",semicircles,position_long,"-630604827",semicircles,distance,"3719.84",m,enhanced_speed,"14.341",m/s,enhanced_altitude,"105.20000000000005",m,enhanced_respiration_rate,"35.45",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964640",s,position_lat,"564633174",semicircles,position_long,"-630606873",semicircles,distance,"3734.26",m,enhanced_speed,"14.388",m/s,enhanced_altitude,"104.60000000000002",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964641",s,position_lat,"564633841",semicircles,position_long,"-630608907",semicircles,distance,"3748.64",m,enhanced_speed,"14.323",m/s,enhanced_altitude,"104.20000000000005",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964642",s,position_lat,"564634486",semicircles,position_long,"-630610945",semicircles,distance,"3762.88",m,enhanced_speed,"14.388",m/s,enhanced_altitude,"103.60000000000002",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964643",s,position_lat,"564635134",semicircles,position_long,"-630612971",semicircles,distance,"3777.04",m,enhanced_speed,"14.323",m/s,enhanced_altitude,"103.20000000000005",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964644",s,position_lat,"564635801",semicircles,position_long,"-630615018",semicircles,distance,"3791.37",m,enhanced_speed,"14.472",m/s,enhanced_altitude,"103.0",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964645",s,position_lat,"564636454",semicircles,position_long,"-630617096",semicircles,distance,"3805.9",m,enhanced_speed,"14.519",m/s,enhanced_altitude,"102.39999999999998",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964646",s,position_lat,"564637116",semicircles,position_long,"-630619152",semicircles,distance,"3820.29",m,enhanced_speed,"14.463",m/s,enhanced_altitude,"102.0",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964647",s,position_lat,"564637783",semicircles,position_long,"-630621227",semicircles,distance,"3834.81",m,enhanced_speed,"14.491",m/s,enhanced_altitude,"101.39999999999998",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964648",s,position_lat,"564638476",semicircles,position_long,"-630623293",semicircles,distance,"3849.45",m,enhanced_speed,"14.519",m/s,enhanced_altitude,"100.79999999999995",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964649",s,position_lat,"564639165",semicircles,position_long,"-630625337",semicircles,distance,"3863.93",m,enhanced_speed,"14.528",m/s,enhanced_altitude,"100.20000000000005",m,enhanced_respiration_rate,"36.26",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964650",s,position_lat,"564639830",semicircles,position_long,"-630627401",semicircles,distance,"3878.36",m,enhanced_speed,"14.556",m/s,enhanced_altitude,"99.60000000000002",m,enhanced_respiration_rate,"36.21",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964651",s,position_lat,"564640513",semicircles,position_long,"-630629485",semicircles,distance,"3893.06",m,enhanced_speed,"14.593",m/s,enhanced_altitude,"99.0",m,enhanced_respiration_rate,"36.21",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964652",s,position_lat,"564641166",semicircles,position_long,"-630631575",semicircles,distance,"3907.61",m,enhanced_speed,"14.603",m/s,enhanced_altitude,"98.39999999999998",m,enhanced_respiration_rate,"36.21",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964653",s,position_lat,"564641815",semicircles,position_long,"-630633658",semicircles,distance,"3922.16",m,enhanced_speed,"14.481",m/s,enhanced_altitude,"98.0",m,enhanced_respiration_rate,"36.21",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964654",s,position_lat,"564642468",semicircles,position_long,"-630635697",semicircles,distance,"3936.4",m,enhanced_speed,"14.313",m/s,enhanced_altitude,"97.39999999999998",m,enhanced_respiration_rate,"36.21",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964655",s,position_lat,"564643123",semicircles,position_long,"-630637724",semicircles,distance,"3950.58",m,enhanced_speed,"14.164",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_respiration_rate,"36.21",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964656",s,position_lat,"564643774",semicircles,position_long,"-630639748",semicircles,distance,"3964.79",m,enhanced_speed,"13.949",m/s,enhanced_altitude,"96.60000000000002",m,enhanced_respiration_rate,"36.17",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964657",s,position_lat,"564644417",semicircles,position_long,"-630641727",semicircles,distance,"3978.7",m,enhanced_speed,"13.707",m/s,enhanced_altitude,"96.20000000000005",m,enhanced_respiration_rate,"36.17",Breaths/min,heart_rate,"159",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964658",s,position_lat,"564645053",semicircles,position_long,"-630643644",semicircles,distance,"3992.28",m,enhanced_speed,"13.399",m/s,enhanced_altitude,"96.0",m,enhanced_respiration_rate,"36.17",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964659",s,position_lat,"564645639",semicircles,position_long,"-630645513",semicircles,distance,"4005.33",m,enhanced_speed,"13.072",m/s,enhanced_altitude,"95.60000000000002",m,enhanced_respiration_rate,"36.17",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964660",s,position_lat,"564646228",semicircles,position_long,"-630647331",semicircles,distance,"4018.04",m,enhanced_speed,"12.792",m/s,enhanced_altitude,"95.60000000000002",m,enhanced_respiration_rate,"36.17",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964661",s,position_lat,"564646817",semicircles,position_long,"-630649129",semicircles,distance,"4030.7",m,enhanced_speed,"12.559",m/s,enhanced_altitude,"95.39999999999998",m,enhanced_respiration_rate,"37.11",Breaths/min,heart_rate,"160",bpm,temperature,"10",C,unknown,"1",,
