Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,0,record,timestamp,"1094044591",s,position_lat,"567087822",semicircles,position_long,"-628840636",semicircles,distance,"7716.75",m,enhanced_speed,"4.805",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044592",s,position_lat,"567087385",semicircles,position_long,"-628840211",semicircles,distance,"7721.72",m,enhanced_speed,"4.936",m/s,enhanced_altitude,"203.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044593",s,position_lat,"567086981",semicircles,position_long,"-628839741",semicircles,distance,"7726.39",m,enhanced_speed,"5.02",m/s,enhanced_altitude,"203.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044594",s,position_lat,"567086548",semicircles,position_long,"-628839233",semicircles,distance,"7731.59",m,enhanced_speed,"5.113",m/s,enhanced_altitude,"204.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044595",s,position_lat,"567086106",semicircles,position_long,"-628838732",semicircles,distance,"7736.7",m,enhanced_speed,"5.253",m/s,enhanced_altitude,"204.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044596",s,position_lat,"567085639",semicircles,position_long,"-628838246",semicircles,distance,"7742.07",m,enhanced_speed,"5.244",m/s,enhanced_altitude,"204.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044597",s,position_lat,"567085180",semicircles,position_long,"-628837752",semicircles,distance,"7747.4",m,enhanced_speed,"5.263",m/s,enhanced_altitude,"204.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044598",s,position_lat,"567084715",semicircles,position_long,"-628837269",semicircles,distance,"7752.65",m,enhanced_speed,"5.328",m/s,enhanced_altitude,"205.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044599",s,position_lat,"567084235",semicircles,position_long,"-628836752",semicircles,distance,"7758.27",m,enhanced_speed,"5.468",m/s,enhanced_altitude,"205.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044600",s,position_lat,"567083770",semicircles,position_long,"-628836249",semicircles,distance,"7763.56",m,enhanced_speed,"5.608",m/s,enhanced_altitude,"205.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044601",s,position_lat,"567083261",semicircles,position_long,"-628835719",semicircles,distance,"7769.36",m,enhanced_speed,"5.822",m/s,enhanced_altitude,"205.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044602",s,position_lat,"567082728",semicircles,position_long,"-628835200",semicircles,distance,"7775.25",m,enhanced_speed,"6.046",m/s,enhanced_altitude,"205.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044603",s,position_lat,"567082168",semicircles,position_long,"-628834642",semicircles,distance,"7781.47",m,enhanced_speed,"6.27",m/s,enhanced_altitude,"205.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044604",s,position_lat,"567081579",semicircles,position_long,"-628834082",semicircles,distance,"7787.97",m,enhanced_speed,"6.401",m/s,enhanced_altitude,"205.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044605",s,position_lat,"567080991",semicircles,position_long,"-628833489",semicircles,distance,"7794.59",m,enhanced_speed,"6.503",m/s,enhanced_altitude,"206.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044606",s,position_lat,"567080396",semicircles,position_long,"-628832874",semicircles,distance,"7801.38",m,enhanced_speed,"6.587",m/s,enhanced_altitude,"206.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044607",s,position_lat,"567079793",semicircles,position_long,"-628832288",semicircles,distance,"7808.23",m,enhanced_speed,"6.531",m/s,enhanced_altitude,"206.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044608",s,position_lat,"567079248",semicircles,position_long,"-628831717",semicircles,distance,"7814.38",m,enhanced_speed,"6.401",m/s,enhanced_altitude,"206.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044609",s,position_lat,"567078670",semicircles,position_long,"-628831180",semicircles,distance,"7820.87",m,enhanced_speed,"6.27",m/s,enhanced_altitude,"206.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044610",s,position_lat,"567078103",semicircles,position_long,"-628830643",semicircles,distance,"7827.15",m,enhanced_speed,"6.382",m/s,enhanced_altitude,"206.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044611",s,position_lat,"567077528",semicircles,position_long,"-628830109",semicircles,distance,"7833.37",m,enhanced_speed,"6.513",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044612",s,position_lat,"567076902",semicircles,position_long,"-628829591",semicircles,distance,"7840.07",m,enhanced_speed,"6.718",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044613",s,position_lat,"567076263",semicircles,position_long,"-628829040",semicircles,distance,"7846.96",m,enhanced_speed,"6.923",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044614",s,position_lat,"567075597",semicircles,position_long,"-628828470",semicircles,distance,"7854.18",m,enhanced_speed,"7.138",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044615",s,position_lat,"567074921",semicircles,position_long,"-628827893",semicircles,distance,"7861.41",m,enhanced_speed,"7.334",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044616",s,position_lat,"567074200",semicircles,position_long,"-628827334",semicircles,distance,"7869.17",m,enhanced_speed,"7.455",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044617",s,position_lat,"567073507",semicircles,position_long,"-628826787",semicircles,distance,"7876.42",m,enhanced_speed,"7.549",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044618",s,position_lat,"567072781",semicircles,position_long,"-628826221",semicircles,distance,"7884.05",m,enhanced_speed,"7.698",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044619",s,position_lat,"567072026",semicircles,position_long,"-628825661",semicircles,distance,"7891.84",m,enhanced_speed,"7.847",m/s,enhanced_altitude,"206.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044620",s,position_lat,"567071240",semicircles,position_long,"-628825095",semicircles,distance,"7900.17",m,enhanced_speed,"7.978",m/s,enhanced_altitude,"206.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044621",s,position_lat,"567070477",semicircles,position_long,"-628824553",semicircles,distance,"7907.97",m,enhanced_speed,"8.09",m/s,enhanced_altitude,"206.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044622",s,position_lat,"567069669",semicircles,position_long,"-628824065",semicircles,distance,"7916.1",m,enhanced_speed,"8.164",m/s,enhanced_altitude,"206.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044623",s,position_lat,"567068844",semicircles,position_long,"-628823570",semicircles,distance,"7924.4",m,enhanced_speed,"8.304",m/s,enhanced_altitude,"205.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044624",s,position_lat,"567068015",semicircles,position_long,"-628823068",semicircles,distance,"7932.72",m,enhanced_speed,"8.407",m/s,enhanced_altitude,"205.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044625",s,position_lat,"567067151",semicircles,position_long,"-628822597",semicircles,distance,"7941.28",m,enhanced_speed,"8.584",m/s,enhanced_altitude,"205.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044626",s,position_lat,"567066276",semicircles,position_long,"-628822115",semicircles,distance,"7949.98",m,enhanced_speed,"8.65",m/s,enhanced_altitude,"205.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044627",s,position_lat,"567065385",semicircles,position_long,"-628821633",semicircles,distance,"7959.08",m,enhanced_speed,"8.724",m/s,enhanced_altitude,"205.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044628",s,position_lat,"567064552",semicircles,position_long,"-628821209",semicircles,distance,"7967.22",m,enhanced_speed,"8.668",m/s,enhanced_altitude,"205.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044629",s,position_lat,"567063693",semicircles,position_long,"-628820770",semicircles,distance,"7975.6",m,enhanced_speed,"8.668",m/s,enhanced_altitude,"205.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044630",s,position_lat,"567062809",semicircles,position_long,"-628820355",semicircles,distance,"7984.16",m,enhanced_speed,"8.668",m/s,enhanced_altitude,"204.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044631",s,position_lat,"567061910",semicircles,position_long,"-628819899",semicircles,distance,"7992.98",m,enhanced_speed,"8.734",m/s,enhanced_altitude,"204.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044632",s,position_lat,"567060997",semicircles,position_long,"-628819392",semicircles,distance,"8002.08",m,enhanced_speed,"8.939",m/s,enhanced_altitude,"204.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044633",s,position_lat,"567060076",semicircles,position_long,"-628818879",semicircles,distance,"8011.15",m,enhanced_speed,"9.135",m/s,enhanced_altitude,"204.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044634",s,position_lat,"567059119",semicircles,position_long,"-628818389",semicircles,distance,"8020.64",m,enhanced_speed,"9.275",m/s,enhanced_altitude,"204.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044635",s,position_lat,"567058160",semicircles,position_long,"-628817886",semicircles,distance,"8030.13",m,enhanced_speed,"9.424",m/s,enhanced_altitude,"204.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044636",s,position_lat,"567057184",semicircles,position_long,"-628817397",semicircles,distance,"8039.77",m,enhanced_speed,"9.536",m/s,enhanced_altitude,"204.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044637",s,position_lat,"567056209",semicircles,position_long,"-628816918",semicircles,distance,"8049.38",m,enhanced_speed,"9.573",m/s,enhanced_altitude,"204.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044638",s,position_lat,"567055228",semicircles,position_long,"-628816449",semicircles,distance,"8058.97",m,enhanced_speed,"9.676",m/s,enhanced_altitude,"203.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044639",s,position_lat,"567054223",semicircles,position_long,"-628815980",semicircles,distance,"8068.78",m,enhanced_speed,"9.844",m/s,enhanced_altitude,"203.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044640",s,position_lat,"567053205",semicircles,position_long,"-628815511",semicircles,distance,"8078.67",m,enhanced_speed,"9.937",m/s,enhanced_altitude,"203.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044641",s,position_lat,"567052165",semicircles,position_long,"-628815048",semicircles,distance,"8088.8",m,enhanced_speed,"10.058",m/s,enhanced_altitude,"203.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044642",s,position_lat,"567051120",semicircles,position_long,"-628814535",semicircles,distance,"8099.18",m,enhanced_speed,"10.161",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044643",s,position_lat,"567050087",semicircles,position_long,"-628814035",semicircles,distance,"8109.21",m,enhanced_speed,"10.292",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044644",s,position_lat,"567049015",semicircles,position_long,"-628813522",semicircles,distance,"8119.78",m,enhanced_speed,"10.46",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044645",s,position_lat,"567047934",semicircles,position_long,"-628813026",semicircles,distance,"8130.36",m,enhanced_speed,"10.628",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044646",s,position_lat,"567046850",semicircles,position_long,"-628812510",semicircles,distance,"8140.89",m,enhanced_speed,"10.712",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044647",s,position_lat,"567045738",semicircles,position_long,"-628811972",semicircles,distance,"8151.86",m,enhanced_speed,"10.805",m/s,enhanced_altitude,"203.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044648",s,position_lat,"567044620",semicircles,position_long,"-628811459",semicircles,distance,"8162.94",m,enhanced_speed,"10.898",m/s,enhanced_altitude,"203.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044649",s,position_lat,"567043523",semicircles,position_long,"-628810987",semicircles,distance,"8173.45",m,enhanced_speed,"10.973",m/s,enhanced_altitude,"203.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044650",s,position_lat,"567042389",semicircles,position_long,"-628810464",semicircles,distance,"8184.55",m,enhanced_speed,"11.085",m/s,enhanced_altitude,"203.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044651",s,position_lat,"567041251",semicircles,position_long,"-628809952",semicircles,distance,"8195.61",m,enhanced_speed,"11.169",m/s,enhanced_altitude,"202.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044652",s,position_lat,"567040099",semicircles,position_long,"-628809454",semicircles,distance,"8206.83",m,enhanced_speed,"11.225",m/s,enhanced_altitude,"202.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044653",s,position_lat,"567038918",semicircles,position_long,"-628809009",semicircles,distance,"8218.18",m,enhanced_speed,"11.402",m/s,enhanced_altitude,"202.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044654",s,position_lat,"567037721",semicircles,position_long,"-628808619",semicircles,distance,"8229.62",m,enhanced_speed,"11.495",m/s,enhanced_altitude,"202.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044655",s,position_lat,"567036498",semicircles,position_long,"-628808307",semicircles,distance,"8241.25",m,enhanced_speed,"11.607",m/s,enhanced_altitude,"202.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044656",s,position_lat,"567035282",semicircles,position_long,"-628808078",semicircles,distance,"8252.6",m,enhanced_speed,"11.654",m/s,enhanced_altitude,"202.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044657",s,position_lat,"567034032",semicircles,position_long,"-628807889",semicircles,distance,"8264.26",m,enhanced_speed,"11.785",m/s,enhanced_altitude,"202.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044658",s,position_lat,"567032748",semicircles,position_long,"-628807727",semicircles,distance,"8276.2",m,enhanced_speed,"12.018",m/s,enhanced_altitude,"202.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044659",s,position_lat,"567031427",semicircles,position_long,"-628807570",semicircles,distance,"8288.47",m,enhanced_speed,"12.279",m/s,enhanced_altitude,"201.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044660",s,position_lat,"567030066",semicircles,position_long,"-628807459",semicircles,distance,"8301.23",m,enhanced_speed,"12.503",m/s,enhanced_altitude,"201.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044661",s,position_lat,"567028706",semicircles,position_long,"-628807396",semicircles,distance,"8313.86",m,enhanced_speed,"12.662",m/s,enhanced_altitude,"201.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044662",s,position_lat,"567027329",semicircles,position_long,"-628807343",semicircles,distance,"8326.75",m,enhanced_speed,"12.727",m/s,enhanced_altitude,"201.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044663",s,position_lat,"567025955",semicircles,position_long,"-628807375",semicircles,distance,"8339.56",m,enhanced_speed,"12.82",m/s,enhanced_altitude,"200.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044664",s,position_lat,"567024571",semicircles,position_long,"-628807510",semicircles,distance,"8352.52",m,enhanced_speed,"12.96",m/s,enhanced_altitude,"200.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044665",s,position_lat,"567023176",semicircles,position_long,"-628807710",semicircles,distance,"8365.72",m,enhanced_speed,"13.128",m/s,enhanced_altitude,"200.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044666",s,position_lat,"567021780",semicircles,position_long,"-628807940",semicircles,distance,"8378.72",m,enhanced_speed,"13.399",m/s,enhanced_altitude,"199.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044667",s,position_lat,"567020356",semicircles,position_long,"-628808264",semicircles,distance,"8392.12",m,enhanced_speed,"13.585",m/s,enhanced_altitude,"199.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044668",s,position_lat,"567018918",semicircles,position_long,"-628808656",semicircles,distance,"8405.72",m,enhanced_speed,"13.735",m/s,enhanced_altitude,"199.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044669",s,position_lat,"567017461",semicircles,position_long,"-628809122",semicircles,distance,"8419.56",m,enhanced_speed,"13.94",m/s,enhanced_altitude,"198.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044670",s,position_lat,"567015972",semicircles,position_long,"-628809645",semicircles,distance,"8433.87",m,enhanced_speed,"14.201",m/s,enhanced_altitude,"197.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044671",s,position_lat,"567014480",semicircles,position_long,"-628810215",semicircles,distance,"8448.24",m,enhanced_speed,"14.397",m/s,enhanced_altitude,"196.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044672",s,position_lat,"567012980",semicircles,position_long,"-628810831",semicircles,distance,"8462.69",m,enhanced_speed,"14.547",m/s,enhanced_altitude,"196.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044673",s,position_lat,"567011458",semicircles,position_long,"-628811428",semicircles,distance,"8477.45",m,enhanced_speed,"14.621",m/s,enhanced_altitude,"195.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044674",s,position_lat,"567009952",semicircles,position_long,"-628812030",semicircles,distance,"8491.96",m,enhanced_speed,"14.631",m/s,enhanced_altitude,"194.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044675",s,position_lat,"567008431",semicircles,position_long,"-628812622",semicircles,distance,"8506.57",m,enhanced_speed,"14.668",m/s,enhanced_altitude,"194.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044676",s,position_lat,"567006900",semicircles,position_long,"-628813232",semicircles,distance,"8521.44",m,enhanced_speed,"14.677",m/s,enhanced_altitude,"193.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044677",s,position_lat,"567005395",semicircles,position_long,"-628813843",semicircles,distance,"8535.99",m,enhanced_speed,"14.64",m/s,enhanced_altitude,"192.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044678",s,position_lat,"567003884",semicircles,position_long,"-628814476",semicircles,distance,"8550.65",m,enhanced_speed,"14.687",m/s,enhanced_altitude,"192.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044679",s,position_lat,"567002376",semicircles,position_long,"-628815088",semicircles,distance,"8565.15",m,enhanced_speed,"14.696",m/s,enhanced_altitude,"191.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044680",s,position_lat,"567000842",semicircles,position_long,"-628815722",semicircles,distance,"8579.93",m,enhanced_speed,"14.798",m/s,enhanced_altitude,"190.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044681",s,position_lat,"566999282",semicircles,position_long,"-628816346",semicircles,distance,"8595.05",m,enhanced_speed,"14.892",m/s,enhanced_altitude,"190.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044682",s,position_lat,"566997740",semicircles,position_long,"-628816952",semicircles,distance,"8609.96",m,enhanced_speed,"14.845",m/s,enhanced_altitude,"189.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044683",s,position_lat,"566996203",semicircles,position_long,"-628817534",semicircles,distance,"8624.78",m,enhanced_speed,"14.808",m/s,enhanced_altitude,"188.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044684",s,position_lat,"566994664",semicircles,position_long,"-628818123",semicircles,distance,"8639.63",m,enhanced_speed,"14.901",m/s,enhanced_altitude,"187.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044685",s,position_lat,"566993121",semicircles,position_long,"-628818737",semicircles,distance,"8654.48",m,enhanced_speed,"15.078",m/s,enhanced_altitude,"186.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044686",s,position_lat,"566991561",semicircles,position_long,"-628819369",semicircles,distance,"8669.53",m,enhanced_speed,"15.2",m/s,enhanced_altitude,"186.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044687",s,position_lat,"566989995",semicircles,position_long,"-628820045",semicircles,distance,"8684.75",m,enhanced_speed,"15.274",m/s,enhanced_altitude,"185.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044688",s,position_lat,"566988415",semicircles,position_long,"-628820711",semicircles,distance,"8700.0",m,enhanced_speed,"15.396",m/s,enhanced_altitude,"184.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044689",s,position_lat,"566986803",semicircles,position_long,"-628821335",semicircles,distance,"8715.56",m,enhanced_speed,"15.461",m/s,enhanced_altitude,"183.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044690",s,position_lat,"566985202",semicircles,position_long,"-628821953",semicircles,distance,"8731.09",m,enhanced_speed,"15.424",m/s,enhanced_altitude,"182.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044691",s,position_lat,"566983608",semicircles,position_long,"-628822580",semicircles,distance,"8746.37",m,enhanced_speed,"15.545",m/s,enhanced_altitude,"181.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044692",s,position_lat,"566981992",semicircles,position_long,"-628823209",semicircles,distance,"8761.86",m,enhanced_speed,"15.61",m/s,enhanced_altitude,"181.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044693",s,position_lat,"566980358",semicircles,position_long,"-628823890",semicircles,distance,"8777.68",m,enhanced_speed,"15.704",m/s,enhanced_altitude,"180.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044694",s,position_lat,"566978722",semicircles,position_long,"-628824574",semicircles,distance,"8793.45",m,enhanced_speed,"15.741",m/s,enhanced_altitude,"179.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044695",s,position_lat,"566977076",semicircles,position_long,"-628825222",semicircles,distance,"8809.41",m,enhanced_speed,"15.592",m/s,enhanced_altitude,"178.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044696",s,position_lat,"566975466",semicircles,position_long,"-628825824",semicircles,distance,"8824.96",m,enhanced_speed,"15.358",m/s,enhanced_altitude,"177.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044697",s,position_lat,"566973885",semicircles,position_long,"-628826458",semicircles,distance,"8840.2",m,enhanced_speed,"15.237",m/s,enhanced_altitude,"176.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044698",s,position_lat,"566972316",semicircles,position_long,"-628827074",semicircles,distance,"8855.39",m,enhanced_speed,"15.088",m/s,enhanced_altitude,"176.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044699",s,position_lat,"566970780",semicircles,position_long,"-628827703",semicircles,distance,"8870.25",m,enhanced_speed,"14.938",m/s,enhanced_altitude,"176.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044700",s,position_lat,"566969251",semicircles,position_long,"-628828284",semicircles,distance,"8884.89",m,enhanced_speed,"14.808",m/s,enhanced_altitude,"175.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044701",s,position_lat,"566967743",semicircles,position_long,"-628828862",semicircles,distance,"8899.46",m,enhanced_speed,"14.453",m/s,enhanced_altitude,"174.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044702",s,position_lat,"566966282",semicircles,position_long,"-628829473",semicircles,distance,"8913.64",m,enhanced_speed,"14.117",m/s,enhanced_altitude,"174.39999999999998",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044703",s,position_lat,"566964854",semicircles,position_long,"-628830054",semicircles,distance,"8927.43",m,enhanced_speed,"13.772",m/s,enhanced_altitude,"174.0",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044704",s,position_lat,"566963453",semicircles,position_long,"-628830583",semicircles,distance,"8940.95",m,enhanced_speed,"13.436",m/s,enhanced_altitude,"173.79999999999995",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044705",s,position_lat,"566962088",semicircles,position_long,"-628831152",semicircles,distance,"8954.1",m,enhanced_speed,"13.222",m/s,enhanced_altitude,"173.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044706",s,position_lat,"566960738",semicircles,position_long,"-628831714",semicircles,distance,"8967.22",m,enhanced_speed,"12.998",m/s,enhanced_altitude,"173.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044707",s,position_lat,"566959410",semicircles,position_long,"-628832262",semicircles,distance,"8980.03",m,enhanced_speed,"12.848",m/s,enhanced_altitude,"173.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044708",s,position_lat,"566958097",semicircles,position_long,"-628832784",semicircles,distance,"8992.73",m,enhanced_speed,"12.643",m/s,enhanced_altitude,"173.60000000000002",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044709",s,position_lat,"566956788",semicircles,position_long,"-628833269",semicircles,distance,"9005.35",m,enhanced_speed,"12.559",m/s,enhanced_altitude,"173.20000000000005",m,temperature,"25",C,unknown,"1",,
Data,0,record,timestamp,"1094044710",s,position_lat,"566955494",semicircles,position_long,"-628833723",semicircles,distance,"9017.77",m,enhanced_speed,"12.522",m/s,enhanced_altitude,"173.20000000000005",m,temperature,"25",C,unknown,"1",,
