record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1089217660","8234.73","310.20000000000005","33","1","521794578","-947970224","9.349",
"1089217661","8244.03","310.20000000000005","33","1","521795363","-947971085","9.359",
"1089217662","8253.51","309.79999999999995","33","1","521796157","-947971962","9.415",
"1089217663","8263.04","309.6","33","1","521796944","-947972852","9.443",
"1089217664","8272.65","309.4","33","1","521797729","-947973760","9.573",
"1089217665","8282.26","309.4","33","1","521798510","-947974679","9.723",
"1089217666","8291.86","309.4","33","1","521799296","-947975615","9.919",
"1089217667","8302.13","309.4","33","1","521800168","-947976575","10.553",
"1089217668","8313.15","309.6","33","1","521801087","-947977608","11.057",
"1089217669","8324.93","309.79999999999995","33","1","521802087","-947978671","11.757",
"1089217670","8337.15","310.0","33","1","521803148","-947979755","12.4",
"1089217671","8350.12","310.0","33","1","521804241","-947980948","12.97",
"1089217672","8363.36","310.0","33","1","521805351","-947982172","13.184",
"1089217673","8377.23","310.4","33","1","521806483","-947983483","13.613",
"1089217674","8390.89","310.6","33","1","521807606","-947984793","13.669",
"1089217675","8404.55","310.4","33","1","521808774","-947986030","13.669",
"1089217676","8418.13","310.4","33","1","521809930","-947987255","13.446",
"1089217677","8431.83","310.6","33","1","521811091","-947988482","13.418",
"1089217678","8445.42","310.79999999999995","33","1","521812225","-947989753","13.595",
"1089217679","8458.9","311.0","33","1","521813330","-947991042","13.464",
"1089217680","8472.49","311.0","33","1","521814398","-947992399","13.371",
"1089217681","8485.83","311.20000000000005","33","1","521815431","-947993765","13.287",
"1089217682","8499.07","311.6","33","1","521816451","-947995124","13.212",
"1089217683","8512.07","311.79999999999995","33","1","521817469","-947996436","13.035",
"1089217684","8524.95","312.0","33","1","521818503","-947997698","12.951",
"1089217685","8537.68","312.79999999999995","33","1","521819542","-947998942","12.951",
"1089217686","8550.44","312.79999999999995","33","1","521820596","-948000159","12.802",
"1089217687","8563.2","312.79999999999995","33","1","521821659","-948001354","12.68",
"1089217688","8575.95","313.0","33","1","521822730","-948002520","12.624",
"1089217689","8588.56","313.20000000000005","33","1","521823801","-948003660","12.568",
"1089217690","8601.0","313.4","33","1","521824824","-948004830","12.363",
"1089217691","8613.14","313.4","33","1","521825828","-948005982","12.205",
"1089217692","8624.87","313.6","33","1","521826823","-948007082","11.813",
"1089217693","8636.11","313.79999999999995","33","1","521827965","-948007758","11.234",
"1089217694","8646.84","313.79999999999995","33","1","521829155","-948007624","10.693",
"1089217695","8657.73","313.79999999999995","33","1","521830093","-948006619","10.852",
"1089217696","8668.59","313.79999999999995","33","1","521830786","-948005320","11.169",
"1089217697","8680.03","313.0","33","1","521831499","-948003930","11.477",
"1089217698","8692.09","311.79999999999995","33","1","521832235","-948002459","11.869",
"1089217699","8704.47","310.6","33","1","521833000","-948000956","12.261",
"1089217700","8717.11","309.0","33","1","521833815","-947999447","12.559",
"1089217701","8730.21","308.79999999999995","33","1","521834698","-947997927","12.876",
"1089217702","8743.24","308.79999999999995","33","1","521835594","-947996440","12.746",
"1089217703","8756.11","308.79999999999995","33","1","521836283","-947994778","12.69",
"1089217704","8768.77","308.79999999999995","33","1","521836518","-947992907","12.736",
"1089217705","8781.35","308.6","33","1","521836169","-947991077","12.466",
"1089217706","8794.31","308.4","33","1","521835409","-947989458","12.456",
"1089217707","8807.33","307.6","33","1","521834407","-947988112","12.652",
"1089217708","8820.35","307.6","33","1","521833271","-947986971","12.97",
"1089217709","8833.69","307.6","33","1","521832083","-947985867","13.194",
"1089217710","8847.09","307.6","33","1","521830894","-947984774","13.24",
"1089217711","8860.32","308.0","33","1","521829742","-947983632","13.268",
"1089217712","8873.59","308.6","33","1","521828590","-947982468","13.418",
"1089217713","8887.17","308.79999999999995","33","1","521827434","-947981247","13.576",
"1089217714","8900.71","308.79999999999995","33","1","521826288","-947980005","13.604",
"1089217715","8914.4","308.79999999999995","33","1","521825106","-947978804","13.641",
"1089217716","8928.11","308.79999999999995","33","1","521823913","-947977619","13.679",
"1089217717","8941.84","308.6","33","1","521822757","-947976359","13.763",
"1089217718","8955.41","308.6","33","1","521821608","-947975117","13.707",
"1089217719","8969.06","308.6","33","1","521820450","-947973872","13.679",
"1089217720","8982.82","308.6","33","1","521819307","-947972597","13.651",
"1089217721","8996.36","308.6","33","1","521818178","-947971345","13.576",
"1089217722","9009.54","308.79999999999995","33","1","521817056","-947970122","13.474",
"1089217723","9023.07","308.79999999999995","33","1","521815911","-947968890","13.399",
"1089217724","9036.42","308.79999999999995","33","1","521814785","-947967662","13.296",
"1089217725","9049.75","308.79999999999995","33","1","521813657","-947966451","13.24",
"1089217726","9063.07","308.79999999999995","33","1","521812533","-947965237","13.212",
"1089217727","9076.27","308.79999999999995","33","1","521811427","-947964031","13.119",
"1089217728","9089.11","308.79999999999995","33","1","521810367","-947962818","12.876",
"1089217729","9101.74","308.6","33","1","521809310","-947961646","12.671",
"1089217730","9114.08","308.20000000000005","33","1","521808267","-947960511","12.447",
"1089217731","9126.55","308.20000000000005","33","1","521807201","-947959405","12.391",
"1089217732","9138.86","308.20000000000005","33","1","521806105","-947958376","12.456",
"1089217733","9151.21","308.20000000000005","33","1","521804978","-947957407","12.419",
"1089217734","9163.57","307.6","33","1","521803874","-947956415","12.242",
"1089217735","9175.64","307.6","33","1","521802773","-947955452","12.167",
"1089217736","9187.72","307.4","33","1","521801584","-947954715","12.065",
"1089217737","9199.69","307.20000000000005","33","1","521800335","-947954268","11.99",
"1089217738","9211.65","307.20000000000005","33","1","521799060","-947954020","11.934",
"1089217739","9223.76","307.20000000000005","33","1","521797765","-947953995","11.981",
"1089217740","9235.77","307.20000000000005","33","1","521796466","-947954149","12.214",
"1089217741","9247.94","307.20000000000005","33","1","521795164","-947954329","12.139",
"1089217742","9259.89","307.20000000000005","33","1","521793881","-947954428","11.85",
"1089217743","9271.83","307.20000000000005","33","1","521792599","-947954576","11.747",
"1089217744","9283.47","307.6","33","1","521791348","-947954757","11.467",
"1089217745","9294.84","307.79999999999995","33","1","521790130","-947955106","11.253",
"1089217746","9305.76","307.79999999999995","33","1","521789071","-947955919","10.954",
"1089217747","9316.57","307.79999999999995","33","1","521788346","-947957193","10.628",
"1089217748","9327.11","307.79999999999995","33","1","521788146","-947958752","10.357",
"1089217749","9338.01","307.79999999999995","33","1","521788371","-947960367","10.805",
"1089217750","9348.75","307.79999999999995","33","1","521788876","-947961805","10.581",
"1089217751","9359.36","307.79999999999995","33","1","521789550","-947963090","10.562",
"1089217752","9370.23","308.0","33","1","521790180","-947964434","10.6",
"1089217753","9380.88","308.4","33","1","521790788","-947965764","10.544",
"1089217754","9391.5","309.0","33","1","521791518","-947966965","10.497",
"1089217755","9402.0","309.0","33","1","521792389","-947967969","10.693",
"1089217756","9412.51","309.20000000000005","33","1","521793277","-947968945","10.646",
"1089217757","9423.26","309.20000000000005","33","1","521794191","-947969902","10.628",
"1089217758","9433.8","309.20000000000005","33","1","521795079","-947970877","10.581",
"1089217759","9444.49","309.20000000000005","33","1","521795981","-947971850","10.581",
"1089217760","9455.05","309.0","33","1","521796873","-947972816","10.534",
"1089217761","9465.65","309.0","33","1","521797763","-947973780","10.506",
"1089217762","9476.08","308.79999999999995","33","1","521798633","-947974744","10.525",
"1089217763","9486.34","308.79999999999995","33","1","521799490","-947975715","10.478",
"1089217764","9496.69","308.79999999999995","33","1","521800378","-947976651","10.432",
"1089217765","9507.23","308.79999999999995","33","1","521801278","-947977587","10.422",
"1089217766","9517.55","308.79999999999995","33","1","521802149","-947978541","10.404",
"1089217767","9528.06","308.79999999999995","33","1","521803022","-947979525","10.488",
"1089217768","9538.76","308.79999999999995","33","1","521803909","-947980535","10.712",
"1089217769","9549.65","308.6","33","1","521804788","-947981600","10.936",
"1089217770","9560.66","308.20000000000005","33","1","521805696","-947982653","11.076",
"1089217771","9571.81","308.20000000000005","33","1","521806631","-947983666","11.029",
"1089217772","9582.63","308.20000000000005","33","1","521807552","-947984639","10.824",
"1089217773","9593.29","308.20000000000005","33","1","521808471","-947985594","10.721",
"1089217774","9604.06","308.20000000000005","33","1","521809400","-947986596","10.908",
"1089217775","9615.42","308.4","33","1","521810341","-947987645","10.889",
"1089217776","9626.54","308.6","33","1","521811251","-947988697","10.861",
"1089217777","9637.59","308.79999999999995","33","1","521812172","-947989690","10.73",
"1089217778","9648.12","308.79999999999995","33","1","521813078","-947990633","10.805",
"1089217779","9658.89","308.79999999999995","33","1","521814012","-947991590","10.973",
"1089217780","9669.92","309.20000000000005","33","1","521814953","-947992577","11.048",
"1089217781","9680.89","309.20000000000005","33","1","521815876","-947993588","11.048",
"1089217782","9691.86","309.4","33","1","521816789","-947994598","10.917",
"1089217783","9702.54","309.4","33","1","521817708","-947995563","10.898",
"1089217784","9713.46","310.0","33","1","521818622","-947996568","10.87",
"1089217785","9724.18","310.20000000000005","33","1","521819517","-947997578","10.842",
"1089217786","9735.05","310.20000000000005","33","1","521820399","-947998633","10.833",
"1089217787","9745.83","310.20000000000005","33","1","521821273","-947999686","10.74",
"1089217788","9756.69","310.0","33","1","521822130","-948000780","10.712",
"1089217789","9767.53","310.0","33","1","521822984","-948001864","10.702",
"1089217790","9778.16","310.0","33","1","521823793","-948002967","10.534",
"1089217791","9788.68","310.0","33","1","521824557","-948004104","10.441",
"1089217792","9799.12","310.0","33","1","521825330","-948005213","10.366",
"1089217793","9809.24","310.0","33","1","521826116","-948006252","10.273",
"1089217794","9819.26","310.0","33","1","521826957","-948007230","10.273",
"1089217795","9829.32","310.4","33","1","521828019","-948007715","10.17",
"1089217796","9839.56","310.4","33","1","521829133","-948007514","10.003",
"1089217797","9850.06","310.0","33","1","521830079","-948006649","10.17",
"1089217798","9861.17","310.0","33","1","521830814","-948005366","10.814",
"1089217799","9872.42","309.6","33","1","521831478","-948003966","11.346",
"1089217800","9884.13","309.6","33","1","521832217","-948002548","11.71",
"1089217801","9896.36","308.79999999999995","33","1","521833010","-948001106","11.962",
"1089217802","9908.79","308.4","33","1","521833812","-947999630","12.279",
"1089217803","9921.28","308.20000000000005","33","1","521834611","-947998143","12.307",
"1089217804","9933.88","308.20000000000005","33","1","521835496","-947996723","12.363",
"1089217805","9946.17","308.0","33","1","521836203","-947995167","12.307",
"1089217806","9958.56","307.6","33","1","521836492","-947993351","12.317",
"1089217807","9970.78","307.6","33","1","521836289","-947991540","11.981",
"1089217808","9983.18","307.20000000000005","33","1","521835631","-947989924","12.018",
"1089217809","9995.54","307.0","33","1","521834680","-947988608","12.167",
"1089217810","10008.21","307.0","33","1","521833545","-947987580","12.177",
"1089217811","10020.88","307.0","33","1","521832346","-947986696","12.419",
"1089217812","10033.36","307.0","33","1","521831184","-947985784","12.382",
"1089217813","10045.64","307.6","33","1","521830088","-947984769","12.27",
"1089217814","10057.94","308.0","33","1","521829035","-947983680","12.139",
"1089217815","10070.14","308.20000000000005","33","1","521828031","-947982536","12.046",
"1089217816","10082.0","308.20000000000005","33","1","521827064","-947981386","11.971",
"1089217817","10093.86","308.20000000000005","33","1","521826131","-947980190","11.897",
"1089217818","10105.66","308.20000000000005","33","1","521825197","-947979006","11.85",
"1089217819","10117.57","308.0","33","1","521824225","-947977864","11.841",
"1089217820","10129.41","307.6","33","1","521823246","-947976735","11.869",
"1089217821","10141.39","307.6","33","1","521822260","-947975605","11.869",
"1089217822","10153.33","307.4","33","1","521821270","-947974497","11.897",
"1089217823","10165.01","307.4","33","1","521820293","-947973407","11.915",
"1089217824","10176.58","307.4","33","1","521819283","-947972383","11.822",
"1089217825","10188.41","307.4","33","1","521818256","-947971356","11.766",
"1089217826","10200.24","307.6","33","1","521817252","-947970281","11.775",
"1089217827","10212.13","307.6","33","1","521816275","-947969175","11.682",
"1089217828","10223.91","307.6","33","1","521815313","-947968044","11.841",
"1089217829","10235.56","307.6","33","1","521814328","-947966959","11.943",
"1089217830","10247.76","307.4","33","1","521813301","-947965834","12.195",
"1089217831","10260.06","307.0","33","1","521812267","-947964699","12.354",
"1089217832","10272.47","307.0","33","1","521811232","-947963543","12.438",
"1089217833","10284.8","307.0","33","1","521810183","-947962426","12.438",
"1089217834","10297.16","307.0","33","1","521809147","-947961279","12.4",
"1089217835","10309.69","307.0","33","1","521808118","-947960082","12.447",
"1089217836","10322.31","307.0","33","1","521807064","-947958918","12.522",
"1089217837","10335.05","307.0","33","1","521806030","-947957705","12.634",
"1089217838","10347.51","307.0","33","1","521805016","-947956502","12.578",
"1089217839","10359.99","307.0","33","1","521803939","-947955393","12.559",
"1089217840","10372.31","307.0","33","1","521802751","-947954532","12.54",
"1089217841","10384.92","307.0","33","1","521801463","-947953946","12.428",
"1089217842","10397.48","307.20000000000005","33","1","521800124","-947953692","12.419",
"1089217843","10409.93","307.20000000000005","33","1","521798791","-947953723","12.335",
"1089217844","10422.22","307.6","33","1","521797477","-947953863","12.298",
"1089217845","10434.37","307.6","33","1","521796175","-947953977","12.214",
"1089217846","10446.25","307.79999999999995","33","1","521794897","-947954059","12.018",
"1089217847","10458.15","307.79999999999995","33","1","521793614","-947954180","11.971",
"1089217848","10469.83","308.0","33","1","521792347","-947954338","11.794",
"1089217849","10481.61","308.0","33","1","521791091","-947954645","11.551",
"1089217850","10492.94","308.20000000000005","33","1","521789930","-947955287","11.281",
"1089217851","10504.35","308.6","33","1","521788923","-947956312","11.104",
"1089217852","10515.3","308.6","33","1","521788264","-947957682","10.758",
"1089217853","10525.97","308.6","33","1","521788153","-947959272","10.404",
"1089217854","10536.65","308.6","33","1","521788493","-947960802","10.721",
"1089217855","10547.27","308.6","33","1","521789036","-947962198","10.88",
"1089217856","10557.63","308.6","33","1","521789626","-947963503","10.525",
"1089217857","10568.08","308.6","33","1","521790243","-947964798","10.478",
"1089217858","10578.77","308.6","33","1","521790907","-947966088","10.646",
"1089217859","10589.43","308.6","33","1","521791680","-947967256","10.73",
"1089217860","10600.24","308.4","33","1","521792553","-947968333","10.973",
"1089217861","10611.54","308.4","33","1","521793501","-947969391","11.299",
"1089217862","10622.99","308.6","33","1","521794451","-947970479","11.374",
"1089217863","10634.63","308.6","33","1","521795439","-947971498","11.243",
"1089217864","10645.83","308.4","33","1","521796420","-947972462","11.281",
"1089217865","10657.2","308.4","33","1","521797385","-947973490","11.411",
"1089217866","10668.62","308.4","33","1","521798353","-947974553","11.598",
"1089217867","10680.38","308.4","33","1","521799338","-947975646","11.682",
"1089217868","10692.08","308.4","33","1","521800346","-947976679","11.617",
"1089217869","10703.87","308.4","33","1","521801340","-947977743","11.589",
"1089217870","10715.61","308.4","33","1","521802324","-947978813","11.645",
"1089217871","10727.18","308.6","33","1","521803288","-947979908","11.747",
"1089217872","10738.97","308.6","33","1","521804264","-947981015","11.785",
"1089217873","10750.7","308.6","33","1","521805220","-947982144","11.775",
"1089217874","10762.45","308.6","33","1","521806188","-947983251","11.747",
"1089217875","10774.03","308.6","33","1","521807154","-947984348","11.738",
"1089217876","10785.5","308.6","33","1","521808108","-947985444","11.607",
"1089217877","10797.09","309.20000000000005","33","1","521809064","-947986551","11.467",
"1089217878","10808.73","309.20000000000005","33","1","521810007","-947987667","11.365",
"1089217879","10820.14","309.6","33","1","521810942","-947988752","11.243",
"1089217880","10831.31","310.0","33","1","521811879","-947989773","11.029",
"1089217881","10842.36","310.20000000000005","33","1","521812811","-947990774","10.964",
"1089217882","10853.15","310.20000000000005","33","1","521813725","-947991763","10.926",
"1089217883","10863.89","310.20000000000005","33","1","521814640","-947992745","10.833",
"1089217884","10874.79","310.20000000000005","33","1","521815571","-947993724","10.824",
"1089217885","10885.59","310.20000000000005","33","1","521816501","-947994672","10.768",
"1089217886","10896.23","310.20000000000005","33","1","521817408","-947995621","10.684",
"1089217887","10906.83","310.20000000000005","33","1","521818294","-947996614","10.684",
"1089217888","10917.5","309.79999999999995","33","1","521819167","-947997627","10.618",
"1089217889","10927.94","309.79999999999995","33","1","521820012","-947998640","10.478",
"1089217890","10938.27","309.79999999999995","33","1","521820836","-947999662","10.376",
"1089217891","10948.45","309.79999999999995","33","1","521821628","-948000693","10.245",
"1089217892","10958.29","309.79999999999995","33","1","521822408","-948001692","10.068",
"1089217893","10968.19","309.79999999999995","33","1","521823193","-948002683","9.965",
"1089217894","10977.87","309.79999999999995","33","1","521823975","-948003641","9.797",
"1089217895","10987.61","309.79999999999995","33","1","521824722","-948004650","9.611",
"1089217896","10997.16","309.79999999999995","33","1","521825465","-948005631","9.424",
"1089217897","11006.73","309.79999999999995","33","1","521826286","-948006498","9.424",
"1089217898","11016.16","309.6","33","1","521827124","-948007318","9.293",
"1089217899","11025.52","309.4","33","1","521828084","-948007793","9.051",
"1089217900","11034.58","309.0","33","1","521829075","-948007598","9.032",
"1089217901","11044.05","309.0","33","1","521829860","-948006674","9.732",
"1089217902","11053.98","307.79999999999995","33","1","521830520","-948005504","10.357",
"1089217903","11064.77","307.6","33","1","521831202","-948004221","10.553",
"1089217904","11076.0","307.4","33","1","521831923","-948002885","11.104",
"1089217905","11087.65","307.20000000000005","33","1","521832665","-948001492","11.617",
"1089217906","11099.57","306.79999999999995","33","1","521833444","-948000087","11.878",
"1089217907","11111.74","306.6","33","1","521834250","-947998658","12.111",
"1089217908","11124.02","306.6","33","1","521835099","-947997248","12.242",
"1089217909","11136.52","306.79999999999995","33","1","521835916","-947995760","12.27",
"1089217910","11148.93","306.79999999999995","33","1","521836445","-947994051","12.27",
"1089217911","11161.33","306.79999999999995","33","1","521836445","-947992198","12.074",
"1089217912","11173.53","306.6","33","1","521835889","-947990542","11.943",
"1089217913","11185.67","306.79999999999995","33","1","521835056","-947989155","11.831",
"1089217914","11197.62","307.0","33","1","521834089","-947987994","11.803",
"1089217915","11209.44","307.0","33","1","521833034","-947987003","11.943",
"1089217916","11221.46","307.0","33","1","521831952","-947986025","12.027",
"1089217917","11233.55","307.4","33","1","521830885","-947985001","12.009",
"1089217918","11245.68","307.4","33","1","521829810","-947983977","12.055",
"1089217919","11258.0","307.79999999999995","33","1","521828722","-947982941","12.121",
"1089217920","11270.34","308.0","33","1","521827676","-947981833","12.177",
"1089217921","11282.55","308.0","33","1","521826651","-947980701","12.186",
"1089217922","11294.82","307.79999999999995","33","1","521825604","-947979605","12.158",
"1089217923","11306.97","307.79999999999995","33","1","521824593","-947978484","12.083",
"1089217924","11319.09","307.79999999999995","33","1","521823588","-947977352","12.158",
"1089217925","11330.94","307.79999999999995","33","1","521822596","-947976234","12.083",
"1089217926","11342.88","307.79999999999995","33","1","521821595","-947975117","11.971",
"1089217927","11355.0","307.4","33","1","521820575","-947974014","11.887",
"1089217928","11366.8","307.4","33","1","521819588","-947972918","11.803",
"1089217929","11378.53","307.4","33","1","521818595","-947971850","11.738",
"1089217930","11390.27","307.4","33","1","521817609","-947970783","11.719",
"1089217931","11401.83","307.4","33","1","521816645","-947969694","11.738",
"1089217932","11413.42","307.4","33","1","521815660","-947968642","11.673",
"1089217933","11425.02","307.4","33","1","521814683","-947967578","11.635",
"1089217934","11436.7","307.4","33","1","521813702","-947966519","11.673",
"1089217935","11448.2","307.4","33","1","521812746","-947965449","11.654",
"1089217936","11459.54","307.4","33","1","521811787","-947964389","11.635",
"1089217937","11471.09","307.20000000000005","33","1","521810813","-947963325","11.598",
"1089217938","11482.92","307.20000000000005","33","1","521809829","-947962217","11.803",
"1089217939","11494.91","307.20000000000005","33","1","521808824","-947961086","12.093",
"1089217940","11507.29","307.20000000000005","33","1","521807788","-947959939","12.27",
"1089217941","11519.89","307.20000000000005","33","1","521806689","-947958849","12.531",
"1089217942","11532.47","307.0","33","1","521805609","-947957732","12.55",
"1089217943","11545.14","306.6","33","1","521804513","-947956644","12.419",
"1089217944","11557.5","306.6","33","1","521803390","-947955668","12.279",
"1089217945","11569.68","307.0","33","1","521802210","-947954901","12.065",
"1089217946","11581.69","306.6","33","1","521800992","-947954309","12.046",
"1089217947","11593.45","306.6","33","1","521799744","-947953991","11.943",
"1089217948","11605.09","306.6","33","1","521798475","-947953875","11.925",
"1089217949","11617.17","306.6","33","1","521797174","-947953889","11.915",
"1089217950","11629.19","306.4","33","1","521795885","-947953958","11.794",
"1089217951","11641.06","306.4","33","1","521794616","-947954070","11.607",
"1089217952","11652.69","306.4","33","1","521793375","-947954256","11.439",
"1089217953","11664.01","306.4","33","1","521792176","-947954461","11.085",
"1089217954","11674.92","307.0","33","1","521791012","-947954713","10.889",
"1089217955","11685.53","307.0","33","1","521789927","-947955234","10.6",
"1089217956","11695.73","307.20000000000005","33","1","521789019","-947956113","10.32",
"1089217957","11705.49","307.20000000000005","33","1","521788423","-947957343","9.956",
"1089217958","11715.54","307.20000000000005","33","1","521788214","-947958823","9.872",
"1089217959","11725.79","307.4","33","1","521788420","-947960337","9.984",
"1089217960","11736.32","307.4","33","1","521788877","-947961766","10.086",
"1089217961","11746.79","307.4","33","1","521789461","-947963088","10.077",
"1089217962","11757.2","307.4","33","1","521790075","-947964358","10.068",
"1089217963","11767.44","307.6","33","1","521790678","-947965621","10.217",
"1089217964","11777.7","307.6","33","1","521791340","-947966839","10.348",
"1089217965","11788.11","307.79999999999995","33","1","521792148","-947967910","10.46",
"1089217966","11798.71","308.0","33","1","521793037","-947968905","10.712",
"1089217967","11809.6","308.0","33","1","521793961","-947969889","10.87",
"1089217968","11820.48","308.0","33","1","521794902","-947970855","10.992",
"1089217969","11831.56","308.20000000000005","33","1","521795856","-947971837","11.076",
"1089217970","11842.57","308.79999999999995","33","1","521796807","-947972806","11.02",
"1089217971","11853.73","309.0","33","1","521797754","-947973808","11.048",
"1089217972","11864.74","309.20000000000005","33","1","521798668","-947974837","10.992",
"1089217973","11875.56","309.4","33","1","521799587","-947975846","10.982",
"1089217974","11886.76","309.4","33","1","521800546","-947976833","10.964",
"1089217975","11897.76","309.6","33","1","521801472","-947977825","10.889",
"1089217976","11908.58","309.6","33","1","521802372","-947978839","10.926",
"1089217977","11919.48","309.4","33","1","521803287","-947979847","11.01",
"1089217978","11930.47","309.4","33","1","521804215","-947980859","11.104",
"1089217979","11941.67","309.20000000000005","33","1","521805152","-947981889","11.178",
"1089217980","11952.74","309.0","33","1","521806076","-947982924","11.16",
"1089217981","11963.86","308.79999999999995","33","1","521807011","-947983949","11.169",
"1089217982","11975.06","308.6","33","1","521807934","-947985015","11.187",
"1089217983","11986.18","308.6","33","1","521808839","-947986105","11.178",
"1089217984","11997.58","308.6","33","1","521809773","-947987172","11.197",
"1089217985","12008.74","308.6","33","1","521810683","-947988247","11.243",
"1089217986","12019.95","308.79999999999995","33","1","521811573","-947989384","11.365",
"1089217987","12031.45","309.0","33","1","521812484","-947990535","11.402",
"1089217988","12042.9","309.0","33","1","521813400","-947991661","11.337",
"1089217989","12054.2","309.0","33","1","521814324","-947992738","11.215",
"1089217990","12065.38","309.0","33","1","521815239","-947993822","11.215",
"1089217991","12076.61","309.0","33","1","521816151","-947994889","11.094",
"1089217992","12087.56","309.4","33","1","521817063","-947995908","11.001",
"1089217993","12098.38","309.6","33","1","521817964","-947996926","10.908",
"1089217994","12109.26","309.6","33","1","521818869","-947997939","10.88",
"1089217995","12119.98","309.6","32","1","521819756","-947998958","10.889",
"1089217996","12130.7","309.6","33","1","521820642","-947999972","10.786",
"1089217997","12141.28","309.6","33","1","521821529","-948000963","10.646",
"1089217998","12151.92","309.6","33","1","521822417","-948001940","10.506",
"1089217999","12162.46","309.79999999999995","33","1","521823295","-948002922","10.516",
"1089218000","12172.66","309.79999999999995","32","1","521824123","-948003915","10.273",
"1089218001","12182.62","309.79999999999995","33","1","521824910","-948004917","9.937",
"1089218002","12192.43","309.79999999999995","33","1","521825730","-948005847","9.797",
"1089218003","12202.23","309.6","32","1","521826555","-948006757","9.648",
"1089218004","12211.76","309.6","33","1","521827351","-948007655","9.256",
"1089218005","12220.67","309.4","33","1","521828298","-948008058","8.901",
"1089218006","12229.63","309.20000000000005","33","1","521829241","-948007603","9.069",
"1089218007","12239.14","309.20000000000005","32","1","521830002","-948006649","9.732",
"1089218008","12248.97","309.0","33","1","521830646","-948005506","9.732",
"1089218009","12259.46","308.6","32","1","521831276","-948004213","10.338",
"1089218010","12270.31","308.0","33","1","521831985","-948002921","10.833",
"1089218011","12281.86","307.4","33","1","521832731","-948001555","11.355",
"1089218012","12293.73","307.20000000000005","33","1","521833512","-948000167","11.766",
"1089218013","12305.85","307.20000000000005","32","1","521834334","-947998761","12.139",
"1089218014","12318.03","307.20000000000005","33","1","521835189","-947997397","11.99",
"1089218015","12329.98","307.0","32","1","521835985","-947995984","11.841",
"1089218016","12341.92","307.0","33","1","521836518","-947994355","11.822",
"1089218017","12353.61","307.0","32","1","521836581","-947992603","11.598",
"1089218018","12365.05","307.0","32","1","521836126","-947991005","11.253",
"1089218019","12376.63","306.79999999999995","32","1","521835406","-947989587","11.346",
"1089218020","12388.58","306.79999999999995","33","1","521834509","-947988329","11.533",
"1089218021","12400.62","306.79999999999995","33","1","521833491","-947987238","11.785",
"1089218022","12412.73","306.79999999999995","33","1","521832431","-947986192","12.102",
"1089218023","12425.16","306.79999999999995","32","1","521831341","-947985134","12.363",
"1089218024","12437.77","307.0","33","1","521830230","-947984075","12.55",
"1089218025","12450.45","307.0","33","1","521829115","-947982981","12.755",
"1089218026","12463.42","307.0","32","1","521827992","-947981843","12.904",
"1089218027","12476.49","307.0","33","1","521826868","-947980677","12.988",
"1089218028","12489.76","307.0","32","1","521825773","-947979462","12.942",
"1089218029","12502.63","307.0","32","1","521824725","-947978214","12.979",
"1089218030","12515.54","307.20000000000005","32","1","521823656","-947976982","12.979",
"1089218031","12528.62","307.4","32","1","521822551","-947975786","13.007",
"1089218032","12541.57","307.4","32","1","521821458","-947974618","12.904",
"1089218033","12554.31","307.4","32","1","521820377","-947973463","12.886",
"1089218034","12566.84","307.4","33","1","521819299","-947972334","12.783",
"1089218035","12579.43","307.4","32","1","521818234","-947971174","12.652",
"1089218036","12592.13","307.4","33","1","521817176","-947970009","12.55",
"1089218037","12604.44","307.20000000000005","32","1","521816129","-947968877","12.503",
"1089218038","12616.98","307.20000000000005","32","1","521815056","-947967756","12.447",
"1089218039","12629.51","307.20000000000005","32","1","521813996","-947966637","12.363",
"1089218040","12641.75","307.20000000000005","33","1","521812990","-947965486","12.251",
"1089218041","12653.77","307.20000000000005","32","1","521811996","-947964332","12.251",
"1089218042","12665.91","307.20000000000005","32","1","521810996","-947963170","12.205",
"1089218043","12678.04","307.20000000000005","32","1","521809977","-947962042","12.139",
"1089218044","12690.2","307.0","32","1","521808955","-947960932","12.083",
"1089218045","12702.1","307.20000000000005","32","1","521807957","-947959824","11.971",
"1089218046","12714.07","307.20000000000005","32","1","521806929","-947958762","11.887",
"1089218047","12725.9","307.20000000000005","32","1","521805896","-947957738","11.775",
"1089218048","12737.71","307.20000000000005","32","1","521804854","-947956751","11.635",
"1089218049","12749.35","307.20000000000005","33","1","521803799","-947955826","11.542",
"1089218050","12760.71","307.20000000000005","32","1","521802690","-947955097","11.337",
"1089218051","12772.14","307.20000000000005","32","1","521801528","-947954560","11.169",
"1089218052","12783.41","307.20000000000005","32","1","521800357","-947954180","11.038",
"1089218053","12794.27","307.20000000000005","32","1","521799200","-947953962","10.898",
"1089218054","12804.9","307.0","32","1","521798054","-947953894","10.758",
"1089218055","12815.39","307.0","32","1","521796919","-947953927","10.609",
"1089218056","12825.9","307.0","32","1","521795798","-947954011","10.376",
"1089218057","12836.18","307.0","32","1","521794693","-947954066","10.292",
"1089218058","12846.49","307.0","32","1","521793590","-947954172","10.273",
"1089218059","12856.58","307.0","32","1","521792502","-947954325","10.217",
"1089218060","12866.68","307.20000000000005","32","1","521791412","-947954512","10.114",
