record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1083168779","62165.58","39.39999999999998","121","7","121","567578392","-631125387","11.673","29.68",,
"1083168780","62177.57","38.200000000000045","121","7","121","567579587","-631126098","11.878","27.27",,
"1083168781","62189.77","37.799999999999955","121","7","121","567580776","-631126905","12.139","27.27",,
"1083168782","62202.4","37.39999999999998","121","7","121","567582003","-631127773","12.634","27.27",,
"1083168783","62215.62","36.60000000000002","121","7","121","567583280","-631128685","13.184","27.27",,
"1083168784","62229.33","36.0","121","7","121","567584606","-631129600","13.623","27.27",,
"1083168785","62243.21","35.200000000000045","121","7","121","567585959","-631130512","13.949","28.41",,
"1083168786","62257.06","34.60000000000002","121","7","121","567587326","-631131419","14.061","28.41",,
"1083168787","62271.4","32.799999999999955","121","7","121","567588748","-631132274","14.061","28.41",,
"1083168788","62285.78","31.600000000000023","122","7","122","567590198","-631133009","14.099","28.41",,
"1083168789","62299.76","30.200000000000045","122","7","122","567591631","-631133667","14.024","28.41",,
"1083168790","62313.51","29.0","122","7","122","567593063","-631134291","13.903","28.0",,
"1083168791","62327.28","28.0","122","7","122","567594506","-631134726","13.464","28.0",,
"1083168792","62340.46","27.200000000000045","121","7","121","567595927","-631134784","13.044","28.0",,
"1083168793","62353.19","26.200000000000045","121","7","121","567597289","-631134535","12.671","28.0",,
"1083168794","62365.67","25.399999999999977","120","7","120","567598573","-631133982","12.279","28.11",,
"1083168795","62377.6","25.0","120","7","120","567599736","-631133210","11.869","28.11",,
"1083168796","62389.06","24.399999999999977","119","7","119","567600784","-631132301","11.449","28.11",,
"1083168797","62399.83","24.200000000000045","119","7","119","567601748","-631131353","11.094","28.11",,
"1083168798","62410.03","24.200000000000045","118","7","118","567602676","-631130466","10.702","28.11",,
"1083168799","62420.26","24.200000000000045","118","7","118","567603600","-631129574","10.32","26.61",,
"1083168800","62430.16","24.200000000000045","118","7","118","567604496","-631128722","9.853","26.61",,
"1083168801","62439.69","24.200000000000045","118","7","118","567605355","-631127908","9.387","26.61",,
"1083168802","62448.59","24.399999999999977","118","7","118","567606171","-631127169","8.995","26.61",,
"1083168803","62457.45","24.600000000000023","119","7","119","567606983","-631126452","8.65","26.61",,
"1083168804","62466.01","24.600000000000023","119","7","119","567607760","-631125723","8.426","26.61",,
"1083168805","62474.27","24.799999999999955","119","7","119","567608503","-631125021","8.136","26.8",,
"1083168806","62481.97","25.200000000000045","119","7","119","567609202","-631124357","7.8","26.8",,
"1083168807","62489.51","25.200000000000045","119","7","119","567609888","-631123735","7.465","26.8",,
"1083168808","62496.77","25.399999999999977","119","7","119","567610556","-631123140","7.203","26.8",,
"1083168809","62503.99","25.600000000000023","119","7","119","567611222","-631122538","7.129","27.31",,
"1083168810","62511.18","26.0","119","7","119","567611865","-631121911","7.045","27.31",,
"1083168811","62518.29","26.200000000000045","119","7","119","567612516","-631121313","6.979","27.31",,
"1083168812","62525.32","26.200000000000045","119","7","119","567613168","-631120745","6.895","27.31",,
"1083168813","62532.41","26.200000000000045","119","7","119","567613817","-631120180","6.793","27.31",,
"1083168814","62539.28","26.399999999999977","119","7","119","567614454","-631119632","6.755","27.66",,
"1083168815","62546.11","26.399999999999977","119","7","119","567615095","-631119096","6.746","27.66",,
"1083168816","62552.94","26.399999999999977","119","7","119","567615738","-631118576","6.699","27.66",,
"1083168817","62559.6","26.399999999999977","119","7","119","567616382","-631118112","6.634","27.66",,
"1083168818","62566.36","26.600000000000023","119","7","119","567616985","-631117534","6.634","27.66",,
"1083168819","62572.94","26.600000000000023","118","7","118","567617637","-631117133","6.587","27.66",,
"1083168820","62579.21","26.799999999999955","118","7","118","567618284","-631116802","6.578","25.92",,
"1083168821","62585.83","26.799999999999955","118","7","118","567618955","-631116459","6.634","25.92",,
"1083168822","62592.5","27.0","119","7","119","567619632","-631116133","6.653","25.92",,
"1083168823","62599.25","27.0","119","7","119","567620315","-631115786","6.746","25.92",,
"1083168824","62605.97","27.0","119","7","119","567621000","-631115440","6.783","25.92",,
"1083168825","62612.69","27.0","120","7","120","567621690","-631115074","6.811","25.15",,
"1083168826","62619.79","27.0","120","7","120","567622419","-631114726","6.886","25.15",,
"1083168827","62626.98","27.0","121","7","121","567623136","-631114309","6.905","25.15",,
"1083168828","62634.04","27.0","121","7","121","567623860","-631113981","6.727","25.15",,
"1083168829","62641.14","26.799999999999955","121","7","121","567624553","-631113587","6.578","25.15",,
"1083168830","62647.64","26.799999999999955","122","7","122","567625202","-631113214","6.503","24.64",,
"1083168831","62654.04","26.799999999999955","122","7","122","567625851","-631112886","6.448","24.64",,
"1083168832","62660.38","26.799999999999955","122","7","122","567626502","-631112554","6.541","24.64",,
"1083168833","62666.94","26.799999999999955","123","7","123","567627166","-631112219","6.531","24.64",,
"1083168834","62673.33","26.799999999999955","123","7","123","567627809","-631111851","6.429","24.64",,
"1083168835","62679.71","27.0","123","7","123","567628462","-631111474","6.494","23.91",,
"1083168836","62686.55","27.0","124","7","124","567629138","-631111101","6.503","23.91",,
"1083168837","62693.01","27.200000000000045","124","7","124","567629767","-631110668","6.503","23.91",,
"1083168838","62699.38","27.399999999999977","124","7","124","567630389","-631110231","6.401","23.91",,
"1083168839","62706.08","27.399999999999977","124","7","124","567631010","-631109751","6.364","23.91",,
"1083168840","62712.09","27.600000000000023","124","7","124","567631592","-631109289","6.326","23.91",,
"1083168841","62718.65","27.799999999999955","123","7","123","567632207","-631108814","6.308","23.91",,
"1083168842","62724.94","28.0","123","7","123","567632806","-631108348","6.373","23.91",,
"1083168843","62731.19","28.0","123","7","123","567633401","-631107867","6.336","23.91",,
"1083168844","62737.49","28.0","123","7","123","567633987","-631107382","6.065","23.91",,
"1083168845","62743.5","28.0","124","7","124","567634546","-631106919","5.804","23.02",,
"1083168846","62749.36","28.0","124","7","124","567635085","-631106455","5.664","23.02",,
"1083168847","62754.82","28.0","125","7","125","567635584","-631106001","5.449","23.02",,
"1083168848","62760.22","28.0","125","7","125","567636076","-631105552","5.318","23.02",,
"1083168849","62765.27","28.0","126","7","126","567636567","-631105186","5.207","24.8",,
"1083168850","62770.27","28.0","127","7","127","567637043","-631104807","5.048","24.8",,
"1083168851","62775.24","28.200000000000045","128","7","128","567637502","-631104460","4.759","24.8",,
"1083168852","62779.61","28.399999999999977","128","7","128","567637932","-631104140","4.833","24.8",,
"1083168853","62784.4","28.600000000000023","129","7","129","567638380","-631103768","4.759","24.8",,
"1083168854","62789.12","28.600000000000023","129","7","129","567638818","-631103430","4.6","24.8",,
"1083168855","62793.57","28.799999999999955","129","7","129","567639260","-631103117","4.721","25.98",,
"1083168856","62797.99","29.0","130","7","130","567639686","-631102814","4.451","25.98",,
"1083168857","62802.57","29.200000000000045","130","7","130","567640123","-631102468","4.553","25.98",,
"1083168858","62807.31","29.399999999999977","131","7","131","567640575","-631102150","4.581","25.98",,
"1083168859","62811.8","29.600000000000023","131","7","131","567641006","-631101821","4.609","24.8",,
"1083168860","62816.28","30.0","132","7","132","567641452","-631101514","4.637","24.8",,
"1083168861","62821.05","30.200000000000045","132","7","132","567641917","-631101202","4.637","24.8",,
"1083168862","62825.62","30.200000000000045","133","7","133","567642374","-631100880","4.628","24.8",,
"1083168863","62830.48","30.200000000000045","133","7","133","567642849","-631100570","4.469","24.8",,
"1083168864","62835.22","30.600000000000023","134","7","134","567643311","-631100293","4.339","24.8",,
"1083168865","62839.61","30.799999999999955","134","7","134","567643747","-631100036","4.273","24.41",,
"1083168866","62843.92","31.0","135","7","135","567644175","-631099770","4.292","24.41",,
"1083168867","62848.49","31.399999999999977","136","7","136","567644606","-631099482","4.283","24.41",,
"1083168868","62852.44","31.600000000000023","136","7","136","567645008","-631099229","4.348","24.41",,
"1083168869","62856.82","31.600000000000023","136","7","136","567645438","-631098956","4.348","24.41",,
"1083168870","62861.22","31.799999999999955","137","7","137","567645874","-631098676","4.385","24.14",,
"1083168871","62865.79","32.0","137","7","137","567646335","-631098402","4.535","24.14",,
"1083168872","62870.53","32.0","138","7","138","567646798","-631098096","4.507","24.14",,
"1083168873","62875.23","32.200000000000045","138","7","138","567647281","-631097845","4.507","24.14",,
"1083168874","62880.1","32.39999999999998","138","7","138","567647769","-631097587","4.507","24.14",,
"1083168875","62885.19","32.60000000000002","139","7","139","567648265","-631097283","4.609","24.36",,
"1083168876","62890.2","32.60000000000002","139","7","139","567648755","-631097032","4.591","24.36",,
"1083168877","62894.81","32.799999999999955","139","7","139","567649200","-631096746","4.637","24.36",,
"1083168878","62899.3","33.0","140","7","140","567649644","-631096469","4.796","24.36",,
"1083168879","62903.97","33.200000000000045","140","7","140","567650113","-631096196","5.001","23.72",,
"1083168880","62908.73","33.39999999999998","140","7","140","567650612","-631095938","5.253","23.72",,
"1083168881","62913.97","33.39999999999998","140","7","140","567651143","-631095643","5.328","23.72",,
"1083168882","62919.46","33.60000000000002","140","7","140","567651701","-631095330","5.43","23.72",,
"1083168883","62925.4","33.60000000000002","140","7","140","567652302","-631095025","5.664","23.72",,
"1083168884","62931.46","33.799999999999955","140","7","140","567652917","-631094713","5.897","23.72",,
"1083168885","62937.73","33.799999999999955","139","7","139","567653546","-631094390","6.056","23.69",,
"1083168886","62943.87","33.799999999999955","139","7","139","567654160","-631094063","6.037","23.69",,
"1083168887","62949.85","33.799999999999955","139","7","139","567654776","-631093741","6.121","23.69",,
"1083168888","62956.15","34.0","139","7","139","567655412","-631093435","6.149","23.69",,
"1083168889","62962.33","33.799999999999955","139","7","139","567656025","-631093096","6.102","23.69",,
"1083168890","62968.1","33.799999999999955","139","7","139","567656620","-631092767","5.981","23.66",,
"1083168891","62974.33","33.799999999999955","138","7","138","567657238","-631092413","5.888","23.66",,
"1083168892","62980.44","33.799999999999955","138","7","138","567657840","-631092092","5.72","23.66",,
"1083168893","62985.92","33.60000000000002","138","7","138","567658406","-631091823","5.645","23.66",,
"1083168894","62991.37","33.39999999999998","138","7","138","567658950","-631091526","5.524","23.66",,
"1083168895","62996.53","33.39999999999998","137","7","137","567659466","-631091207","5.402","26.8",,
"1083168896","63001.76","33.39999999999998","137","7","137","567660000","-631090908","5.384","26.8",,
"1083168897","63006.92","33.39999999999998","136","7","136","567660545","-631090661","5.346","26.8",,
"1083168898","63012.51","33.60000000000002","136","7","136","567661125","-631090415","5.44","26.8",,
"1083168899","63018.3","33.799999999999955","136","7","136","567661711","-631090170","5.458","26.8",,
"1083168900","63023.99","33.799999999999955","135","7","135","567662277","-631089891","5.402","25.74",,
"1083168901","63029.55","34.0","135","7","135","567662824","-631089562","5.468","25.74",,
"1083168902","63034.88","34.0","135","7","135","567663378","-631089294","5.542","25.74",,
"1083168903","63040.56","34.0","135","7","135","567663945","-631089000","5.617","25.74",,
"1083168904","63046.13","34.39999999999998","135","7","135","567664506","-631088653","5.729","25.74",,
"1083168905","63052.03","34.39999999999998","135","7","135","567665088","-631088279","5.794","24.64",,
"1083168906","63058.19","34.39999999999998","134","7","134","567665670","-631087852","5.804","24.64",,
"1083168907","63064.0","34.39999999999998","134","7","134","567666222","-631087429","5.813","24.64",,
"1083168908","63069.72","34.39999999999998","134","7","134","567666775","-631087032","5.785","24.64",,
"1083168909","63075.55","34.200000000000045","134","7","134","567667334","-631086618","5.925","24.64",,
"1083168910","63081.33","34.200000000000045","134","7","134","567667887","-631086194","6.009","25.09",,
"1083168911","63087.01","34.200000000000045","134","7","134","567668430","-631085746","6.009","25.09",,
"1083168912","63093.05","34.200000000000045","134","7","134","567668975","-631085242","5.962","25.09",,
"1083168913","63098.94","34.200000000000045","134","7","134","567669496","-631084685","5.972","25.09",,
"1083168914","63105.06","34.200000000000045","134","7","134","567670025","-631084112","5.85","25.09",,
"1083168915","63110.85","34.200000000000045","134","7","134","567670533","-631083577","5.729","24.99",,
"1083168916","63116.53","34.200000000000045","134","7","134","567671019","-631083018","5.57","24.99",,
"1083168917","63122.35","34.200000000000045","134","7","134","567671498","-631082445","5.412","24.99",,
"1083168918","63127.62","34.39999999999998","134","7","134","567671947","-631081929","5.216","24.99",,
"1083168919","63132.81","34.39999999999998","134","7","134","567672385","-631081408","5.076","25.32",,
"1083168920","63138.08","34.60000000000002","134","7","134","567672815","-631080876","5.011","25.32",,
"1083168921","63143.19","34.60000000000002","134","7","134","567673213","-631080316","4.917","25.32",,
"1083168922","63148.14","35.200000000000045","134","7","134","567673586","-631079783","4.656","25.32",,
"1083168923","63152.69","35.39999999999998","134","7","134","567673907","-631079244","4.46","25.32",,
"1083168924","63156.89","35.60000000000002","133","7","133","567674214","-631078747","4.217","25.32",,
"1083168925","63161.01","35.799999999999955","133","7","133","567674503","-631078253","4.022","27.51",,
"1083168926","63164.79","36.0","133","7","133","567674750","-631077796","3.667","27.51",,
"1083168927","63168.33","36.200000000000045","132","7","132","567674995","-631077381","3.499","27.51",,
"1083168928","63171.51","36.39999999999998","132","7","132","567675194","-631076971","3.452","27.51",,
"1083168929","63174.7","36.60000000000002","132","7","132","567675401","-631076551","3.555","27.51",,
"1083168930","63178.1","36.799999999999955","132","7","132","567675621","-631076115","3.49","27.79",,
"1083168931","63181.62","37.200000000000045","132","7","132","567675867","-631075694","3.424","27.79",,
"1083168932","63185.1","37.60000000000002","132","7","132","567676090","-631075250","3.387","27.79",,
"1083168933","63188.48","37.60000000000002","132","7","132","567676315","-631074833","3.387","27.79",,
"1083168934","63191.67","37.799999999999955","132","7","132","567676548","-631074449","3.378","27.79",,
"1083168935","63195.03","38.0","132","7","132","567676775","-631074030","3.443","28.76",,
"1083168936","63198.56","38.39999999999998","133","7","133","567676997","-631073577","3.406","28.76",,
"1083168937","63202.09","39.0","133","7","133","567677216","-631073119","3.368","28.76",,
"1083168938","63205.54","39.0","134","7","134","567677418","-631072673","3.219","28.76",,
"1083168939","63208.56","39.39999999999998","134","7","134","567677620","-631072288","3.135","28.76",,
"1083168940","63211.8","39.60000000000002","135","7","135","567677817","-631071867","3.135","30.2",,
"1083168941","63214.87","39.799999999999955","136","7","136","567678027","-631071479","3.2","30.2",,
"1083168942","63218.01","40.200000000000045","136","7","136","567678225","-631071074","3.144","30.2",,
"1083168943","63221.37","40.60000000000002","137","7","137","567678435","-631070643","3.21","30.2",,
"1083168944","63224.73","40.60000000000002","138","7","138","567678632","-631070199","3.256","30.2",,
"1083168945","63228.08","41.0","139","7","139","567678849","-631069783","3.266","29.58",,
"1083168946","63231.23","41.200000000000045","140","7","140","567679061","-631069389","3.284","29.58",,
"1083168947","63234.49","41.39999999999998","140","7","140","567679284","-631068980","3.294","29.58",,
"1083168948","63238.03","41.799999999999955","140","7","140","567679505","-631068540","3.284","29.58",,
"1083168949","63241.51","42.0","141","7","141","567679727","-631068107","3.406","29.58",,
"1083168950","63244.69","42.0","142","7","142","567679961","-631067731","3.452","28.77",,
"1083168951","63248.18","42.39999999999998","142","7","142","567680215","-631067308","3.639","28.77",,
"1083168952","63252.05","42.60000000000002","142","7","142","567680486","-631066836","3.779","28.77",,
"1083168953","63256.48","43.0","143","7","143","567680777","-631066280","4.078","28.77",,
"1083168954","63260.87","43.200000000000045","143","7","143","567681076","-631065763","3.966","28.77",,
"1083168955","63265.0","43.200000000000045","143","7","143","567681358","-631065268","4.031","30.21",,
"1083168956","63269.11","43.200000000000045","143","7","143","567681642","-631064770","4.096","30.21",,
"1083168957","63273.26","43.200000000000045","143","7","143","567681931","-631064264","4.161","30.21",,
"1083168958","63277.46","43.200000000000045","143","7","143","567682222","-631063755","4.208","30.21",,
"1083168959","63281.78","43.39999999999998","143","7","143","567682523","-631063242","4.264","30.21",,
"1083168960","63286.08","43.39999999999998","143","7","143","567682831","-631062733","4.404","31.55",,
"1083168961","63290.5","43.39999999999998","143","7","143","567683137","-631062195","4.479","31.55",,
"1083168962","63294.7","43.39999999999998","143","7","143","567683441","-631061687","4.413","31.55",,
"1083168963","63299.15","43.39999999999998","142","7","142","567683766","-631061169","4.413","31.55",,
"1083168964","63303.49","43.60000000000002","142","7","142","567684101","-631060678","4.395","30.48",,
"1083168965","63307.99","43.60000000000002","142","7","142","567684435","-631060175","4.488","30.48",,
"1083168966","63312.41","43.799999999999955","142","7","142","567684759","-631059652","4.572","30.48",,
"1083168967","63317.1","43.799999999999955","142","7","142","567685100","-631059096","4.609","30.48",,
"1083168968","63321.99","44.0","142","7","142","567685441","-631058514","4.6","30.48",,
"1083168969","63326.64","44.0","141","7","141","567685761","-631057958","4.451","30.48",,
"1083168970","63330.93","44.0","141","7","141","567686072","-631057462","4.255","30.16",,
"1083168971","63335.07","44.200000000000045","140","7","140","567686372","-631056979","4.18","30.16",,
"1083168972","63339.32","44.39999999999998","140","7","140","567686680","-631056491","4.199","30.16",,
"1083168973","63343.37","44.60000000000002","140","7","140","567686972","-631056003","4.236","30.16",,
"1083168974","63347.5","44.60000000000002","139","7","139","567687280","-631055529","4.18","30.16",,
"1083168975","63351.67","44.799999999999955","139","7","139","567687584","-631055048","4.133","27.98",,
"1083168976","63355.76","45.0","139","7","139","567687888","-631054576","4.124","27.98",,
"1083168977","63360.01","45.200000000000045","138","7","138","567688192","-631054071","4.161","27.98",,
"1083168978","63364.46","45.39999999999998","138","7","138","567688514","-631053560","4.255","27.98",,
"1083168979","63368.9","45.39999999999998","138","7","138","567688846","-631053062","4.339","27.98",,
"1083168980","63373.23","45.39999999999998","137","7","137","567689194","-631052587","4.451","26.92",,
"1083168981","63377.88","45.60000000000002","137","7","137","567689568","-631052102","4.535","26.92",,
"1083168982","63382.39","45.799999999999955","137","7","137","567689935","-631051641","4.469","26.92",,
"1083168983","63387.01","46.0","136","7","136","567690302","-631051155","4.507","26.92",,
"1083168984","63391.73","46.200000000000045","136","7","136","567690693","-631050705","4.553","26.92",,
"1083168985","63396.48","46.39999999999998","136","7","136","567691088","-631050243","4.684","26.22",,
"1083168986","63401.19","46.39999999999998","136","7","136","567691495","-631049784","4.777","26.22",,
"1083168987","63406.12","46.60000000000002","136","7","136","567691922","-631049322","4.917","26.22",,
"1083168988","63411.3","46.60000000000002","136","7","136","567692381","-631048868","5.113","26.22",,
"1083168989","63416.39","46.60000000000002","136","7","136","567692855","-631048427","5.263","25.35",,
"1083168990","63422.08","46.799999999999955","136","7","136","567693379","-631047995","5.44","25.35",,
"1083168991","63427.51","46.799999999999955","135","7","135","567693888","-631047552","5.608","25.35",,
"1083168992","63433.37","47.0","135","7","135","567694439","-631047116","5.776","25.35",,
"1083168993","63439.31","47.200000000000045","135","7","135","567694995","-631046687","5.841","25.35",,
"1083168994","63444.89","47.200000000000045","135","7","135","567695514","-631046227","5.878","26.35",,
"1083168995","63450.81","47.200000000000045","135","7","135","567696066","-631045751","6.028","26.35",,
"1083168996","63456.71","47.200000000000045","134","7","134","567696638","-631045291","6.205","26.35",,
"1083168997","63463.26","47.200000000000045","134","7","134","567697252","-631044815","6.242","26.35",,
"1083168998","63469.58","47.39999999999998","133","7","133","567697852","-631044372","6.252","26.35",,
"1083168999","63475.74","47.39999999999998","133","7","133","567698432","-631043905","6.224","26.35",,
"1083169000","63481.99","47.39999999999998","133","7","133","567699028","-631043433","6.289","28.19",,
"1083169001","63488.37","47.39999999999998","133","7","133","567699635","-631042960","6.326","28.19",,
"1083169002","63494.92","47.39999999999998","132","7","132","567700247","-631042452","6.466","28.19",,
"1083169003","63501.45","47.39999999999998","132","7","132","567700871","-631041957","6.541","28.19",,
"1083169004","63508.1","47.39999999999998","132","7","132","567701506","-631041474","6.466","28.19",,
"1083169005","63514.74","47.39999999999998","132","7","132","567702128","-631041002","6.345","28.24",,
"1083169006","63520.92","47.60000000000002","131","7","131","567702720","-631040517","6.261","28.24",,
"1083169007","63527.45","47.60000000000002","131","7","131","567703337","-631040051","6.196","28.24",,
"1083169008","63533.95","47.60000000000002","131","7","131","567703939","-631039560","6.252","28.24",,
"1083169009","63540.16","47.60000000000002","130","7","130","567704529","-631039096","6.317","28.24",,
"1083169010","63546.38","47.60000000000002","130","7","130","567705116","-631038629","6.298","28.28",,
"1083169011","63552.46","47.60000000000002","130","7","130","567705685","-631038166","6.149","28.28",,
"1083169012","63558.35","47.799999999999955","130","7","130","567706244","-631037732","6.046","28.28",,
"1083169013","63563.89","47.799999999999955","130","7","130","567706787","-631037312","5.972","28.28",,
"1083169014","63570.07","47.799999999999955","130","7","130","567707360","-631036817","5.972","27.51",,
"1083169015","63576.34","47.799999999999955","130","7","130","567707938","-631036300","6.037","27.51",,
"1083169016","63582.67","48.0","130","7","130","567708531","-631035797","6.177","27.51",,
"1083169017","63589.22","48.0","130","7","130","567709138","-631035300","6.224","27.51",,
"1083169018","63595.61","48.200000000000045","130","7","130","567709735","-631034806","6.382","27.51",,
"1083169019","63602.04","48.39999999999998","130","7","130","567710329","-631034302","6.476","27.51",,
"1083169020","63608.33","48.39999999999998","130","7","130","567710904","-631033759","6.522","23.85",,
"1083169021","63615.0","48.39999999999998","130","7","130","567711508","-631033187","6.597","23.85",,
"1083169022","63621.89","48.39999999999998","130","7","130","567712124","-631032598","6.737","23.85",,
"1083169023","63628.81","48.39999999999998","129","7","129","567712746","-631031999","6.858","23.85",,
"1083169024","63635.89","48.60000000000002","129","7","129","567713388","-631031411","7.017","23.85",,
"1083169025","63642.94","48.60000000000002","129","7","129","567714041","-631030829","7.231","26.53",,
"1083169026","63650.32","48.60000000000002","130","7","130","567714726","-631030235","7.427","26.53",,
"1083169027","63657.99","48.60000000000002","130","7","130","567715430","-631029630","7.586","26.53",,
"1083169028","63665.64","48.60000000000002","130","7","130","567716132","-631028991","7.688","26.53",,
"1083169029","63673.67","48.39999999999998","130","7","130","567716857","-631028319","7.884","26.53",,
"1083169030","63681.68","48.0","130","7","130","567717584","-631027638","8.006","26.35",,
"1083169031","63689.71","47.799999999999955","130","7","130","567718299","-631026924","8.034","26.35",,
"1083169032","63697.74","47.799999999999955","130","7","130","567719020","-631026215","8.006","26.35",,
"1083169033","63705.65","47.60000000000002","130","7","130","567719738","-631025534","7.847","26.35",,
"1083169034","63713.46","47.200000000000045","129","7","129","567720458","-631024888","7.67","26.35",,
"1083169035","63721.36","47.200000000000045","129","7","129","567721180","-631024273","7.549","26.62",,
"1083169036","63728.69","47.200000000000045","128","7","128","567721870","-631023683","7.465","26.62",,
"1083169037","63736.24","47.200000000000045","128","7","128","567722562","-631023066","7.381","26.62",,
"1083169038","63743.76","47.200000000000045","127","7","127","567723253","-631022471","7.334","26.62",,
"1083169039","63751.06","47.200000000000045","127","7","127","567723927","-631021878","7.185","26.62",,
"1083169040","63758.19","47.200000000000045","127","7","127","567724581","-631021307","7.073","26.8",,
"1083169041","63765.14","47.200000000000045","127","7","127","567725226","-631020754","6.961","26.8",,
"1083169042","63771.99","47.200000000000045","127","7","127","567725866","-631020184","6.97","26.8",,
"1083169043","63779.12","47.39999999999998","128","7","128","567726541","-631019644","6.961","26.8",,
"1083169044","63786.27","47.60000000000002","128","7","128","567727212","-631019113","6.942","26.8",,
"1083169045","63793.11","47.60000000000002","128","7","128","567727860","-631018607","6.839","25.74",,
"1083169046","63799.96","47.799999999999955","128","7","128","567728513","-631018111","6.802","25.74",,
"1083169047","63806.83","48.0","128","7","128","567729171","-631017611","6.83","25.74",,
"1083169048","63813.64","48.0","128","7","128","567729826","-631017131","6.755","25.74",,
"1083169049","63820.47","48.200000000000045","128","7","128","567730487","-631016687","6.709","25.74",,
"1083169050","63826.87","48.200000000000045","128","7","128","567731118","-631016252","6.587","24.64",,
"1083169051","63833.47","48.39999999999998","128","7","128","567731750","-631015791","6.503","24.64",,
"1083169052","63839.94","48.60000000000002","128","7","128","567732366","-631015323","6.41","24.64",,
"1083169053","63846.56","48.799999999999955","128","7","128","567732979","-631014843","6.336","24.64",,
"1083169054","63852.31","48.799999999999955","128","7","128","567733541","-631014429","6.121","24.64",,
"1083169055","63858.17","49.200000000000045","128","7","128","567734112","-631014031","5.878","24.3",,
"1083169056","63863.77","49.60000000000002","128","7","128","567734647","-631013636","5.617","24.3",,
"1083169057","63869.11","49.799999999999955","128","7","128","567735154","-631013225","5.365","24.3",,
"1083169058","63874.48","49.799999999999955","128","7","128","567735667","-631012866","5.169","24.3",,
"1083169059","63879.35","50.0","128","7","128","567736146","-631012533","5.029","23.29",,
"1083169060","63884.19","50.200000000000045","128","7","128","567736621","-631012216","4.871","23.29",,
"1083169061","63888.8","50.200000000000045","127","7","127","567737082","-631011899","4.787","23.29",,
"1083169062","63893.81","50.39999999999998","127","7","127","567737573","-631011565","4.768","23.29",,
"1083169063","63899.12","50.60000000000002","127","7","127","567738076","-631011232","4.787","23.29",,
"1083169064","63903.81","50.799999999999955","127","7","127","567738535","-631010913","4.777","23.29",,
"1083169065","63908.47","51.0","127","7","127","567738987","-631010584","4.693","22.22",,
"1083169066","63913.34","51.200000000000045","127","7","127","567739455","-631010260","4.628","22.22",,
"1083169067","63918.12","51.39999999999998","127","7","127","567739904","-631009925","4.581","22.22",,
"1083169068","63922.59","51.60000000000002","127","7","127","567740325","-631009595","4.563","22.22",,
"1083169069","63926.85","51.799999999999955","128","7","128","567740740","-631009259","4.553","22.22",,
"1083169070","63931.41","52.0","128","7","128","567741186","-631008972","4.488","21.5",,
"1083169071","63935.73","52.0","128","7","128","567741605","-631008679","4.376","21.5",,
"1083169072","63939.97","52.200000000000045","129","7","129","567742022","-631008400","4.32","21.5",,
"1083169073","63944.3","52.39999999999998","129","7","129","567742455","-631008105","4.339","21.5",,
"1083169074","63948.94","52.39999999999998","130","7","130","567742902","-631007834","4.273","21.5",,
"1083169075","63953.28","52.799999999999955","130","7","130","567743312","-631007530","4.292","22.21",,
"1083169076","63957.49","53.0","131","7","131","567743717","-631007205","4.329","22.21",,
"1083169077","63961.79","53.200000000000045","132","7","132","567744134","-631006905","4.255","22.21",,
"1083169078","63966.04","53.60000000000002","133","7","133","567744556","-631006616","4.255","22.21",,
"1083169079","63970.64","54.0","134","7","134","567744989","-631006298","4.227","22.21",,
"1083169080","63974.89","54.200000000000045","136","7","136","567745392","-631005969","4.18","22.29",,
"1083169081","63979.24","54.39999999999998","136","7","136","567745800","-631005645","4.143","22.29",,
"1083169082","63983.42","54.799999999999955","138","7","138","567746205","-631005358","4.106","22.29",,
"1083169083","63987.42","55.200000000000045","139","7","139","567746587","-631005068","4.022","22.29",,
"1083169084","63991.52","55.39999999999998","139","7","139","567746957","-631004726","3.947","22.29",,
"1083169085","63995.27","55.60000000000002","140","7","140","567747309","-631004417","3.788","22.29",,
"1083169086","63999.32","56.0","140","7","140","567747687","-631004111","3.984","22.29",,
"1083169087","64003.25","56.200000000000045","140","7","140","567748055","-631003799","4.003","22.29",,
"1083169088","64007.26","56.200000000000045","141","7","141","567748400","-631003429","3.928","22.29",,
"1083169089","64011.25","56.39999999999998","140","7","140","567748755","-631003088","3.947","23.12",,
"1083169090","64015.08","56.39999999999998","140","7","140","567749093","-631002752","3.91","23.12",,
"1083169091","64018.91","56.39999999999998","141","7","141","567749436","-631002404","3.966","23.12",,
"1083169092","64022.81","56.60000000000002","141","7","141","567749786","-631002057","3.975","23.12",,
"1083169093","64026.84","56.799999999999955","141","7","141","567750119","-631001663","3.928","23.12",,
"1083169094","64030.77","57.0","141","7","141","567750439","-631001242","4.012","23.12",,
"1083169095","64034.82","57.200000000000045","141","7","141","567750769","-631000826","4.003","23.29",,
"1083169096","64038.75","57.39999999999998","141","7","141","567751091","-631000420","3.947","23.29",,
"1083169097","64042.88","57.799999999999955","141","7","141","567751407","-630999973","3.984","23.29",,
"1083169098","64046.76","58.0","141","7","141","567751710","-630999536","4.003","23.29",,
"1083169099","64050.96","58.200000000000045","141","7","141","567752039","-630999084","4.059","23.29",,
