record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1084214789","17618.61","310.79999999999995","136","12","136","29.54","567064377","-630676615","7.39",,
"1084214790","17626.01","310.79999999999995","136","12","136","29.54","567064231","-630677769","7.371",,
"1084214791","17633.31","310.79999999999995","136","12","136","30.32","567064059","-630678898","7.25",,
"1084214792","17640.42","310.79999999999995","136","12","136","30.32","567063870","-630679985","7.082",,
"1084214793","17647.38","310.79999999999995","136","12","136","30.32","567063679","-630681056","6.989",,
"1084214794","17654.48","310.79999999999995","135","12","135","30.32","567063478","-630682134","6.942",,
"1084214795","17661.42","310.79999999999995","135","12","135","30.32","567063267","-630683193","6.933",,
"1084214796","17668.46","310.79999999999995","135","12","135","30.84","567063056","-630684266","7.017",,
"1084214797","17675.61","310.79999999999995","134","12","134","30.84","567062835","-630685352","7.035",,
"1084214798","17682.76","310.79999999999995","133","12","133","30.84","567062583","-630686413","6.989",,
"1084214799","17689.85","310.79999999999995","133","12","133","30.84","567062373","-630687484","7.035",,
"1084214800","17696.69","310.79999999999995","132","12","132","30.84","567062123","-630688504","6.998",,
"1084214801","17703.54","310.79999999999995","131","12","131","28.83","567061862","-630689530","7.082",,
"1084214802","17710.52","310.79999999999995","130","12","130","28.83","567061600","-630690572","7.082",,
"1084214803","17717.67","310.79999999999995","130","12","130","28.83","567061319","-630691640","7.185",,
"1084214804","17725.07","310.79999999999995","129","12","129","28.83","567061014","-630692720","7.287",,
"1084214805","17732.49","310.79999999999995","129","12","129","28.83","567060712","-630693807","7.362",,
"1084214806","17740.01","310.79999999999995","128","12","128","27.49","567060414","-630694914","7.465",,
"1084214807","17747.56","310.79999999999995","128","12","128","27.49","567060114","-630695999","7.381",,
"1084214808","17754.68","310.79999999999995","128","12","128","27.49","567059829","-630697054","7.446",,
"1084214809","17762.03","310.79999999999995","127","12","127","27.49","567059535","-630698137","7.381",,
"1084214810","17769.46","310.79999999999995","127","12","127","27.49","567059233","-630699233","7.446",,
"1084214811","17776.95","310.79999999999995","127","12","127","27.77","567058907","-630700314","7.381",,
"1084214812","17784.16","310.79999999999995","127","12","127","27.77","567058648","-630701382","7.213",,
"1084214813","17791.31","310.79999999999995","127","12","127","27.77","567058407","-630702453","7.185",,
"1084214814","17798.43","310.79999999999995","127","12","127","27.77","567058152","-630703518","7.231",,
"1084214815","17805.4","310.79999999999995","126","12","126","27.77","567057890","-630704569","7.259",,
"1084214816","17812.71","310.6","126","12","126","26.39","567057611","-630705667","7.353",,
"1084214817","17820.33","310.6","125","12","125","26.39","567057307","-630706789","7.409",,
"1084214818","17827.81","310.6","125","12","125","26.39","567056962","-630707849","7.306",,
"1084214819","17835.39","310.4","124","12","124","26.39","567056633","-630708947","7.455",,
"1084214820","17843.04","310.20000000000005","124","12","124","26.39","567056303","-630710050","7.521",,
"1084214821","17850.54","310.20000000000005","124","12","124","25.07","567055953","-630711115","7.465",,
"1084214822","17857.94","310.0","123","12","123","25.07","567055561","-630712141","7.53",,
"1084214823","17865.45","310.0","122","12","122","25.07","567055169","-630713174","7.437",,
"1084214824","17872.7","310.0","121","12","121","25.07","567054792","-630714202","7.362",,
"1084214825","17880.06","309.79999999999995","121","12","121","25.07","567054390","-630715195","7.063",,
"1084214826","17887.1","310.0","121","12","121","24.59","567054033","-630716158","6.774",,
"1084214827","17893.68","310.0","121","12","121","24.59","567053702","-630717079","6.634",,
"1084214828","17900.35","310.0","121","12","121","24.59","567053366","-630718020","6.69",,
"1084214829","17907.24","310.20000000000005","121","12","121","24.59","567053005","-630718980","6.895",,
"1084214830","17914.27","310.20000000000005","121","12","121","23.87","567052642","-630719953","6.97",,
"1084214831","17921.17","310.4","121","12","121","23.87","567052262","-630720892","7.026",,
"1084214832","17928.09","310.4","122","12","122","23.87","567051890","-630721835","6.979",,
"1084214833","17934.98","310.6","122","12","122","23.87","567051510","-630722758","6.849",,
"1084214834","17941.77","310.6","122","12","122","23.87","567051127","-630723652","6.802",,
"1084214835","17948.13","310.6","123","12","123","23.87","567050758","-630724504","6.727",,
"1084214836","17954.27","310.6","123","12","123","23.0","567050381","-630725323","6.643",,
"1084214837","17960.73","310.6","123","12","123","23.0","567050008","-630726190","6.653",,
"1084214838","17967.27","310.6","123","12","123","23.0","567049672","-630727111","6.597",,
"1084214839","17973.94","310.6","122","12","122","23.0","567049309","-630728029","6.55",,
"1084214840","17980.68","310.6","122","12","122","23.0","567048924","-630728947","6.494",,
"1084214841","17987.21","310.6","121","12","121","25.57","567048557","-630729827","6.401",,
"1084214842","17993.85","310.4","121","12","121","25.57","567048214","-630730726","6.289",,
"1084214843","18000.16","310.4","120","12","120","25.57","567047866","-630731603","6.373",,
"1084214844","18006.78","310.4","120","12","120","25.57","567047496","-630732486","6.382",,
"1084214845","18013.11","310.4","119","12","119","25.57","567047137","-630733351","6.298",,
"1084214846","18019.62","310.4","118","12","118","26.89","567046767","-630734213","6.252",,
"1084214847","18025.83","310.4","118","12","118","26.89","567046445","-630735072","6.158",,
"1084214848","18031.9","310.4","118","12","118","26.89","567046110","-630735895","5.897",,
"1084214849","18037.82","310.4","117","12","117","26.89","567045769","-630736693","5.86",,
"1084214850","18043.65","310.20000000000005","117","12","117","26.89","567045420","-630737455","5.822",,
"1084214851","18049.52","310.20000000000005","116","12","116","25.8","567045071","-630738228","5.86",,
"1084214852","18055.36","310.20000000000005","115","12","115","25.8","567044703","-630738961","5.804",,
"1084214853","18061.79","310.4","114","12","114","25.8","567044277","-630739787","6.69",,
"1084214854","18069.07","310.4","114","12","114","25.8","567043811","-630740726","7.334",,
"1084214855","18077.0","310.4","114","12","114","25.8","567043338","-630741766","7.819",,
"1084214856","18084.71","310.4","114","12","114","25.07","567042908","-630742807","7.772",,
"1084214857","18092.38","310.4","115","12","115","25.07","567042501","-630743862","7.614",,
"1084214858","18100.12","310.4","115","12","115","25.07","567042121","-630744945","7.558",,
"1084214859","18107.98","310.4","117","12","117","25.07","567041714","-630746042","7.81",,
"1084214860","18115.95","310.4","118","12","118","25.07","567041293","-630747125","7.81",,
"1084214861","18123.76","310.20000000000005","119","12","119","24.59","567040876","-630748201","7.819",,
"1084214862","18131.59","310.20000000000005","120","12","120","24.59","567040408","-630749230","7.782",,
"1084214863","18139.32","310.20000000000005","122","12","122","24.59","567039902","-630750199","7.688",,
"1084214864","18146.73","310.20000000000005","122","12","122","24.59","567039377","-630751082","7.493",,
"1084214865","18154.19","310.20000000000005","122","12","122","24.27","567038849","-630751974","7.455",,
"1084214866","18161.7","310.20000000000005","123","12","123","24.27","567038303","-630752850","7.381",,
"1084214867","18169.2","310.20000000000005","123","12","123","24.27","567037749","-630753713","7.418",,
"1084214868","18176.69","310.20000000000005","123","12","123","24.27","567037158","-630754517","7.427",,
"1084214869","18184.12","310.0","123","12","123","24.27","567036549","-630755278","7.409",,
"1084214870","18191.49","310.0","122","12","122","24.27","567035947","-630756010","7.306",,
"1084214871","18198.61","310.0","122","12","122","24.44","567035360","-630756749","7.315",,
"1084214872","18205.89","310.0","122","12","122","24.44","567034737","-630757471","7.381",,
"1084214873","18213.36","309.79999999999995","122","12","122","24.44","567034082","-630758142","7.334",,
"1084214874","18220.5","309.79999999999995","122","12","122","24.44","567033415","-630758719","7.194",,
"1084214875","18228.05","309.79999999999995","122","12","122","24.44","567032707","-630759255","7.241",,
"1084214876","18235.28","309.79999999999995","122","12","122","24.96","567032009","-630759738","7.297",,
"1084214877","18242.4","309.6","122","12","122","24.96","567031317","-630760205","7.259",,
"1084214878","18249.46","309.6","122","12","122","24.96","567030622","-630760651","7.269",,
"1084214879","18256.36","309.6","122","12","122","24.96","567029928","-630761088","7.269",,
"1084214880","18263.71","309.6","122","12","122","24.96","567029210","-630761549","7.269",,
"1084214881","18270.85","309.6","123","12","123","25.3","567028490","-630761956","7.297",,
"1084214882","18278.0","309.6","123","12","123","25.3","567027767","-630762362","7.222",,
"1084214883","18285.34","309.6","123","12","123","25.3","567027028","-630762775","7.25",,
"1084214884","18292.62","309.6","123","12","123","25.3","567026294","-630763196","7.231",,
"1084214885","18300.16","309.6","123","12","123","26.31","567025550","-630763637","7.269",,
"1084214886","18307.6","309.6","123","12","123","26.31","567024806","-630764044","7.306",,
"1084214887","18314.83","309.6","123","12","123","26.31","567024075","-630764438","7.278",,
"1084214888","18322.05","309.4","124","12","124","26.31","567023352","-630764843","7.185",,
"1084214889","18329.2","309.4","124","12","124","26.31","567022635","-630765256","7.129",,
"1084214890","18336.54","309.4","124","12","124","26.31","567021915","-630765645","7.063",,
"1084214891","18343.35","309.4","124","12","124","27.78","567021226","-630766022","7.091",,
"1084214892","18350.01","309.4","124","12","124","27.78","567020527","-630766322","7.073",,
"1084214893","18357.1","309.4","124","12","124","27.78","567019800","-630766644","7.091",,
"1084214894","18364.15","309.4","124","12","124","27.78","567019073","-630766947","7.147",,
"1084214895","18370.87","309.4","124","12","124","27.78","567018376","-630767252","6.877",,
"1084214896","18377.07","309.20000000000005","123","12","123","27.18","567017758","-630767508","5.934",,
"1084214897","18382.07","309.20000000000005","122","12","122","27.18","567017258","-630767848","5.225",,
"1084214898","18385.98","309.20000000000005","121","12","121","27.18","567016880","-630768083","3.751",,
"1084214899","18389.12","309.0","120","12","120","27.18","567016562","-630768260","3.042",,
"1084214900","18393.18","309.0","119","12","119","27.18","567016156","-630768479","3.844",,
"1084214901","18397.31","308.79999999999995","118","12","118","25.99","567015738","-630768726","4.469",,
"1084214902","18401.87","308.6","116","12","116","25.99","567015242","-630768901","5.067",,
"1084214903","18407.15","308.4","115","12","115","25.99","567014702","-630769089","5.207",,
"1084214904","18412.34","308.4","115","12","115","25.99","567014168","-630769358","5.402",,
"1084214905","18418.01","308.4","114","12","114","25.99","567013591","-630769626","5.654",,
"1084214906","18423.83","308.4","114","12","114","24.81","567013014","-630769961","5.85",,
"1084214907","18429.79","308.4","114","12","114","24.81","567012409","-630770305","6.149",,
"1084214908","18436.19","308.4","115","12","115","24.81","567011777","-630770706","6.364",,
"1084214909","18442.95","308.4","117","12","117","24.81","567011100","-630771123","6.765",,
"1084214910","18450.14","308.4","117","12","117","24.81","567010383","-630771534","7.045",,
"1084214911","18457.51","308.4","118","12","118","24.41","567009655","-630771927","7.11",,
"1084214912","18464.55","308.4","119","12","119","24.41","567008942","-630772320","7.147",,
"1084214913","18471.64","308.6","120","12","120","24.41","567008235","-630772723","7.026",,
"1084214914","18478.37","308.6","121","12","121","24.41","567007538","-630773024","6.774",,
"1084214915","18484.95","308.6","122","12","122","24.41","567006868","-630773284","6.373",,
"1084214916","18490.7","308.4","122","12","122","24.54","567006287","-630773588","5.822",,
"1084214917","18495.76","308.4","122","12","122","24.54","567005763","-630773832","5.151",,
"1084214918","18500.25","308.4","122","12","122","24.54","567005309","-630774020","4.283",,
"1084214919","18503.8","308.20000000000005","122","12","122","24.54","567004930","-630774138","3.611",,
"1084214920","18506.8","308.0","121","12","121","24.54","567004612","-630774221","2.893",,
"1084214921","18509.39","307.79999999999995","120","12","120","24.63","567004350","-630774301","2.314",,
"1084214922","18512.55","307.6","119","12","119","24.63","567004037","-630774549","3.331",,
"1084214923","18517.09","307.4","118","12","118","24.63","567003611","-630774965","4.852",,
"1084214924","18522.96","307.4","117","12","117","24.63","567003032","-630775335","5.832",,
"1084214925","18529.48","307.20000000000005","117","12","117","24.63","567002352","-630775665","6.643",,
"1084214926","18536.13","307.20000000000005","116","12","116","23.5","567001701","-630776012","6.177",,
"1084214927","18542.66","307.20000000000005","116","12","116","23.5","567001062","-630776411","6.205",,
"1084214928","18548.99","307.20000000000005","116","12","116","23.5","567000463","-630776859","6.177",,
"1084214929","18555.24","307.20000000000005","117","12","117","23.5","566999856","-630777290","6.289",,
"1084214930","18561.48","307.20000000000005","118","12","118","23.5","566999266","-630777693","6.037",,
"1084214931","18567.47","307.4","119","12","119","22.36","566998677","-630778070","6.214",,
"1084214932","18573.49","307.79999999999995","120","12","120","22.36","566998070","-630778419","6.373",,
"1084214933","18579.73","308.0","121","12","121","22.36","566997450","-630778820","6.522",,
"1084214934","18586.2","308.20000000000005","122","12","122","22.36","566996815","-630779254","6.587",,
"1084214935","18592.7","308.20000000000005","123","12","123","22.36","566996154","-630779613","6.597",,
"1084214936","18599.42","308.20000000000005","124","12","124","22.39","566995470","-630779947","6.643",,
"1084214937","18606.08","308.20000000000005","126","12","126","22.39","566994814","-630780343","6.55",,
"1084214938","18612.73","308.20000000000005","127","12","127","22.39","566994155","-630780728","6.606",,
"1084214939","18619.11","308.20000000000005","128","12","128","22.39","566993487","-630781052","6.671",,
"1084214940","18626.02","308.20000000000005","128","12","128","22.39","566992775","-630781380","6.793",,
"1084214941","18633.28","308.0","129","12","129","22.8","566992052","-630781738","6.886",,
"1084214942","18640.1","308.0","130","12","130","22.8","566991358","-630782100","6.905",,
"1084214943","18647.16","308.0","130","12","130","22.8","566990646","-630782499","7.007",,
"1084214944","18654.41","308.0","131","12","131","22.8","566989925","-630782902","7.054",,
"1084214945","18661.67","308.0","131","12","131","22.8","566989207","-630783283","7.091",,
"1084214946","18668.48","308.0","132","12","132","22.28","566988516","-630783655","7.091",,
"1084214947","18675.46","308.0","132","12","132","22.28","566987812","-630784040","7.119",,
"1084214948","18682.47","307.79999999999995","132","12","132","22.28","566987098","-630784385","7.157",,
"1084214949","18689.42","307.79999999999995","133","12","133","22.28","566986393","-630784740","7.129",,
"1084214950","18696.17","307.79999999999995","133","12","133","22.28","566985690","-630785109","7.129",,
"1084214951","18703.42","307.79999999999995","133","12","133","24.3","566984962","-630785482","7.026",,
"1084214952","18710.46","307.79999999999995","133","12","133","24.3","566984253","-630785861","6.961",,
"1084214953","18717.41","307.79999999999995","133","12","133","24.3","566983554","-630786266","6.933",,
"1084214954","18724.27","307.79999999999995","132","12","132","24.3","566982889","-630786696","6.606",,
"1084214955","18730.72","307.79999999999995","132","12","132","24.3","566982218","-630787014","6.541",,
"1084214956","18737.94","307.79999999999995","131","12","131","25.65","566981477","-630787333","6.905",,
"1084214957","18745.17","307.6","131","12","131","25.65","566980730","-630787609","7.091",,
"1084214958","18752.07","307.6","131","12","131","25.65","566980025","-630788002","7.073",,
"1084214959","18759.15","307.6","131","12","131","25.65","566979310","-630788375","6.839",,
"1084214960","18766.09","307.4","131","12","131","25.65","566978612","-630788731","6.625",,
"1084214961","18772.68","307.4","130","12","130","28.12","566977946","-630789079","6.392",,
"1084214962","18778.95","307.4","130","12","130","28.12","566977323","-630789421","6.0",,
"1084214963","18784.49","307.20000000000005","130","12","130","28.12","566976755","-630789669","5.449",,
"1084214964","18790.14","307.20000000000005","129","12","129","28.12","566976173","-630789771","5.365",,
"1084214965","18794.9","307.20000000000005","128","12","128","28.12","566975668","-630790012","5.337",,
"1084214966","18800.06","307.20000000000005","127","12","127","26.62","566975148","-630790263","5.197",,
"1084214967","18805.15","307.20000000000005","126","12","126","26.62","566974622","-630790518","5.356",,
"1084214968","18810.49","307.0","124","12","124","26.62","566974076","-630790815","5.542",,
"1084214969","18816.42","307.0","123","12","123","26.62","566973495","-630791205","5.916",,
"1084214970","18822.78","307.0","122","12","122","26.62","566972880","-630791640","6.289",,
"1084214971","18829.16","307.0","121","12","121","27.2","566972233","-630792007","6.494",,
"1084214972","18836.07","307.0","121","12","121","27.2","566971540","-630792350","6.681",,
"1084214973","18842.9","306.79999999999995","120","12","120","27.2","566970851","-630792712","6.877",,
"1084214974","18849.78","306.79999999999995","120","12","120","27.2","566970152","-630793099","7.045",,
"1084214975","18856.95","306.79999999999995","120","12","120","27.2","566969425","-630793466","7.082",,
"1084214976","18864.18","306.79999999999995","120","12","120","27.58","566968693","-630793819","7.119",,
"1084214977","18871.28","306.79999999999995","120","12","120","27.58","566967961","-630794166","7.175",,
"1084214978","18878.7","306.79999999999995","120","12","120","27.58","566967213","-630794539","7.231",,
"1084214979","18885.94","306.6","120","12","120","27.58","566966496","-630794919","7.119",,
"1084214980","18892.42","306.6","119","12","119","27.58","566965853","-630795266","6.625",,
"1084214981","18897.97","306.6","119","12","119","26.26","566965288","-630795577","5.953",,
"1084214982","18903.38","306.6","118","12","118","26.26","566964726","-630795854","5.645",,
"1084214983","18908.78","306.6","117","12","117","26.26","566964159","-630796105","5.468",,
"1084214984","18914.6","306.6","116","12","116","26.26","566963570","-630796391","5.542",,
"1084214985","18920.6","306.6","116","12","116","26.26","566963013","-630796826","5.766",,
"1084214986","18926.67","306.6","115","12","115","25.77","566962454","-630797320","6.13",,
"1084214987","18932.82","306.6","114","12","114","25.77","566961865","-630797778","6.41",,
"1084214988","18939.22","306.6","114","12","114","25.77","566961240","-630798187","6.531",,
"1084214989","18945.4","306.4","114","12","114","25.77","566960609","-630798543","6.494",,
"1084214990","18951.82","306.4","114","12","114","25.77","566959952","-630798879","6.476",,
"1084214991","18958.4","306.4","114","12","114","26.24","566959282","-630799173","6.438",,
"1084214992","18965.0","306.4","115","12","115","26.24","566958609","-630799460","6.485",,
"1084214993","18971.36","306.4","115","12","115","26.24","566957943","-630799773","6.625",,
"1084214994","18978.13","306.4","116","12","116","26.24","566957241","-630800102","6.802",,
"1084214995","18985.42","306.20000000000005","116","12","116","26.24","566956507","-630800486","7.045",,
"1084214996","18992.74","306.20000000000005","116","12","116","26.94","566955766","-630800885","7.194",,
"1084214997","19000.44","306.20000000000005","116","12","116","26.94","566955000","-630801300","7.362",,
"1084214998","19008.1","306.0","117","12","117","26.94","566954226","-630801700","7.586",,
"1084214999","19015.93","305.79999999999995","117","12","117","26.94","566953436","-630802126","7.819",,
"1084215000","19024.06","305.79999999999995","117","12","117","26.94","566952610","-630802575","8.136",,
"1084215001","19032.66","305.6","117","12","117","25.83","566951757","-630803026","8.304",,
"1084215002","19041.01","305.4","117","12","117","25.83","566950920","-630803467","8.426",,
"1084215003","19049.27","305.20000000000005","118","12","118","25.83","566950080","-630803893","8.5",,
"1084215004","19057.66","305.0","118","12","118","25.83","566949228","-630804375","8.659",,
"1084215005","19066.26","305.0","119","12","119","25.83","566948352","-630804840","8.659",,
"1084215006","19075.23","304.79999999999995","119","12","119","26.67","566947454","-630805303","8.668",,
"1084215007","19083.86","304.79999999999995","119","12","119","26.67","566946580","-630805762","8.65",,
"1084215008","19092.67","304.6","119","12","119","26.67","566945703","-630806223","8.631",,
"1084215009","19100.9","304.6","119","12","119","26.67","566944848","-630806662","8.622",,
"1084215010","19109.76","304.4","120","12","120","26.67","566943954","-630807096","8.584",,
"1084215011","19118.33","304.4","120","12","120","25.26","566943085","-630807560","8.594",,
"1084215012","19127.03","304.20000000000005","120","12","120","25.26","566942213","-630808031","8.556",,
"1084215013","19135.77","304.20000000000005","121","12","121","25.26","566941346","-630808516","8.612",,
"1084215014","19144.08","304.0","121","12","121","25.26","566940498","-630809003","8.65",,
"1084215015","19152.92","304.0","121","12","121","25.26","566939613","-630809466","8.668",,
"1084215016","19161.46","304.0","122","12","122","25.11","566938738","-630809912","8.678",,
"1084215017","19170.27","303.79999999999995","122","12","122","25.11","566937851","-630810350","8.64",,
"1084215018","19178.9","303.79999999999995","122","12","122","25.11","566936976","-630810811","8.706",,
"1084215019","19187.36","303.6","122","12","122","25.11","566936100","-630811252","8.65",,
"1084215020","19196.46","303.6","123","12","123","24.61","566935194","-630811717","8.64",,
"1084215021","19205.1","303.6","123","12","123","24.61","566934323","-630812173","8.64",,
"1084215022","19213.67","303.4","123","12","123","24.61","566933456","-630812651","8.678",,
"1084215023","19222.54","303.4","123","12","123","24.61","566932573","-630813123","8.687",,
"1084215024","19230.95","303.4","124","12","124","24.61","566931726","-630813566","8.556",,
"1084215025","19239.13","303.4","124","12","124","24.61","566930896","-630814022","8.454",,
"1084215026","19247.48","303.4","125","12","125","24.28","566930045","-630814458","8.454",,
"1084215027","19255.86","303.4","125","12","125","24.28","566929195","-630814918","8.435",,
"1084215028","19264.38","303.4","125","12","125","24.28","566928339","-630815370","8.379",,
"1084215029","19272.77","303.4","126","12","126","24.28","566927491","-630815829","8.37",,
"1084215030","19281.06","303.4","126","12","126","24.28","566926650","-630816263","8.258",,
"1084215031","19289.45","303.4","126","12","126","24.45","566925822","-630816687","8.08",,
"1084215032","19297.22","303.6","126","12","126","24.45","566925045","-630817138","8.015",,
"1084215033","19304.88","303.6","127","12","127","24.45","566924263","-630817575","8.043",,
"1084215034","19312.7","303.6","127","12","127","24.45","566923473","-630818006","7.894",,
"1084215035","19320.63","303.6","127","12","127","24.45","566922675","-630818434","7.884",,
"1084215036","19328.42","303.6","127","12","127","24.57","566921881","-630818871","7.884",,
"1084215037","19336.57","303.6","127","12","127","24.57","566921057","-630819268","7.931",,
"1084215038","19344.33","303.79999999999995","127","12","127","24.57","566920255","-630819640","7.894",,
"1084215039","19352.31","303.79999999999995","127","12","127","24.57","566919436","-630820003","7.894",,
"1084215040","19360.44","303.79999999999995","127","12","127","24.57","566918630","-630820446","7.894",,
"1084215041","19368.21","303.79999999999995","127","12","127","25.04","566917830","-630820853","7.95",,
"1084215042","19376.31","303.79999999999995","127","12","127","25.04","566917003","-630821235","7.959",,
"1084215043","19384.41","304.0","127","12","127","25.04","566916192","-630821660","7.95",,
"1084215044","19392.21","304.0","127","12","127","25.04","566915398","-630822111","7.996",,
"1084215045","19400.45","304.0","127","12","127","25.04","566914577","-630822567","7.987",,
"1084215046","19408.58","304.0","127","12","127","24.17","566913763","-630823002","8.024",,
"1084215047","19416.51","304.0","127","12","127","24.17","566912959","-630823415","8.034",,
"1084215048","19424.39","304.0","127","12","127","24.17","566912152","-630823803","7.996",,
"1084215049","19432.53","304.0","127","12","127","24.17","566911346","-630824224","7.959",,
"1084215050","19440.17","304.0","127","12","127","24.17","566910568","-630824611","7.922",,
"1084215051","19447.83","304.0","127","12","127","24.17","566909777","-630825016","8.062",,
"1084215052","19455.96","304.0","128","12","128","24.17","566908960","-630825475","8.09",,
"1084215053","19464.2","304.0","128","12","128","24.17","566908134","-630825943","8.174",,
"1084215054","19472.56","304.0","128","12","128","24.17","566907288","-630826371","8.248",,
"1084215055","19480.94","304.0","129","12","129","24.17","566906441","-630826825","8.407",,
"1084215056","19489.48","304.0","129","12","129","24.38","566905593","-630827294","8.444",,
"1084215057","19497.85","304.0","129","12","129","24.38","566904764","-630827793","8.472",,
"1084215058","19506.16","304.0","129","12","129","24.38","566903932","-630828290","8.556",,
"1084215059","19514.53","304.0","129","12","129","24.38","566903089","-630828794","8.594",,
"1084215060","19523.19","304.0","129","12","129","24.38","566902227","-630829294","8.64",,
"1084215061","19531.71","303.79999999999995","129","12","129","24.52","566901385","-630829827","8.631",,
"1084215062","19540.23","303.79999999999995","129","12","129","24.52","566900555","-630830421","8.64",,
"1084215063","19549.24","303.6","129","12","129","24.52","566899712","-630831067","8.706",,
"1084215064","19557.73","303.6","129","12","129","24.52","566898916","-630831749","8.706",,
"1084215065","19566.49","303.4","129","12","129","24.52","566898107","-630832461","8.734",,
"1084215066","19575.28","303.4","129","12","129","26.19","566897309","-630833213","8.762",,
"1084215067","19584.17","303.20000000000005","129","12","129","26.19","566896518","-630833989","8.724",,
"1084215068","19593.02","303.20000000000005","129","12","129","26.19","566895745","-630834779","8.696",,
"1084215069","19601.77","303.0","129","12","129","26.19","566894998","-630835592","8.706",,
"1084215070","19610.37","303.0","129","12","129","27.16","566894276","-630836450","8.696",,
"1084215071","19618.81","303.0","129","12","129","27.16","566893587","-630837321","8.594",,
"1084215072","19627.25","302.79999999999995","129","12","129","27.16","566892904","-630838215","8.64",,
"1084215073","19635.95","302.79999999999995","128","12","128","27.16","566892226","-630839154","8.64",,
"1084215074","19644.54","302.79999999999995","128","12","128","27.16","566891568","-630840094","8.668",,
"1084215075","19653.06","302.79999999999995","128","12","128","27.16","566890923","-630841049","8.659",,
"1084215076","19661.48","302.79999999999995","128","12","128","26.37","566890291","-630841994","8.659",,
"1084215077","19669.66","302.6","128","12","128","26.37","566889707","-630842979","8.65",,
"1084215078","19678.05","302.6","127","12","127","26.37","566889116","-630844009","8.762",,
"1084215079","19686.77","302.6","127","12","127","26.37","566888511","-630845056","8.771",,
"1084215080","19695.73","302.6","127","12","127","25.46","566887929","-630846167","8.873",,
"1084215081","19704.46","302.6","126","12","126","25.46","566887389","-630847269","8.724",,
"1084215082","19712.79","302.6","126","12","126","25.46","566886893","-630848393","8.696",,
"1084215083","19721.25","302.6","126","12","126","25.46","566886376","-630849510","8.743",,
"1084215084","19729.65","302.4","126","12","126","25.46","566885857","-630850632","8.631",,
"1084215085","19738.5","302.4","126","12","126","25.46","566885313","-630851771","8.612",,
"1084215086","19747.37","302.4","125","12","125","24.84","566884790","-630852939","8.724",,
"1084215087","19756.29","302.4","125","12","125","24.84","566884261","-630854113","8.65",,
"1084215088","19765.22","302.4","125","12","125","24.84","566883739","-630855305","8.911",,
"1084215089","19773.98","302.4","125","12","125","24.84","566883212","-630856430","8.65",,
"1084215090","19782.77","302.20000000000005","125","12","125","25.22","566882694","-630857587","8.799",,
"1084215091","19791.41","302.20000000000005","125","12","125","25.22","566882190","-630858762","8.855",,
"1084215092","19800.61","302.20000000000005","125","12","125","25.22","566881686","-630859990","8.873",,
"1084215093","19809.56","302.0","125","12","125","25.22","566881177","-630861190","8.929",,
"1084215094","19818.39","302.0","126","12","126","25.22","566880653","-630862359","8.901",,
"1084215095","19827.3","302.0","126","12","126","25.22","566880108","-630863526","8.939",,
"1084215096","19836.4","302.0","127","12","127","24.69","566879583","-630864731","8.967",,
"1084215097","19845.36","301.79999999999995","127","12","127","24.69","566879070","-630865939","8.957",,
"1084215098","19854.41","301.79999999999995","128","12","128","24.69","566878553","-630867151","8.92",,
"1084215099","19863.38","301.6","128","12","128","24.69","566878026","-630868345","8.948",,
"1084215100","19872.31","301.6","128","12","128","24.69","566877502","-630869535","8.967",,
"1084215101","19881.09","301.6","128","12","128","25.91","566876990","-630870682","8.715",,
"1084215102","19889.79","301.4","129","12","129","25.91","566876482","-630871832","8.696",,
"1084215103","19898.26","301.4","129","12","129","25.91","566875971","-630872968","8.762",,
"1084215104","19907.04","301.4","129","12","129","25.91","566875461","-630874138","8.687",,
"1084215105","19915.88","301.4","129","12","129","25.91","566874954","-630875304","8.696",,
"1084215106","19924.56","301.20000000000005","129","12","129","25.93","566874450","-630876482","8.724",,
"1084215107","19933.59","301.20000000000005","128","12","128","25.93","566873938","-630877684","8.762",,
"1084215108","19942.53","301.20000000000005","128","12","128","25.93","566873435","-630878888","8.855",,
"1084215109","19951.39","301.20000000000005","128","12","128","25.93","566872942","-630880096","8.808",,
"1084215110","19960.49","301.0","129","12","129","24.77","566872438","-630881302","8.743",,
"1084215111","19968.91","301.0","129","12","129","24.77","566871947","-630882431","8.687",,
"1084215112","19977.49","301.0","130","12","130","24.77","566871430","-630883557","8.668",,
"1084215113","19986.21","300.79999999999995","130","12","130","24.77","566870922","-630884717","8.771",,
"1084215114","19994.85","300.79999999999995","131","12","131","24.77","566870414","-630885855","8.724",,
"1084215115","20003.31","300.79999999999995","132","12","132","24.38","566869907","-630886982","8.678",,
"1084215116","20012.18","300.79999999999995","132","12","132","24.38","566869380","-630888133","8.79",,
"1084215117","20020.61","300.79999999999995","133","12","133","24.38","566868864","-630889268","8.79",,
"1084215118","20029.54","300.6","134","12","134","24.38","566868362","-630890473","8.659",,
"1084215119","20038.45","300.6","134","12","134","24.38","566867825","-630891633","8.678",,
"1084215120","20047.25","300.6","135","12","135","24.38","566867329","-630892816","8.659",,
"1084215121","20056.16","300.6","135","12","135","24.13","566866802","-630893975","8.734",,
"1084215122","20064.58","300.6","136","12","136","24.13","566866304","-630895100","8.678",,
