Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,3,record,timestamp,"1089578360",s,position_lat,"546673467",semicircles,position_long,"-950534653",semicircles,distance,"2596.19",m,enhanced_speed,"9.06",m/s,enhanced_altitude,"330.4",m,enhanced_respiration_rate,"30.41",Breaths/min,heart_rate,"131",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578361",s,position_lat,"546673826",semicircles,position_long,"-950533336",semicircles,distance,"2605.39",m,enhanced_speed,"9.069",m/s,enhanced_altitude,"330.0",m,enhanced_respiration_rate,"30.41",Breaths/min,heart_rate,"131",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578362",s,position_lat,"546674152",semicircles,position_long,"-950531997",semicircles,distance,"2614.81",m,enhanced_speed,"8.939",m/s,enhanced_altitude,"329.79999999999995",m,enhanced_respiration_rate,"30.41",Breaths/min,heart_rate,"131",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578363",s,position_lat,"546674423",semicircles,position_long,"-950530689",semicircles,distance,"2623.68",m,enhanced_speed,"8.715",m/s,enhanced_altitude,"329.6",m,enhanced_respiration_rate,"30.41",Breaths/min,heart_rate,"130",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578364",s,position_lat,"546674699",semicircles,position_long,"-950529433",semicircles,distance,"2632.35",m,enhanced_speed,"8.248",m/s,enhanced_altitude,"329.4",m,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"130",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578365",s,position_lat,"546675004",semicircles,position_long,"-950528265",semicircles,distance,"2640.68",m,enhanced_speed,"7.754",m/s,enhanced_altitude,"329.20000000000005",m,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"130",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578366",s,position_lat,"546675203",semicircles,position_long,"-950527264",semicircles,distance,"2647.51",m,enhanced_speed,"6.979",m/s,enhanced_altitude,"329.0",m,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"130",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578367",s,position_lat,"546675451",semicircles,position_long,"-950526294",semicircles,distance,"2654.11",m,enhanced_speed,"6.513",m/s,enhanced_altitude,"329.0",m,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"129",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578368",s,position_lat,"546675707",semicircles,position_long,"-950525387",semicircles,distance,"2660.51",m,enhanced_speed,"6.065",m/s,enhanced_altitude,"329.0",m,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"129",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578369",s,position_lat,"546675935",semicircles,position_long,"-950524547",semicircles,distance,"2666.5",m,enhanced_speed,"5.953",m/s,enhanced_altitude,"329.0",m,enhanced_respiration_rate,"30.05",Breaths/min,heart_rate,"129",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578370",s,position_lat,"546676148",semicircles,position_long,"-950523704",semicircles,distance,"2672.4",m,enhanced_speed,"5.888",m/s,enhanced_altitude,"329.4",m,enhanced_respiration_rate,"30.05",Breaths/min,heart_rate,"129",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578371",s,position_lat,"546676405",semicircles,position_long,"-950522868",semicircles,distance,"2678.23",m,enhanced_speed,"6.084",m/s,enhanced_altitude,"329.6",m,enhanced_respiration_rate,"30.05",Breaths/min,heart_rate,"129",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578372",s,position_lat,"546676688",semicircles,position_long,"-950521963",semicircles,distance,"2684.7",m,enhanced_speed,"6.531",m/s,enhanced_altitude,"329.79999999999995",m,enhanced_respiration_rate,"30.05",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578373",s,position_lat,"546676999",semicircles,position_long,"-950521068",semicircles,distance,"2690.94",m,enhanced_speed,"6.699",m/s,enhanced_altitude,"330.0",m,enhanced_respiration_rate,"30.05",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578374",s,position_lat,"546677374",semicircles,position_long,"-950520073",semicircles,distance,"2698.21",m,enhanced_speed,"7.241",m/s,enhanced_altitude,"330.20000000000005",m,enhanced_respiration_rate,"30.05",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578375",s,position_lat,"546677767",semicircles,position_long,"-950518996",semicircles,distance,"2705.84",m,enhanced_speed,"7.838",m/s,enhanced_altitude,"330.20000000000005",m,enhanced_respiration_rate,"31.06",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578376",s,position_lat,"546678191",semicircles,position_long,"-950517787",semicircles,distance,"2714.49",m,enhanced_speed,"8.323",m/s,enhanced_altitude,"330.20000000000005",m,enhanced_respiration_rate,"31.06",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578377",s,position_lat,"546678618",semicircles,position_long,"-950516497",semicircles,distance,"2723.83",m,enhanced_speed,"8.65",m/s,enhanced_altitude,"330.20000000000005",m,enhanced_respiration_rate,"31.06",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578378",s,position_lat,"546679007",semicircles,position_long,"-950515207",semicircles,distance,"2733.18",m,enhanced_speed,"8.78",m/s,enhanced_altitude,"330.20000000000005",m,enhanced_respiration_rate,"31.06",Breaths/min,heart_rate,"127",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578379",s,position_lat,"546679420",semicircles,position_long,"-950513942",semicircles,distance,"2742.4",m,enhanced_speed,"8.855",m/s,enhanced_altitude,"330.0",m,enhanced_respiration_rate,"31.06",Breaths/min,heart_rate,"127",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578380",s,position_lat,"546679794",semicircles,position_long,"-950512666",semicircles,distance,"2751.45",m,enhanced_speed,"8.855",m/s,enhanced_altitude,"329.6",m,enhanced_respiration_rate,"30.15",Breaths/min,heart_rate,"127",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578381",s,position_lat,"546680166",semicircles,position_long,"-950511299",semicircles,distance,"2760.99",m,enhanced_speed,"9.181",m/s,enhanced_altitude,"329.4",m,enhanced_respiration_rate,"30.15",Breaths/min,heart_rate,"126",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578382",s,position_lat,"546680521",semicircles,position_long,"-950509942",semicircles,distance,"2770.4",m,enhanced_speed,"9.452",m/s,enhanced_altitude,"329.4",m,enhanced_respiration_rate,"30.15",Breaths/min,heart_rate,"126",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578383",s,position_lat,"546680913",semicircles,position_long,"-950508507",semicircles,distance,"2780.28",m,enhanced_speed,"9.937",m/s,enhanced_altitude,"329.20000000000005",m,enhanced_respiration_rate,"30.15",Breaths/min,heart_rate,"125",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578384",s,position_lat,"546681331",semicircles,position_long,"-950507028",semicircles,distance,"2790.52",m,enhanced_speed,"10.254",m/s,enhanced_altitude,"328.6",m,enhanced_respiration_rate,"30.15",Breaths/min,heart_rate,"125",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578385",s,position_lat,"546681774",semicircles,position_long,"-950505476",semicircles,distance,"2801.43",m,enhanced_speed,"10.6",m/s,enhanced_altitude,"328.4",m,enhanced_respiration_rate,"29.16",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578386",s,position_lat,"546682237",semicircles,position_long,"-950503875",semicircles,distance,"2812.72",m,enhanced_speed,"10.917",m/s,enhanced_altitude,"327.79999999999995",m,enhanced_respiration_rate,"29.16",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578387",s,position_lat,"546682683",semicircles,position_long,"-950502276",semicircles,distance,"2823.92",m,enhanced_speed,"11.048",m/s,enhanced_altitude,"327.6",m,enhanced_respiration_rate,"29.16",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578388",s,position_lat,"546683132",semicircles,position_long,"-950500650",semicircles,distance,"2835.37",m,enhanced_speed,"11.066",m/s,enhanced_altitude,"327.20000000000005",m,enhanced_respiration_rate,"29.16",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578389",s,position_lat,"546683586",semicircles,position_long,"-950499003",semicircles,distance,"2846.96",m,enhanced_speed,"11.187",m/s,enhanced_altitude,"327.0",m,enhanced_respiration_rate,"29.16",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578390",s,position_lat,"546684048",semicircles,position_long,"-950497367",semicircles,distance,"2858.53",m,enhanced_speed,"11.076",m/s,enhanced_altitude,"326.4",m,enhanced_respiration_rate,"27.7",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578391",s,position_lat,"546684613",semicircles,position_long,"-950495849",semicircles,distance,"2869.83",m,enhanced_speed,"10.824",m/s,enhanced_altitude,"326.20000000000005",m,enhanced_respiration_rate,"27.7",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578392",s,position_lat,"546685160",semicircles,position_long,"-950494426",semicircles,distance,"2880.52",m,enhanced_speed,"10.376",m/s,enhanced_altitude,"325.4",m,enhanced_respiration_rate,"27.7",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578393",s,position_lat,"546685665",semicircles,position_long,"-950493058",semicircles,distance,"2890.87",m,enhanced_speed,"9.9",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"27.7",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578394",s,position_lat,"546686135",semicircles,position_long,"-950491708",semicircles,distance,"2900.6",m,enhanced_speed,"9.788",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"27.7",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578395",s,position_lat,"546686636",semicircles,position_long,"-950490350",semicircles,distance,"2910.45",m,enhanced_speed,"9.807",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"27.7",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578396",s,position_lat,"546687147",semicircles,position_long,"-950488904",semicircles,distance,"2920.87",m,enhanced_speed,"10.236",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"26.34",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578397",s,position_lat,"546687668",semicircles,position_long,"-950487424",semicircles,distance,"2931.71",m,enhanced_speed,"10.562",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"26.34",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578398",s,position_lat,"546688206",semicircles,position_long,"-950485964",semicircles,distance,"2942.43",m,enhanced_speed,"10.6",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"26.34",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578399",s,position_lat,"546688742",semicircles,position_long,"-950484485",semicircles,distance,"2953.28",m,enhanced_speed,"10.497",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"26.34",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578400",s,position_lat,"546689269",semicircles,position_long,"-950483015",semicircles,distance,"2964.18",m,enhanced_speed,"10.366",m/s,enhanced_altitude,"324.6",m,enhanced_respiration_rate,"26.81",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578401",s,position_lat,"546689704",semicircles,position_long,"-950481552",semicircles,distance,"2974.66",m,enhanced_speed,"10.133",m/s,enhanced_altitude,"324.4",m,enhanced_respiration_rate,"26.81",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578402",s,position_lat,"546690144",semicircles,position_long,"-950480134",semicircles,distance,"2984.71",m,enhanced_speed,"10.003",m/s,enhanced_altitude,"324.4",m,enhanced_respiration_rate,"26.81",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578403",s,position_lat,"546690544",semicircles,position_long,"-950478692",semicircles,distance,"2994.86",m,enhanced_speed,"9.863",m/s,enhanced_altitude,"324.20000000000005",m,enhanced_respiration_rate,"26.81",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578404",s,position_lat,"546690911",semicircles,position_long,"-950477288",semicircles,distance,"3004.87",m,enhanced_speed,"9.461",m/s,enhanced_altitude,"323.79999999999995",m,enhanced_respiration_rate,"26.81",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578405",s,position_lat,"546691263",semicircles,position_long,"-950475970",semicircles,distance,"3013.79",m,enhanced_speed,"9.209",m/s,enhanced_altitude,"323.6",m,enhanced_respiration_rate,"28.11",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578406",s,position_lat,"546691583",semicircles,position_long,"-950474605",semicircles,distance,"3023.35",m,enhanced_speed,"8.957",m/s,enhanced_altitude,"323.20000000000005",m,enhanced_respiration_rate,"28.11",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578407",s,position_lat,"546691859",semicircles,position_long,"-950473355",semicircles,distance,"3031.91",m,enhanced_speed,"8.538",m/s,enhanced_altitude,"323.20000000000005",m,enhanced_respiration_rate,"28.11",Breaths/min,heart_rate,"120",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578408",s,position_lat,"546692100",semicircles,position_long,"-950472164",semicircles,distance,"3039.77",m,enhanced_speed,"8.034",m/s,enhanced_altitude,"323.0",m,enhanced_respiration_rate,"28.11",Breaths/min,heart_rate,"120",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578409",s,position_lat,"546692306",semicircles,position_long,"-950470969",semicircles,distance,"3047.91",m,enhanced_speed,"7.521",m/s,enhanced_altitude,"323.0",m,enhanced_respiration_rate,"27.4",Breaths/min,heart_rate,"120",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578410",s,position_lat,"546692455",semicircles,position_long,"-950469855",semicircles,distance,"3055.25",m,enhanced_speed,"7.063",m/s,enhanced_altitude,"323.0",m,enhanced_respiration_rate,"27.4",Breaths/min,heart_rate,"120",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578411",s,position_lat,"546692580",semicircles,position_long,"-950468785",semicircles,distance,"3062.53",m,enhanced_speed,"6.541",m/s,enhanced_altitude,"323.0",m,enhanced_respiration_rate,"27.4",Breaths/min,heart_rate,"120",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578412",s,position_lat,"546692647",semicircles,position_long,"-950467829",semicircles,distance,"3068.82",m,enhanced_speed,"6.177",m/s,enhanced_altitude,"323.0",m,enhanced_respiration_rate,"27.4",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578413",s,position_lat,"546692688",semicircles,position_long,"-950466937",semicircles,distance,"3074.87",m,enhanced_speed,"5.794",m/s,enhanced_altitude,"323.0",m,enhanced_respiration_rate,"27.4",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578414",s,position_lat,"546692688",semicircles,position_long,"-950466128",semicircles,distance,"3080.04",m,enhanced_speed,"5.654",m/s,enhanced_altitude,"323.20000000000005",m,enhanced_respiration_rate,"26.14",Breaths/min,heart_rate,"121",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578415",s,position_lat,"546692642",semicircles,position_long,"-950465258",semicircles,distance,"3085.75",m,enhanced_speed,"5.813",m/s,enhanced_altitude,"323.4",m,enhanced_respiration_rate,"26.14",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578416",s,position_lat,"546692628",semicircles,position_long,"-950464393",semicircles,distance,"3091.19",m,enhanced_speed,"5.953",m/s,enhanced_altitude,"323.79999999999995",m,enhanced_respiration_rate,"26.14",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578417",s,position_lat,"546692625",semicircles,position_long,"-950463469",semicircles,distance,"3096.99",m,enhanced_speed,"6.046",m/s,enhanced_altitude,"324.0",m,enhanced_respiration_rate,"26.14",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578418",s,position_lat,"546692634",semicircles,position_long,"-950462479",semicircles,distance,"3103.32",m,enhanced_speed,"6.186",m/s,enhanced_altitude,"324.20000000000005",m,enhanced_respiration_rate,"26.14",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578419",s,position_lat,"546692641",semicircles,position_long,"-950461510",semicircles,distance,"3109.81",m,enhanced_speed,"6.065",m/s,enhanced_altitude,"324.4",m,enhanced_respiration_rate,"26.14",Breaths/min,heart_rate,"122",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578420",s,position_lat,"546692608",semicircles,position_long,"-950460606",semicircles,distance,"3115.9",m,enhanced_speed,"5.822",m/s,enhanced_altitude,"324.4",m,enhanced_respiration_rate,"25.69",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578421",s,position_lat,"546692584",semicircles,position_long,"-950459805",semicircles,distance,"3121.15",m,enhanced_speed,"5.356",m/s,enhanced_altitude,"324.4",m,enhanced_respiration_rate,"25.69",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578422",s,position_lat,"546692557",semicircles,position_long,"-950459061",semicircles,distance,"3126.02",m,enhanced_speed,"4.927",m/s,enhanced_altitude,"324.6",m,enhanced_respiration_rate,"25.69",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578423",s,position_lat,"546692497",semicircles,position_long,"-950458406",semicircles,distance,"3130.31",m,enhanced_speed,"4.329",m/s,enhanced_altitude,"324.6",m,enhanced_respiration_rate,"25.69",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578424",s,position_lat,"546692427",semicircles,position_long,"-950457812",semicircles,distance,"3134.0",m,enhanced_speed,"3.891",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"25.69",Breaths/min,heart_rate,"123",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578425",s,position_lat,"546692343",semicircles,position_long,"-950457228",semicircles,distance,"3137.83",m,enhanced_speed,"3.592",m/s,enhanced_altitude,"324.79999999999995",m,enhanced_respiration_rate,"26.58",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578426",s,position_lat,"546692312",semicircles,position_long,"-950456740",semicircles,distance,"3141.18",m,enhanced_speed,"2.753",m/s,enhanced_altitude,"325.20000000000005",m,enhanced_respiration_rate,"26.58",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578427",s,position_lat,"546692287",semicircles,position_long,"-950456271",semicircles,distance,"3144.24",m,enhanced_speed,"2.622",m/s,enhanced_altitude,"325.4",m,enhanced_respiration_rate,"26.58",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578428",s,position_lat,"546692216",semicircles,position_long,"-950455737",semicircles,distance,"3147.69",m,enhanced_speed,"3.303",m/s,enhanced_altitude,"325.6",m,enhanced_respiration_rate,"26.58",Breaths/min,heart_rate,"124",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578429",s,position_lat,"546692215",semicircles,position_long,"-950455247",semicircles,distance,"3151.02",m,enhanced_speed,"3.098",m/s,enhanced_altitude,"326.0",m,enhanced_respiration_rate,"26.58",Breaths/min,heart_rate,"125",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578430",s,position_lat,"546692218",semicircles,position_long,"-950454771",semicircles,distance,"3154.34",m,enhanced_speed,"3.088",m/s,enhanced_altitude,"326.4",m,enhanced_respiration_rate,"26.38",Breaths/min,heart_rate,"125",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578431",s,position_lat,"546692238",semicircles,position_long,"-950454321",semicircles,distance,"3157.23",m,enhanced_speed,"3.21",m/s,enhanced_altitude,"326.79999999999995",m,enhanced_respiration_rate,"26.38",Breaths/min,heart_rate,"125",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578432",s,position_lat,"546692265",semicircles,position_long,"-950453908",semicircles,distance,"3159.82",m,enhanced_speed,"2.818",m/s,enhanced_altitude,"327.20000000000005",m,enhanced_respiration_rate,"26.38",Breaths/min,heart_rate,"126",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578433",s,position_lat,"546692324",semicircles,position_long,"-950453397",semicircles,distance,"3163.37",m,enhanced_speed,"2.865",m/s,enhanced_altitude,"327.6",m,enhanced_respiration_rate,"26.38",Breaths/min,heart_rate,"127",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578434",s,position_lat,"546692426",semicircles,position_long,"-950453005",semicircles,distance,"3166.04",m,enhanced_speed,"2.799",m/s,enhanced_altitude,"328.0",m,enhanced_respiration_rate,"28.21",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578435",s,position_lat,"546692497",semicircles,position_long,"-950452546",semicircles,distance,"3169.35",m,enhanced_speed,"2.753",m/s,enhanced_altitude,"328.4",m,enhanced_respiration_rate,"28.21",Breaths/min,heart_rate,"128",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578436",s,position_lat,"546692625",semicircles,position_long,"-950452177",semicircles,distance,"3171.96",m,enhanced_speed,"2.958",m/s,enhanced_altitude,"328.79999999999995",m,enhanced_respiration_rate,"28.21",Breaths/min,heart_rate,"130",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578437",s,position_lat,"546692771",semicircles,position_long,"-950451865",semicircles,distance,"3174.34",m,enhanced_speed,"2.967",m/s,enhanced_altitude,"329.20000000000005",m,enhanced_respiration_rate,"28.21",Breaths/min,heart_rate,"130",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578438",s,position_lat,"546692941",semicircles,position_long,"-950451481",semicircles,distance,"3177.16",m,enhanced_speed,"3.322",m/s,enhanced_altitude,"329.4",m,enhanced_respiration_rate,"28.21",Breaths/min,heart_rate,"131",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578439",s,position_lat,"546693085",semicircles,position_long,"-950451056",semicircles,distance,"3180.42",m,enhanced_speed,"3.126",m/s,enhanced_altitude,"329.79999999999995",m,enhanced_respiration_rate,"28.26",Breaths/min,heart_rate,"132",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578440",s,position_lat,"546693288",semicircles,position_long,"-950450604",semicircles,distance,"3183.83",m,enhanced_speed,"3.527",m/s,enhanced_altitude,"330.0",m,enhanced_respiration_rate,"28.26",Breaths/min,heart_rate,"133",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578441",s,position_lat,"546693524",semicircles,position_long,"-950450159",semicircles,distance,"3187.24",m,enhanced_speed,"3.788",m/s,enhanced_altitude,"330.4",m,enhanced_respiration_rate,"28.26",Breaths/min,heart_rate,"133",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578442",s,position_lat,"546693781",semicircles,position_long,"-950449701",semicircles,distance,"3191.16",m,enhanced_speed,"3.788",m/s,enhanced_altitude,"330.6",m,enhanced_respiration_rate,"28.26",Breaths/min,heart_rate,"134",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578443",s,position_lat,"546694034",semicircles,position_long,"-950449203",semicircles,distance,"3195.24",m,enhanced_speed,"3.975",m/s,enhanced_altitude,"330.79999999999995",m,enhanced_respiration_rate,"28.26",Breaths/min,heart_rate,"134",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578444",s,position_lat,"546694315",semicircles,position_long,"-950448751",semicircles,distance,"3199.16",m,enhanced_speed,"4.059",m/s,enhanced_altitude,"331.0",m,enhanced_respiration_rate,"29.47",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578445",s,position_lat,"546694597",semicircles,position_long,"-950448282",semicircles,distance,"3203.23",m,enhanced_speed,"4.124",m/s,enhanced_altitude,"331.20000000000005",m,enhanced_respiration_rate,"29.47",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578446",s,position_lat,"546694889",semicircles,position_long,"-950447812",semicircles,distance,"3207.14",m,enhanced_speed,"4.385",m/s,enhanced_altitude,"331.20000000000005",m,enhanced_respiration_rate,"29.47",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578447",s,position_lat,"546695224",semicircles,position_long,"-950447354",semicircles,distance,"3211.35",m,enhanced_speed,"4.488",m/s,enhanced_altitude,"331.6",m,enhanced_respiration_rate,"29.47",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578448",s,position_lat,"546695561",semicircles,position_long,"-950446818",semicircles,distance,"3216.03",m,enhanced_speed,"4.805",m/s,enhanced_altitude,"331.6",m,enhanced_respiration_rate,"29.47",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578449",s,position_lat,"546695900",semicircles,position_long,"-950446259",semicircles,distance,"3220.74",m,enhanced_speed,"4.871",m/s,enhanced_altitude,"331.79999999999995",m,enhanced_respiration_rate,"28.31",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
Data,3,record,timestamp,"1089578450",s,position_lat,"546696240",semicircles,position_long,"-950445682",semicircles,distance,"3225.56",m,enhanced_speed,"4.833",m/s,enhanced_altitude,"332.0",m,enhanced_respiration_rate,"28.31",Breaths/min,heart_rate,"135",bpm,temperature,"27",C,unknown,"1",,
