record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1089740861","546727263","-950320601","4126.68","8.034","328.79999999999995","116","33","1","21.48",
"1089740862","546727088","-950319411","4134.67","7.866","328.6","117","33","1","21.48",
"1089740863","546726900","-950318256","4142.23","7.744","328.6","117","33","1","21.48",
"1089740864","546726665","-950317114","4150.07","7.511","328.6","117","33","1","21.48",
"1089740865","546726440","-950316008","4157.6","7.334","328.6","117","33","1","24.56",
"1089740866","546726157","-950314975","4164.82","7.082","328.6","117","33","1","24.56",
"1089740867","546725830","-950313997","4171.93","6.914","328.79999999999995","118","33","1","24.56",
"1089740868","546725481","-950313069","4178.73","6.802","328.79999999999995","118","33","1","24.56",
"1089740869","546725131","-950312127","4185.7","6.793","329.0","118","33","1","24.56",
"1089740870","546724801","-950311168","4192.7","6.83","329.0","119","33","1","25.03",
"1089740871","546724387","-950310287","4199.58","6.886","329.20000000000005","119","33","1","25.03",
"1089740872","546724007","-950309367","4206.57","6.83","329.20000000000005","119","33","1","25.03",
"1089740873","546723634","-950308431","4213.6","6.895","329.4","119","33","1","25.03",
"1089740874","546723252","-950307497","4220.75","6.914","329.4","120","33","1","25.03",
"1089740875","546722911","-950306568","4227.67","6.849","329.4","120","33","1","24.56",
"1089740876","546722577","-950305660","4234.25","6.783","329.6","120","33","1","24.56",
"1089740877","546722209","-950304741","4241.26","6.746","329.6","120","33","1","24.56",
"1089740878","546721875","-950303840","4247.97","6.643","329.79999999999995","120","33","1","24.56",
"1089740879","546721519","-950302973","4254.54","6.615","329.79999999999995","120","33","1","24.56",
"1089740880","546721186","-950302106","4261.08","6.606","329.79999999999995","120","33","1","27.0",
"1089740881","546720865","-950301235","4267.43","6.681","330.0","120","33","1","27.0",
"1089740882","546720571","-950300332","4273.88","6.699","330.0","120","33","1","27.0",
"1089740883","546720252","-950299444","4280.21","6.718","330.0","120","33","1","27.0",
"1089740884","546719968","-950298483","4286.93","6.755","330.20000000000005","120","33","1","27.0",
"1089740885","546719724","-950297483","4293.62","6.737","330.20000000000005","120","33","1","27.84",
"1089740886","546719508","-950296437","4300.73","6.662","330.20000000000005","120","33","1","27.84",
"1089740887","546719379","-950295384","4307.65","6.587","330.20000000000005","120","33","1","27.84",
"1089740888","546719179","-950294401","4314.54","6.42","330.4","120","33","1","27.84",
"1089740889","546718988","-950293434","4321.06","6.503","330.6","120","33","1","28.8",
"1089740890","546718857","-950292431","4327.75","6.485","330.6","119","33","1","28.8",
"1089740891","546718762","-950291442","4334.32","6.466","330.6","119","33","1","28.8",
"1089740892","546718715","-950290483","4340.56","6.392","330.79999999999995","119","33","1","28.8",
"1089740893","546718684","-950289537","4346.96","6.168","331.0","119","33","1","28.8",
"1089740894","546718595","-950288688","4352.37","5.869","331.0","119","33","1","28.25",
"1089740895","546718528","-950287885","4357.63","4.908","331.20000000000005","119","33","1","28.25",
"1089740896","546718528","-950287051","4363.2","4.833","331.6","120","33","1","28.25",
"1089740897","546718506","-950286355","4367.95","4.367","331.79999999999995","120","33","1","28.25",
"1089740898","546718402","-950285665","4372.6","4.525","331.79999999999995","120","33","1","28.25",
"1089740899","546718378","-950285074","4376.33","4.171","332.0","120","33","1","28.68",
"1089740900","546718346","-950284489","4380.16","3.91","332.20000000000005","120","33","1","28.68",
"1089740901","546718343","-950283960","4383.57","3.714","332.6","120","33","1","28.68",
"1089740902","546718401","-950283413","4387.19","3.956","332.79999999999995","120","33","1","28.68",
"1089740903","546718439","-950282911","4390.35","3.928","333.20000000000005","120","33","1","28.68",
"1089740904","546718467","-950282402","4393.59","3.714","333.4","120","33","1","28.68",
"1089740905","546718577","-950281850","4397.22","3.947","334.0","120","33","1","27.38",
"1089740906","546718699","-950281302","4400.87","3.984","334.4","120","33","1","27.38",
"1089740907","546718790","-950280714","4404.94","3.956","334.6","121","33","1","27.38",
"1089740908","546718896","-950280118","4408.91","4.255","334.79999999999995","121","33","1","27.38",
"1089740909","546719030","-950279547","4412.57","4.273","335.0","121","33","1","27.38",
"1089740910","546719142","-950278873","4417.03","4.357","335.0","122","33","1","26.52",
"1089740911","546719290","-950278100","4422.13","4.955","335.20000000000005","122","33","1","26.52",
"1089740912","546719401","-950277228","4427.73","5.552","335.20000000000005","123","33","1","26.52",
"1089740913","546719465","-950276285","4433.86","5.766","335.20000000000005","123","33","1","26.52",
"1089740914","546719457","-950275326","4439.86","5.86","335.20000000000005","124","33","1","26.52",
"1089740915","546719399","-950274273","4446.63","6.074","335.20000000000005","125","33","1","27.13",
"1089740916","546719270","-950273173","4453.96","6.438","335.0","125","33","1","27.13",
"1089740917","546719106","-950272004","4461.74","7.045","334.79999999999995","126","33","1","27.13",
"1089740918","546718937","-950270817","4469.58","7.343","334.6","127","33","1","27.13",
"1089740919","546718797","-950269505","4478.54","7.567","334.4","127","33","1","28.72",
"1089740920","546718640","-950268267","4486.94","7.735","334.4","127","33","1","28.72",
"1089740921","546718466","-950267064","4495.03","7.838","334.20000000000005","127","33","1","28.72",
"1089740922","546718350","-950265856","4503.07","7.866","334.20000000000005","127","33","1","28.72",
"1089740923","546718206","-950264671","4510.87","7.856","334.20000000000005","127","33","1","28.72",
"1089740924","546718044","-950263455","4518.95","7.903","334.20000000000005","127","33","1","29.38",
"1089740925","546717897","-950262283","4526.78","7.744","334.20000000000005","126","33","1","29.38",
"1089740926","546717760","-950261142","4534.1","7.67","334.20000000000005","126","33","1","29.38",
"1089740927","546717629","-950259921","4542.15","7.605","334.4","126","33","1","29.38",
"1089740928","546717474","-950258746","4550.05","7.446","334.6","125","33","1","29.38",
"1089740929","546717300","-950257621","4557.57","7.287","334.6","125","33","1","30.22",
"1089740930","546717131","-950256562","4564.65","6.951","334.6","125","33","1","30.22",
"1089740931","546716943","-950255554","4571.64","6.578","334.79999999999995","125","33","1","30.22",
"1089740932","546716765","-950254644","4577.83","6.186","334.79999999999995","125","33","1","30.22",
"1089740933","546716579","-950253807","4583.61","5.822","335.0","125","33","1","30.22",
"1089740934","546716399","-950253037","4589.01","5.412","335.20000000000005","124","33","1","29.2",
"1089740935","546716252","-950252309","4593.99","5.188","335.4","124","33","1","29.2",
"1089740936","546716092","-950251624","4598.53","5.113","335.79999999999995","124","33","1","29.2",
"1089740937","546715881","-950250924","4603.46","5.067","336.0","124","33","1","29.2",
"1089740938","546715634","-950250228","4608.57","5.169","336.20000000000005","124","33","1","29.2",
"1089740939","546715376","-950249524","4613.64","5.328","336.4","124","33","1","29.2",
"1089740940","546715128","-950248759","4619.18","5.496","336.6","123","33","1","28.91",
"1089740941","546714889","-950247990","4624.56","5.561","336.79999999999995","122","33","1","28.91",
"1089740942","546714656","-950247154","4630.43","5.72","337.0","122","33","1","28.91",
"1089740943","546714455","-950246296","4636.45","5.822","337.0","122","33","1","28.91",
"1089740944","546714273","-950245478","4642.01","5.832","337.0","122","33","1","28.91",
"1089740945","546714098","-950244632","4647.79","5.832","337.20000000000005","121","33","1","28.33",
"1089740946","546713964","-950243780","4653.49","5.813","337.20000000000005","121","33","1","28.33",
"1089740947","546713808","-950242944","4659.16","5.729","337.4","120","33","1","28.33",
"1089740948","546713702","-950242096","4664.74","5.748","337.4","120","33","1","28.33",
"1089740949","546713652","-950241195","4670.64","5.981","337.6","120","33","1","28.33",
"1089740950","546713615","-950240252","4676.86","6.326","337.6","120","33","1","29.12",
"1089740951","546713575","-950239277","4683.24","6.718","337.79999999999995","120","33","1","29.12",
"1089740952","546713539","-950238261","4689.55","7.11","337.79999999999995","120","33","1","29.12",
"1089740953","546713539","-950237099","4697.01","7.493","337.79999999999995","120","33","1","29.12",
"1089740954","546713512","-950235865","4705.03","7.884","337.79999999999995","120","33","1","29.12",
"1089740955","546713459","-950234597","4713.25","8.108","337.79999999999995","120","33","1","30.44",
"1089740956","546713472","-950233272","4722.01","8.379","337.79999999999995","119","33","1","30.44",
"1089740957","546713464","-950232047","4729.98","8.071","337.6","119","33","1","30.44",
"1089740958","546713510","-950230818","4737.97","7.968","337.4","119","33","1","30.44",
"1089740959","546713593","-950229608","4745.65","7.772","337.20000000000005","118","33","1","31.31",
"1089740960","546713658","-950228395","4753.77","7.427","337.0","118","33","1","31.31",
"1089740961","546713718","-950227252","4761.23","7.194","336.79999999999995","117","33","1","31.31",
"1089740962","546713777","-950226087","4769.01","7.371","336.79999999999995","117","33","1","31.31",
"1089740963","546713791","-950224927","4776.65","7.586","336.79999999999995","117","33","1","31.31",
"1089740964","546713787","-950223764","4784.12","7.735","336.79999999999995","117","33","1","30.72",
"1089740965","546713765","-950222531","4791.96","8.034","336.79999999999995","117","33","1","30.72",
"1089740966","546713768","-950221259","4799.98","8.062","336.79999999999995","117","33","1","30.72",
"1089740967","546713727","-950219946","4808.67","7.903","336.6","117","33","1","30.72",
"1089740968","546713669","-950218605","4817.52","8.146","336.6","117","33","1","30.72",
"1089740969","546713605","-950217349","4825.83","8.006","336.4","117","33","1","30.32",
"1089740970","546713528","-950216064","4834.11","8.23","336.4","117","33","1","30.32",
"1089740971","546713409","-950214801","4842.53","8.183","336.4","117","33","1","30.32",
"1089740972","546713302","-950213541","4850.73","8.239","336.20000000000005","117","33","1","30.32",
"1089740973","546713196","-950212288","4859.04","8.174","336.0","117","33","1","30.32",
"1089740974","546713083","-950211071","4866.78","8.006","335.79999999999995","117","33","1","29.27",
"1089740975","546712998","-950209781","4875.3","8.006","335.79999999999995","116","33","1","29.27",
"1089740976","546712890","-950208558","4883.42","7.772","335.79999999999995","116","33","1","29.27",
"1089740977","546712806","-950207356","4891.41","7.614","335.79999999999995","116","33","1","29.27",
"1089740978","546712692","-950206187","4899.19","7.642","335.79999999999995","116","33","1","29.27",
"1089740979","546712598","-950205045","4906.53","7.577","336.0","116","33","1","28.57",
"1089740980","546712512","-950203872","4914.24","7.53","336.20000000000005","116","33","1","28.57",
"1089740981","546712383","-950202712","4921.89","7.651","336.4","116","33","1","28.57",
"1089740982","546712269","-950201519","4929.52","7.95","336.4","116","33","1","28.57",
"1089740983","546712122","-950200240","4938.02","8.258","336.6","116","33","1","28.57",
"1089740984","546711973","-950198913","4946.86","8.612","336.6","117","33","1","27.7",
"1089740985","546711800","-950197590","4955.47","8.808","336.6","117","33","1","27.7",
"1089740986","546711620","-950196231","4964.53","8.845","336.4","117","33","1","27.7",
"1089740987","546711472","-950194862","4973.49","8.808","336.20000000000005","116","33","1","27.7",
"1089740988","546711341","-950193491","4982.7","8.659","336.0","116","33","1","27.7",
"1089740989","546711237","-950192177","4991.32","8.454","336.0","116","33","1","27.7",
"1089740990","546711184","-950190919","4999.69","8.146","335.79999999999995","115","33","1","28.31",
"1089740991","546711112","-950189761","5007.12","7.744","335.79999999999995","115","33","1","28.31",
"1089740992","546711060","-950188603","5014.9","7.353","335.79999999999995","115","33","1","28.31",
"1089740993","546711021","-950187556","5021.74","6.961","335.79999999999995","114","33","1","28.31",
"1089740994","546711014","-950186559","5028.15","6.587","335.79999999999995","114","33","1","28.31",
"1089740995","546711026","-950185607","5034.59","6.177","335.79999999999995","114","33","1","26.75",
"1089740996","546711064","-950184739","5040.11","5.888","336.0","114","33","1","26.75",
"1089740997","546711132","-950183918","5045.44","5.412","336.20000000000005","113","33","1","26.75",
"1089740998","546711119","-950183153","5050.46","4.945","336.4","113","33","1","26.75",
"1089740999","546711130","-950182418","5055.11","4.675","336.6","113","33","1","26.75",
"1089741000","546711135","-950181713","5059.64","4.357","336.79999999999995","113","33","1","26.1",
"1089741001","546711116","-950181066","5063.92","4.04","337.20000000000005","113","33","1","26.1",
"1089741002","546711075","-950180483","5067.68","3.76","337.4","113","33","1","26.1",
"1089741003","546710987","-950179925","5071.44","3.583","337.79999999999995","113","33","1","26.1",
"1089741004","546710853","-950179368","5075.22","3.658","338.20000000000005","113","33","1","26.06",
"1089741005","546710739","-950178814","5079.1","3.62","338.4","113","33","1","26.06",
"1089741006","546710598","-950178314","5082.48","3.555","338.6","114","33","1","26.06",
"1089741007","546710461","-950177763","5086.43","3.592","339.0","114","33","1","26.06",
"1089741008","546710338","-950177228","5090.11","3.63","339.20000000000005","115","33","1","26.06",
"1089741009","546710155","-950176727","5093.76","3.751","339.6","116","33","1","25.25",
"1089741010","546709965","-950176170","5097.64","4.04","339.79999999999995","117","33","1","25.25",
"1089741011","546709764","-950175524","5102.3","4.339","340.20000000000005","118","33","1","25.25",
"1089741012","546709593","-950174831","5107.09","4.656","340.6","119","33","1","25.25",
"1089741013","546709411","-950174127","5112.07","4.824","340.79999999999995","120","33","1","25.25",
"1089741014","546709213","-950173425","5116.96","5.001","341.0","120","33","1","25.25",
"1089741015","546709034","-950172681","5122.07","5.132","341.20000000000005","121","33","1","26.28",
"1089741016","546708858","-950171918","5127.43","5.169","341.4","122","33","1","26.28",
"1089741017","546708691","-950171194","5132.28","5.113","341.6","123","33","1","26.28",
"1089741018","546708558","-950170412","5137.63","5.132","341.79999999999995","124","33","1","26.28",
"1089741019","546708457","-950169649","5142.78","5.151","341.79999999999995","124","33","1","28.15",
"1089741020","546708272","-950168957","5147.54","5.011","342.0","125","33","1","28.15",
"1089741021","546708127","-950168217","5152.46","5.011","342.20000000000005","125","33","1","28.15",
"1089741022","546708001","-950167457","5157.44","4.955","342.4","125","33","1","28.15",
"1089741023","546707869","-950166676","5162.86","4.889","342.6","126","33","1","28.15",
"1089741024","546707784","-950165923","5167.85","4.852","342.79999999999995","126","33","1","27.82",
"1089741025","546707712","-950165187","5172.8","4.74","342.79999999999995","126","33","1","27.82",
"1089741026","546707637","-950164508","5177.29","4.6","343.0","126","33","1","27.82",
"1089741027","546707548","-950163878","5181.54","4.329","343.20000000000005","125","33","1","27.82",
"1089741028","546707502","-950163233","5186.1","4.311","343.20000000000005","125","33","1","27.82",
"1089741029","546707377","-950162712","5189.44","4.059","343.6","125","32","1","27.82",
"1089741030","546707271","-950162166","5192.97","3.882","343.79999999999995","125","33","1","28.78",
"1089741031","546707177","-950161608","5196.68","3.779","344.0","125","33","1","28.78",
"1089741032","546707045","-950161078","5200.16","3.686","344.20000000000005","124","32","1","28.78",
"1089741033","546706979","-950160500","5203.92","3.639","344.4","124","32","1","28.78",
"1089741034","546706921","-950159940","5207.56","3.536","344.6","124","32","1","28.78",
"1089741035","546706897","-950159382","5211.25","3.452","345.0","124","32","1","29.42",
"1089741036","546706855","-950158864","5214.67","3.406","345.4","124","32","1","29.42",
"1089741037","546706846","-950158318","5218.11","3.62","345.4","124","33","1","29.42",
"1089741038","546706803","-950157765","5221.76","3.443","345.79999999999995","124","32","1","29.42",
"1089741039","546706772","-950157194","5225.36","3.518","346.20000000000005","124","32","1","29.42",
"1089741040","546706698","-950156606","5229.4","3.48","346.4","124","32","1","30.24",
"1089741041","546706635","-950155989","5233.44","3.9","346.79999999999995","125","32","1","30.24",
"1089741042","546706565","-950155325","5237.76","4.292","347.0","125","32","1","30.24",
"1089741043","546706485","-950154592","5242.73","4.703","347.20000000000005","126","32","1","30.24",
"1089741044","546706408","-950153827","5247.73","5.169","347.4","126","32","1","30.24",
"1089741045","546706334","-950153023","5252.99","5.402","347.4","127","32","1","29.61",
"1089741046","546706253","-950152144","5258.69","5.804","347.6","127","32","1","29.61",
"1089741047","546706179","-950151180","5264.8","6.317","347.79999999999995","128","32","1","29.61",
"1089741048","546706095","-950150118","5271.86","6.671","347.79999999999995","129","32","1","29.61",
"1089741049","546706003","-950149009","5279.1","7.091","347.79999999999995","129","32","1","29.61",
"1089741050","546705882","-950147844","5286.86","7.343","347.6","129","32","1","30.76",
"1089741051","546705819","-950146668","5294.43","7.502","347.6","130","32","1","30.76",
"1089741052","546705707","-950145478","5302.29","7.446","347.4","130","32","1","30.76",
"1089741053","546705578","-950144309","5310.08","7.353","347.20000000000005","130","32","1","30.76",
"1089741054","546705471","-950143129","5317.9","7.465","347.20000000000005","130","32","1","30.35",
"1089741055","546705334","-950141969","5325.57","7.493","347.20000000000005","129","32","1","30.35",
"1089741056","546705122","-950140849","5333.21","7.399","347.20000000000005","129","32","1","30.35",
"1089741057","546704887","-950139741","5340.83","7.502","347.20000000000005","129","32","1","30.35",
"1089741058","546704661","-950138653","5348.2","7.577","347.20000000000005","129","32","1","30.35",
"1089741059","546704442","-950137540","5355.77","7.633","347.0","128","32","1","28.5",
"1089741060","546704271","-950136401","5363.29","7.772","347.0","128","32","1","28.5",
"1089741061","546704073","-950135236","5371.14","7.847","347.0","128","32","1","28.5",
"1089741062","546703920","-950134055","5378.91","7.931","347.0","128","32","1","28.5",
"1089741063","546703752","-950132827","5387.14","8.071","347.0","128","32","1","28.5",
"1089741064","546703565","-950131579","5395.41","8.407","346.79999999999995","127","32","1","28.45",
"1089741065","546703345","-950130318","5403.9","8.556","346.79999999999995","127","32","1","28.45",
"1089741066","546703069","-950129031","5412.5","8.78","346.79999999999995","127","32","1","28.45",
"1089741067","546702694","-950127689","5421.93","9.116","346.6","127","32","1","28.45",
"1089741068","546702262","-950126374","5431.46","9.153","346.4","127","32","1","28.45",
"1089741069","546701832","-950125100","5440.8","9.051","346.4","126","32","1","28.02",
"1089741070","546701332","-950123921","5449.6","8.939","346.20000000000005","126","32","1","28.02",
"1089741071","546700706","-950122833","5458.82","8.873","346.0","125","32","1","28.02",
"1089741072","546700086","-950121792","5467.85","8.734","345.79999999999995","124","32","1","28.02",
"1089741073","546699450","-950120838","5476.47","8.51","345.79999999999995","124","32","1","28.02",
"1089741074","546698770","-950119990","5484.81","8.304","345.79999999999995","123","32","1","28.02",
"1089741075","546698088","-950119189","5493.09","7.95","345.79999999999995","123","32","1","28.02",
"1089741076","546697475","-950118390","5500.98","7.502","345.79999999999995","121","32","1","26.55",
"1089741077","546696864","-950117726","5507.91","7.185","345.79999999999995","120","32","1","26.55",
"1089741078","546696252","-950117095","5514.85","6.886","345.79999999999995","120","32","1","26.55",
"1089741079","546695647","-950116520","5521.53","6.606","345.79999999999995","120","32","1","26.55",
"1089741080","546695079","-950115917","5528.08","6.392","346.0","118","32","1","25.58",
"1089741081","546694507","-950115335","5534.42","6.392","346.4","118","32","1","25.58",
"1089741082","546693936","-950114660","5541.32","6.513","346.6","117","32","1","25.58",
"1089741083","546693374","-950113952","5548.2","6.746","346.79999999999995","117","32","1","25.58",
"1089741084","546692782","-950113225","5555.57","7.007","346.79999999999995","116","32","1","25.58",
"1089741085","546692191","-950112517","5562.64","7.138","346.79999999999995","115","32","1","24.53",
"1089741086","546691588","-950111799","5569.86","7.222","347.0","115","32","1","24.53",
"1089741087","546690980","-950111036","5577.29","7.315","347.0","114","32","1","24.53",
"1089741088","546690382","-950110251","5584.93","7.343","347.0","114","32","1","24.53",
"1089741089","546689812","-950109399","5592.46","7.399","347.0","114","32","1","24.53",
"1089741090","546689262","-950108472","5600.59","7.427","347.0","114","32","1","23.83",
"1089741091","546688752","-950107561","5608.25","7.474","347.0","114","32","1","23.83",
"1089741092","546688262","-950106650","5615.8","7.418","347.0","114","32","1","23.83",
"1089741093","546687767","-950105730","5623.38","7.521","347.0","114","32","1","23.83",
"1089741094","546687362","-950104723","5630.83","7.586","347.0","114","32","1","24.16",
"1089741095","546687004","-950103645","5638.47","7.651","347.0","114","32","1","24.16",
"1089741096","546686653","-950102524","5646.48","7.623","347.0","115","32","1","24.16",
"1089741097","546686317","-950101413","5654.45","7.539","347.0","115","32","1","24.16",
"1089741098","546685997","-950100359","5661.88","7.334","347.0","115","32","1","24.16",
"1089741099","546685670","-950099338","5669.16","7.007","347.0","116","32","1","23.98",
"1089741100","546685346","-950098345","5676.42","6.69","347.0","116","32","1","23.98",
"1089741101","546685094","-950097350","5683.42","6.569","347.0","117","32","1","23.98",
"1089741102","546684818","-950096419","5690.03","6.494","347.0","117","32","1","23.98",
"1089741103","546684522","-950095470","5696.8","6.671","347.20000000000005","118","32","1","23.98",
"1089741104","546684175","-950094462","5704.12","7.241","347.6","118","32","1","23.86",
"1089741105","546683759","-950093373","5712.17","7.996","347.6","119","32","1","23.86",
"1089741106","546683321","-950092175","5721.04","8.743","347.6","119","32","1","23.86",
"1089741107","546682791","-950090973","5730.17","9.34","347.6","119","32","1","23.86",
"1089741108","546682254","-950089687","5739.86","9.629","347.6","118","32","1","23.86",
"1089741109","546681742","-950088277","5750.36","9.844","347.6","118","32","1","24.17",
"1089741110","546681263","-950086876","5760.63","9.835","347.0","118","32","1","24.17",
"1089741111","546680777","-950085519","5770.44","9.816","346.79999999999995","118","32","1","24.17",
"1089741112","546680275","-950084147","5780.57","9.788","346.4","118","32","1","24.17",
"1089741113","546679800","-950082779","5790.53","9.713","346.4","118","32","1","24.17",
"1089741114","546679307","-950081437","5800.5","9.629","346.20000000000005","118","32","1","24.17",
"1089741115","546678806","-950080134","5810.26","9.611","346.0","118","32","1","23.59",
"1089741116","546678323","-950078855","5819.78","9.536","345.79999999999995","117","32","1","23.59",
"1089741117","546677849","-950077590","5829.11","9.433","345.6","117","32","1","23.59",
"1089741118","546677378","-950076345","5838.33","9.237","345.4","117","32","1","23.59",
"1089741119","546676900","-950075148","5847.29","8.967","345.4","117","32","1","23.59",
"1089741120","546676412","-950074002","5856.07","8.622","345.20000000000005","117","32","1","23.6",
"1089741121","546675913","-950072928","5864.55","8.304","345.20000000000005","117","32","1","23.6",
"1089741122","546675405","-950071904","5872.78","8.146","345.20000000000005","116","32","1","23.6",
"1089741123","546674877","-950070915","5880.96","8.108","345.20000000000005","116","32","1","23.6",
"1089741124","546674341","-950069948","5888.93","8.146","345.20000000000005","116","32","1","23.6",
"1089741125","546673772","-950069010","5896.92","8.127","345.4","116","32","1","22.43",
"1089741126","546673167","-950068096","5905.02","8.192","345.6","116","32","1","22.43",
"1089741127","546672521","-950067229","5913.2","8.295","345.6","116","32","1","22.43",
"1089741128","546671856","-950066365","5921.38","8.388","345.6","116","32","1","22.43",
"1089741129","546671175","-950065531","5929.52","8.351","345.6","116","32","1","22.43",
"1089741130","546670473","-950064696","5937.73","8.239","345.6","116","32","1","21.64",
"1089741131","546669825","-950063800","5946.22","7.922","345.6","115","32","1","21.64",
"1089741132","546669207","-950062952","5954.34","7.614","345.6","115","32","1","21.64",
"1089741133","546668649","-950062111","5961.77","7.231","345.6","115","32","1","21.64",
"1089741134","546668088","-950061297","5969.24","6.961","345.6","115","32","1","21.64",
"1089741135","546667552","-950060522","5976.36","6.746","345.6","115","32","1","22.7",
"1089741136","546667030","-950059762","5983.29","6.755","345.6","115","32","1","22.7",
"1089741137","546666518","-950058982","5990.39","6.681","345.79999999999995","115","32","1","22.7",
"1089741138","546666036","-950058215","5997.2","6.625","346.0","115","32","1","22.7",
"1089741139","546665576","-950057417","6003.97","6.718","346.20000000000005","116","32","1","23.0",
"1089741140","546665111","-950056599","6010.97","6.765","346.4","116","32","1","23.0",
"1089741141","546664652","-950055747","6017.95","7.11","346.6","116","32","1","23.0",
"1089741142","546664175","-950054883","6025.22","7.166","346.79999999999995","116","32","1","23.0",
"1089741143","546663673","-950054047","6032.33","7.334","346.79999999999995","116","32","1","23.0",
"1089741144","546663042","-950053264","6039.95","7.688","347.0","116","32","1","25.18",
"1089741145","546662331","-950052492","6048.32","8.127","347.0","117","32","1","25.18",
"1089741146","546661580","-950051843","6056.11","8.164","347.0","117","32","1","25.18",
"1089741147","546660726","-950051244","6064.83","8.239","346.79999999999995","117","32","1","25.18",
"1089741148","546659861","-950050727","6073.69","7.996","346.79999999999995","117","32","1","25.18",
"1089741149","546659061","-950050323","6081.51","7.399","346.4","117","32","1","25.84",
"1089741150","546658289","-950049980","6089.21","6.765","346.20000000000005","117","32","1","25.84",
"1089741151","546657622","-950049726","6096.06","5.841","346.20000000000005","117","32","1","25.84",
"1089741152","546657029","-950049627","6102.24","5.188","346.20000000000005","116","32","1","25.84",
"1089741153","546656604","-950049529","6106.52","4.395","346.20000000000005","117","32","1","25.84",
"1089741154","546656271","-950049425","6109.46","3.872","346.4","117","32","1","25.84",
"1089741155","546655914","-950049323","6112.57","3.76","346.79999999999995","117","32","1","27.07",
"1089741156","546655516","-950049252","6116.15","3.807","347.0","117","32","1","27.07",
"1089741157","546655111","-950049210","6119.95","3.835","347.4","117","32","1","27.07",
"1089741158","546654683","-950049194","6123.82","4.124","348.0","118","32","1","27.07",
"1089741159","546654222","-950049114","6128.11","4.367","348.20000000000005","118","32","1","27.07",
"1089741160","546653696","-950049035","6132.84","4.973","348.4","119","32","1","25.92",
"1089741161","546653117","-950048984","6138.15","5.309","348.6","119","32","1","25.92",
"1089741162","546652477","-950048952","6144.09","5.785","348.79999999999995","120","32","1","25.92",
"1089741163","546651810","-950048916","6150.2","6.046","349.0","120","32","1","25.92",
"1089741164","546651085","-950048889","6157.04","6.308","349.0","120","32","1","25.92",
"1089741165","546650344","-950048888","6164.01","6.55","349.0","121","32","1","25.15",
"1089741166","546649651","-950048858","6170.34","6.261","349.0","122","32","1","25.15",
"1089741167","546648936","-950048818","6177.26","6.177","349.0","122","32","1","25.15",
"1089741168","546648274","-950048780","6183.43","5.962","349.0","122","32","1","25.15",
"1089741169","546647636","-950048677","6189.39","5.626","349.0","124","32","1","25.15",
"1089741170","546647006","-950048591","6195.1","5.505","349.20000000000005","125","32","1","24.64",
"1089741171","546646392","-950048463","6200.76","5.346","349.20000000000005","126","32","1","24.64",
"1089741172","546645812","-950048271","6206.31","5.085","349.4","127","32","1","24.64",
"1089741173","546645278","-950048079","6211.72","4.796","349.4","128","32","1","24.64",
"1089741174","546644828","-950047815","6215.93","4.451","349.6","128","32","1","24.64",
"1089741175","546644331","-950047518","6220.47","4.525","349.79999999999995","129","32","1","23.91",
"1089741176","546643833","-950047255","6225.24","4.301","350.0","130","32","1","23.91",
"1089741177","546643340","-950046909","6230.38","4.423","350.20000000000005","130","32","1","23.91",
"1089741178","546642832","-950046499","6236.01","4.731","350.4","131","32","1","23.91",
"1089741179","546642301","-950046070","6241.82","5.216","350.6","131","32","1","24.2",
"1089741180","546641789","-950045568","6247.65","5.608","350.79999999999995","132","32","1","24.2",
"1089741181","546641273","-950045048","6253.82","5.804","351.0","132","32","1","24.2",
"1089741182","546640741","-950044500","6259.78","6.252","351.0","132","32","1","24.2",
"1089741183","546640197","-950043843","6266.22","6.587","351.0","132","32","1","24.2",
"1089741184","546639630","-950043126","6273.29","6.849","351.20000000000005","132","32","1","24.8",
"1089741185","546639023","-950042397","6280.65","7.25","351.20000000000005","133","32","1","24.8",
"1089741186","546638429","-950041611","6288.26","7.455","351.20000000000005","133","32","1","24.8",
"1089741187","546637848","-950040760","6295.91","7.735","351.0","133","32","1","24.8",
"1089741188","546637291","-950039797","6304.07","7.884","351.0","134","32","1","24.8",
"1089741189","546636732","-950038750","6312.65","8.314","351.0","134","32","1","25.98",
"1089741190","546636144","-950037660","6321.68","8.734","350.79999999999995","134","32","1","25.98",
"1089741191","546635592","-950036463","6331.1","9.06","350.79999999999995","134","32","1","25.98",
"1089741192","546635011","-950035288","6340.34","9.284","350.6","134","32","1","25.98",
"1089741193","546634427","-950034093","6349.85","9.349","350.4","134","32","1","25.98",
"1089741194","546633880","-950032849","6359.48","9.359","350.20000000000005","133","32","1","27.55",
"1089741195","546633229","-950031724","6368.9","9.256","349.79999999999995","133","32","1","27.55",
"1089741196","546632612","-950030592","6378.41","9.135","349.6","133","32","1","27.55",
"1089741197","546632045","-950029445","6387.59","9.069","349.4","132","32","1","27.55",
"1089741198","546631478","-950028272","6397.02","8.976","349.4","132","32","1","27.55",
"1089741199","546630917","-950027136","6405.96","9.004","349.20000000000005","132","32","1","27.55",
"1089741200","546630291","-950026025","6415.22","9.135","349.20000000000005","132","32","1","27.55",
