record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1087998305","77642.03","45.200000000000045","91","28","91","569143953","-628858524","2.426","12.55",,
"1087998306","77644.42","45.200000000000045","92","28","92","569144195","-628858570","2.109","12.55",,
"1087998307","77646.82","45.39999999999998","94","28","94","569144475","-628858530","2.715","12.55",,
"1087998308","77650.42","45.39999999999998","95","28","95","569144853","-628858378","3.546","12.69",,
"1087998309","77654.46","45.39999999999998","96","28","96","569145261","-628858207","3.76","12.69",,
"1087998310","77658.54","45.39999999999998","97","28","97","569145658","-628857969","3.891","12.69",,
"1087998311","77662.67","45.200000000000045","98","28","98","569146060","-628857719","3.956","12.69",,
"1087998312","77666.67","45.0","98","28","98","569146467","-628857557","4.078","12.69",,
"1087998313","77670.43","44.799999999999955","98","28","98","569146850","-628857326","4.096","13.58",,
"1087998314","77674.46","44.799999999999955","97","28","97","569147272","-628857163","4.133","13.58",,
"1087998315","77678.5","44.60000000000002","97","28","97","569147704","-628857043","4.124","13.58",,
"1087998316","77682.61","44.60000000000002","96","28","96","569148150","-628856977","4.161","13.58",,
"1087998317","77687.15","44.39999999999998","95","28","95","569148624","-628856913","4.273","13.58",,
"1087998318","77691.41","44.200000000000045","94","28","94","569149092","-628856948","4.507","13.78",,
"1087998319","77696.12","44.200000000000045","94","28","94","569149602","-628857004","4.721","13.78",,
"1087998320","77701.06","44.0","94","28","94","569150128","-628857053","4.712","13.78",,
"1087998321","77705.99","44.0","94","28","94","569150648","-628857119","4.712","13.78",,
"1087998322","77710.71","44.0","94","28","94","569151149","-628857215","4.675","13.78",,
"1087998323","77715.49","44.0","95","28","95","569151645","-628857412","4.721","13.91",,
"1087998324","77720.42","44.0","95","28","95","569152139","-628857700","4.908","13.91",,
"1087998325","77725.56","44.200000000000045","97","28","97","569152653","-628857976","5.076","13.91",,
"1087998326","77730.6","44.200000000000045","98","28","98","569153155","-628858305","5.207","13.91",,
"1087998327","77736.14","44.200000000000045","99","28","99","569153668","-628858733","5.43","13.91",,
"1087998328","77741.6","44.200000000000045","99","28","99","569154181","-628859161","5.626","14.39",,
"1087998329","77747.26","44.200000000000045","100","28","100","569154672","-628859704","5.757","14.39",,
"1087998330","77753.17","44.200000000000045","100","28","100","569155152","-628860312","5.86","14.39",,
"1087998331","77759.1","44.200000000000045","100","28","100","569155603","-628860985","5.944","14.39",,
"1087998332","77765.16","44.60000000000002","101","28","101","569156035","-628861685","5.962","14.39",,
"1087998333","77770.98","44.799999999999955","101","28","101","569156415","-628862425","5.981","14.32",,
"1087998334","77776.88","45.0","102","28","102","569156764","-628863213","6.028","14.32",,
"1087998335","77782.98","45.200000000000045","102","28","102","569157089","-628864054","6.065","14.32",,
"1087998336","77789.03","45.39999999999998","103","28","103","569157407","-628864901","6.168","14.32",,
"1087998337","77795.1","45.60000000000002","104","28","104","569157713","-628865754","6.065","14.32",,
"1087998338","77800.97","45.60000000000002","105","28","105","569157975","-628866604","5.813","15.06",,
"1087998339","77806.84","45.799999999999955","106","28","106","569158215","-628867466","5.626","15.06",,
"1087998340","77812.24","45.799999999999955","107","28","107","569158430","-628868259","5.132","15.06",,
"1087998341","77817.53","46.0","107","28","107","569158648","-628869016","4.955","15.06",,
"1087998342","77822.1","46.0","108","28","108","569158819","-628869700","4.768","15.06",,
"1087998343","77826.62","46.39999999999998","108","28","108","569158974","-628870398","4.703","15.15",,
"1087998344","77831.56","46.799999999999955","108","28","108","569159150","-628871124","4.703","15.15",,
"1087998345","77835.99","47.0","108","28","108","569159308","-628871804","4.656","15.15",,
"1087998346","77840.52","47.200000000000045","109","28","109","569159484","-628872469","4.451","15.15",,
"1087998347","77844.81","47.60000000000002","109","28","109","569159644","-628873103","4.199","15.15",,
"1087998348","77848.93","47.799999999999955","109","28","109","569159807","-628873729","4.227","14.83",,
"1087998349","77853.53","48.0","110","28","110","569159958","-628874417","4.329","14.83",,
"1087998350","77858.13","48.200000000000045","110","28","110","569160146","-628875098","4.544","14.83",,
"1087998351","77862.78","48.60000000000002","111","28","111","569160330","-628875780","4.6","14.83",,
"1087998352","77867.32","48.799999999999955","112","28","112","569160522","-628876437","4.553","14.83",,
"1087998353","77871.64","49.200000000000045","113","28","113","569160685","-628877077","4.488","14.61",,
"1087998354","77875.93","49.39999999999998","113","28","113","569160850","-628877721","4.441","14.61",,
"1087998355","77880.37","49.799999999999955","114","28","114","569160994","-628878390","4.404","14.61",,
"1087998356","77884.8","49.799999999999955","114","28","114","569161124","-628879072","4.535","14.61",,
"1087998357","77889.52","50.0","115","28","115","569161254","-628879786","4.656","14.61",,
"1087998358","77894.11","50.200000000000045","116","28","116","569161392","-628880491","4.833","15.25",,
"1087998359","77899.1","50.39999999999998","117","28","117","569161551","-628881255","5.188","15.25",,
"1087998360","77903.99","50.39999999999998","117","28","117","569161707","-628881999","5.048","15.25",,
"1087998361","77909.14","50.39999999999998","118","28","118","569161851","-628882773","5.076","15.25",,
"1087998362","77914.25","50.39999999999998","118","27","118","569161985","-628883555","5.272","15.25",,
"1087998363","77919.43","50.200000000000045","119","27","119","569162120","-628884356","5.468","15.68",,
"1087998364","77924.86","50.200000000000045","119","27","119","569162291","-628885189","5.766","15.68",,
"1087998365","77930.49","50.200000000000045","119","27","119","569162457","-628886068","5.99","15.68",,
"1087998366","77936.6","50.200000000000045","119","27","119","569162656","-628886997","6.158","15.68",,
"1087998367","77942.92","50.200000000000045","120","27","120","569162876","-628887947","6.298","15.68",,
"1087998368","77949.49","50.0","120","27","120","569163127","-628888898","6.326","16.75",,
"1087998369","77955.52","49.799999999999955","120","27","120","569163376","-628889810","6.373","16.75",,
"1087998370","77962.37","49.799999999999955","120","27","120","569163676","-628890796","6.569","16.75",,
"1087998371","77969.14","49.60000000000002","120","27","120","569163991","-628891773","6.737","16.75",,
"1087998372","77975.99","49.39999999999998","120","27","120","569164332","-628892745","6.699","16.75",,
"1087998373","77983.06","49.39999999999998","120","27","120","569164712","-628893700","6.643","21.01",,
"1087998374","77989.85","49.39999999999998","120","27","120","569165055","-628894651","6.625","21.01",,
"1087998375","77996.69","49.39999999999998","120","27","120","569165395","-628895606","6.597","21.01",,
"1087998376","78003.21","49.60000000000002","121","27","121","569165727","-628896519","6.448","21.01",,
"1087998377","78009.4","49.60000000000002","121","27","121","569166079","-628897356","6.205","21.01",,
"1087998378","78015.55","49.799999999999955","121","27","121","569166407","-628898215","6.121","21.09",,
"1087998379","78021.95","50.0","121","27","121","569166744","-628899098","6.14","21.09",,
"1087998380","78027.97","50.39999999999998","121","27","121","569167070","-628899927","5.906","21.09",,
"1087998381","78033.88","50.60000000000002","122","27","122","569167361","-628900752","5.664","21.09",,
"1087998382","78039.6","50.799999999999955","122","27","122","569167633","-628901558","5.505","21.09",,
"1087998383","78044.92","51.200000000000045","122","27","122","569167888","-628902313","5.3","21.15",,
"1087998384","78050.03","51.39999999999998","122","27","122","569168153","-628903031","5.169","21.15",,
"1087998385","78055.1","51.60000000000002","123","27","123","569168428","-628903733","5.085","21.15",,
"1087998386","78060.2","51.799999999999955","123","27","123","569168702","-628904438","5.048","21.15",,
"1087998387","78065.28","52.0","123","27","123","569168995","-628905123","5.067","21.15",,
"1087998388","78070.39","52.39999999999998","123","27","123","569169284","-628905810","5.029","20.0",,
"1087998389","78075.37","52.60000000000002","123","27","123","569169572","-628906473","4.917","20.0",,
"1087998390","78080.24","52.799999999999955","124","27","124","569169851","-628907124","4.852","20.0",,
"1087998391","78085.16","53.200000000000045","124","27","124","569170122","-628907775","4.805","20.0",,
"1087998392","78089.64","53.39999999999998","124","27","124","569170376","-628908383","4.731","20.0",,
"1087998393","78094.0","53.60000000000002","124","27","124","569170643","-628908965","4.665","20.42",,
"1087998394","78098.48","53.799999999999955","125","27","125","569170905","-628909567","4.535","20.42",,
"1087998395","78102.99","53.799999999999955","125","27","125","569171172","-628910156","4.423","20.42",,
"1087998396","78107.2","54.0","126","27","126","569171436","-628910708","4.395","20.42",,
"1087998397","78111.51","54.200000000000045","126","27","126","569171720","-628911255","4.367","20.42",,
"1087998398","78115.89","54.60000000000002","127","27","127","569172020","-628911802","4.404","20.7",,
"1087998399","78120.47","54.799999999999955","127","27","127","569172319","-628912371","4.357","20.7",,
"1087998400","78124.85","55.0","127","27","127","569172609","-628912913","4.311","20.7",,
"1087998401","78129.04","55.39999999999998","128","27","128","569172905","-628913417","4.227","20.7",,
"1087998402","78133.16","55.60000000000002","128","27","128","569173188","-628913920","4.087","20.7",,
"1087998403","78137.21","55.60000000000002","129","27","129","569173464","-628914410","3.966","21.28",,
"1087998404","78141.17","56.0","129","27","129","569173716","-628914916","3.919","21.28",,
"1087998405","78145.13","56.39999999999998","129","27","129","569173983","-628915396","3.872","21.28",,
"1087998406","78148.81","56.39999999999998","130","27","130","569174238","-628915856","3.863","21.28",,
"1087998407","78152.47","56.799999999999955","130","27","130","569174507","-628916298","3.798","21.28",,
"1087998408","78156.39","56.799999999999955","130","27","130","569174791","-628916735","3.667","21.67",,
"1087998409","78159.97","57.200000000000045","131","27","131","569175040","-628917162","3.639","21.67",,
"1087998410","78163.2","57.200000000000045","131","27","131","569175268","-628917552","3.424","21.67",,
"1087998411","78166.71","57.60000000000002","131","27","131","569175522","-628917977","3.658","21.67",,
"1087998412","78170.28","57.799999999999955","131","27","131","569175771","-628918409","3.62","21.67",,
"1087998413","78173.82","58.0","131","27","131","569176008","-628918849","3.583","21.92",,
"1087998414","78177.28","58.39999999999998","132","27","132","569176244","-628919284","3.499","21.92",,
"1087998415","78180.96","58.60000000000002","132","27","132","569176479","-628919749","3.49","21.92",,
"1087998416","78184.52","58.799999999999955","132","27","132","569176694","-628920215","3.452","21.92",,
"1087998417","78187.99","59.200000000000045","132","27","132","569176892","-628920690","3.424","21.92",,
"1087998418","78191.66","59.39999999999998","133","27","133","569177095","-628921179","3.434","21.31",,
"1087998419","78195.12","59.60000000000002","133","26","133","569177293","-628921633","3.303","21.31",,
"1087998420","78198.3","60.0","133","26","133","569177476","-628922078","3.312","21.31",,
"1087998421","78201.94","60.200000000000045","134","26","134","569177678","-628922566","3.34","21.31",,
"1087998422","78205.5","60.39999999999998","134","26","134","569177879","-628923030","3.312","21.31",,
"1087998423","78208.73","60.60000000000002","134","26","134","569178076","-628923458","3.396","21.69",,
"1087998424","78211.97","61.0","134","26","134","569178246","-628923908","3.387","21.69",,
"1087998425","78215.16","61.200000000000045","134","26","134","569178446","-628924346","3.471","21.69",,
"1087998426","78218.8","61.200000000000045","134","26","134","569178664","-628924818","3.499","21.69",,
"1087998427","78222.43","61.39999999999998","134","26","134","569178889","-628925296","3.602","21.69",,
"1087998428","78226.15","61.60000000000002","134","26","134","569179129","-628925758","3.546","24.69",,
"1087998429","78229.73","61.60000000000002","134","26","134","569179378","-628926192","3.574","24.69",,
"1087998430","78233.32","61.799999999999955","134","26","134","569179623","-628926636","3.592","24.69",,
"1087998431","78237.17","62.0","133","26","133","569179854","-628927144","3.704","24.69",,
"1087998432","78241.24","62.200000000000045","133","26","133","569180100","-628927670","3.826","24.69",,
"1087998433","78245.08","62.60000000000002","133","26","133","569180360","-628928157","3.9","27.48",,
"1087998434","78249.13","63.0","133","26","133","569180622","-628928668","3.844","27.48",,
"1087998435","78253.24","63.200000000000045","133","26","133","569180923","-628929138","3.919","27.48",,
"1087998436","78257.49","63.799999999999955","133","26","133","569181206","-628929654","4.05","27.48",,
"1087998437","78261.46","64.20000000000005","133","26","133","569181499","-628930118","4.115","27.48",,
"1087998438","78265.61","64.39999999999998","133","26","133","569181800","-628930610","4.152","26.59",,
"1087998439","78269.8","64.60000000000002","134","26","134","569182098","-628931116","4.152","26.59",,
"1087998440","78274.07","64.79999999999995","134","26","134","569182385","-628931624","3.975","26.59",,
"1087998441","78277.87","65.20000000000005","134","26","134","569182673","-628932056","3.947","26.59",,
"1087998442","78281.71","65.20000000000005","134","26","134","569182955","-628932511","3.966","26.59",,
"1087998443","78285.75","65.39999999999998","134","26","134","569183242","-628932996","3.994","25.21",,
"1087998444","78289.79","65.60000000000002","134","26","134","569183545","-628933451","3.956","25.21",,
"1087998445","78293.79","65.60000000000002","134","26","134","569183819","-628933926","3.928","25.21",,
"1087998446","78297.57","65.79999999999995","133","26","133","569184086","-628934379","3.919","25.21",,
"1087998447","78301.32","65.79999999999995","133","26","133","569184360","-628934829","3.91","25.21",,
"1087998448","78305.17","66.0","133","26","133","569184638","-628935295","3.872","24.68",,
"1087998449","78309.15","66.0","133","26","133","569184924","-628935757","3.788","24.68",,
"1087998450","78313.02","66.0","133","26","133","569185207","-628936214","3.807","24.68",,
"1087998451","78317.05","66.0","133","26","133","569185494","-628936683","3.77","24.68",,
"1087998452","78320.78","66.0","132","26","132","569185733","-628937149","3.667","24.68",,
"1087998453","78324.41","66.0","132","26","132","569185986","-628937582","3.62","23.54",,
"1087998454","78328.0","66.20000000000005","132","26","132","569186252","-628937990","3.704","23.54",,
"1087998455","78331.29","66.39999999999998","132","26","132","569186467","-628938423","3.555","23.54",,
"1087998456","78335.03","66.79999999999995","131","26","131","569186717","-628938876","3.592","23.54",,
"1087998457","78338.63","67.0","131","26","131","569186944","-628939350","3.648","23.54",,
"1087998458","78342.39","67.20000000000005","130","26","130","569187190","-628939819","3.63","22.38",,
"1087998459","78345.92","67.39999999999998","130","26","130","569187440","-628940237","3.546","22.38",,
"1087998460","78349.49","67.60000000000002","129","26","129","569187665","-628940682","3.527","22.38",,
"1087998461","78352.96","68.0","129","26","129","569187872","-628941139","3.602","22.38",,
"1087998462","78356.17","68.20000000000005","129","26","129","569188067","-628941569","3.518","22.38",,
"1087998463","78359.47","68.39999999999998","129","26","129","569188262","-628942006","3.452","23.98",,
"1087998464","78362.69","68.60000000000002","128","26","128","569188450","-628942438","3.424","23.98",,
"1087998465","78366.02","69.0","128","26","128","569188658","-628942865","3.443","23.98",,
"1087998466","78369.15","69.20000000000005","128","26","128","569188834","-628943301","3.424","23.98",,
"1087998467","78372.43","69.60000000000002","128","26","128","569189015","-628943760","3.34","23.98",,
"1087998468","78375.96","69.79999999999995","128","26","128","569189213","-628944241","3.406","25.43",,
"1087998469","78379.56","70.20000000000005","128","26","128","569189408","-628944728","3.452","25.43",,
"1087998470","78383.14","70.39999999999998","128","26","128","569189580","-628945261","3.592","25.43",,
"1087998471","78387.26","70.60000000000002","128","26","128","569189753","-628945840","3.546","25.43",,
"1087998472","78390.79","70.60000000000002","128","26","128","569189922","-628946337","3.443","25.43",,
"1087998473","78394.18","70.79999999999995","129","26","129","569190090","-628946815","3.434","26.4",,
"1087998474","78397.65","71.0","129","26","129","569190240","-628947313","3.415","26.4",,
"1087998475","78400.98","71.0","129","26","129","569190379","-628947807","3.452","26.4",,
"1087998476","78404.38","71.20000000000005","129","26","129","569190551","-628948300","3.48","26.4",,
"1087998477","78408.01","71.39999999999998","129","26","129","569190734","-628948812","3.452","26.4",,
"1087998478","78411.65","71.60000000000002","129","26","129","569190910","-628949310","3.266","27.44",,
"1087998479","78415.03","71.79999999999995","129","26","129","569191064","-628949792","3.368","27.44",,
"1087998480","78418.21","72.0","129","26","129","569191212","-628950259","3.415","27.44",,
"1087998481","78421.72","72.0","129","26","129","569191362","-628950765","3.415","27.44",,
"1087998482","78424.97","72.20000000000005","129","26","129","569191522","-628951227","3.294","27.44",,
"1087998483","78428.22","72.39999999999998","129","26","129","569191671","-628951689","3.219","28.53",,
"1087998484","78431.42","72.60000000000002","129","26","129","569191827","-628952155","3.322","28.53",,
"1087998485","78434.99","73.0","129","26","129","569191975","-628952666","3.284","28.53",,
"1087998486","78438.29","73.20000000000005","129","26","129","569192134","-628953132","3.378","28.53",,
"1087998487","78441.67","73.60000000000002","129","26","129","569192275","-628953633","3.471","28.53",,
"1087998488","78445.21","73.79999999999995","129","26","129","569192440","-628954141","3.527","29.65",,
"1087998489","78448.78","74.20000000000005","129","26","129","569192585","-628954659","3.406","29.65",,
"1087998490","78452.2","74.60000000000002","130","26","130","569192718","-628955162","3.368","29.65",,
"1087998491","78455.64","74.79999999999995","130","26","130","569192848","-628955660","3.396","29.65",,
"1087998492","78458.78","75.20000000000005","130","26","130","569192993","-628956127","3.518","29.65",,
"1087998493","78462.46","75.39999999999998","131","26","131","569193118","-628956679","3.611","30.79",,
"1087998494","78465.73","75.60000000000002","131","26","131","569193263","-628957168","3.471","30.79",,
"1087998495","78469.36","75.79999999999995","132","26","132","569193416","-628957694","3.406","30.79",,
"1087998496","78472.93","76.20000000000005","132","26","132","569193563","-628958199","3.331","30.79",,
"1087998497","78476.03","76.39999999999998","133","26","133","569193694","-628958651","3.303","30.79",,
"1087998498","78479.09","76.60000000000002","134","26","134","569193818","-628959112","3.294","29.97",,
"1087998499","78482.56","77.0","134","26","134","569193942","-628959608","3.219","29.97",,
"1087998500","78485.42","77.20000000000005","135","26","135","569194048","-628960055","3.303","29.97",,
"1087998501","78488.68","77.39999999999998","135","26","135","569194182","-628960557","3.434","29.97",,
"1087998502","78492.28","77.79999999999995","136","26","136","569194351","-628961066","3.359","29.97",,
"1087998503","78495.75","78.20000000000005","136","25","136","569194491","-628961563","3.256","29.82",,
"1087998504","78499.03","78.39999999999998","136","25","136","569194638","-628962053","3.424","29.82",,
"1087998505","78502.67","78.79999999999995","136","25","136","569194783","-628962580","3.452","29.82",,
"1087998506","78506.17","79.20000000000005","136","25","136","569194935","-628963075","3.396","29.82",,
"1087998507","78509.31","79.60000000000002","136","25","136","569195062","-628963530","3.266","29.82",,
"1087998508","78512.44","79.79999999999995","136","25","136","569195194","-628964004","3.368","29.72",,
"1087998509","78515.79","80.0","136","25","136","569195314","-628964522","3.452","29.72",,
"1087998510","78519.43","80.39999999999998","136","25","136","569195451","-628965055","3.331","29.72",,
"1087998511","78522.82","80.79999999999995","136","25","136","569195589","-628965533","3.21","29.72",,
"1087998512","78525.75","81.0","136","25","136","569195698","-628965985","3.238","29.72",,
"1087998513","78528.99","81.20000000000005","137","25","137","569195823","-628966458","3.163","31.23",,
"1087998514","78531.89","81.39999999999998","137","25","137","569195947","-628966887","3.079","31.23",,
"1087998515","78535.24","81.60000000000002","137","25","137","569196070","-628967397","3.322","31.23",,
"1087998516","78538.74","81.79999999999995","137","25","137","569196221","-628967902","3.312","31.23",,
"1087998517","78541.96","82.0","138","25","138","569196363","-628968371","3.182","31.23",,
"1087998518","78545.4","82.20000000000005","138","25","138","569196471","-628968895","3.266","31.23",,
"1087998519","78549.01","82.60000000000002","138","25","138","569196593","-628969424","3.275","33.02",,
"1087998520","78552.16","82.79999999999995","138","25","138","569196721","-628969880","3.238","33.02",,
"1087998521","78555.06","83.0","138","25","138","569196824","-628970315","3.107","33.02",,
"1087998522","78557.95","83.39999999999998","138","25","138","569196966","-628970740","3.144","33.02",,
"1087998523","78561.33","83.60000000000002","138","25","138","569197116","-628971235","3.415","33.83",,
"1087998524","78565.05","83.79999999999995","138","25","138","569197291","-628971765","3.704","33.83",,
"1087998525","78568.53","84.0","138","25","138","569197475","-628972277","3.714","33.83",,
"1087998526","78572.71","84.20000000000005","139","25","139","569197662","-628972849","3.611","33.83",,
"1087998527","78576.31","84.60000000000002","138","25","138","569197832","-628973347","3.574","33.83",,
"1087998528","78579.6","84.79999999999995","139","25","139","569198000","-628973813","3.527","33.57",,
"1087998529","78583.0","85.0","139","25","139","569198178","-628974284","3.527","33.57",,
"1087998530","78586.14","85.39999999999998","139","25","139","569198347","-628974728","3.396","33.57",,
"1087998531","78589.37","85.60000000000002","138","25","138","569198512","-628975180","3.228","33.57",,
"1087998532","78592.94","86.0","138","25","138","569198678","-628975677","3.34","33.57",,
"1087998533","78596.1","86.20000000000005","138","25","138","569198833","-628976139","3.406","31.83",,
"1087998534","78599.56","86.60000000000002","139","25","139","569199000","-628976628","3.406","31.83",,
"1087998535","78603.15","86.79999999999995","139","25","139","569199172","-628977153","3.639","31.83",,
"1087998536","78607.23","87.0","139","25","139","569199347","-628977724","3.779","31.83",,
"1087998537","78610.54","87.20000000000005","139","25","139","569199512","-628978201","3.62","31.83",,
"1087998538","78614.3","87.39999999999998","139","25","139","569199689","-628978734","3.704","33.42",,
"1087998539","78617.97","87.39999999999998","139","25","139","569199854","-628979280","3.779","33.42",,
"1087998540","78622.07","87.60000000000002","139","25","139","569200031","-628979872","3.807","33.42",,
"1087998541","78625.99","87.60000000000002","140","25","140","569200220","-628980429","3.798","33.42",,
"1087998542","78629.82","87.79999999999995","140","25","140","569200414","-628980977","3.816","33.42",,
"1087998543","78633.94","88.0","140","25","140","569200619","-628981556","3.854","34.49",,
"1087998544","78637.98","88.20000000000005","140","25","140","569200812","-628982130","3.854","34.49",,
"1087998545","78642.18","88.20000000000005","140","25","140","569201009","-628982721","3.947","34.49",,
"1087998546","78646.12","88.39999999999998","141","25","141","569201190","-628983288","3.956","34.49",,
"1087998547","78650.27","88.79999999999995","141","25","141","569201359","-628983877","3.928","34.49",,
"1087998548","78653.97","88.79999999999995","141","25","141","569201542","-628984406","4.022","35.59",,
"1087998549","78657.99","88.79999999999995","141","25","141","569201692","-628984994","4.012","35.59",,
"1087998550","78661.79","89.0","141","25","141","569201847","-628985560","4.078","35.59",,
"1087998551","78665.67","89.0","141","25","141","569202011","-628986135","4.124","35.59",,
"1087998552","78669.67","89.20000000000005","141","25","141","569202177","-628986730","4.133","35.59",,
"1087998553","78673.89","89.39999999999998","140","25","140","569202350","-628987341","4.106","32.78",,
"1087998554","78677.85","89.60000000000002","140","25","140","569202527","-628987924","4.087","32.78",,
"1087998555","78682.1","89.60000000000002","139","25","139","569202707","-628988550","4.106","32.78",,
"1087998556","78686.48","89.60000000000002","139","25","139","569202892","-628989173","4.087","32.78",,
"1087998557","78690.42","89.79999999999995","138","25","138","569203075","-628989750","4.087","32.78",,
"1087998558","78694.64","89.79999999999995","137","25","137","569203237","-628990365","4.04","31.3",,
"1087998559","78698.68","89.79999999999995","137","25","137","569203393","-628990950","3.984","31.3",,
"1087998560","78702.31","90.0","136","25","136","569203539","-628991490","3.947","31.3",,
"1087998561","78705.88","90.0","136","25","136","569203690","-628992033","3.882","31.3",,
"1087998562","78709.96","90.20000000000005","135","25","135","569203874","-628992619","3.91","31.3",,
"1087998563","78714.02","90.20000000000005","135","25","135","569204047","-628993205","3.938","30.31",,
"1087998564","78717.99","90.39999999999998","134","25","134","569204215","-628993782","3.956","30.31",,
"1087998565","78721.82","90.60000000000002","133","25","133","569204379","-628994342","3.9","30.31",,
"1087998566","78725.78","90.60000000000002","132","25","132","569204533","-628994927","3.956","30.31",,
"1087998567","78729.78","90.60000000000002","132","25","132","569204680","-628995519","3.956","30.31",,
"1087998568","78733.57","90.79999999999995","131","25","131","569204835","-628996084","4.003","29.66",,
"1087998569","78737.42","91.0","130","25","130","569205010","-628996654","4.012","29.66",,
"1087998570","78741.73","91.39999999999998","129","25","129","569205204","-628997271","4.04","29.66",,
"1087998571","78745.86","91.60000000000002","129","25","129","569205378","-628997869","3.966","29.66",,
"1087998572","78749.87","91.79999999999995","128","25","128","569205546","-628998438","3.9","29.66",,
"1087998573","78753.62","92.0","128","25","128","569205707","-628998993","3.882","29.22",,
"1087998574","78757.56","92.0","127","25","127","569205866","-628999565","3.938","29.22",,
"1087998575","78761.31","92.20000000000005","127","25","127","569206036","-629000102","3.994","29.22",,
"1087998576","78765.03","92.39999999999998","126","25","126","569206169","-629000656","3.928","29.22",,
"1087998577","78768.75","92.60000000000002","126","25","126","569206316","-629001219","4.012","29.22",,
"1087998578","78772.58","92.60000000000002","126","25","126","569206492","-629001789","4.068","30.11",,
"1087998579","78776.74","92.60000000000002","126","25","126","569206671","-629002396","4.031","30.11",,
"1087998580","78781.03","92.79999999999995","125","25","125","569206830","-629003031","4.059","30.11",,
"1087998581","78785.37","93.0","125","25","125","569207015","-629003662","4.189","30.11",,
"1087998582","78789.68","93.0","124","25","124","569207218","-629004281","4.273","30.11",,
"1087998583","78794.09","93.20000000000005","124","25","124","569207393","-629004927","4.255","31.09",,
"1087998584","78798.43","93.39999999999998","124","25","124","569207560","-629005570","4.283","31.09",,
"1087998585","78802.76","93.60000000000002","123","25","123","569207743","-629006204","4.283","31.09",,
"1087998586","78807.1","93.60000000000002","122","25","122","569207939","-629006825","4.255","31.09",,
"1087998587","78811.31","93.60000000000002","122","25","122","569208111","-629007452","4.245","31.09",,
"1087998588","78815.89","93.60000000000002","121","25","121","569208302","-629008118","4.292","29.0",,
"1087998589","78820.31","93.79999999999995","120","25","120","569208483","-629008763","4.264","29.0",,
"1087998590","78824.49","94.0","120","25","120","569208677","-629009379","4.273","29.0",,
"1087998591","78829.0","94.20000000000005","119","25","119","569208886","-629010011","4.208","29.0",,
"1087998592","78833.11","94.20000000000005","119","25","119","569209100","-629010584","4.143","29.0",,
"1087998593","78837.29","94.60000000000002","118","25","118","569209304","-629011161","4.003","28.78",,
"1087998594","78841.0","94.60000000000002","118","25","118","569209528","-629011649","3.891","28.78",,
"1087998595","78844.66","94.79999999999995","117","25","117","569209755","-629012116","3.751","28.78",,
"1087998596","78848.28","95.0","117","25","117","569209975","-629012590","3.807","28.78",,
"1087998597","78851.85","95.39999999999998","117","25","117","569210207","-629013050","3.816","28.78",,
"1087998598","78855.39","95.79999999999995","117","25","117","569210460","-629013488","3.844","29.03",,
"1087998599","78859.31","96.0","117","25","117","569210728","-629013969","3.872","29.03",,
"1087998600","78863.15","96.39999999999998","117","25","117","569210992","-629014459","3.872","29.03",,
"1087998601","78867.51","96.60000000000002","117","25","117","569211294","-629014964","3.891","29.03",,
"1087998602","78871.4","97.0","117","25","117","569211615","-629015383","3.984","29.03",,
"1087998603","78875.79","97.39999999999998","117","25","117","569211941","-629015888","4.096","26.83",,
"1087998604","78880.24","97.79999999999995","117","25","117","569212263","-629016402","4.087","26.83",,
"1087998605","78884.67","98.0","117","25","117","569212584","-629016898","4.078","26.83",,
"1087998606","78888.87","98.39999999999998","118","25","118","569212905","-629017357","4.152","26.83",,
"1087998607","78893.0","98.60000000000002","118","25","118","569213215","-629017829","4.227","26.83",,
"1087998608","78897.28","98.79999999999995","118","25","118","569213536","-629018321","4.385","26.55",,
"1087998609","78901.78","99.0","118","25","118","569213883","-629018821","4.581","26.55",,
"1087998610","78906.44","99.20000000000005","118","25","118","569214239","-629019331","4.693","26.55",,
"1087998611","78911.22","99.60000000000002","118","25","118","569214580","-629019901","4.833","26.55",,
"1087998612","78916.11","99.79999999999995","118","25","118","569214939","-629020469","4.964","26.55",,
"1087998613","78921.14","100.0","118","25","118","569215302","-629021073","5.113","27.15",,
"1087998614","78926.36","100.20000000000005","118","25","118","569215689","-629021687","5.179","27.15",,
"1087998615","78932.1","100.39999999999998","118","25","118","569216084","-629022346","5.244","27.15",,
"1087998616","78937.1","100.39999999999998","119","25","119","569216450","-629022940","5.309","27.15",,
"1087998617","78942.31","100.39999999999998","119","25","119","569216834","-629023541","5.346","27.15",,
"1087998618","78947.66","100.60000000000002","119","25","119","569217214","-629024189","5.421","28.73",,
"1087998619","78953.13","100.79999999999995","120","25","120","569217604","-629024844","5.449","28.73",,
"1087998620","78958.65","101.0","121","25","121","569217996","-629025509","5.458","28.73",,
"1087998621","78964.15","101.0","121","25","121","569218398","-629026155","5.458","28.73",,
"1087998622","78969.82","101.20000000000005","121","25","121","569218801","-629026819","5.44","28.73",,
"1087998623","78975.28","101.20000000000005","122","25","122","569219194","-629027460","5.421","27.81",,
"1087998624","78980.68","101.39999999999998","122","25","122","569219589","-629028101","5.393","27.81",,
"1087998625","78986.35","101.39999999999998","122","25","122","569220004","-629028758","5.421","27.81",,
