record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1081433608","15170.29","22.200000000000045","138","4","1","33.72","566974110","-628229164","11.439",
"1081433609","15181.35","22.0","138","4","1","33.72","566974480","-628227499","11.225",
"1081433610","15191.96","21.799999999999955","126","4","1","33.72","566974843","-628225884","10.936",
"1081433611","15202.7","21.600000000000023","126","4","1","33.72","566975216","-628224272","10.637",
"1081433612","15213.09","21.600000000000023","125","4","1","28.43","566975613","-628222731","10.432",
"1081433613","15223.41","21.399999999999977","124","4","1","28.43","566975954","-628221181","10.18",
"1081433614","15233.41","21.399999999999977","123","4","1","28.43","566976289","-628219681","9.863",
"1081433615","15243.04","21.399999999999977","122","4","1","28.43","566976622","-628218254","9.517",
"1081433616","15251.95","21.399999999999977","121","4","1","26.83","566976941","-628216928","9.191",
"1081433617","15260.49","21.399999999999977","121","4","1","26.83","566977218","-628215640","8.79",
"1081433618","15269.0","21.399999999999977","120","4","1","26.83","566977500","-628214331","8.892",
"1081433619","15277.64","21.399999999999977","119","4","1","26.83","566977822","-628213058","8.603",
"1081433620","15285.95","21.399999999999977","119","4","1","26.83","566978100","-628211793","8.472",
"1081433621","15294.18","21.600000000000023","119","4","1","26.83","566978385","-628210546","8.202",
"1081433622","15302.47","21.600000000000023","119","4","1","26.83","566978693","-628209344","7.81",
"1081433623","15310.14","21.600000000000023","119","4","1","26.54","566979031","-628208209","7.912",
"1081433624","15317.92","21.799999999999955","119","4","1","26.54","566979348","-628207092","7.539",
"1081433625","15324.96","22.0","121","4","1","26.54","566979652","-628206056","7.222",
"1081433626","15332.2","22.0","122","4","1","26.54","566979953","-628204981","7.185",
"1081433627","15339.87","22.200000000000045","122","4","1","25.57","566980260","-628203867","7.278",
"1081433628","15346.74","22.399999999999977","122","4","1","25.57","566980540","-628202833","6.942",
"1081433629","15354.12","22.799999999999955","123","4","1","25.57","566980864","-628201790","6.681",
"1081433630","15360.77","23.200000000000045","125","4","1","25.57","566981195","-628200866","6.326",
"1081433631","15367.16","23.399999999999977","127","4","1","25.57","566981485","-628199963","6.093",
"1081433632","15373.0","23.799999999999955","127","4","1","24.92","566981730","-628199121","5.748",
"1081433633","15378.43","24.200000000000045","129","4","1","24.92","566982005","-628198390","5.486",
"1081433634","15382.91","24.399999999999977","129","4","1","24.92","566982237","-628197716","5.216",
"1081433635","15388.07","24.399999999999977","130","4","1","24.92","566982495","-628196994","5.001",
"1081433636","15393.32","25.0","130","4","1","24.92","566982750","-628196283","4.871",
"1081433637","15397.65","25.200000000000045","130","4","1","24.92","566982997","-628195679","4.768",
"1081433638","15402.06","26.200000000000045","131","4","1","24.49","566983277","-628195095","4.563",
"1081433639","15407.05","26.399999999999977","131","4","1","24.49","566983586","-628194484","4.581",
"1081433640","15411.17","27.0","131","4","1","24.49","566983830","-628193917","4.507",
"1081433641","15415.63","27.200000000000045","131","4","1","25.38","566984094","-628193327","4.395",
"1081433642","15420.23","27.399999999999977","131","4","1","25.38","566984363","-628192741","4.357",
"1081433643","15424.17","27.600000000000023","131","4","1","25.38","566984619","-628192220","4.301",
"1081433644","15428.37","28.0","131","4","1","25.38","566984871","-628191662","4.217",
"1081433645","15432.83","28.200000000000045","131","4","1","25.38","566985128","-628191102","4.078",
"1081433646","15436.66","28.600000000000023","131","4","1","25.38","566985340","-628190572","4.106",
"1081433647","15440.53","29.0","131","4","1","25.58","566985573","-628190054","4.087",
"1081433648","15444.42","29.200000000000045","131","4","1","25.58","566985812","-628189549","3.975",
"1081433649","15448.27","29.399999999999977","131","4","1","25.58","566986083","-628189085","3.938",
"1081433650","15452.03","29.600000000000023","131","4","1","25.58","566986363","-628188617","3.938",
"1081433651","15456.43","29.799999999999955","131","4","1","25.58","566986675","-628188132","3.956",
"1081433652","15460.3","30.200000000000045","131","4","1","25.58","566986947","-628187675","3.891",
"1081433653","15464.01","30.399999999999977","131","4","1","25.58","566987217","-628187222","3.835",
"1081433654","15467.99","30.799999999999955","131","4","1","25.58","566987476","-628186746","3.742",
"1081433655","15471.54","31.0","131","4","1","25.58","566987715","-628186293","3.742",
"1081433656","15475.28","31.399999999999977","131","4","1","25.58","566987978","-628185838","3.695",
"1081433657","15478.95","31.399999999999977","131","4","1","25.58","566988268","-628185413","3.695",
"1081433658","15483.15","31.600000000000023","131","4","1","25.58","566988576","-628184961","3.695",
"1081433659","15486.89","32.0","131","4","1","25.58","566988844","-628184506","3.723",
"1081433660","15491.01","32.200000000000045","131","4","1","25.58","566989114","-628184031","3.686",
"1081433661","15494.36","32.39999999999998","131","4","1","25.58","566989373","-628183637","3.658",
"1081433662","15498.05","32.799999999999955","131","4","1","25.58","566989649","-628183227","3.63",
"1081433663","15501.67","33.200000000000045","131","4","1","25.58","566989919","-628182826","3.62",
"1081433664","15504.95","33.39999999999998","131","4","1","25.58","566990175","-628182435","3.611",
"1081433665","15508.84","33.60000000000002","131","4","1","25.58","566990452","-628182016","3.592",
"1081433666","15512.06","34.0","131","4","1","25.58","566990698","-628181634","3.564",
"1081433667","15515.58","34.39999999999998","131","4","1","25.58","566990971","-628181253","3.536",
"1081433668","15519.06","34.60000000000002","131","4","1","25.58","566991223","-628180836","3.546",
"1081433669","15522.8","34.799999999999955","131","4","1","25.58","566991472","-628180401","3.527",
"1081433670","15526.13","35.200000000000045","131","4","1","25.58","566991702","-628179996","3.546",
"1081433671","15529.42","35.39999999999998","136","4","1","29.01","566991966","-628179636","3.592",
"1081433672","15532.84","35.60000000000002","136","4","1","29.01","566992228","-628179253","3.602",
"1081433673","15536.17","36.0","136","4","1","29.01","566992491","-628178841","3.648",
"1081433674","15540.4","36.200000000000045","136","4","1","27.22","566992796","-628178370","3.639",
"1081433675","15544.22","36.39999999999998","136","4","1","27.22","566993096","-628177964","3.602",
"1081433676","15547.87","36.60000000000002","136","4","1","27.22","566993401","-628177579","3.592",
"1081433677","15551.88","36.799999999999955","137","4","1","27.22","566993702","-628177157","3.592",
"1081433678","15555.45","37.0","137","4","1","27.22","566993966","-628176735","3.611",
"1081433679","15559.09","37.200000000000045","137","4","1","26.02","566994245","-628176319","3.536",
"1081433680","15562.97","37.60000000000002","137","4","1","26.02","566994525","-628175904","3.443",
"1081433681","15566.27","37.799999999999955","137","4","1","26.02","566994774","-628175529","3.424",
"1081433682","15569.62","38.200000000000045","138","4","1","26.02","566995010","-628175120","3.452",
"1081433683","15572.97","38.60000000000002","138","4","1","26.02","566995255","-628174727","3.406",
"1081433684","15576.39","38.799999999999955","138","4","1","26.02","566995513","-628174344","3.359",
"1081433685","15579.73","39.0","138","4","1","28.76","566995755","-628173944","3.35",
"1081433686","15583.44","39.200000000000045","138","4","1","28.76","566995994","-628173508","3.368",
"1081433687","15586.51","39.60000000000002","138","4","1","28.76","566996214","-628173112","3.434",
"1081433688","15590.23","39.60000000000002","139","4","1","28.76","566996487","-628172690","3.546",
"1081433689","15593.87","39.799999999999955","139","4","1","30.59","566996772","-628172308","3.592",
"1081433690","15597.29","40.0","139","4","1","30.59","566997029","-628171909","3.602",
"1081433691","15600.85","40.200000000000045","139","4","1","30.59","566997300","-628171494","3.583",
"1081433692","15604.53","40.39999999999998","139","4","1","30.59","566997557","-628171040","3.546",
"1081433693","15608.51","40.60000000000002","140","4","1","30.59","566997829","-628170568","3.527",
"1081433694","15612.31","40.799999999999955","140","4","1","30.24","566998086","-628170131","3.462",
"1081433695","15615.43","41.200000000000045","140","4","1","30.24","566998294","-628169713","3.415",
"1081433696","15619.23","41.60000000000002","140","4","1","30.24","566998537","-628169255","3.452",
"1081433697","15622.6","41.799999999999955","140","4","1","30.24","566998763","-628168838","3.452",
"1081433698","15625.76","42.200000000000045","140","4","1","30.24","566998976","-628168418","3.452",
"1081433699","15629.44","42.39999999999998","140","4","1","30.79","566999202","-628167942","3.452",
"1081433700","15632.92","42.799999999999955","140","4","1","30.79","566999408","-628167459","3.443",
"1081433701","15636.82","43.200000000000045","141","4","1","30.79","566999649","-628166949","3.462",
"1081433702","15640.95","43.39999999999998","141","4","1","30.79","566999864","-628166417","3.443",
"1081433703","15644.45","43.60000000000002","141","4","1","30.79","567000029","-628165929","3.424",
"1081433704","15647.56","43.799999999999955","141","4","1","29.97","567000188","-628165469","3.378",
"1081433705","15651.19","44.200000000000045","141","4","1","29.97","567000368","-628164984","3.266",
"1081433706","15654.44","44.60000000000002","141","4","1","29.97","567000516","-628164532","3.247",
"1081433707","15657.3","44.799999999999955","141","4","1","29.97","567000648","-628164090","3.294",
"1081433708","15660.9","45.0","141","4","1","29.97","567000772","-628163577","3.266",
"1081433709","15663.97","45.39999999999998","141","4","1","30.61","567000883","-628163101","3.34",
"1081433710","15667.26","45.799999999999955","141","4","1","30.61","567001004","-628162607","3.256",
"1081433711","15670.54","46.200000000000045","141","4","1","30.61","567001127","-628162111","3.266",
"1081433712","15674.02","46.39999999999998","141","4","1","30.61","567001214","-628161577","3.228",
"1081433713","15677.66","46.799999999999955","141","4","1","30.61","567001313","-628161045","3.266",
"1081433714","15680.71","47.0","141","4","1","30.61","567001396","-628160574","3.275",
"1081433715","15684.02","47.39999999999998","141","4","1","30.61","567001450","-628160069","3.256",
"1081433716","15686.86","47.799999999999955","141","4","1","30.61","567001540","-628159627","3.191",
"1081433717","15689.79","48.0","141","4","1","30.61","567001627","-628159169","3.135",
"1081433718","15692.87","48.39999999999998","141","4","1","30.61","567001707","-628158690","3.07",
"1081433719","15696.02","48.799999999999955","141","4","1","30.61","567001771","-628158190","3.023",
"1081433720","15699.37","49.200000000000045","141","4","1","30.61","567001842","-628157689","2.958",
"1081433721","15702.37","49.39999999999998","141","4","1","30.61","567001905","-628157234","2.921",
"1081433722","15705.2","50.0","141","4","1","30.61","567001962","-628156801","2.921",
"1081433723","15707.79","50.200000000000045","141","4","1","30.61","567002023","-628156393","2.911",
"1081433724","15710.49","50.60000000000002","141","4","1","30.61","567002062","-628155961","2.893",
"1081433725","15713.34","51.0","141","4","1","30.61","567002055","-628155502","2.874",
"1081433726","15716.43","51.39999999999998","141","4","1","30.61","567002063","-628155019","2.902",
"1081433727","15719.23","51.799999999999955","141","4","1","30.61","567002088","-628154562","2.883",
"1081433728","15722.51","52.0","141","5","1","30.61","567002098","-628154072","2.865",
"1081433729","15725.11","52.39999999999998","143","5","1","31.76","567002088","-628153649","2.855",
"1081433730","15727.9","52.799999999999955","143","5","1","31.76","567002079","-628153202","2.809",
"1081433731","15730.77","53.200000000000045","143","5","1","31.76","567002072","-628152752","2.734",
"1081433732","15733.1","53.60000000000002","143","5","1","31.76","567002053","-628152366","2.426",
"1081433733","15736.47","54.200000000000045","143","5","1","31.76","567002058","-628151878","2.715",
"1081433734","15738.54","54.39999999999998","143","5","1","30.62","567002014","-628151530","2.65",
"1081433735","15741.14","54.799999999999955","144","5","1","30.62","567001994","-628151122","2.603",
"1081433736","15743.98","55.0","144","5","1","30.62","567001962","-628150688","2.706",
"1081433737","15746.24","55.39999999999998","144","5","1","30.62","567001942","-628150296","2.753",
"1081433738","15749.33","55.799999999999955","144","5","1","30.62","567001899","-628149841","2.631",
"1081433739","15751.58","56.0","144","5","1","32.22","567001878","-628149464","2.538",
"1081433740","15754.52","56.39999999999998","144","5","1","32.22","567001815","-628149006","2.725",
"1081433741","15757.53","56.799999999999955","144","5","1","32.22","567001740","-628148540","2.799",
"1081433742","15760.46","57.200000000000045","144","5","1","32.22","567001687","-628148093","2.659",
"1081433743","15763.07","57.60000000000002","145","5","1","32.5","567001648","-628147689","2.538",
"1081433744","15765.38","58.0","145","5","1","32.5","567001579","-628147309","2.501",
"1081433745","15768.8","58.200000000000045","146","5","1","32.5","567001485","-628146821","2.753",
"1081433746","15771.16","58.799999999999955","146","5","1","32.5","567001436","-628146455","2.603",
"1081433747","15773.62","59.0","146","5","1","32.5","567001369","-628146069","2.557",
"1081433748","15776.31","59.200000000000045","147","5","1","32.5","567001303","-628145649","2.687",
"1081433749","15778.9","59.60000000000002","147","5","1","32.69","567001220","-628145253","2.566",
"1081433750","15781.35","60.0","148","5","1","32.69","567001138","-628144870","2.361",
"1081433751","15784.41","60.200000000000045","149","5","1","32.69","567001048","-628144436","2.538",
"1081433752","15786.95","60.60000000000002","150","5","1","32.69","567000900","-628144104","2.473",
"1081433753","15789.46","61.0","151","5","1","31.24","567000761","-628143770","2.501",
"1081433754","15791.95","61.39999999999998","151","5","1","31.24","567000689","-628143387","2.641",
"1081433755","15794.58","61.799999999999955","152","5","1","31.24","567000602","-628142976","2.743",
"1081433756","15797.31","62.39999999999998","153","5","1","31.24","567000471","-628142584","2.631",
"1081433757","15800.21","62.799999999999955","154","5","1","31.24","567000376","-628142153","2.65",
"1081433758","15802.87","63.200000000000045","154","5","1","30.28","567000266","-628141757","2.613",
"1081433759","15805.87","63.60000000000002","155","5","1","30.28","567000108","-628141355","2.641",
"1081433760","15808.69","64.0","155","5","1","30.28","566999938","-628140990","2.697",
"1081433761","15811.49","64.39999999999998","156","5","1","30.28","566999781","-628140637","2.622",
"1081433762","15813.7","64.79999999999995","156","5","1","30.28","566999648","-628140324","2.594",
"1081433763","15816.58","65.0","156","5","1","31.21","566999484","-628139949","2.715",
"1081433764","15818.99","65.39999999999998","157","5","1","31.21","566999341","-628139607","2.659",
"1081433765","15821.79","65.79999999999995","157","5","1","31.21","566999196","-628139215","2.585",
"1081433766","15824.79","66.0","158","5","1","31.21","566999046","-628138799","2.706",
"1081433767","15828.02","66.39999999999998","158","5","1","31.21","566998884","-628138394","2.715",
"1081433768","15830.12","66.79999999999995","158","5","1","31.21","566998740","-628138088","2.799",
"1081433769","15833.08","67.20000000000005","158","5","1","31.21","566998568","-628137705","2.762",
"1081433770","15835.92","67.60000000000002","158","5","1","31.21","566998376","-628137378","2.687",
"1081433771","15838.41","67.79999999999995","158","5","1","31.21","566998220","-628137041","2.771",
"1081433772","15841.21","68.20000000000005","158","5","1","31.21","566998058","-628136682","2.706",
"1081433773","15843.55","68.60000000000002","158","5","1","31.21","566997896","-628136398","2.557",
"1081433774","15845.72","69.0","158","5","1","31.21","566997723","-628136115","2.575",
"1081433775","15849.03","69.39999999999998","158","5","1","31.21","566997507","-628135749","2.659",
"1081433776","15851.33","69.79999999999995","158","5","1","31.21","566997335","-628135455","2.669",
"1081433777","15854.01","70.20000000000005","158","5","1","31.21","566997152","-628135131","2.529",
"1081433778","15856.65","70.79999999999995","158","5","1","31.21","566996994","-628134780","2.482",
"1081433779","15859.47","71.0","158","5","1","31.21","566996798","-628134433","2.622",
"1081433780","15862.4","71.60000000000002","158","5","1","31.21","566996626","-628134079","2.529",
"1081433781","15864.66","71.79999999999995","158","5","1","31.21","566996446","-628133821","2.473",
"1081433782","15867.34","72.20000000000005","158","5","1","31.21","566996224","-628133539","2.65",
"1081433783","15869.98","72.60000000000002","158","5","1","31.21","566995989","-628133314","2.547",
"1081433784","15872.6","73.0","158","5","1","31.21","566995767","-628133035","2.631",
"1081433785","15875.78","73.60000000000002","158","5","1","31.21","566995554","-628132716","2.547",
"1081433786","15877.86","73.79999999999995","158","5","1","31.21","566995401","-628132445","2.715",
"1081433787","15880.3","74.20000000000005","158","5","1","31.21","566995170","-628132240","2.613",
"1081433788","15883.18","74.60000000000002","158","5","1","31.21","566994942","-628131928","2.65",
"1081433789","15886.25","74.79999999999995","158","5","1","31.21","566994695","-628131618","2.753",
"1081433790","15889.02","75.20000000000005","158","5","1","35.65","566994462","-628131341","2.771",
"1081433791","15891.71","75.60000000000002","158","5","1","35.65","566994210","-628131058","2.874",
"1081433792","15895.48","75.79999999999995","158","5","1","35.65","566993896","-628130777","2.715",
"1081433793","15897.97","76.20000000000005","157","5","1","35.65","566993655","-628130589","2.641",
"1081433794","15900.76","76.39999999999998","157","5","1","35.65","566993389","-628130400","2.762",
"1081433795","15903.46","76.79999999999995","157","5","1","36.36","566993146","-628130164","2.734",
"1081433796","15906.29","77.20000000000005","157","5","1","36.36","566992910","-628129925","2.659",
"1081433797","15908.45","77.60000000000002","157","5","1","36.36","566992685","-628129765","2.678",
"1081433798","15911.26","77.79999999999995","157","5","1","36.36","566992408","-628129582","2.771",
"1081433799","15914.02","78.20000000000005","157","5","1","36.36","566992155","-628129350","2.753",
"1081433800","15916.79","78.60000000000002","156","5","1","36.05","566991898","-628129114","2.687",
"1081433801","15919.71","78.79999999999995","156","5","1","36.05","566991624","-628128929","2.594",
"1081433802","15922.37","79.20000000000005","156","5","1","36.05","566991352","-628128768","2.753",
"1081433803","15925.38","79.39999999999998","156","5","1","36.05","566991072","-628128562","2.781",
"1081433804","15928.1","79.79999999999995","156","5","1","36.05","566990814","-628128368","2.743",
"1081433805","15930.63","80.20000000000005","156","5","1","36.63","566990554","-628128204","2.762",
"1081433806","15933.42","80.39999999999998","156","5","1","36.63","566990273","-628128023","2.799",
"1081433807","15936.41","80.79999999999995","156","5","1","36.63","566989965","-628127878","2.827",
"1081433808","15939.58","81.20000000000005","157","5","1","36.63","566989651","-628127742","2.837",
"1081433809","15942.31","81.39999999999998","157","5","1","36.63","566989365","-628127583","2.902",
"1081433810","15945.58","81.79999999999995","157","5","1","36.23","566989040","-628127416","2.93",
"1081433811","15948.8","82.20000000000005","157","5","1","36.23","566988712","-628127309","3.032",
"1081433812","15951.58","82.60000000000002","157","5","1","36.23","566988410","-628127209","3.088",
"1081433813","15954.82","83.0","157","5","1","36.23","566988087","-628127044","3.098",
"1081433814","15957.97","83.39999999999998","158","5","1","34.78","566987792","-628126819","3.098",
"1081433815","15960.89","83.60000000000002","158","5","1","34.78","566987489","-628126659","3.06",
"1081433816","15963.98","84.0","158","5","1","34.78","566987166","-628126536","3.07",
"1081433817","15967.22","84.39999999999998","158","5","1","34.78","566986840","-628126430","3.088",
"1081433818","15970.06","84.60000000000002","158","5","1","34.78","566986543","-628126284","3.135",
"1081433819","15973.07","85.0","158","5","1","34.78","566986234","-628126142","3.088",
"1081433820","15976.05","85.20000000000005","159","5","1","36.57","566985927","-628125975","3.06",
"1081433821","15979.23","85.39999999999998","159","5","1","36.57","566985604","-628125794","3.06",
"1081433822","15982.62","85.79999999999995","159","5","1","36.57","566985272","-628125632","3.014",
"1081433823","15985.53","86.20000000000005","159","5","1","36.57","566984976","-628125481","2.976",
"1081433824","15988.69","86.39999999999998","159","5","1","36.57","566984677","-628125297","2.986",
"1081433825","15991.19","86.60000000000002","159","5","1","37.77","566984400","-628125167","3.042",
"1081433826","15994.36","87.0","159","5","1","37.77","566984068","-628125032","3.098",
"1081433827","15997.75","87.20000000000005","159","5","1","37.77","566983730","-628124872","3.107",
"1081433828","16001.02","87.60000000000002","159","5","1","37.77","566983404","-628124741","3.116",
"1081433829","16003.88","87.79999999999995","159","5","1","37.77","566983113","-628124607","3.116",
"1081433830","16006.55","88.20000000000005","159","5","1","37.77","566982824","-628124460","3.172",
"1081433831","16010.15","88.39999999999998","159","5","1","37.77","566982472","-628124343","3.238",
"1081433832","16012.82","88.79999999999995","159","5","1","37.77","566982174","-628124233","3.284",
"1081433833","16016.11","88.79999999999995","159","5","1","37.77","566981842","-628124055","3.294",
"1081433834","16019.59","89.20000000000005","159","5","1","37.77","566981500","-628123887","3.312",
"1081433835","16022.62","89.39999999999998","159","5","1","37.77","566981186","-628123711","3.378",
"1081433836","16026.02","89.60000000000002","159","5","1","37.77","566980839","-628123557","3.434",
"1081433837","16029.24","89.79999999999995","159","5","1","37.77","566980494","-628123362","3.508",
"1081433838","16033.35","90.0","159","5","1","37.77","566980102","-628123109","3.555",
"1081433839","16037.15","90.20000000000005","159","5","1","37.77","566979729","-628122904","3.555",
"1081433840","16040.77","90.39999999999998","159","5","1","37.77","566979365","-628122719","3.574",
"1081433841","16044.47","90.79999999999995","159","5","1","37.77","566979009","-628122524","3.611",
"1081433842","16047.29","91.39999999999998","159","5","1","37.77","566978691","-628122382","3.602",
"1081433843","16051.14","91.79999999999995","159","5","1","37.77","566978307","-628122181","3.648",
"1081433844","16054.82","92.39999999999998","159","5","1","37.77","566977925","-628122026","3.676",
"1081433845","16058.56","92.60000000000002","159","5","1","37.77","566977539","-628121857","3.704",
"1081433846","16062.24","93.0","159","5","1","37.77","566977170","-628121680","3.62",
"1081433847","16065.97","93.39999999999998","159","5","1","37.77","566976812","-628121475","3.62",
"1081433848","16069.0","93.60000000000002","159","5","1","37.77","566976493","-628121303","3.62",
"1081433849","16072.48","94.0","159","5","1","37.77","566976133","-628121134","3.648",
"1081433850","16076.03","94.20000000000005","157","5","1","36.43","566975772","-628120952","3.676",
"1081433851","16079.43","94.39999999999998","157","5","1","35.7","566975413","-628120717","3.695",
"1081433852","16083.75","94.60000000000002","156","5","1","35.7","566974987","-628120489","3.686",
"1081433853","16087.85","94.79999999999995","156","5","1","35.7","566974576","-628120303","3.704",
"1081433854","16091.82","95.20000000000005","156","6","1","35.7","566974175","-628120125","3.788",
"1081433855","16095.55","95.39999999999998","156","6","1","35.7","566973783","-628119926","3.882",
"1081433856","16099.9","95.60000000000002","156","6","1","35.7","566973362","-628119685","3.956",
"1081433857","16104.03","96.0","155","5","1","34.82","566972961","-628119466","4.022",
"1081433858","16107.58","96.20000000000005","155","6","1","34.82","566972586","-628119266","4.059",
"1081433859","16111.78","96.39999999999998","155","6","1","34.82","566972175","-628119074","4.04",
"1081433860","16115.3","96.79999999999995","155","6","1","34.82","566971793","-628118928","4.04",
"1081433861","16119.33","97.0","154","6","1","35.42","566971374","-628118738","4.087",
"1081433862","16123.72","97.20000000000005","154","6","1","35.42","566970950","-628118502","4.096",
"1081433863","16127.42","97.39999999999998","154","6","1","35.42","566970552","-628118294","4.124",
"1081433864","16132.3","97.60000000000002","154","6","1","35.42","566970091","-628118065","4.227",
"1081433865","16135.86","97.79999999999995","154","6","1","35.42","566969708","-628117859","4.264",
"1081433866","16140.23","98.20000000000005","154","6","1","35.42","566969255","-628117682","4.292",
"1081433867","16144.61","98.20000000000005","153","6","1","35.82","566968819","-628117451","4.329",
"1081433868","16148.84","98.39999999999998","153","6","1","35.82","566968387","-628117227","4.367",
"1081433869","16153.04","98.60000000000002","153","6","1","35.82","566967931","-628117039","4.469",
"1081433870","16158.11","98.79999999999995","153","6","1","35.82","566967424","-628116804","4.572",
"1081433871","16162.99","99.20000000000005","152","6","1","35.82","566966946","-628116577","4.647",
"1081433872","16167.24","99.39999999999998","152","6","1","35.69","566966503","-628116378","4.609",
"1081433873","16171.55","99.60000000000002","152","6","1","35.69","566966051","-628116149","4.581",
"1081433874","16176.36","99.79999999999995","151","6","1","35.69","566965561","-628115895","4.712",
"1081433875","16181.45","100.0","151","6","1","35.69","566965047","-628115669","4.74",
"1081433876","16186.46","100.20000000000005","149","6","1","34.81","566964541","-628115449","4.796",
"1081433877","16191.16","100.39999999999998","149","6","1","34.81","566964042","-628115237","4.917",
"1081433878","16196.53","100.60000000000002","149","6","1","34.81","566963515","-628114970","4.899",
"1081433879","16201.76","100.60000000000002","148","6","1","34.81","566963006","-628114731","5.001",
"1081433880","16206.43","100.79999999999995","148","6","1","34.81","566962532","-628114473","5.151",
"1081433881","16211.07","100.79999999999995","147","6","1","33.84","566962049","-628114181","5.272",
"1081433882","16216.6","101.0","147","6","1","33.84","566961495","-628113936","5.291",
"1081433883","16221.6","101.20000000000005","146","6","1","33.84","566960974","-628113693","5.281",
"1081433884","16227.06","101.39999999999998","145","6","1","33.84","566960415","-628113460","5.468",
"1081433885","16232.36","101.39999999999998","144","6","1","33.84","566959856","-628113197","5.673",
"1081433886","16238.54","101.60000000000002","144","6","1","33.58","566959228","-628112916","5.944",
"1081433887","16244.47","101.60000000000002","143","6","1","33.58","566958619","-628112593","6.102",
"1081433888","16250.77","101.60000000000002","142","6","1","33.58","566957992","-628112237","6.214",
"1081433889","16256.83","101.60000000000002","142","6","1","33.58","566957385","-628111855","6.149",
"1081433890","16263.36","101.60000000000002","142","6","1","33.58","566956748","-628111507","6.27",
"1081433891","16269.43","101.79999999999995","142","6","1","33.58","566956134","-628111136","6.485",
"1081433892","16275.71","101.79999999999995","142","6","1","33.58","566955480","-628110739","6.699",
"1081433893","16282.88","101.79999999999995","142","6","1","33.58","566954760","-628110384","6.811",
"1081433894","16290.05","101.79999999999995","142","6","1","33.58","566954037","-628110018","6.979",
"1081433895","16297.19","101.79999999999995","142","6","1","33.58","566953306","-628109635","7.147",
"1081433896","16304.67","101.79999999999995","142","6","1","33.58","566952540","-628109253","7.343",
"1081433897","16312.69","101.60000000000002","142","6","1","33.58","566951756","-628108818","7.521",
"1081433898","16320.08","101.60000000000002","142","6","1","33.58","566950990","-628108410","7.716",
"1081433899","16328.52","101.20000000000005","142","6","1","33.58","566950130","-628108016","7.996",
"1081433900","16337.31","101.0","142","6","1","33.58","566949272","-628107512","8.286",
"1081433901","16345.91","100.79999999999995","142","6","1","33.58","566948424","-628107004","8.575",
"1081433902","16354.54","100.60000000000002","142","6","1","33.58","566947565","-628106460","8.818",
"1081433903","16363.56","100.20000000000005","142","6","1","33.58","566946675","-628105850","9.135",
"1081433904","16373.4","100.0","142","6","1","33.58","566945733","-628105181","9.545",
"1081433905","16383.31","99.79999999999995","142","6","1","33.58","566944810","-628104421","9.797",
"1081433906","16393.15","99.39999999999998","142","6","1","33.58","566943922","-628103591","9.844",
"1081433907","16402.99","99.0","142","6","1","33.58","566943065","-628102645","10.04",
"1081433908","16413.51","98.39999999999998","142","6","1","33.58","566942190","-628101603","10.348",
"1081433909","16424.07","97.79999999999995","142","6","1","33.58","566941344","-628100492","10.6",
"1081433910","16435.01","97.39999999999998","142","6","1","33.58","566940515","-628099253","11.048",
"1081433911","16446.27","96.79999999999995","142","6","1","33.58","566939666","-628097942","11.467",
"1081433912","16458.31","96.20000000000005","130","6","1","31.74","566938856","-628096453","11.841",
"1081433913","16470.86","95.60000000000002","130","6","1","31.74","566938084","-628094843","12.139",
"1081433914","16483.36","95.0","130","6","1","32.18","566937367","-628093189","12.326",
"1081433915","16495.54","94.0","129","6","1","32.18","566936701","-628091493","12.606",
"1081433916","16508.67","93.20000000000005","129","6","1","32.18","566936114","-628089612","12.886",
"1081433917","16521.87","92.0","128","6","1","32.18","566935635","-628087657","13.128",
"1081433918","16534.92","91.0","127","6","1","32.18","566935242","-628085665","13.287",
"1081433919","16547.91","90.39999999999998","127","6","1","31.3","566934944","-628083624","13.352",
"1081433920","16561.73","89.0","125","6","1","31.3","566934779","-628081453","13.483",
"1081433921","16575.73","87.60000000000002","125","6","1","31.3","566934692","-628079271","13.585",
"1081433922","16589.28","86.79999999999995","124","6","1","31.3","566934758","-628077118","13.725",
"1081433923","16603.29","85.79999999999995","124","6","1","31.3","566934877","-628074904","13.977",
"1081433924","16617.42","84.60000000000002","123","6","1","29.52","566935083","-628072666","14.164",
"1081433925","16632.07","83.60000000000002","123","6","1","29.52","566935386","-628070401","14.341",
"1081433926","16646.39","82.60000000000002","122","6","1","29.52","566935825","-628068205","14.369",
"1081433927","16660.97","81.20000000000005","122","6","1","29.52","566936393","-628066032","14.425",
"1081433928","16675.78","79.39999999999998","121","6","1","27.95","566937085","-628063905","14.519",
"1081433929","16690.95","78.20000000000005","121","6","1","27.95","566937900","-628061806","14.77",
"1081433930","16706.6","77.0","121","6","1","27.95","566938807","-628059748","14.966",
"1081433931","16722.15","75.39999999999998","121","6","1","27.95","566939744","-628057744","15.088",
"1081433932","16737.37","74.0","120","6","1","27.95","566940732","-628055824","15.237",
"1081433933","16752.78","72.0","120","6","1","26.51","566941754","-628053905","15.582",
"1081433934","16768.61","70.39999999999998","120","6","1","26.51","566942793","-628051893","16.002",
