record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1098964624","564621000","-630576909","3512.46","12.708","111.0","160","10","1","36.73",
"1098964625","564621851","-630578502","3525.31","12.886","110.79999999999995","160","10","1","36.73",
"1098964626","564622691","-630580162","3538.45","13.091","110.60000000000002","160","10","1","35.91",
"1098964627","564623548","-630581808","3551.53","13.25","110.20000000000005","160","10","1","35.91",
"1098964628","564624391","-630583516","3564.92","13.408","109.79999999999995","160","10","1","35.91",
"1098964629","564625205","-630585277","3578.4","13.557","109.60000000000002","160","10","1","35.91",
"1098964630","564626023","-630587068","3592.03","13.697","109.20000000000005","160","10","1","35.91",
"1098964631","564626826","-630588910","3605.9","13.819","108.79999999999995","160","10","1","36.05",
"1098964632","564627603","-630590803","3619.86","13.977","108.20000000000005","160","10","1","36.05",
"1098964633","564628359","-630592737","3634.03","14.015","107.79999999999995","160","10","1","36.05",
"1098964634","564629080","-630594694","3648.13","14.043","107.39999999999998","160","10","1","36.05",
"1098964635","564629770","-630596699","3662.4","14.145","106.79999999999995","160","10","1","36.05",
"1098964636","564630455","-630598704","3676.55","14.22","106.60000000000002","160","10","1","35.45",
"1098964637","564631139","-630600749","3691.05","14.276","106.20000000000005","160","10","1","35.45",
"1098964638","564631820","-630602786","3705.42","14.341","105.60000000000002","160","10","1","35.45",
"1098964639","564632499","-630604827","3719.84","14.341","105.20000000000005","160","10","1","35.45",
"1098964640","564633174","-630606873","3734.26","14.388","104.60000000000002","160","10","1","36.23",
"1098964641","564633841","-630608907","3748.64","14.323","104.20000000000005","160","10","1","36.23",
"1098964642","564634486","-630610945","3762.88","14.388","103.60000000000002","160","10","1","36.23",
"1098964643","564635134","-630612971","3777.04","14.323","103.20000000000005","160","10","1","36.23",
"1098964644","564635801","-630615018","3791.37","14.472","103.0","160","10","1","36.23",
"1098964645","564636454","-630617096","3805.9","14.519","102.39999999999998","160","10","1","36.23",
"1098964646","564637116","-630619152","3820.29","14.463","102.0","160","10","1","36.26",
"1098964647","564637783","-630621227","3834.81","14.491","101.39999999999998","160","10","1","36.26",
"1098964648","564638476","-630623293","3849.45","14.519","100.79999999999995","160","10","1","36.26",
"1098964649","564639165","-630625337","3863.93","14.528","100.20000000000005","160","10","1","36.26",
"1098964650","564639830","-630627401","3878.36","14.556","99.60000000000002","160","10","1","36.21",
"1098964651","564640513","-630629485","3893.06","14.593","99.0","159","10","1","36.21",
"1098964652","564641166","-630631575","3907.61","14.603","98.39999999999998","159","10","1","36.21",
"1098964653","564641815","-630633658","3922.16","14.481","98.0","159","10","1","36.21",
"1098964654","564642468","-630635697","3936.4","14.313","97.39999999999998","159","10","1","36.21",
"1098964655","564643123","-630637724","3950.58","14.164","96.79999999999995","159","10","1","36.21",
"1098964656","564643774","-630639748","3964.79","13.949","96.60000000000002","159","10","1","36.17",
"1098964657","564644417","-630641727","3978.7","13.707","96.20000000000005","159","10","1","36.17",
"1098964658","564645053","-630643644","3992.28","13.399","96.0","160","10","1","36.17",
"1098964659","564645639","-630645513","4005.33","13.072","95.60000000000002","160","10","1","36.17",
"1098964660","564646228","-630647331","4018.04","12.792","95.60000000000002","160","10","1","36.17",
"1098964661","564646817","-630649129","4030.7","12.559","95.39999999999998","160","10","1","37.11",
"1098964662","564647376","-630650904","4043.15","12.298","95.39999999999998","160","10","1","37.11",
"1098964663","564647933","-630652607","4055.03","12.083","95.39999999999998","160","10","1","37.11",
"1098964664","564648470","-630654310","4067.04","11.794","95.39999999999998","160","10","1","37.11",
"1098964665","564648980","-630655940","4078.38","11.533","95.60000000000002","160","10","1","37.11",
"1098964666","564649508","-630657567","4089.8","11.449","95.60000000000002","160","10","1","38.12",
"1098964667","564650067","-630659142","4101.05","11.374","95.79999999999995","160","10","1","38.12",
"1098964668","564650583","-630660718","4112.14","11.234","96.0","160","10","1","38.12",
"1098964669","564651073","-630662298","4123.15","11.113","96.20000000000005","160","10","1","38.12",
"1098964670","564651578","-630663858","4133.99","11.057","96.20000000000005","161","10","1","38.12",
"1098964671","564652105","-630665419","4145.04","10.964","96.39999999999998","161","10","1","37.6",
"1098964672","564652601","-630666965","4155.9","10.796","96.39999999999998","161","10","1","37.6",
"1098964673","564653092","-630668505","4166.73","10.665","96.60000000000002","161","10","1","37.6",
"1098964674","564653575","-630669998","4177.21","10.553","96.79999999999995","161","10","1","37.6",
"1098964675","564654041","-630671498","4187.67","10.488","96.79999999999995","161","10","1","37.6",
"1098964676","564654508","-630672985","4198.04","10.46","97.0","161","10","1","37.25",
"1098964677","564654983","-630674433","4208.23","10.366","97.20000000000005","161","10","1","37.25",
"1098964678","564655453","-630675892","4218.42","10.32","97.20000000000005","161","10","1","37.25",
"1098964679","564655936","-630677334","4228.57","10.208","97.39999999999998","161","10","1","37.25",
"1098964680","564656410","-630678776","4238.74","10.124","97.60000000000002","161","10","1","37.25",
"1098964681","564656873","-630680211","4248.78","10.086","97.79999999999995","161","10","1","36.25",
"1098964682","564657342","-630681644","4258.81","10.012","97.79999999999995","161","10","1","36.25",
"1098964683","564657832","-630683039","4268.83","9.853","98.0","161","10","1","36.25",
"1098964684","564658273","-630684418","4278.52","9.741","98.20000000000005","161","10","1","36.25",
"1098964685","564658700","-630685788","4288.02","9.667","98.39999999999998","161","10","1","36.37",
"1098964686","564659160","-630687141","4297.57","9.611","98.39999999999998","161","10","1","36.37",
"1098964687","564659621","-630688517","4307.37","9.62","98.60000000000002","161","10","1","36.37",
"1098964688","564660069","-630689865","4316.85","9.648","98.60000000000002","163","10","1","36.37",
"1098964689","564660499","-630691227","4326.33","9.639","98.79999999999995","163","10","1","36.37",
"1098964690","564660943","-630692591","4335.93","9.601","98.79999999999995","163","10","1","36.37",
"1098964691","564661384","-630693975","4345.58","9.667","99.0","163","10","1","36.45",
"1098964692","564661838","-630695360","4355.33","9.695","99.20000000000005","163","10","1","36.45",
"1098964693","564662276","-630696755","4365.18","9.695","99.20000000000005","163","10","1","36.45",
"1098964694","564662691","-630698132","4374.7","9.713","99.60000000000002","161","10","1","36.45",
"1098964695","564663138","-630699492","4384.22","9.704","99.79999999999995","161","10","1","36.45",
"1098964696","564663575","-630700856","4393.76","9.648","100.0","161","10","1","35.72",
"1098964697","564663982","-630702235","4403.28","9.583","100.20000000000005","161","10","1","35.72",
"1098964698","564664407","-630703621","4412.89","9.611","100.39999999999998","161","10","1","35.72",
"1098964699","564664871","-630704990","4422.59","9.611","100.60000000000002","161","10","1","35.72",
"1098964700","564665338","-630706346","4432.22","9.629","100.79999999999995","161","10","1","35.72",
"1098964701","564665781","-630707719","4441.9","9.629","100.79999999999995","161","10","1","35.72",
"1098964702","564666203","-630709075","4451.28","9.592","101.0","161","10","1","35.62",
"1098964703","564666635","-630710448","4460.9","9.555","101.20000000000005","161","10","1","35.62",
"1098964704","564667088","-630711792","4470.36","9.527","101.20000000000005","161","10","1","35.62",
"1098964705","564667528","-630713167","4479.97","9.536","101.39999999999998","161","10","1","35.62",
"1098964706","564667984","-630714536","4489.67","9.564","101.60000000000002","161","10","1","35.62",
"1098964707","564668411","-630715909","4499.18","9.564","101.79999999999995","161","10","1","35.95",
"1098964708","564668848","-630717305","4508.99","9.592","102.0","162","10","1","35.95",
"1098964709","564669273","-630718668","4518.49","9.545","102.0","162","10","1","35.95",
"1098964710","564669738","-630719995","4527.94","9.545","102.20000000000005","163","10","1","35.95",
"1098964711","564670192","-630721339","4537.46","9.536","102.39999999999998","163","10","1","35.95",
"1098964712","564670652","-630722688","4547.06","9.583","102.39999999999998","163","10","1","34.99",
"1098964713","564671098","-630724028","4556.5","9.592","102.60000000000002","164","10","1","34.99",
"1098964714","564671512","-630725401","4566.04","9.639","102.79999999999995","164","10","1","34.99",
"1098964715","564671934","-630726759","4575.42","9.629","102.79999999999995","164","10","1","34.99",
"1098964716","564672372","-630728149","4585.12","9.62","103.0","162","10","1","34.99",
"1098964717","564672825","-630729525","4594.82","9.583","103.20000000000005","162","10","1","35.14",
"1098964718","564673269","-630730897","4604.47","9.62","103.39999999999998","162","10","1","35.14",
"1098964719","564673715","-630732262","4614.03","9.657","103.60000000000002","163","10","1","35.14",
"1098964720","564674167","-630733647","4623.79","9.723","103.79999999999995","163","10","1","35.14",
"1098964721","564674612","-630735025","4633.46","9.704","103.79999999999995","163","10","1","35.14",
"1098964722","564675051","-630736405","4643.11","9.704","104.0","163","10","1","35.63",
"1098964723","564675510","-630737779","4652.81","9.723","104.20000000000005","163","10","1","35.63",
"1098964724","564675976","-630739151","4662.52","9.732","104.20000000000005","164","10","1","35.63",
"1098964725","564676414","-630740534","4672.23","9.695","104.39999999999998","164","10","1","35.63",
"1098964726","564676846","-630741913","4681.83","9.723","104.79999999999995","164","10","1","35.63",
"1098964727","564677296","-630743282","4691.4","9.723","105.0","164","10","1","35.63",
"1098964728","564677742","-630744670","4701.11","9.704","105.39999999999998","164","10","1","35.56",
"1098964729","564678195","-630746074","4710.97","9.713","105.39999999999998","164","10","1","35.56",
"1098964730","564678648","-630747456","4720.69","9.704","105.39999999999998","165","10","1","35.56",
"1098964731","564679117","-630748844","4730.57","9.741","105.39999999999998","165","10","1","35.56",
"1098964732","564679572","-630750223","4740.25","9.769","105.39999999999998","164","10","1","35.56",
"1098964733","564680024","-630751628","4750.11","9.797","105.60000000000002","164","10","1","36.12",
"1098964734","564680467","-630753029","4759.88","9.788","105.60000000000002","165","10","1","36.12",
"1098964735","564680929","-630754439","4769.82","9.825","105.60000000000002","165","10","1","36.12",
"1098964736","564681370","-630755833","4779.6","9.807","105.60000000000002","164","10","1","36.12",
"1098964737","564681814","-630757235","4789.39","9.9","105.60000000000002","164","10","1","36.12",
"1098964738","564682262","-630758634","4799.16","9.919","105.60000000000002","164","10","1","35.1",
"1098964739","564682726","-630760034","4809.02","9.9","105.60000000000002","164","10","1","35.1",
"1098964740","564683178","-630761445","4818.9","9.9","105.60000000000002","164","10","1","35.1",
"1098964741","564683639","-630762871","4828.93","9.956","105.60000000000002","164","10","1","35.1",
"1098964742","564684105","-630764281","4838.82","10.03","105.79999999999995","164","10","1","35.1",
"1098964743","564684560","-630765712","4848.83","10.049","105.79999999999995","164","10","1","34.03",
"1098964744","564685007","-630767160","4858.94","10.086","105.79999999999995","163","10","1","34.03",
"1098964745","564685469","-630768597","4868.96","10.114","106.0","163","10","1","34.03",
"1098964746","564685929","-630770051","4879.16","10.096","106.0","163","10","1","34.03",
"1098964747","564686414","-630771474","4889.21","10.105","106.0","163","10","1","34.03",
"1098964748","564686900","-630772920","4899.44","10.189","106.0","163","10","1","36.47",
"1098964749","564687362","-630774366","4909.57","10.17","106.0","163","10","1","36.47",
"1098964750","564687843","-630775819","4919.8","10.226","106.0","163","10","1","36.47",
"1098964751","564688315","-630777287","4930.11","10.254","106.0","163","10","1","36.47",
"1098964752","564688778","-630778748","4940.31","10.273","106.0","163","10","1","36.47",
"1098964753","564689274","-630780191","4950.56","10.292","106.0","163","10","1","36.51",
"1098964754","564689771","-630781631","4960.81","10.32","106.0","163","10","1","36.51",
"1098964755","564690236","-630783098","4971.08","10.366","106.0","163","10","1","36.51",
"1098964756","564690696","-630784558","4981.29","10.329","106.0","163","10","1","36.51",
"1098964757","564691176","-630786012","4991.47","10.394","106.0","163","10","1","36.51",
"1098964758","564691657","-630787491","5001.88","10.394","106.0","164","10","1","36.75",
"1098964759","564692134","-630788977","5012.32","10.45","106.0","164","10","1","36.75",
"1098964760","564692594","-630790476","5012.32","10.45","106.20000000000005","164","10","1","36.75",
"1098964761","564693060","-630791991","5033.21","10.469","106.20000000000005","164","10","1","36.75",
"1098964762","564693536","-630793508","5043.82","10.478","106.20000000000005","164","10","1","36.75",
"1098964763","564694025","-630794983","5054.17","10.46","106.20000000000005","164","10","1","37.89",
"1098964764","564694519","-630796479","5064.75","10.432","106.20000000000005","164","10","1","37.89",
"1098964765","564695013","-630797953","5075.18","10.422","106.20000000000005","164","10","1","37.89",
"1098964766","564695466","-630799434","5075.18","10.422","106.39999999999998","164","10","1","37.89",
"1098964767","564695951","-630800935","5095.97","10.45","106.39999999999998","164","10","1","37.89",
"1098964768","564696446","-630802412","5106.41","10.413","106.39999999999998","164","10","1","37.67",
"1098964769","564696898","-630803907","5116.82","10.385","106.60000000000002","164","10","1","37.67",
"1098964770","564697361","-630805372","5127.02","10.329","106.60000000000002","164","10","1","37.67",
"1098964771","564697851","-630806820","5137.27","10.329","106.60000000000002","164","10","1","37.67",
"1098964772","564698339","-630808269","5147.45","10.292","106.60000000000002","164","10","1","37.67",
"1098964773","564698801","-630809743","5157.75","10.217","106.79999999999995","164","10","1","37.71",
"1098964774","564699282","-630811199","5168.0","10.142","106.79999999999995","164","10","1","37.71",
"1098964775","564699773","-630812608","5178.02","9.993","106.79999999999995","163","10","1","37.71",
"1098964776","564700220","-630814036","5188.05","9.872","107.0","165","10","1","37.71",
"1098964777","564700656","-630815442","5197.86","9.797","107.0","165","10","1","37.71",
"1098964778","564701085","-630816831","5207.49","9.685","107.20000000000005","165","10","1","37.71",
"1098964779","564701524","-630818220","5217.19","9.629","107.39999999999998","165","10","1","36.56",
"1098964780","564701967","-630819570","5226.66","9.545","107.60000000000002","166","10","1","36.56",
"1098964781","564702435","-630820905","5236.17","9.489","107.79999999999995","166","10","1","36.56",
"1098964782","564702888","-630822217","5245.52","9.377","108.0","166","10","1","36.56",
"1098964783","564703299","-630823544","5254.72","9.293","108.0","166","10","1","36.56",
"1098964784","564703732","-630824883","5264.12","9.265","108.39999999999998","164","10","1","36.56",
"1098964785","564704172","-630826214","5273.55","9.256","108.60000000000002","166","10","1","36.56",
"1098964786","564704600","-630827516","5282.69","9.237","108.79999999999995","166","10","1","36.57",
"1098964787","564705020","-630828818","5291.88","9.172","109.0","165","10","1","36.57",
"1098964788","564705433","-630830100","5300.82","9.135","109.0","164","10","1","36.57",
"1098964789","564705846","-630831382","5309.8","9.051","109.20000000000005","164","10","1","36.57",
"1098964790","564706244","-630832663","5318.73","8.976","109.39999999999998","164","10","1","36.57",
"1098964791","564706651","-630833949","5327.74","8.995","109.60000000000002","162","10","1","36.19",
"1098964792","564707077","-630835201","5336.62","8.995","109.79999999999995","162","10","1","36.19",
"1098964793","564707501","-630836459","5345.51","9.023","110.0","162","10","1","36.19",
"1098964794","564707901","-630837733","5354.4","9.004","110.0","162","10","1","36.19",
"1098964795","564708301","-630839024","5363.34","9.013","110.20000000000005","164","10","1","36.19",
"1098964796","564708699","-630840328","5372.4","9.051","110.20000000000005","164","10","1","36.19",
"1098964797","564709112","-630841620","5381.42","9.079","110.39999999999998","164","10","1","36.18",
"1098964798","564709525","-630842925","5390.57","9.116","110.39999999999998","164","10","1","36.18",
"1098964799","564709945","-630844235","5399.74","9.209","110.60000000000002","164","10","1","36.18",
"1098964800","564710382","-630845557","5409.01","9.34","110.60000000000002","165","10","1","36.18",
"1098964801","564710818","-630846904","5418.47","9.443","110.60000000000002","165","10","1","36.18",
"1098964802","564711252","-630848254","5427.94","9.48","110.79999999999995","165","10","1","37.5",
"1098964803","564711697","-630849603","5437.44","9.545","110.79999999999995","164","10","1","37.5",
"1098964804","564712138","-630850970","5447.04","9.573","110.79999999999995","163","10","1","37.5",
"1098964805","564712579","-630852342","5456.66","9.629","110.79999999999995","164","10","1","37.5",
"1098964806","564713039","-630853706","5466.27","9.657","110.79999999999995","162","10","1","37.5",
"1098964807","564713488","-630855092","5476.06","9.695","110.79999999999995","163","10","1","37.99",
"1098964808","564713922","-630856471","5485.7","9.732","110.79999999999995","162","10","1","37.99",
"1098964809","564714363","-630857865","5495.42","9.872","110.79999999999995","162","10","1","37.99",
"1098964810","564714819","-630859279","5505.32","9.975","110.79999999999995","162","10","1","37.99",
"1098964811","564715285","-630860714","5515.37","10.105","111.0","162","10","1","37.99",
"1098964812","564715729","-630862193","5525.63","10.217","111.0","162","10","1","39.11",
"1098964813","564716185","-630863671","5535.94","10.273","111.0","161","10","1","39.11",
"1098964814","564716639","-630865130","5546.1","10.245","111.0","162","10","1","39.11",
"1098964815","564717114","-630866573","5556.18","10.245","111.20000000000005","162","10","1","39.11",
"1098964816","564717590","-630868035","5566.52","10.18","111.20000000000005","161","10","1","39.11",
"1098964817","564718062","-630869474","5576.6","10.189","111.20000000000005","161","10","1","39.46",
"1098964818","564718553","-630870914","5586.81","10.208","111.20000000000005","161","10","1","39.46",
"1098964819","564719046","-630872354","5597.02","10.245","111.39999999999998","161","10","1","39.46",
"1098964820","564719520","-630873817","5607.29","10.264","111.39999999999998","161","10","1","39.46",
"1098964821","564719997","-630875284","5617.61","10.226","111.39999999999998","161","10","1","39.46",
"1098964822","564720469","-630876744","5627.84","10.208","111.39999999999998","161","10","1","40.48",
"1098964823","564720957","-630878192","5638.07","10.236","111.39999999999998","161","10","1","40.48",
"1098964824","564721442","-630879650","5648.42","10.273","111.60000000000002","162","10","1","40.48",
"1098964825","564721893","-630881098","5658.47","10.245","111.60000000000002","162","10","1","40.48",
"1098964826","564722359","-630882573","5668.78","10.264","111.60000000000002","162","10","1","40.48",
"1098964827","564722819","-630884044","5679.06","10.245","111.60000000000002","162","10","1","40.48",
"1098964828","564723287","-630885496","5689.19","10.245","111.79999999999995","162","10","1","40.48",
"1098964829","564723758","-630886976","5699.52","10.264","111.79999999999995","162","10","1","41.55",
"1098964830","564724238","-630888459","5709.95","10.31","111.79999999999995","161","10","1","41.55",
"1098964831","564724719","-630889927","5709.95","10.31","111.79999999999995","161","10","1","41.55",
"1098964832","564725196","-630891372","5730.46","10.338","112.0","161","10","1","41.55",
"1098964833","564725683","-630892833","5740.78","10.338","112.0","161","10","1","41.55",
"1098964834","564726152","-630894291","5751.02","10.292","112.0","161","10","1","40.3",
"1098964835","564726595","-630895753","5761.19","10.236","112.0","161","10","1","40.3",
"1098964836","564727063","-630897198","5771.3","10.226","112.0","160","10","1","40.3",
"1098964837","564727512","-630898658","5781.45","10.226","112.0","160","10","1","40.3",
"1098964838","564727968","-630900124","5791.61","10.245","112.0","160","10","1","39.86",
"1098964839","564728450","-630901599","5802.01","10.292","112.0","160","10","1","39.86",
"1098964840","564728942","-630903059","5812.29","10.394","112.0","160","10","1","39.86",
"1098964841","564729424","-630904553","5822.82","10.469","112.0","161","10","1","39.86",
"1098964842","564729892","-630906039","5833.16","10.488","112.0","161","10","1","39.86",
"1098964843","564730361","-630907551","5843.72","10.488","112.0","161","10","1","37.2",
"1098964844","564730840","-630909043","5854.2","10.478","112.0","161","10","1","37.2",
"1098964845","564731316","-630910539","5864.61","10.553","112.0","161","10","1","37.2",
"1098964846","564731798","-630912066","5875.33","10.618","112.0","162","10","1","37.2",
"1098964847","564732271","-630913569","5885.8","10.637","112.0","162","10","1","37.2",
"1098964848","564732758","-630915079","5896.36","10.665","112.0","162","10","1","37.0",
"1098964849","564733268","-630916584","5906.97","10.674","112.0","162","10","1","37.0",
"1098964850","564733778","-630918106","5917.74","10.74","112.0","162","10","1","37.0",
"1098964851","564734302","-630919604","5928.41","10.749","112.0","162","10","1","37.0",
"1098964852","564734803","-630921137","5939.2","10.777","112.20000000000005","163","10","1","37.0",
"1098964853","564735292","-630922679","5949.97","10.758","112.20000000000005","163","10","1","36.87",
"1098964854","564735791","-630924211","5960.77","10.712","112.20000000000005","163","10","1","36.87",
"1098964855","564736293","-630925713","5971.4","10.637","112.20000000000005","163","10","1","36.87",
"1098964856","564736779","-630927211","5981.94","10.581","112.20000000000005","163","10","1","36.87",
"1098964857","564737244","-630928711","5992.39","10.534","112.39999999999998","163","10","1","36.87",
"1098964858","564737718","-630930182","6002.61","10.422","112.39999999999998","163","10","1","36.0",
"1098964859","564738197","-630931668","6013.06","10.301","112.39999999999998","163","10","1","36.0",
"1098964860","564738657","-630933123","6023.21","10.189","112.60000000000002","163","10","1","36.0",
"1098964861","564739116","-630934570","6033.35","10.058","112.79999999999995","163","10","1","36.0",
"1098964862","564739571","-630935969","6043.14","9.872","112.79999999999995","163","10","1","36.0",
"1098964863","564740022","-630937353","6052.85","9.713","113.0","163","10","1","36.99",
"1098964864","564740468","-630938723","6062.47","9.555","113.20000000000005","163","10","1","36.99",
"1098964865","564740908","-630940077","6072.04","9.396","113.39999999999998","163","10","1","36.99",
"1098964866","564741341","-630941399","6081.33","9.321","113.79999999999995","163","10","1","36.99",
"1098964867","564741771","-630942713","6090.54","9.228","114.0","163","10","1","36.99",
"1098964868","564742184","-630944030","6099.72","9.153","114.20000000000005","164","10","1","36.99",
"1098964869","564742608","-630945340","6108.94","9.144","114.39999999999998","164","10","1","38.04",
"1098964870","564743062","-630946597","6117.95","9.069","114.79999999999995","164","10","1","38.04",
"1098964871","564743482","-630947863","6126.88","8.957","115.0","164","10","1","38.04",
"1098964872","564743873","-630949118","6135.62","8.799","115.20000000000005","164","10","1","38.04",
"1098964873","564744247","-630950374","6144.32","8.631","115.60000000000002","164","10","1","38.04",
"1098964874","564744634","-630951602","6152.91","8.547","115.79999999999995","164","10","1","38.04",
"1098964875","564745043","-630952787","6161.29","8.463","116.0","164","10","1","36.78",
"1098964876","564745434","-630953948","6169.54","8.248","116.60000000000002","164","10","1","36.78",
"1098964877","564745828","-630955115","6177.77","8.295","116.79999999999995","164","10","1","36.78",
"1098964878","564746210","-630956300","6186.14","8.37","117.20000000000005","164","10","1","36.78",
"1098964879","564746569","-630957449","6194.14","8.304","117.60000000000002","164","10","1","36.78",
"1098964880","564746955","-630958620","6202.3","8.332","117.79999999999995","164","10","1","35.94",
"1098964881","564747352","-630959819","6210.68","8.342","118.0","165","10","1","35.94",
"1098964882","564747721","-630961035","6219.18","8.267","118.20000000000005","165","10","1","35.94",
"1098964883","564748096","-630962230","6227.61","8.314","118.39999999999998","165","10","1","35.94",
"1098964884","564748483","-630963406","6235.83","8.472","118.60000000000002","165","10","1","35.94",
"1098964885","564748865","-630964618","6244.3","8.566","118.79999999999995","165","10","1","36.44",
"1098964886","564749255","-630965815","6252.66","8.482","119.20000000000005","165","10","1","36.44",
"1098964887","564749651","-630967048","6261.28","8.556","119.39999999999998","165","10","1","36.44",
"1098964888","564750047","-630968294","6270.02","8.64","119.60000000000002","165","10","1","36.44",
"1098964889","564750415","-630969532","6278.6","8.566","120.0","166","10","1","36.44",
"1098964890","564750827","-630970735","6287.1","8.556","120.39999999999998","166","10","1","37.68",
"1098964891","564751253","-630971918","6295.58","8.528","120.60000000000002","166","10","1","37.68",
"1098964892","564751650","-630973118","6304.05","8.444","121.0","166","10","1","37.68",
"1098964893","564752039","-630974329","6312.55","8.407","121.20000000000005","166","10","1","37.68",
"1098964894","564752421","-630975546","6321.01","8.444","121.60000000000002","166","10","1","37.68",
"1098964895","564752799","-630976780","6329.67","8.482","122.0","166","10","1","38.11",
"1098964896","564753179","-630977958","6337.91","8.426","122.20000000000005","166","10","1","38.11",
"1098964897","564753562","-630979144","6346.23","8.407","122.60000000000002","166","10","1","38.11",
"1098964898","564753911","-630980338","6354.53","8.351","122.79999999999995","166","10","1","38.11",
"1098964899","564754267","-630981506","6362.58","8.342","123.20000000000005","166","10","1","37.22",
"1098964900","564754625","-630982684","6370.71","8.258","123.60000000000002","166","10","1","37.22",
"1098964901","564755013","-630983856","6378.91","8.202","123.79999999999995","167","10","1","37.22",
"1098964902","564755415","-630985030","6387.25","8.248","124.20000000000005","167","10","1","37.22",
"1098964903","564755811","-630986202","6395.53","8.314","124.60000000000002","167","10","1","37.22",
"1098964904","564756147","-630987427","6403.97","8.36","125.0","167","10","1","36.23",
"1098964905","564756473","-630988634","6412.23","8.426","125.39999999999998","168","10","1","36.23",
"1098964906","564756821","-630989859","6420.57","8.622","125.39999999999998","168","10","1","36.23",
"1098964907","564757217","-630991092","6429.22","8.678","125.60000000000002","168","10","1","36.23",
"1098964908","564757614","-630992335","6437.87","8.724","125.60000000000002","168","10","1","36.23",
"1098964909","564758004","-630993628","6446.86","8.892","125.79999999999995","168","10","1","36.23",
"1098964910","564758429","-630994914","6455.89","9.06","126.0","168","10","1","35.17",
"1098964911","564758835","-630996246","6465.11","9.191","126.20000000000005","168","10","1","35.17",
"1098964912","564759276","-630997569","6474.39","9.228","126.39999999999998","168","10","1","35.17",
"1098964913","564759763","-630998893","6484.02","9.293","126.39999999999998","168","10","1","35.17",
"1098964914","564760238","-631000202","6493.53","9.443","126.60000000000002","168","10","1","35.17",
"1098964915","564760695","-631001527","6502.85","9.695","126.79999999999995","168","10","1","37.23",
"1098964916","564761151","-631002931","6512.69","9.825","127.0","168","10","1","37.23",
"1098964917","564761628","-631004310","6522.5","9.797","127.20000000000005","168","10","1","37.23",
"1098964918","564762096","-631005707","6532.4","9.975","127.39999999999998","168","10","1","37.23",
"1098964919","564762569","-631007112","6542.35","10.086","127.60000000000002","168","10","1","37.23",
"1098964920","564763027","-631008558","6552.38","10.264","127.60000000000002","168","10","1","38.6",
"1098964921","564763521","-631010030","6562.78","10.366","127.60000000000002","168","10","1","38.6",
"1098964922","564764032","-631011505","6573.28","10.497","127.60000000000002","168","10","1","38.6",
"1098964923","564764515","-631013010","6583.78","10.628","127.60000000000002","168","10","1","38.6",
"1098964924","564765010","-631014553","6594.61","10.74","127.60000000000002","168","10","1","38.6",
"1098964925","564765508","-631016075","6605.27","10.805","127.39999999999998","168","10","1","39.12",
"1098964926","564766011","-631017638","6616.29","10.861","127.20000000000005","168","10","1","39.12",
"1098964927","564766514","-631019199","6627.29","10.954","127.20000000000005","168","10","1","39.12",
"1098964928","564767024","-631020754","6638.18","11.076","127.0","168","10","1","39.12",
"1098964929","564767529","-631022342","6649.26","11.141","126.79999999999995","167","10","1","39.12",
"1098964930","564768015","-631023963","6660.57","11.197","126.79999999999995","167","10","1","39.86",
"1098964931","564768505","-631025563","6671.57","11.225","126.60000000000002","167","10","1","39.86",
"1098964932","564769036","-631027176","6683.01","11.187","126.39999999999998","167","10","1","39.86",
"1098964933","564769532","-631028768","6694.12","11.197","126.39999999999998","167","10","1","39.86",
"1098964934","564770012","-631030382","6705.33","11.299","126.20000000000005","167","10","1","39.86",
"1098964935","564770526","-631031968","6716.37","11.365","126.20000000000005","166","10","1","37.59",
"1098964936","564771045","-631033586","6727.7","11.402","126.0","166","10","1","37.59",
"1098964937","564771551","-631035223","6739.05","11.467","125.79999999999995","166","10","1","37.59",
"1098964938","564772071","-631036894","6750.71","11.561","125.39999999999998","166","10","1","37.59",
"1098964939","564772593","-631038552","6762.29","11.626","125.39999999999998","166","10","1","37.59",
"1098964940","564773106","-631040232","6773.96","11.691","125.20000000000005","166","10","1","37.62",
"1098964941","564773624","-631041931","6785.77","11.794","125.0","166","10","1","37.62",
"1098964942","564774143","-631043622","6797.53","11.803","124.79999999999995","166","10","1","37.62",
"1098964943","564774710","-631045276","6809.23","11.794","124.60000000000002","166","10","1","37.62",
"1098964944","564775298","-631046957","6821.2","11.897","124.39999999999998","166","10","1","37.29",
"1098964945","564775891","-631048655","6833.25","12.009","124.20000000000005","166","10","1","37.29",
"1098964946","564776512","-631050340","6845.4","12.074","124.0","166","10","1","37.29",
"1098964947","564777105","-631052030","6857.47","12.074","123.79999999999995","166","10","1","37.29",
"1098964948","564777660","-631053749","6869.55","12.083","123.60000000000002","166","10","1","37.29",
"1098964949","564778206","-631055464","6881.54","12.046","123.20000000000005","166","10","1","37.29",
"1098964950","564778773","-631057169","6893.54","11.981","123.0","166","10","1","38.24",
"1098964951","564779350","-631058866","6905.54","11.906","122.79999999999995","166","10","1","38.24",
"1098964952","564779907","-631060574","6917.55","11.85","122.79999999999995","166","10","1","38.24",
"1098964953","564780456","-631062268","6929.48","11.813","122.60000000000002","166","10","1","38.24",
