record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1086177890","50614.24","156.0","154","11","154","31.83","569462478","-630007311","9.209",,
"1086177891","50623.42","156.0","154","11","154","31.83","569463355","-630006633","9.256",,
"1086177892","50632.78","156.0","154","11","154","32.24","569464249","-630005952","9.349",,
"1086177893","50642.25","156.0","155","11","155","32.24","569465137","-630005217","9.443",,
"1086177894","50651.74","156.0","155","11","155","32.24","569466030","-630004480","9.499",,
"1086177895","50661.36","155.79999999999995","155","11","155","32.24","569466931","-630003740","9.508",,
"1086177896","50671.0","156.0","155","11","155","32.24","569467824","-630002983","9.508",,
"1086177897","50680.51","156.0","155","11","155","32.52","569468701","-630002203","9.564",,
"1086177898","50690.21","155.79999999999995","155","11","155","32.52","569469580","-630001383","9.62",,
"1086177899","50699.98","155.79999999999995","155","11","155","32.52","569470459","-630000541","9.732",,
"1086177900","50709.85","155.79999999999995","155","11","155","32.52","569471344","-629999673","9.909",,
"1086177901","50719.89","155.60000000000002","155","11","155","32.52","569472235","-629998763","10.096",,
"1086177902","50730.13","155.20000000000005","155","11","155","33.49","569473126","-629997806","10.236",,
"1086177903","50740.57","155.0","155","11","155","33.49","569474001","-629996754","10.422",,
"1086177904","50751.39","154.39999999999998","155","11","155","33.49","569474879","-629995641","10.572",,
"1086177905","50762.19","154.39999999999998","155","11","155","33.49","569475750","-629994516","10.665",,
"1086177906","50772.91","154.39999999999998","155","11","155","33.49","569476619","-629993379","10.768",,
"1086177907","50784.1","154.39999999999998","155","11","155","33.74","569477517","-629992210","10.964",,
"1086177908","50795.3","154.20000000000005","155","11","155","33.74","569478410","-629991015","11.141",,
"1086177909","50806.74","153.79999999999995","155","11","155","33.74","569479327","-629989803","11.327",,
"1086177910","50818.31","153.39999999999998","155","11","155","33.74","569480268","-629988597","11.467",,
"1086177911","50830.05","153.0","155","11","155","33.74","569481199","-629987347","11.551",,
"1086177912","50841.69","152.79999999999995","155","11","155","33.91","569482125","-629986089","11.607",,
"1086177913","50853.62","152.79999999999995","155","11","155","33.91","569483064","-629984814","11.654",,
"1086177914","50865.54","152.20000000000005","155","11","155","33.91","569484008","-629983551","11.71",,
"1086177915","50877.24","152.0","155","11","155","33.91","569484946","-629982315","11.747",,
"1086177916","50889.06","151.79999999999995","155","11","155","33.91","569485882","-629981048","11.794",,
"1086177917","50900.89","151.20000000000005","155","11","155","34.34","569486830","-629979785","11.915",,
"1086177918","50913.03","150.60000000000002","155","11","155","34.34","569487790","-629978501","11.962",,
"1086177919","50924.89","150.0","155","11","155","34.34","569488735","-629977221","12.027",,
"1086177920","50937.03","149.39999999999998","155","11","155","34.34","569489694","-629975916","12.055",,
"1086177921","50949.06","148.79999999999995","155","11","155","34.34","569490651","-629974609","12.083",,
"1086177922","50961.31","148.0","155","11","155","34.63","569491634","-629973287","12.093",,
"1086177923","50973.66","147.60000000000002","155","11","155","34.63","569492641","-629971957","12.149",,
"1086177924","50985.2","147.20000000000005","155","11","155","34.63","569493521","-629970769","10.217",,
"1086177925","50997.92","147.20000000000005","155","11","155","34.63","569494567","-629969417","12.251",,
"1086177926","51010.65","146.39999999999998","154","11","154","34.63","569495593","-629968109","12.335",,
"1086177927","51023.26","145.79999999999995","154","11","154","34.5","569496631","-629966837","12.372",,
"1086177928","51035.83","145.20000000000005","154","11","154","34.5","569497684","-629965596","12.447",,
"1086177929","51048.4","145.0","154","11","154","34.5","569498759","-629964377","12.531",,
"1086177930","51061.03","145.0","153","11","153","34.5","569499847","-629963188","12.494",,
"1086177931","51073.64","144.20000000000005","153","11","153","34.5","569500944","-629962026","12.466",,
"1086177932","51085.99","143.79999999999995","153","11","153","34.02","569502051","-629960929","12.41",,
"1086177933","51098.42","143.60000000000002","152","11","152","34.02","569503192","-629959899","12.354",,
"1086177934","51110.86","143.39999999999998","152","11","152","34.02","569504345","-629958903","12.326",,
"1086177935","51123.15","142.60000000000002","152","11","152","34.02","569505491","-629957922","12.233",,
"1086177936","51135.46","142.0","151","11","151","33.7","569506645","-629956974","12.139",,
"1086177937","51147.74","141.60000000000002","151","11","151","33.7","569507817","-629956076","12.121",,
"1086177938","51160.03","141.60000000000002","150","11","150","33.7","569508991","-629955204","12.083",,
"1086177939","51172.01","140.79999999999995","150","11","150","33.7","569510147","-629954377","11.934",,
"1086177940","51183.92","140.60000000000002","150","11","150","33.7","569511295","-629953558","11.803",,
"1086177941","51195.74","140.60000000000002","149","11","149","33.7","569512440","-629952766","11.757",,
"1086177942","51207.21","140.39999999999998","149","11","149","33.49","569513569","-629952006","11.701",,
"1086177943","51218.9","140.20000000000005","149","11","149","33.49","569514703","-629951186","11.691",,
"1086177944","51230.78","140.0","149","11","149","33.49","569515842","-629950357","11.645",,
"1086177945","51242.43","140.0","149","11","149","33.49","569516973","-629949558","11.589",,
"1086177946","51254.11","139.79999999999995","148","11","148","33.49","569518101","-629948769","11.505",,
"1086177947","51265.77","139.20000000000005","148","11","148","34.93","569519235","-629948018","11.533",,
"1086177948","51277.25","138.79999999999995","148","11","148","34.93","569520358","-629947265","11.626",,
"1086177949","51288.59","138.60000000000002","148","11","148","34.93","569521474","-629946514","11.598",,
"1086177950","51300.17","138.0","148","11","148","34.93","569522604","-629945751","11.579",,
"1086177951","51311.71","137.0","148","11","148","34.93","569523732","-629945001","11.561",,
"1086177952","51323.14","136.79999999999995","148","11","148","34.7","569524852","-629944238","11.533",,
"1086177953","51334.77","136.39999999999998","148","11","148","34.7","569525980","-629943453","11.542",,
"1086177954","51346.23","136.0","148","11","148","34.7","569527095","-629942671","11.449",,
"1086177955","51357.91","135.60000000000002","148","11","148","34.7","569528222","-629941880","11.477",,
"1086177956","51369.44","135.20000000000005","148","11","148","34.7","569529346","-629941108","11.551",,
"1086177957","51380.98","135.20000000000005","148","11","148","34.16","569530478","-629940349","11.551",,
"1086177958","51392.6","134.60000000000002","147","11","147","34.16","569531611","-629939589","11.514",,
"1086177959","51404.22","134.39999999999998","147","11","147","34.16","569532745","-629938822","11.579",,
"1086177960","51415.92","134.20000000000005","147","11","147","34.16","569533890","-629938072","11.663",,
"1086177961","51427.53","133.60000000000002","147","11","147","32.61","569535028","-629937317","11.691",,
"1086177962","51439.15","133.39999999999998","146","11","146","32.61","569536170","-629936553","11.71",,
"1086177963","51450.95","133.39999999999998","146","11","146","32.61","569537320","-629935776","11.719",,
"1086177964","51462.71","133.20000000000005","146","11","146","32.61","569538460","-629935001","11.673",,
"1086177965","51474.29","133.0","145","11","145","32.61","569539586","-629934242","11.607",,
"1086177966","51485.58","132.79999999999995","145","11","145","32.61","569540687","-629933478","11.486",,
"1086177967","51496.93","132.79999999999995","145","11","145","31.19","569541793","-629932687","11.533",,
"1086177968","51508.65","132.79999999999995","144","11","144","31.19","569542924","-629931867","11.654",,
"1086177969","51520.37","132.39999999999998","144","11","144","31.19","569544058","-629931044","11.71",,
"1086177970","51532.27","132.0","144","11","144","31.19","569545206","-629930209","11.785",,
"1086177971","51544.38","132.0","143","11","143","31.19","569546342","-629929331","11.757",,
"1086177972","51555.84","131.39999999999998","143","11","143","30.24","569547409","-629928425","11.579",,
"1086177973","51567.37","131.20000000000005","143","11","143","30.24","569548474","-629927493","11.607",,
"1086177974","51578.74","130.79999999999995","143","11","143","30.24","569549512","-629926524","11.551",,
"1086177975","51590.3","130.0","142","11","142","30.24","569550533","-629925457","11.626",,
"1086177976","51602.01","130.0","142","11","142","30.79","569551541","-629924335","11.635",,
"1086177977","51613.83","129.60000000000002","142","11","142","30.79","569552547","-629923225","11.505",,
"1086177978","51625.3","129.39999999999998","142","11","142","30.79","569553522","-629922100","11.551",,
"1086177979","51636.84","129.20000000000005","142","11","142","30.79","569554480","-629920923","11.589",,
"1086177980","51648.57","128.60000000000002","141","11","141","30.79","569555413","-629919664","11.635",,
"1086177981","51660.53","128.0","142","11","142","30.79","569556334","-629918345","11.729",,
"1086177982","51672.43","128.0","142","11","142","32.34","569557249","-629917024","11.785",,
"1086177983","51684.26","127.79999999999995","142","11","142","32.34","569558136","-629915692","11.654",,
"1086177984","51695.88","127.60000000000002","142","11","142","32.34","569559025","-629914389","11.617",,
"1086177985","51707.51","127.39999999999998","142","11","142","32.34","569559911","-629913080","11.542",,
"1086177986","51719.28","127.20000000000005","141","11","141","32.19","569560808","-629911762","11.57",,
"1086177987","51731.1","127.0","141","11","141","32.19","569561714","-629910454","11.607",,
"1086177988","51742.71","126.39999999999998","140","11","140","32.19","569562615","-629909182","11.57",,
"1086177989","51754.38","126.20000000000005","140","11","140","32.19","569563479","-629907845","11.626",,
"1086177990","51765.91","126.20000000000005","140","11","140","32.19","569564325","-629906493","11.635",,
"1086177991","51777.54","126.20000000000005","139","11","139","32.19","569565183","-629905153","11.551",,
"1086177992","51789.05","126.0","139","11","139","30.91","569566042","-629903828","11.467",,
"1086177993","51800.65","126.0","138","11","138","30.91","569566903","-629902510","11.374",,
"1086177994","51812.09","125.79999999999995","138","11","138","30.91","569567762","-629901207","11.402",,
"1086177995","51823.5","125.79999999999995","138","11","138","30.91","569568626","-629899918","11.402",,
"1086177996","51834.92","125.79999999999995","137","11","137","30.91","569569485","-629898621","11.383",,
"1086177997","51846.35","125.39999999999998","137","11","137","30.05","569570358","-629897335","11.337",,
"1086177998","51858.01","125.39999999999998","136","11","136","30.05","569571241","-629896040","11.374",,
"1086177999","51869.4","125.39999999999998","136","11","136","30.05","569572098","-629894745","11.393",,
"1086178000","51880.96","124.60000000000002","136","11","136","30.05","569572982","-629893463","11.458",,
"1086178001","51892.44","124.0","135","11","135","30.05","569573861","-629892179","11.551",,
"1086178002","51904.03","123.79999999999995","135","11","135","31.06","569574739","-629890867","11.607",,
"1086178003","51915.89","122.79999999999995","134","11","134","31.06","569575633","-629889522","11.766",,
"1086178004","51927.8","122.39999999999998","134","11","134","31.06","569576536","-629888176","11.897",,
"1086178005","51939.85","122.20000000000005","134","11","134","31.06","569577440","-629886813","11.934",,
"1086178006","51951.83","121.79999999999995","134","11","134","31.06","569578343","-629885459","11.943",,
"1086178007","51963.83","121.79999999999995","134","11","134","30.55","569579261","-629884112","12.018",,
"1086178008","51976.12","121.39999999999998","134","11","134","30.55","569580182","-629882711","12.167",,
"1086178009","51988.52","121.20000000000005","134","11","134","30.55","569581114","-629881319","12.298",,
"1086178010","52000.79","120.60000000000002","134","11","134","30.55","569582046","-629879922","12.372",,
"1086178011","52013.4","120.39999999999998","134","11","134","30.55","569583015","-629878517","12.568",,
"1086178012","52026.34","120.39999999999998","135","11","135","30.21","569583999","-629877080","12.708",,
"1086178013","52039.4","119.60000000000002","135","11","135","30.21","569584983","-629875605","12.96",,
"1086178014","52052.57","119.39999999999998","135","11","135","30.21","569585973","-629874114","13.175",,
"1086178015","52065.92","119.0","135","11","135","30.21","569586979","-629872613","13.315",,
"1086178016","52079.3","118.0","136","11","136","30.21","569587985","-629871093","13.502",,
"1086178017","52092.81","117.20000000000005","136","11","136","30.37","569589003","-629869558","13.651",,
"1086178018","52106.46","117.0","136","11","136","30.37","569590026","-629867999","13.716",,
"1086178019","52120.24","116.0","137","11","137","30.37","569591059","-629866424","13.791",,
"1086178020","52134.17","115.79999999999995","137","11","137","30.37","569592104","-629864834","13.828",,
"1086178021","52148.26","114.60000000000002","137","11","137","30.37","569593164","-629863243","13.884",,
"1086178022","52162.28","113.79999999999995","137","11","137","30.48","569594229","-629861659","13.987",,
"1086178023","52176.28","112.79999999999995","137","11","137","30.48","569595286","-629860065","13.968",,
"1086178024","52190.42","112.0","137","11","137","30.48","569596348","-629858450","13.94",,
"1086178025","52204.46","111.60000000000002","138","11","138","30.48","569597407","-629856861","13.819",,
"1086178026","52218.35","111.0","138","11","138","30.48","569598460","-629855306","13.641",,
"1086178027","52232.07","110.20000000000005","138","11","138","32.13","569599487","-629853763","13.399",,
"1086178028","52245.49","110.0","138","11","138","32.13","569600502","-629852254","13.287",,
"1086178029","52258.65","109.60000000000002","138","11","138","32.13","569601487","-629850764","13.035",,
"1086178030","52271.53","109.20000000000005","139","11","139","32.13","569602440","-629849268","12.886",,
"1086178031","52284.43","108.60000000000002","139","11","139","32.13","569603402","-629847801","12.736",,
"1086178032","52296.92","108.0","139","11","139","31.66","569604363","-629846403","12.55",,
"1086178033","52309.43","107.60000000000002","139","11","139","31.66","569605322","-629845013","12.391",,
"1086178034","52321.77","106.79999999999995","139","11","139","31.66","569606290","-629843671","12.27",,
"1086178035","52333.94","106.39999999999998","139","11","139","31.66","569607277","-629842391","12.121",,
"1086178036","52346.19","106.0","139","11","139","31.66","569608288","-629841144","12.055",,
"1086178037","52358.34","105.79999999999995","138","11","138","32.52","569609322","-629839979","11.971",,
"1086178038","52370.31","105.60000000000002","138","11","138","32.52","569610369","-629838886","11.869",,
"1086178039","52382.07","105.60000000000002","138","11","138","32.52","569611406","-629837822","11.719",,
"1086178040","52393.74","105.60000000000002","138","11","138","32.52","569612463","-629836844","11.598",,
"1086178041","52405.03","105.39999999999998","139","11","139","33.49","569613503","-629835923","11.393",,
"1086178042","52416.21","105.20000000000005","139","11","139","33.49","569614543","-629835052","11.253",,
"1086178043","52427.15","104.60000000000002","139","11","139","33.49","569615576","-629834211","11.169",,
"1086178044","52438.06","104.39999999999998","139","11","139","33.49","569616630","-629833410","11.15",,
"1086178045","52449.24","104.39999999999998","140","11","140","33.49","569617705","-629832643","11.066",,
"1086178046","52460.05","103.39999999999998","140","11","140","33.49","569618758","-629831889","10.936",,
"1086178047","52470.99","103.20000000000005","141","11","141","34.53","569619809","-629831127","10.768",,
"1086178048","52481.86","103.20000000000005","141","11","141","34.53","569620844","-629830377","10.646",,
"1086178049","52492.14","102.79999999999995","141","11","141","34.53","569621836","-629829642","10.469",,
"1086178050","52502.4","102.39999999999998","142","11","142","34.53","569622815","-629828901","10.264",,
"1086178051","52512.51","102.39999999999998","142","11","142","35.62","569623787","-629828166","10.198",,
"1086178052","52522.43","102.39999999999998","142","11","142","35.62","569624735","-629827419","9.993",,
"1086178053","52532.48","102.0","142","11","142","35.62","569625693","-629826683","9.863",,
"1086178054","52542.49","102.0","142","11","142","35.62","569626636","-629825941","9.732",,
"1086178055","52552.19","102.0","142","11","142","35.62","569627567","-629825244","9.611",,
"1086178056","52561.87","102.0","143","11","143","35.62","569628494","-629824572","9.489",,
"1086178057","52571.22","101.60000000000002","143","11","143","35.95","569629384","-629823891","9.321",,
"1086178058","52580.47","101.60000000000002","143","11","143","35.95","569630264","-629823220","9.247",,
"1086178059","52589.56","101.60000000000002","143","11","143","35.95","569631115","-629822502","9.163",,
"1086178060","52598.63","101.60000000000002","143","11","143","35.95","569631964","-629821774","9.125",,
"1086178061","52607.93","101.79999999999995","144","11","144","35.95","569632822","-629821021","9.153",,
"1086178062","52617.27","101.79999999999995","144","11","144","36.96","569633644","-629820175","9.191",,
"1086178063","52626.6","102.0","144","11","144","36.96","569634450","-629819307","9.209",,
"1086178064","52635.88","102.0","145","11","145","36.96","569635248","-629818405","9.387",,
"1086178065","52645.59","102.20000000000005","145","11","145","36.96","569636081","-629817488","9.629",,
"1086178066","52655.41","102.20000000000005","146","11","146","36.96","569636908","-629816528","9.881",,
"1086178067","52665.47","102.20000000000005","146","11","146","35.66","569637740","-629815498","10.217",,
"1086178068","52675.95","102.20000000000005","146","11","146","35.66","569638603","-629814428","10.516",,
"1086178069","52686.82","102.20000000000005","146","11","146","35.66","569639487","-629813296","10.861",,
"1086178070","52698.12","102.0","147","11","147","35.66","569640407","-629812128","11.215",,
"1086178071","52709.7","102.0","147","11","147","35.66","569641347","-629810920","11.57",,
"1086178072","52721.69","101.39999999999998","147","11","147","35.19","569642331","-629809680","11.999",,
"1086178073","52734.22","100.60000000000002","147","11","147","35.19","569643372","-629808415","12.484",,
"1086178074","52746.97","100.20000000000005","147","11","147","35.19","569644434","-629807125","12.736",,
"1086178075","52759.9","98.60000000000002","147","11","147","35.19","569645500","-629805798","12.923",,
"1086178076","52772.97","98.0","147","11","147","35.19","569646580","-629804442","13.016",,
"1086178077","52786.62","97.0","147","11","147","36.06","569647679","-629803029","13.138",,
"1086178078","52800.05","96.60000000000002","146","11","146","36.06","569648776","-629801647","13.212",,
"1086178079","52813.6","95.79999999999995","146","11","146","36.06","569649886","-629800274","13.259",,
"1086178080","52827.03","94.79999999999995","145","11","145","36.06","569650983","-629798894","13.306",,
"1086178081","52840.56","93.79999999999995","145","11","145","36.06","569652087","-629797503","13.38",,
"1086178082","52854.12","92.79999999999995","145","11","145","34.67","569653211","-629796130","13.483",,
"1086178083","52867.75","92.0","144","11","144","34.67","569654346","-629794764","13.511",,
"1086178084","52881.24","90.60000000000002","144","11","144","34.67","569655484","-629793443","13.418",,
"1086178085","52894.68","90.0","143","11","143","34.67","569656603","-629792109","13.362",,
"1086178086","52908.03","90.0","143","11","143","34.67","569657713","-629790763","13.38",,
"1086178087","52921.46","90.0","142","11","142","33.35","569658799","-629789347","13.464",,
"1086178088","52934.96","89.20000000000005","141","11","141","33.35","569659890","-629787917","13.492",,
"1086178089","52948.75","88.39999999999998","140","11","140","33.35","569661015","-629786506","13.502",,
"1086178090","52962.55","87.20000000000005","140","11","140","33.35","569662158","-629785117","13.623",,
"1086178091","52976.48","87.0","140","11","140","33.35","569663311","-629783700","13.903",,
"1086178092","52990.76","85.60000000000002","140","11","140","32.86","569664500","-629782260","14.183",,
"1086178093","53005.12","85.0","139","11","139","32.86","569665743","-629780917","14.276",,
"1086178094","53019.56","83.60000000000002","139","11","139","32.86","569667008","-629779588","14.397",,
"1086178095","53034.24","82.20000000000005","138","11","138","32.86","569668296","-629778240","14.631",,
"1086178096","53049.1","80.79999999999995","138","11","138","32.86","569669622","-629776924","14.845",,
"1086178097","53064.14","80.0","138","11","138","31.35","569670952","-629775582","14.957",,
"1086178098","53079.15","79.20000000000005","138","11","138","31.35","569672292","-629774256","15.069",,
"1086178099","53094.33","78.20000000000005","136","11","136","31.35","569673658","-629772929","15.265",,
"1086178100","53109.64","77.39999999999998","136","11","136","31.35","569675036","-629771589","15.284",,
"1086178101","53125.1","77.20000000000005","135","11","135","30.75","569676405","-629770215","15.246",,
"1086178102","53140.73","75.60000000000002","134","11","134","30.75","569677807","-629768841","15.545",,
"1086178103","53156.46","74.79999999999995","134","11","134","30.75","569679227","-629767488","15.713",,
"1086178104","53172.33","73.20000000000005","133","11","133","30.75","569680658","-629766101","15.909",,
"1086178105","53188.4","71.79999999999995","133","11","133","30.75","569682096","-629764713","15.872",,
"1086178106","53204.26","71.79999999999995","132","11","132","30.75","569683522","-629763336","15.825",,
"1086178107","53219.93","71.39999999999998","131","11","131","31.52","569684916","-629761960","15.573",,
"1086178108","53235.5","70.0","130","11","130","31.52","569686286","-629760587","15.386",,
"1086178109","53250.58","68.79999999999995","129","11","129","31.52","569687608","-629759213","15.228",,
"1086178110","53265.59","68.60000000000002","128","11","128","31.52","569688935","-629757844","15.218",,
"1086178111","53280.76","68.20000000000005","126","11","126","31.52","569690293","-629756496","15.237",,
"1086178112","53295.8","65.20000000000005","125","11","125","30.46","569691627","-629755150","15.041",,
"1086178113","53310.22","63.0","124","11","124","30.46","569692882","-629753804","14.472",,
"1086178114","53324.27","61.39999999999998","122","11","122","30.46","569694123","-629752542","13.968",,
"1086178115","53337.9","60.60000000000002","121","11","121","30.46","569695325","-629751291","13.651",,
"1086178116","53351.33","60.39999999999998","120","11","120","30.46","569696502","-629750057","13.324",,
"1086178117","53364.47","60.0","122","11","122","29.76","569697674","-629748870","13.128",,
"1086178118","53377.66","59.799999999999955","122","11","122","29.76","569698837","-629747679","12.951",,
"1086178119","53390.33","59.60000000000002","122","11","122","29.76","569699966","-629746535","12.606",,
"1086178120","53402.94","59.39999999999998","122","11","122","29.76","569701080","-629745408","12.27",,
"1086178121","53415.34","59.0","123","11","123","29.76","569702175","-629744333","12.037",,
"1086178122","53427.12","58.799999999999955","123","11","123","28.5","569703233","-629743306","11.813",,
"1086178123","53438.71","58.60000000000002","124","11","124","28.5","569704264","-629742291","11.579",,
"1086178124","53449.95","58.60000000000002","126","11","126","28.5","569705276","-629741307","11.402",,
"1086178125","53461.09","58.39999999999998","126","11","126","28.5","569706271","-629740318","11.234",,
"1086178126","53472.14","58.0","126","11","126","28.5","569707257","-629739342","11.085",,
"1086178127","53483.05","57.799999999999955","127","11","127","28.45","569708235","-629738389","10.964",,
"1086178128","53493.78","57.799999999999955","128","11","128","28.45","569709203","-629737468","10.833",,
"1086178129","53504.36","57.39999999999998","129","11","129","28.45","569710154","-629736542","10.702",,
"1086178130","53514.73","57.0","130","11","130","28.45","569711099","-629735623","10.609",,
"1086178131","53525.56","57.0","131","11","131","28.45","569712059","-629734682","10.516",,
"1086178132","53535.98","56.799999999999955","133","11","133","29.99","569712986","-629733747","10.441",,
"1086178133","53546.46","56.799999999999955","134","11","134","29.99","569713899","-629732780","10.404",,
"1086178134","53556.73","56.799999999999955","134","11","134","29.99","569714793","-629731805","10.348",,
"1086178135","53567.15","56.39999999999998","135","11","135","29.99","569715683","-629730807","10.282",,
"1086178136","53577.53","56.200000000000045","136","11","136","29.44","569716557","-629729785","10.292",,
"1086178137","53587.83","56.200000000000045","137","11","137","29.44","569717407","-629728723","10.292",,
"1086178138","53598.37","56.200000000000045","137","11","137","29.44","569718233","-629727586","10.366",,
"1086178139","53608.83","56.200000000000045","138","11","138","29.44","569719038","-629726428","10.422",,
"1086178140","53619.27","56.200000000000045","138","11","138","29.44","569719818","-629725220","10.516",,
"1086178141","53630.07","56.0","139","11","139","29.44","569720542","-629723895","10.525",,
"1086178142","53640.72","56.0","139","11","139","29.07","569721224","-629722528","10.572",,
"1086178143","53651.44","56.0","139","11","139","29.07","569721877","-629721117","10.618",,
"1086178144","53662.45","55.799999999999955","140","11","140","29.07","569722517","-629719660","10.684",,
"1086178145","53673.31","55.799999999999955","140","11","140","29.07","569723124","-629718179","10.805",,
"1086178146","53684.36","55.39999999999998","140","11","140","29.07","569723694","-629716629","10.973",,
"1086178147","53695.55","54.799999999999955","140","11","140","29.62","569724270","-629715056","11.057",,
"1086178148","53707.17","54.39999999999998","140","11","140","29.62","569724848","-629713436","11.15",,
"1086178149","53718.62","53.799999999999955","141","11","141","29.62","569725407","-629711805","11.355",,
"1086178150","53730.29","53.60000000000002","141","11","141","29.62","569726004","-629710179","11.458",,
"1086178151","53741.83","53.39999999999998","141","11","141","29.62","569726608","-629708579","11.495",,
"1086178152","53753.5","52.39999999999998","142","11","142","29.98","569727220","-629706960","11.579",,
"1086178153","53765.21","52.200000000000045","142","11","142","29.98","569727825","-629705327","11.654",,
"1086178154","53776.98","52.0","143","11","143","29.98","569728446","-629703680","11.747",,
"1086178155","53789.07","51.39999999999998","143","11","143","29.98","569729105","-629702016","11.887",,
"1086178156","53801.48","51.39999999999998","144","11","144","29.98","569729824","-629700367","12.102",,
"1086178157","53813.8","51.200000000000045","144","11","144","29.44","569730604","-629698776","12.335",,
"1086178158","53826.55","50.60000000000002","145","11","145","29.44","569731490","-629697238","12.578",,
"1086178159","53839.38","50.39999999999998","145","11","145","29.44","569732454","-629695767","12.895",,
"1086178160","53852.74","50.39999999999998","145","11","145","29.44","569733476","-629694288","13.166",,
"1086178161","53866.23","49.799999999999955","146","11","146","29.44","569734544","-629692841","13.464",,
"1086178162","53880.0","49.39999999999998","146","11","146","28.68","569735682","-629691429","13.772",,
"1086178163","53894.34","48.799999999999955","146","11","146","28.68","569736929","-629690098","14.155",,
"1086178164","53908.85","47.60000000000002","146","11","146","28.68","569738255","-629688875","14.509",,
"1086178165","53923.63","46.60000000000002","145","11","145","28.68","569739639","-629687730","14.687",,
"1086178166","53938.6","45.39999999999998","145","11","145","29.35","569741082","-629686702","14.789",,
"1086178167","53953.48","44.799999999999955","145","11","145","29.35","569742562","-629685797","14.882",,
"1086178168","53968.36","43.39999999999998","145","11","145","29.35","569744063","-629684996","14.798",,
"1086178169","53983.1","42.39999999999998","144","11","144","29.35","569745551","-629684224","14.612",,
"1086178170","53997.56","41.799999999999955","144","11","144","29.35","569747007","-629683461","14.388",,
"1086178171","54011.56","41.0","143","11","143","29.35","569748403","-629682648","14.089",,
"1086178172","54025.24","40.200000000000045","143","11","143","30.59","569749744","-629681756","13.837",,
"1086178173","54038.6","39.60000000000002","142","11","142","30.59","569751034","-629680810","13.52",,
"1086178174","54051.87","38.39999999999998","142","11","142","30.59","569752288","-629679790","13.334",,
"1086178175","54065.05","38.0","142","11","142","30.59","569753485","-629678674","13.119",,
"1086178176","54077.96","37.200000000000045","142","11","142","30.59","569754622","-629677502","12.848",,
"1086178177","54090.62","37.200000000000045","142","11","142","31.02","569755692","-629676263","12.606",,
"1086178178","54102.97","37.200000000000045","141","11","141","31.02","569756704","-629674986","12.354",,
"1086178179","54115.23","37.200000000000045","141","11","141","31.02","569757681","-629673695","12.074",,
"1086178180","54127.07","37.200000000000045","141","11","141","31.02","569758602","-629672395","11.841",,
"1086178181","54138.73","37.200000000000045","142","11","142","31.02","569759476","-629671062","11.654",,
"1086178182","54150.3","37.200000000000045","142","11","142","31.7","569760321","-629669716","11.449",,
"1086178183","54161.58","37.200000000000045","142","11","142","31.7","569761144","-629668407","11.29",,
"1086178184","54172.49","37.200000000000045","142","11","142","31.7","569761950","-629667113","11.122",,
"1086178185","54183.78","37.200000000000045","142","11","142","31.7","569762770","-629665796","10.992",,
"1086178186","54194.98","37.0","143","11","143","31.7","569763580","-629664497","10.889",,
"1086178187","54205.69","36.799999999999955","143","11","143","33.73","569764371","-629663247","10.74",,
"1086178188","54216.45","36.799999999999955","143","11","143","33.73","569765163","-629662009","10.628",,
"1086178189","54226.93","36.60000000000002","144","11","144","33.73","569765938","-629660780","10.506",,
"1086178190","54237.72","36.200000000000045","144","11","144","33.73","569766720","-629659531","10.441",,
"1086178191","54248.17","36.200000000000045","144","11","144","33.73","569767496","-629658333","10.385",,
"1086178192","54258.51","36.200000000000045","145","11","145","35.09","569768258","-629657127","10.31",,
"1086178193","54269.05","36.200000000000045","145","11","145","35.09","569769010","-629655887","10.245",,
"1086178194","54279.37","36.200000000000045","145","11","145","35.09","569769750","-629654652","10.264",,
"1086178195","54289.84","36.200000000000045","145","11","145","35.09","569770510","-629653445","10.208",,
"1086178196","54299.93","36.200000000000045","145","11","145","35.09","569771257","-629652273","10.18",,
"1086178197","54310.15","36.39999999999998","145","11","145","33.23","569771998","-629651077","10.142",,
"1086178198","54320.3","36.39999999999998","146","11","146","33.23","569772738","-629649894","10.086",,
"1086178199","54330.35","36.39999999999998","146","11","146","33.23","569773481","-629648738","9.993",,
"1086178200","54340.33","36.39999999999998","146","11","146","33.23","569774215","-629647589","9.891",,
"1086178201","54349.98","36.39999999999998","146","11","146","33.57","569774928","-629646473","9.732",,
"1086178202","54359.56","36.39999999999998","147","11","147","33.57","569775641","-629645374","9.629",,
"1086178203","54368.94","36.799999999999955","147","11","147","33.57","569776346","-629644301","9.489",,
"1086178204","54378.31","37.0","147","11","147","33.57","569777055","-629643236","9.377",,
"1086178205","54387.76","37.0","148","11","148","33.57","569777750","-629642137","9.321",,
"1086178206","54397.14","37.0","148","11","148","33.57","569778424","-629641028","9.275",,
"1086178207","54406.55","36.799999999999955","148","11","148","33.4","569779107","-629639929","9.219",,
"1086178208","54415.85","36.60000000000002","149","11","149","33.4","569779786","-629638827","9.293",,
"1086178209","54425.51","36.60000000000002","149","11","149","33.4","569780489","-629637706","9.34",,
"1086178210","54435.05","36.60000000000002","149","11","149","33.4","569781191","-629636588","9.461",,
"1086178211","54444.76","36.60000000000002","149","11","149","33.4","569781901","-629635448","9.564",,
