record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.1.target_power[watts],
"1110746973","-138956480","1992403072","31818.62","14.600000000000023","9.489","200","113","83","14.600000000000023","9.489","0",
"1110746974","-138955936","1992403840","31828.05","14.799999999999955","9.372","196","113","83","14.799999999999955","9.372","0",
"1110746975","-138955408","1992404736","31837.21","14.799999999999955","9.269","205","113","82","14.799999999999955","9.269","0",
"1110746976","-138954848","1992405632","31846.52","15.0","9.168","193","113","82","15.0","9.168","0",
"1110746977","-138954304","1992406400","31855.7","15.200000000000045","9.069","202","113","81","15.200000000000045","9.069","0",
"1110746978","-138953792","1992407296","31864.57","15.200000000000045","8.987","202","113","82","15.200000000000045","8.987","0",
"1110746979","-138953264","1992408064","31873.52","15.399999999999977","8.897","186","113","81","15.399999999999977","8.897","0",
"1110746980","-138952736","1992408960","31882.52","15.600000000000023","8.809","195","113","81","15.600000000000023","8.809","0",
"1110746981","-138952224","1992409728","31891.28","15.600000000000023","8.738","202","114","81","15.600000000000023","8.738","0",
"1110746982","-138951728","1992410624","31899.99","15.799999999999955","8.671","193","114","80","15.799999999999955","8.671","0",
"1110746983","-138951232","1992411264","31908.48","16.0","8.624","226","114","82","16.0","8.624","0",
"1110746984","-138950720","1992412032","31917.22","16.0","8.59","206","114","81","16.0","8.59","0",
"1110746985","-138950192","1992412928","31925.81","16.200000000000045","8.545","201","114","81","16.200000000000045","8.545","0",
"1110746986","-138949664","1992413696","31934.23","16.399999999999977","8.512","214","114","81","16.399999999999977","8.512","0",
"1110746987","-138949136","1992414464","31942.83","16.399999999999977","8.477","198","114","81","16.399999999999977","8.477","0",
"1110746988","-138948608","1992415104","31951.26","16.600000000000023","8.447","213","114","80","16.600000000000023","8.447","0",
"1110746989","-138948064","1992415872","31959.74","16.799999999999955","8.429","192","115","81","16.799999999999955","8.429","0",
"1110746990","-138947520","1992416640","31968.16","16.799999999999955","8.4","173","115","81","16.799999999999955","8.4","0",
"1110746991","-138946976","1992417280","31976.42","17.0","8.379","185","115","80","17.0","8.379","0",
"1110746992","-138946400","1992418048","31984.81","17.0","8.375","192","116","80","17.0","8.375","0",
"1110746993","-138945776","1992418816","31993.21","17.200000000000045","8.372","224","116","79","17.200000000000045","8.372","0",
"1110746994","-138945104","1992419328","32001.74","17.200000000000045","8.38","203","116","80","17.200000000000045","8.38","0",
"1110746995","-138944400","1992419840","32010.14","17.399999999999977","8.381","195","116","80","17.399999999999977","8.381","0",
"1110746996","-138943632","1992420480","32018.53","17.399999999999977","8.412","207","116","80","17.399999999999977","8.412","0",
"1110746997","-138942784","1992420736","32026.97","17.399999999999977","8.484","208","116","81","17.399999999999977","8.484","0",
"1110746998","-138941904","1992420992","32035.49","17.600000000000023","8.586","209","116","80","17.600000000000023","8.586","0",
"1110746999","-138940976","1992420992","32044.02","17.600000000000023","8.701","208","116","82","17.600000000000023","8.701","0",
"1110747000","-138940032","1992420992","32052.83","17.600000000000023","8.792","200","116","83","17.600000000000023","8.792","0",
"1110747001","-138939104","1992420736","32061.57","17.600000000000023","8.876","190","116","83","17.600000000000023","8.876","0",
"1110747002","-138938208","1992420480","32070.55","17.600000000000023","8.956","176","116","83","17.600000000000023","8.956","0",
"1110747003","-138937328","1992420096","32079.5","17.399999999999977","9.037","177","116","82","17.399999999999977","9.037","0",
"1110747004","-138936464","1992419712","32088.7","17.399999999999977","9.136","185","116","84","17.399999999999977","9.136","0",
"1110747005","-138935616","1992419200","32097.86","17.399999999999977","9.243","186","117","84","17.399999999999977","9.243","0",
"1110747006","-138934816","1992418432","32107.23","17.200000000000045","9.355","181","117","84","17.200000000000045","9.355","0",
"1110747007","-138934048","1992417920","32116.48","17.200000000000045","9.467","187","117","85","17.200000000000045","9.467","0",
"1110747008","-138933312","1992417152","32126.16","17.0","9.581","161","117","84","17.0","9.581","0",
"1110747009","-138932640","1992416256","32135.78","17.0","9.684","181","118","86","17.0","9.684","0",
"1110747010","-138932032","1992415360","32145.54","16.799999999999955","9.792","162","118","86","16.799999999999955","9.792","0",
"1110747011","-138931536","1992414464","32155.39","16.600000000000023","9.908","188","118","87","16.600000000000023","9.908","0",
"1110747012","-138931200","1992413312","32165.32","16.399999999999977","10.028","165","119","87","16.399999999999977","10.028","0",
"1110747013","-138931184","1992412288","32175.41","16.399999999999977","10.13","159","119","86","16.399999999999977","10.13","0",
"1110747014","-138931504","1992411264","32185.58","16.200000000000045","10.243","179","119","87","16.200000000000045","10.243","0",
"1110747015","-138932016","1992410240","32195.93","16.0","10.362","174","119","87","16.0","10.362","0",
"1110747016","-138932592","1992409344","32206.27","15.799999999999955","10.478","181","119","87","15.799999999999955","10.478","0",
"1110747017","-138933232","1992408448","32216.71","15.600000000000023","10.597","185","119","88","15.600000000000023","10.597","0",
"1110747018","-138933952","1992407552","32227.37","15.399999999999977","10.705","155","118","87","15.399999999999977","10.705","0",
"1110747019","-138934704","1992406528","32238.2","15.399999999999977","10.83","173","118","88","15.399999999999977","10.83","0",
"1110747020","-138935472","1992405632","32249.05","15.200000000000045","11.031","180","118","88","15.200000000000045","11.031","0",
"1110747021","-138936272","1992404736","32260.15","15.0","11.145","168","117","88","15.0","11.145","0",
"1110747022","-138937088","1992403840","32271.45","14.799999999999955","11.234","179","117","88","14.799999999999955","11.234","0",
"1110747023","-138937888","1992402944","32282.78","14.600000000000023","11.263","173","117","87","14.600000000000023","11.263","0",
"1110747024","-138938688","1992402048","32293.95","14.399999999999977","11.307","206","117","88","14.399999999999977","11.307","0",
"1110747025","-138939488","1992401152","32305.23","14.399999999999977","11.354","195","117","89","14.399999999999977","11.354","0",
"1110747026","-138940208","1992400000","32316.72","14.200000000000045","11.393","195","117","89","14.200000000000045","11.393","0",
"1110747027","-138940720","1992398976","32327.94","14.0","11.411","169","117","89","14.0","11.411","0",
"1110747028","-138941072","1992397696","32339.53","13.799999999999955","11.403","167","117","88","13.799999999999955","11.403","0",
"1110747029","-138941248","1992396416","32350.78","13.799999999999955","11.38","172","117","89","13.799999999999955","11.38","0",
"1110747030","-138941312","1992395264","32362.09","13.600000000000023","11.348","179","117","89","13.600000000000023","11.348","0",
"1110747031","-138941280","1992393984","32373.51","13.600000000000023","11.303","174","118","89","13.600000000000023","11.303","0",
"1110747032","-138941120","1992392704","32384.66","13.399999999999977","11.241","158","118","88","13.399999999999977","11.241","0",
"1110747033","-138940896","1992391680","32395.86","13.399999999999977","11.164","164","118","87","13.399999999999977","11.164","0",
"1110747034","-138940560","1992390400","32407.13","13.399999999999977","11.101","196","118","88","13.399999999999977","11.101","0",
"1110747035","-138940160","1992389248","32418.28","13.399999999999977","11.054","191","119","87","13.399999999999977","11.054","0",
"1110747036","-138939696","1992388224","32429.11","13.399999999999977","11.007","193","119","87","13.399999999999977","11.007","0",
"1110747037","-138939104","1992387072","32440.47","13.200000000000045","10.96","181","119","87","13.200000000000045","10.96","0",
"1110747038","-138938400","1992386176","32451.22","13.200000000000045","10.912","199","120","86","13.200000000000045","10.912","0",
"1110747039","-138937568","1992385280","32461.92","13.200000000000045","10.856","193","120","87","13.200000000000045","10.856","0",
"1110747040","-138936624","1992384768","32472.74","13.200000000000045","10.79","198","120","87","13.200000000000045","10.79","0",
"1110747041","-138935600","1992384256","32483.52","13.200000000000045","10.714","181","120","87","13.200000000000045","10.714","0",
"1110747042","-138934544","1992383616","32494.31","13.200000000000045","10.642","199","120","87","13.200000000000045","10.642","0",
"1110747043","-138933472","1992383232","32504.9","13.200000000000045","10.583","198","120","86","13.200000000000045","10.583","0",
"1110747044","-138932384","1992382976","32515.44","13.200000000000045","10.532","183","120","88","13.200000000000045","10.532","0",
"1110747045","-138931296","1992382592","32525.9","13.200000000000045","10.488","207","120","88","13.200000000000045","10.488","0",
"1110747046","-138930160","1992382592","32536.36","13.200000000000045","10.463","201","120","88","13.200000000000045","10.463","0",
"1110747047","-138929040","1992382592","32546.89","13.200000000000045","10.441","205","120","88","13.200000000000045","10.441","0",
"1110747048","-138927920","1992382720","32557.28","13.200000000000045","10.41","182","120","88","13.200000000000045","10.41","0",
"1110747049","-138926800","1992382720","32567.71","13.200000000000045","10.364","177","120","88","13.200000000000045","10.364","0",
"1110747050","-138925680","1992382976","32578.08","13.200000000000045","10.32","180","120","88","13.200000000000045","10.32","0",
"1110747051","-138924592","1992382720","32588.28","13.200000000000045","10.282","182","121","87","13.200000000000045","10.282","0",
"1110747052","-138923504","1992382592","32598.52","13.200000000000045","10.252","216","121","87","13.200000000000045","10.252","0",
"1110747053","-138922512","1992382208","32608.77","13.200000000000045","10.236","177","121","86","13.200000000000045","10.236","0",
"1110747054","-138921664","1992381440","32619.17","13.200000000000045","10.204","195","121","86","13.200000000000045","10.204","0",
"1110747055","-138920992","1992380544","32629.19","13.200000000000045","10.177","181","122","87","13.200000000000045","10.177","0",
"1110747056","-138920368","1992379648","32639.48","13.200000000000045","10.149","194","122","87","13.200000000000045","10.149","0",
"1110747057","-138919776","1992378752","32649.64","13.200000000000045","10.119","176","122","87","13.200000000000045","10.119","0",
"1110747058","-138919264","1992377600","32659.58","13.200000000000045","10.089","199","122","87","13.200000000000045","10.089","0",
"1110747059","-138918784","1992376704","32669.84","13.200000000000045","10.066","179","123","86","13.200000000000045","10.066","0",
"1110747060","-138918336","1992375680","32679.78","13.200000000000045","10.047","198","123","87","13.200000000000045","10.047","0",
"1110747061","-138917872","1992374784","32689.88","13.200000000000045","10.03","186","123","87","13.200000000000045","10.03","0",
"1110747062","-138917344","1992373760","32699.91","13.200000000000045","10.008","187","123","87","13.200000000000045","10.008","0",
"1110747063","-138916736","1992372864","32709.78","13.200000000000045","9.988","188","122","87","13.200000000000045","9.988","0",
"1110747064","-138915968","1992372224","32719.92","13.200000000000045","9.972","189","122","86","13.200000000000045","9.972","0",
"1110747065","-138915120","1992371456","32729.78","13.200000000000045","9.965","201","122","87","13.200000000000045","9.965","0",
"1110747066","-138914176","1992370944","32739.84","13.200000000000045","9.947","172","122","87","13.200000000000045","9.947","0",
"1110747067","-138913184","1992370560","32749.69","13.200000000000045","9.918","180","122","87","13.200000000000045","9.918","0",
"1110747068","-138912128","1992370304","32759.63","13.200000000000045","9.892","175","122","87","13.200000000000045","9.892","0",
"1110747069","-138911056","1992370304","32769.5","13.200000000000045","9.864","168","122","86","13.200000000000045","9.864","0",
"1110747070","-138910000","1992370304","32779.35","13.200000000000045","9.84","176","122","86","13.200000000000045","9.84","0",
"1110747071","-138908976","1992370688","32789.14","13.200000000000045","9.824","173","122","86","13.200000000000045","9.824","0",
"1110747072","-138908048","1992371328","32798.93","13.200000000000045","9.811","177","122","86","13.200000000000045","9.811","0",
"1110747073","-138907152","1992371840","32808.71","13.200000000000045","9.808","190","121","86","13.200000000000045","9.808","0",
"1110747074","-138906256","1992372352","32818.53","13.200000000000045","9.817","193","121","85","13.200000000000045","9.817","0",
"1110747075","-138905344","1992372864","32828.3","13.200000000000045","9.826","192","121","86","13.200000000000045","9.826","0",
"1110747076","-138904368","1992373248","32838.29","13.200000000000045","9.838","197","121","86","13.200000000000045","9.838","0",
"1110747077","-138903344","1992373632","32847.98","13.200000000000045","9.84","176","121","86","13.200000000000045","9.84","0",
"1110747078","-138902288","1992373632","32857.79","13.200000000000045","9.857","218","121","86","13.200000000000045","9.857","0",
"1110747079","-138901216","1992373632","32867.79","13.200000000000045","9.891","213","121","85","13.200000000000045","9.891","0",
"1110747080","-138900160","1992373504","32877.68","13.200000000000045","9.904","181","120","86","13.200000000000045","9.904","0",
"1110747081","-138899120","1992373248","32887.66","13.200000000000045","9.915","215","121","86","13.200000000000045","9.915","0",
"1110747082","-138898080","1992372864","32897.53","13.200000000000045","9.938","205","120","86","13.200000000000045","9.938","0",
"1110747083","-138897056","1992372736","32907.44","13.200000000000045","9.959","213","120","87","13.200000000000045","9.959","0",
"1110747084","-138896048","1992372352","32917.36","13.200000000000045","9.987","208","120","86","13.200000000000045","9.987","0",
"1110747085","-138895024","1992371968","32927.52","13.0","10.024","215","120","87","13.0","10.024","0",
"1110747086","-138894048","1992371456","32937.58","13.0","10.064","202","120","87","13.0","10.064","0",
"1110747087","-138893136","1992370944","32947.52","13.0","10.108","203","120","87","13.0","10.108","0",
"1110747088","-138892272","1992370176","32957.72","13.0","10.155","175","120","88","13.0","10.155","0",
"1110747089","-138891584","1992369280","32967.88","13.0","10.209","181","119","87","13.0","10.209","0",
"1110747090","-138891104","1992368384","32978.03","13.0","10.253","187","119","88","13.0","10.253","0",
"1110747091","-138890816","1992367232","32988.36","13.0","10.283","184","119","88","13.0","10.283","0",
"1110747092","-138890592","1992366208","32998.76","13.0","10.288","169","119","87","13.0","10.288","0",
"1110747093","-138890352","1992365056","33008.86","13.0","10.232","176","119","87","13.0","10.232","0",
"1110747094","-138890128","1992364032","33019.07","13.0","10.193","192","119","86","13.0","10.193","0",
"1110747095","-138889840","1992362880","33029.35","13.0","10.169","198","119","87","13.0","10.169","0",
"1110747096","-138889440","1992361856","33039.48","13.0","10.139","178","119","87","13.0","10.139","0",
"1110747097","-138888976","1992360832","33049.55","13.0","10.11","191","118","87","13.0","10.11","0",
"1110747098","-138888544","1992359808","33059.69","13.0","10.087","180","118","87","13.0","10.087","0",
"1110747099","-138888064","1992358912","33069.73","13.0","10.066","192","117","87","13.0","10.066","0",
"1110747100","-138887584","1992357760","33079.79","13.0","10.066","198","117","88","13.0","10.066","0",
"1110747101","-138887088","1992356864","33089.81","13.0","10.129","174","116","88","13.0","10.129","0",
"1110747102","-138886560","1992355968","33099.98","13.0","10.186","181","116","87","13.0","10.186","0",
"1110747103","-138886016","1992354944","33110.19","13.0","10.227","175","115","87","13.0","10.227","0",
"1110747104","-138885472","1992353920","33120.51","13.0","10.261","192","115","86","13.0","10.261","0",
"1110747105","-138884928","1992353024","33130.75","13.0","10.293","190","115","87","13.0","10.293","0",
"1110747106","-138884368","1992352000","33141.0","13.0","10.324","174","115","87","13.0","10.324","0",
"1110747107","-138883776","1992351104","33151.39","13.0","10.337","169","114","87","13.0","10.337","0",
"1110747108","-138883200","1992350208","33161.65","13.0","10.355","190","114","87","13.0","10.355","0",
"1110747109","-138882592","1992349056","33171.97","13.0","10.386","194","114","86","13.0","10.386","0",
"1110747110","-138882000","1992348160","33182.5","13.0","10.409","186","114","87","13.0","10.409","0",
"1110747111","-138881392","1992347264","33192.88","13.0","10.425","186","114","87","13.0","10.425","0",
"1110747112","-138880784","1992346368","33203.38","13.0","10.442","190","114","87","13.0","10.442","0",
"1110747113","-138880192","1992345216","33213.75","13.0","10.462","193","114","87","13.0","10.462","0",
"1110747114","-138879584","1992344320","33224.23","13.0","10.482","192","114","87","13.0","10.482","0",
"1110747115","-138878976","1992343424","33234.67","13.0","10.49","176","114","88","13.0","10.49","0",
"1110747116","-138878384","1992342272","33245.18","13.0","10.494","185","114","88","13.0","10.494","0",
"1110747117","-138877808","1992341376","33255.69","13.0","10.508","187","114","87","13.0","10.508","0",
"1110747118","-138877232","1992340352","33266.2","13.0","10.519","174","114","87","13.0","10.519","0",
"1110747119","-138876688","1992339456","33276.86","13.0","10.528","178","114","87","13.0","10.528","0",
"1110747120","-138876144","1992338304","33287.44","13.0","10.55","192","114","86","13.0","10.55","0",
"1110747121","-138875616","1992337408","33297.91","13.0","10.576","178","114","87","13.0","10.576","0",
"1110747122","-138875056","1992336256","33308.53","13.0","10.601","186","115","87","13.0","10.601","0",
"1110747123","-138874496","1992335360","33319.02","13.0","10.622","172","115","86","13.0","10.622","0",
"1110747124","-138873952","1992334336","33329.7","13.0","10.662","189","115","86","13.0","10.662","0",
"1110747125","-138873424","1992333184","33340.4","13.0","10.759","159","114","85","13.0","10.759","0",
"1110747126","-138872928","1992332160","33351.23","13.0","10.77","187","114","86","13.0","10.77","0",
"1110747127","-138872480","1992331264","33361.99","13.0","10.834","182","114","86","13.0","10.834","0",
"1110747128","-138872144","1992329984","33373.05","13.0","10.968","225","113","86","13.0","10.968","0",
"1110747129","-138871952","1992328832","33384.03","13.200000000000045","10.98","160","113","86","13.200000000000045","10.98","0",
"1110747130","-138871888","1992327552","33394.92","13.200000000000045","10.931","179","112","85","13.200000000000045","10.931","0",
"1110747131","-138871968","1992326528","33405.94","13.200000000000045","10.879","183","112","86","13.200000000000045","10.879","0",
"1110747132","-138872192","1992325248","33416.74","13.200000000000045","10.837","185","112","86","13.200000000000045","10.837","0",
"1110747133","-138872480","1992324096","33427.43","13.200000000000045","10.823","223","111","87","13.200000000000045","10.823","0",
"1110747134","-138872816","1992323072","33438.38","13.200000000000045","10.814","170","111","87","13.200000000000045","10.814","0",
"1110747135","-138873264","1992321920","33449.13","13.200000000000045","10.76","170","111","86","13.200000000000045","10.76","0",
"1110747136","-138873792","1992320896","33459.97","13.200000000000045","10.696","142","111","87","13.200000000000045","10.696","0",
"1110747137","-138874352","1992319872","33470.51","13.200000000000045","10.643","174","111","86","13.200000000000045","10.643","0",
"1110747138","-138874976","1992318848","33481.19","13.200000000000045","10.609","180","111","86","13.200000000000045","10.609","0",
"1110747139","-138875616","1992317952","33491.73","13.200000000000045","10.597","194","111","86","13.200000000000045","10.597","0",
"1110747140","-138876336","1992317056","33502.29","13.200000000000045","10.59","168","111","84","13.200000000000045","10.59","0",
"1110747141","-138877088","1992316160","33512.76","13.200000000000045","10.578","181","111","85","13.200000000000045","10.578","0",
"1110747142","-138877904","1992315392","33523.45","13.200000000000045","10.557","187","111","85","13.200000000000045","10.557","0",
"1110747143","-138878704","1992314496","33533.86","13.200000000000045","10.538","183","111","85","13.200000000000045","10.538","0",
"1110747144","-138879600","1992313728","33544.46","13.200000000000045","10.511","172","110","85","13.200000000000045","10.511","0",
"1110747145","-138880560","1992313216","33554.89","13.200000000000045","10.49","191","110","84","13.200000000000045","10.49","0",
"1110747146","-138881568","1992312704","33565.53","13.200000000000045","10.471","170","110","85","13.200000000000045","10.471","0",
"1110747147","-138882592","1992312320","33575.92","13.200000000000045","10.462","203","109","85","13.200000000000045","10.462","0",
"1110747148","-138883632","1992311680","33586.4","13.200000000000045","10.445","159","109","85","13.200000000000045","10.445","0",
"1110747149","-138884688","1992311424","33596.89","13.200000000000045","10.418","165","109","85","13.200000000000045","10.418","0",
"1110747150","-138885760","1992311040","33607.39","13.200000000000045","10.416","173","109","84","13.200000000000045","10.416","0",
"1110747151","-138886832","1992310656","33617.8","13.200000000000045","10.438","166","109","85","13.200000000000045","10.438","0",
"1110747152","-138887888","1992310272","33628.13","13.200000000000045","10.497","189","109","85","13.200000000000045","10.497","0",
"1110747153","-138888960","1992309888","33638.72","13.200000000000045","10.608","200","109","86","13.200000000000045","10.608","0",
"1110747154","-138890032","1992309504","33649.41","13.200000000000045","10.783","164","109","86","13.200000000000045","10.783","0",
"1110747155","-138891104","1992308992","33660.18","13.200000000000045","10.754","167","109","85","13.200000000000045","10.754","0",
"1110747156","-138892176","1992308608","33670.91","13.200000000000045","10.735","175","109","86","13.200000000000045","10.735","0",
"1110747157","-138893232","1992308096","33681.71","13.200000000000045","10.868","175","109","86","13.200000000000045","10.868","0",
"1110747158","-138894272","1992307584","33692.71","13.200000000000045","10.832","183","109","86","13.200000000000045","10.832","0",
"1110747159","-138895184","1992306816","33703.47","13.200000000000045","10.761","184","109","86","13.200000000000045","10.761","0",
"1110747160","-138895936","1992305920","33714.14","13.200000000000045","10.694","182","110","86","13.200000000000045","10.694","0",
"1110747161","-138896544","1992305024","33724.74","13.200000000000045","10.628","179","110","87","13.200000000000045","10.628","0",
"1110747162","-138897040","1992303872","33735.47","13.200000000000045","10.564","186","110","86","13.200000000000045","10.564","0",
"1110747163","-138897376","1992302848","33745.84","13.200000000000045","10.522","206","110","86","13.200000000000045","10.522","0",
"1110747164","-138897616","1992301696","33756.47","13.200000000000045","10.494","208","110","87","13.200000000000045","10.494","0",
"1110747165","-138897744","1992300416","33766.98","13.200000000000045","10.464","202","111","86","13.200000000000045","10.464","0",
"1110747166","-138897792","1992299392","33777.29","13.200000000000045","10.436","205","111","88","13.200000000000045","10.436","0",
"1110747167","-138897776","1992298240","33787.78","13.200000000000045","10.413","212","111","88","13.200000000000045","10.413","0",
"1110747168","-138897712","1992297216","33798.07","13.200000000000045","10.389","195","112","88","13.200000000000045","10.389","0",
"1110747169","-138897600","1992295936","33808.59","13.200000000000045","10.354","194","112","88","13.200000000000045","10.354","0",
"1110747170","-138897456","1992294784","33818.91","13.200000000000045","10.321","195","113","87","13.200000000000045","10.321","0",
"1110747171","-138897312","1992293760","33829.23","13.200000000000045","10.298","206","113","88","13.200000000000045","10.298","0",
"1110747172","-138897136","1992292608","33839.37","13.200000000000045","10.279","198","114","88","13.200000000000045","10.279","0",
"1110747173","-138896928","1992291584","33849.54","13.200000000000045","10.217","138","114","88","13.200000000000045","10.217","0",
"1110747174","-138896624","1992290432","33859.81","13.200000000000045","10.144","174","114","87","13.200000000000045","10.144","0",
"1110747175","-138896288","1992289408","33869.91","13.200000000000045","10.097","169","115","85","13.200000000000045","10.097","0",
"1110747176","-138895904","1992288384","33879.99","13.200000000000045","10.062","189","115","86","13.200000000000045","10.062","0",
"1110747177","-138895472","1992287360","33890.07","13.200000000000045","10.033","169","115","86","13.200000000000045","10.033","0",
"1110747178","-138895040","1992286464","33900.14","13.200000000000045","9.997","192","115","86","13.200000000000045","9.997","0",
"1110747179","-138894560","1992285312","33910.25","13.200000000000045","9.981","186","114","86","13.200000000000045","9.981","0",
"1110747180","-138894112","1992284416","33920.04","13.200000000000045","9.958","179","114","85","13.200000000000045","9.958","0",
"1110747181","-138893632","1992283520","33930.01","13.200000000000045","9.935","184","114","86","13.200000000000045","9.935","0",
"1110747182","-138893152","1992282496","33939.88","13.200000000000045","9.923","193","114","86","13.200000000000045","9.923","0",
"1110747183","-138892672","1992281472","33949.97","13.200000000000045","9.908","178","113","86","13.200000000000045","9.908","0",
"1110747184","-138892208","1992280576","33959.72","13.200000000000045","9.9","200","113","86","13.200000000000045","9.9","0",
"1110747185","-138891728","1992279552","33969.67","13.200000000000045","9.919","230","113","86","13.200000000000045","9.919","0",
"1110747186","-138891248","1992278656","33979.66","13.200000000000045","9.946","196","112","86","13.200000000000045","9.946","0",
"1110747187","-138890800","1992277760","33989.54","13.200000000000045","9.933","183","112","87","13.200000000000045","9.933","0",
"1110747188","-138890352","1992276608","33999.47","13.200000000000045","9.917","193","113","86","13.200000000000045","9.917","0",
"1110747189","-138889872","1992275712","34009.47","13.200000000000045","9.909","189","113","86","13.200000000000045","9.909","0",
"1110747190","-138889392","1992274560","34019.37","13.200000000000045","9.888","171","113","87","13.200000000000045","9.888","0",
"1110747191","-138888896","1992273664","34029.35","13.200000000000045","9.88","204","113","86","13.200000000000045","9.88","0",
"1110747192","-138888384","1992272768","34039.1","13.200000000000045","9.886","195","114","87","13.200000000000045","9.886","0",
"1110747193","-138887872","1992271872","34049.0","13.200000000000045","9.907","198","115","87","13.200000000000045","9.907","0",
"1110747194","-138887360","1992270976","34058.94","13.200000000000045","9.946","178","115","87","13.200000000000045","9.946","0",
"1110747195","-138886848","1992269824","34068.89","13.200000000000045","9.959","186","115","87","13.200000000000045","9.959","0",
"1110747196","-138886336","1992268928","34078.89","13.200000000000045","9.94","184","116","85","13.200000000000045","9.94","0",
"1110747197","-138885824","1992268032","34088.88","13.200000000000045","9.919","178","116","86","13.200000000000045","9.919","0",
"1110747198","-138885328","1992267136","34098.75","13.200000000000045","9.905","185","116","87","13.200000000000045","9.905","0",
"1110747199","-138884832","1992266112","34108.76","13.200000000000045","9.925","215","116","87","13.200000000000045","9.925","0",
"1110747200","-138884336","1992265088","34118.79","13.200000000000045","9.973","204","116","87","13.200000000000045","9.973","0",
"1110747201","-138883856","1992264192","34128.64","13.200000000000045","10.013","188","116","86","13.200000000000045","10.013","0",
"1110747202","-138883376","1992263168","34138.74","13.200000000000045","10.065","209","115","87","13.200000000000045","10.065","0",
"1110747203","-138882880","1992262272","34148.76","13.200000000000045","10.116","185","115","87","13.200000000000045","10.116","0",
"1110747204","-138882352","1992261376","34158.95","13.200000000000045","10.106","213","115","83","13.200000000000045","10.106","0",
"1110747205","-138881824","1992260224","34168.94","13.200000000000045","10.106","204","115","76","13.200000000000045","10.106","0",
"1110747206","-138881312","1992259328","34179.02","13.200000000000045","10.098","198","114","68","13.200000000000045","10.098","0",
"1110747207","-138880784","1992258432","34189.29","13.200000000000045","10.095","211","115","68","13.200000000000045","10.095","0",
"1110747208","-138880304","1992257280","34199.21","13.200000000000045","10.103","220","115","68","13.200000000000045","10.103","0",
"1110747209","-138879792","1992256384","34209.45","13.200000000000045","10.112","212","115","68","13.200000000000045","10.112","0",
"1110747210","-138879312","1992255360","34219.38","13.200000000000045","10.102","186","116","68","13.200000000000045","10.102","0",
"1110747211","-138878816","1992254336","34229.57","13.200000000000045","10.078","190","117","68","13.200000000000045","10.078","0",
"1110747212","-138878304","1992253440","34239.67","13.200000000000045","10.065","209","117","70","13.200000000000045","10.065","0",
"1110747213","-138877808","1992252416","34249.68","13.200000000000045","10.067","204","118","70","13.200000000000045","10.067","0",
"1110747214","-138877328","1992251520","34259.63","13.200000000000045","10.075","221","119","70","13.200000000000045","10.075","0",
"1110747215","-138876848","1992250368","34269.86","13.200000000000045","10.084","203","120","70","13.200000000000045","10.084","0",
"1110747216","-138876400","1992249472","34279.75","13.200000000000045","10.085","213","120","71","13.200000000000045","10.085","0",
"1110747217","-138875968","1992248448","34289.82","13.200000000000045","10.085","199","121","71","13.200000000000045","10.085","0",
"1110747218","-138875568","1992247424","34299.89","13.200000000000045","10.07","191","121","69","13.200000000000045","10.07","0",
"1110747219","-138875216","1992246400","34309.94","13.200000000000045","10.052","192","122","70","13.200000000000045","10.052","0",
"1110747220","-138874928","1992245248","34320.17","13.200000000000045","10.009","156","122","70","13.200000000000045","10.009","0",
"1110747221","-138874816","1992244224","34330.14","13.200000000000045","9.962","181","122","70","13.200000000000045","9.962","0",
"1110747222","-138874880","1992243072","34339.92","13.200000000000045","9.943","190","122","70","13.200000000000045","9.943","0",
"1110747223","-138875152","1992242176","34349.87","13.200000000000045","9.929","185","122","69","13.200000000000045","9.929","0",
"1110747224","-138875568","1992241152","34359.81","13.200000000000045","9.911","182","122","70","13.200000000000045","9.911","0",
"1110747225","-138876048","1992240256","34369.86","13.200000000000045","9.907","205","122","70","13.200000000000045","9.907","0",
"1110747226","-138876352","1992239104","34379.73","13.200000000000045","9.913","199","122","70","13.200000000000045","9.913","0",
"1110747227","-138876240","1992237952","34389.7","13.200000000000045","9.931","222","122","70","13.200000000000045","9.931","0",
"1110747228","-138875744","1992237056","34399.58","13.200000000000045","9.945","197","121","69","13.200000000000045","9.945","0",
"1110747229","-138875024","1992236416","34409.55","13.200000000000045","9.928","178","121","70","13.200000000000045","9.928","0",
"1110747230","-138874224","1992235648","34419.45","13.200000000000045","9.903","178","120","70","13.200000000000045","9.903","0",
"1110747231","-138873376","1992234880","34429.52","13.200000000000045","9.88","179","120","70","13.200000000000045","9.88","0",
"1110747232","-138872528","1992234240","34439.28","13.200000000000045","9.868","191","120","70","13.200000000000045","9.868","0",
"1110747233","-138871680","1992233600","34449.03","13.200000000000045","9.88","226","120","69","13.200000000000045","9.88","0",
"1110747234","-138870848","1992232960","34459.06","13.200000000000045","9.903","206","120","70","13.200000000000045","9.903","0",
"1110747235","-138870048","1992232192","34469.06","13.200000000000045","9.922","226","120","71","13.200000000000045","9.922","0",
"1110747236","-138869344","1992231424","34478.91","13.200000000000045","9.949","218","120","71","13.200000000000045","9.949","0",
