record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1082562751","39302.99","136.79999999999995","132","8","1","29.51","566503123","-629547298","9.564",
"1082562752","39312.92","136.79999999999995","132","8","1","29.51","566504183","-629547208","9.751",
"1082562753","39322.83","136.79999999999995","132","7","1","29.51","566505245","-629547095","9.835",
"1082562754","39332.88","136.79999999999995","132","7","1","29.51","566506325","-629546978","9.984",
"1082562755","39343.18","136.79999999999995","132","7","1","30.09","566507418","-629546885","10.04",
"1082562756","39353.17","136.79999999999995","131","7","1","30.09","566508495","-629546781","10.114",
"1082562757","39363.49","136.60000000000002","131","7","1","30.09","566509596","-629546715","10.152",
"1082562758","39373.66","136.60000000000002","132","7","1","30.09","566510690","-629546633","10.198",
"1082562759","39384.14","136.39999999999998","132","7","1","30.09","566511802","-629546555","10.301",
"1082562760","39394.4","136.39999999999998","132","7","1","29.9","566512900","-629546470","10.413",
"1082562761","39404.68","136.39999999999998","132","7","1","29.9","566514011","-629546389","10.525",
"1082562762","39415.18","136.39999999999998","132","7","1","29.9","566515141","-629546289","10.553",
"1082562763","39425.78","136.39999999999998","133","7","1","29.9","566516295","-629546194","10.637",
"1082562764","39437.05","136.20000000000005","133","7","1","29.9","566517499","-629546121","10.749",
"1082562765","39448.53","136.0","133","7","1","29.38","566518713","-629546014","10.805",
"1082562766","39459.51","136.0","133","7","1","29.38","566519889","-629545900","10.861",
"1082562767","39470.58","136.0","133","7","1","29.38","566521071","-629545804","10.917",
"1082562768","39481.64","135.79999999999995","133","7","1","29.38","566522247","-629545706","10.954",
"1082562769","39492.41","135.60000000000002","133","7","1","29.04","566523404","-629545642","10.982",
"1082562770","39503.14","135.39999999999998","133","7","1","29.04","566524557","-629545550","10.88",
"1082562771","39513.88","135.39999999999998","133","7","1","29.04","566525709","-629545466","10.768",
"1082562772","39524.61","135.20000000000005","132","7","1","29.04","566526855","-629545381","10.684",
"1082562773","39535.13","134.79999999999995","132","7","1","29.04","566527988","-629545296","10.665",
"1082562774","39545.67","134.79999999999995","132","7","1","29.04","566529128","-629545187","10.59",
"1082562775","39556.69","134.60000000000002","132","7","1","28.02","566530295","-629545079","10.59",
"1082562776","39567.36","134.60000000000002","131","7","1","28.02","566531438","-629545001","10.656",
"1082562777","39578.02","134.39999999999998","131","7","1","28.02","566532580","-629544927","10.712",
"1082562778","39588.67","134.39999999999998","131","7","1","28.02","566533729","-629544837","10.796",
"1082562779","39599.63","134.39999999999998","131","7","1","28.02","566534905","-629544745","10.87",
"1082562780","39610.78","134.39999999999998","131","7","1","29.7","566536091","-629544657","10.917",
"1082562781","39621.61","134.39999999999998","131","7","1","29.7","566537253","-629544578","10.917",
"1082562782","39632.52","134.20000000000005","131","7","1","29.7","566538418","-629544471","10.898",
"1082562783","39643.31","134.20000000000005","131","7","1","29.7","566539569","-629544377","10.852",
"1082562784","39653.92","134.20000000000005","131","7","1","29.7","566540711","-629544262","10.833",
"1082562785","39664.67","134.20000000000005","131","7","1","30.82","566541862","-629544141","10.796",
"1082562786","39675.31","134.20000000000005","131","7","1","30.82","566543007","-629544047","10.749",
"1082562787","39685.95","134.20000000000005","131","7","1","30.82","566544157","-629543938","10.674",
"1082562788","39696.95","134.20000000000005","131","7","1","30.82","566545328","-629543858","10.646",
"1082562789","39707.61","134.20000000000005","131","7","1","30.82","566546468","-629543784","10.572",
"1082562790","39718.1","134.39999999999998","132","7","1","30.82","566547596","-629543713","10.497",
"1082562791","39728.85","134.39999999999998","132","7","1","31.57","566548729","-629543598","10.45",
"1082562792","39739.04","134.60000000000002","132","7","1","31.57","566549817","-629543513","10.404",
"1082562793","39748.94","134.60000000000002","132","7","1","31.57","566550890","-629543436","10.376",
"1082562794","39758.94","134.60000000000002","132","7","1","31.57","566551977","-629543354","10.292",
"1082562795","39769.57","134.79999999999995","132","7","1","31.57","566553110","-629543260","10.329",
"1082562796","39780.05","134.79999999999995","132","7","1","31.57","566554225","-629543155","10.292",
"1082562797","39790.28","134.79999999999995","132","7","1","31.57","566555322","-629543055","10.282",
"1082562798","39800.46","134.79999999999995","132","7","1","31.57","566556412","-629542968","10.208",
"1082562799","39810.66","135.0","132","7","1","31.57","566557505","-629542897","10.245",
"1082562800","39820.97","135.0","132","7","1","31.57","566558612","-629542795","10.385",
"1082562801","39831.35","135.20000000000005","132","7","1","31.57","566559729","-629542709","10.46",
"1082562802","39842.05","135.20000000000005","132","7","1","31.57","566560873","-629542617","10.609",
"1082562803","39852.77","135.20000000000005","132","7","1","31.57","566562027","-629542536","10.768",
"1082562804","39863.88","135.20000000000005","132","7","1","31.57","566563212","-629542449","10.936",
"1082562805","39874.98","135.0","132","7","1","31.57","566564406","-629542340","11.178",
"1082562806","39886.5","135.0","132","7","1","31.57","566565638","-629542228","11.402",
"1082562807","39898.14","134.79999999999995","132","7","1","31.57","566566882","-629542116","11.561",
"1082562808","39909.83","134.39999999999998","132","7","1","31.57","566568136","-629542018","11.701",
"1082562809","39921.76","134.20000000000005","132","7","1","31.57","566569410","-629541882","11.869",
"1082562810","39933.72","133.79999999999995","132","7","1","31.57","566570697","-629541772","12.055",
"1082562811","39945.97","133.39999999999998","132","7","1","31.57","566572012","-629541673","12.195",
"1082562812","39958.58","133.20000000000005","132","7","1","31.57","566573357","-629541569","12.391",
"1082562813","39971.06","133.0","132","7","1","31.57","566574701","-629541453","12.568",
"1082562814","39983.96","132.60000000000002","136","7","1","31.25","566576076","-629541358","12.68",
"1082562815","39996.75","132.39999999999998","136","7","1","31.25","566577443","-629541269","12.764",
"1082562816","40009.36","132.0","136","7","1","31.25","566578801","-629541166","12.774",
"1082562817","40022.28","131.60000000000002","136","7","1","31.46","566580177","-629541031","12.774",
"1082562818","40035.02","131.39999999999998","136","7","1","31.46","566581538","-629540922","12.792",
"1082562819","40047.62","130.60000000000002","135","7","1","31.46","566582891","-629540797","12.811",
"1082562820","40060.27","130.20000000000005","135","7","1","31.46","566584253","-629540668","12.783",
"1082562821","40073.02","130.0","135","7","1","31.46","566585623","-629540561","12.727",
"1082562822","40085.81","129.60000000000002","135","7","1","31.46","566586994","-629540446","12.615",
"1082562823","40098.65","129.39999999999998","135","7","1","31.21","566588362","-629540301","12.54",
"1082562824","40111.11","129.0","135","7","1","31.21","566589693","-629540189","12.372",
"1082562825","40123.38","128.79999999999995","135","7","1","31.21","566591003","-629540057","12.242",
"1082562826","40135.49","128.60000000000002","135","7","1","31.21","566592298","-629539973","12.167",
"1082562827","40147.27","128.20000000000005","135","7","1","31.83","566593570","-629539885","12.074",
"1082562828","40159.26","128.0","135","7","1","31.83","566594856","-629539805","11.999",
"1082562829","40171.23","128.0","134","7","1","31.83","566596144","-629539718","11.99",
"1082562830","40183.31","127.79999999999995","134","7","1","31.83","566597428","-629539618","11.869",
"1082562831","40195.04","127.60000000000002","134","7","1","31.83","566598682","-629539520","11.831",
"1082562832","40206.5","127.39999999999998","134","7","1","31.85","566599918","-629539432","11.729",
"1082562833","40218.18","127.39999999999998","133","7","1","31.85","566601171","-629539359","11.682",
"1082562834","40229.67","127.39999999999998","133","7","1","31.85","566602405","-629539247","11.514",
"1082562835","40241.25","127.39999999999998","133","7","1","31.85","566603640","-629539147","11.402",
"1082562836","40252.41","127.20000000000005","133","7","1","31.85","566604845","-629539055","11.29",
"1082562837","40263.87","127.20000000000005","133","7","1","31.47","566606067","-629538933","11.215",
"1082562838","40275.08","127.20000000000005","133","7","1","31.47","566607264","-629538859","11.104",
"1082562839","40286.11","127.20000000000005","133","7","1","31.47","566608441","-629538784","11.038",
"1082562840","40296.79","127.20000000000005","133","7","1","31.47","566609594","-629538706","10.954",
"1082562841","40307.68","127.0","134","7","1","31.47","566610750","-629538594","10.814",
"1082562842","40318.23","127.20000000000005","134","7","1","31.47","566611884","-629538474","10.786",
"1082562843","40328.8","127.20000000000005","135","7","1","32.0","566613017","-629538372","10.674",
"1082562844","40339.3","127.20000000000005","135","7","1","32.0","566614141","-629538287","10.581",
"1082562845","40349.66","127.20000000000005","136","7","1","32.0","566615257","-629538223","10.553",
"1082562846","40360.01","127.20000000000005","136","7","1","32.0","566616373","-629538134","10.488",
"1082562847","40370.57","127.20000000000005","136","7","1","30.39","566617507","-629538027","10.46",
"1082562848","40381.02","127.20000000000005","136","7","1","30.39","566618638","-629537932","10.385",
"1082562849","40391.77","127.39999999999998","136","7","1","30.39","566619772","-629537770","10.133",
"1082562850","40401.89","127.39999999999998","135","7","1","30.39","566620841","-629537577","9.863",
"1082562851","40411.47","127.39999999999998","134","7","1","30.39","566621870","-629537428","9.657",
"1082562852","40421.08","127.39999999999998","134","7","1","30.39","566622897","-629537277","9.461",
"1082562853","40430.5","127.39999999999998","134","7","1","30.39","566623897","-629537176","9.228",
"1082562854","40439.33","127.60000000000002","134","7","1","30.39","566624830","-629536938","8.911",
"1082562855","40448.26","127.60000000000002","134","7","1","30.39","566625795","-629536802","9.032",
"1082562856","40457.38","127.60000000000002","134","7","1","30.39","566626772","-629536877","8.976",
"1082562857","40466.7","127.60000000000002","134","7","1","30.39","566627773","-629537031","9.312",
"1082562858","40476.28","127.39999999999998","134","7","1","30.39","566628795","-629536809","9.685",
"1082562859","40486.14","127.20000000000005","134","7","1","30.39","566629817","-629536415","9.919",
"1082562860","40496.11","127.20000000000005","134","7","1","30.39","566630837","-629535943","10.068",
"1082562861","40506.18","127.0","134","7","1","30.39","566631846","-629535381","10.124",
"1082562862","40516.15","127.0","134","7","1","30.39","566632837","-629534764","10.012",
"1082562863","40526.22","127.0","134","7","1","30.39","566633889","-629534331","9.9",
"1082562864","40536.22","126.79999999999995","134","7","1","30.39","566634976","-629534350","9.769",
"1082562865","40546.22","126.79999999999995","134","7","1","30.39","566636014","-629534781","9.844",
"1082562866","40556.08","126.60000000000002","134","7","1","30.39","566636908","-629535603","9.863",
"1082562867","40565.83","126.60000000000002","134","7","1","30.39","566637748","-629536526","9.881",
"1082562868","40575.72","126.20000000000005","134","7","1","30.39","566638667","-629537338","9.993",
"1082562869","40585.91","125.79999999999995","134","7","1","30.39","566639686","-629537923","10.114",
"1082562870","40595.89","125.60000000000002","134","7","1","30.39","566640733","-629538285","10.105",
"1082562871","40605.81","125.60000000000002","134","7","1","30.39","566641795","-629538486","10.021",
"1082562872","40615.79","125.60000000000002","134","7","1","30.39","566642868","-629538621","9.928",
"1082562873","40625.98","125.60000000000002","134","7","1","30.39","566643943","-629538721","9.788",
"1082562874","40635.53","125.60000000000002","134","7","1","30.39","566644961","-629538854","9.639",
"1082562875","40644.71","125.60000000000002","129","7","1","28.07","566645947","-629538903","9.359",
"1082562876","40653.7","125.60000000000002","129","7","1","28.07","566646911","-629538829","9.125",
"1082562877","40662.62","125.79999999999995","129","7","1","28.07","566647877","-629538720","9.135",
"1082562878","40671.99","125.79999999999995","129","7","1","28.07","566648876","-629538607","9.191",
"1082562879","40681.29","126.20000000000005","128","7","1","28.07","566649876","-629538500","9.34",
"1082562880","40690.74","126.39999999999998","128","7","1","26.98","566650886","-629538340","9.405",
"1082562881","40700.44","126.60000000000002","128","7","1","26.98","566651910","-629538146","9.452",
"1082562882","40709.79","126.79999999999995","128","7","1","26.98","566652910","-629537940","9.489",
"1082562883","40719.43","126.79999999999995","128","7","1","26.98","566653931","-629537747","9.517",
"1082562884","40728.95","127.0","129","7","1","27.43","566654939","-629537591","9.499",
"1082562885","40738.16","127.0","129","7","1","27.43","566655925","-629537389","9.461",
"1082562886","40747.63","127.20000000000005","130","7","1","27.43","566656930","-629537186","9.461",
"1082562887","40757.15","127.39999999999998","131","7","1","27.43","566657943","-629537022","9.545",
"1082562888","40766.52","127.39999999999998","133","7","1","27.43","566658945","-629536813","9.592",
"1082562889","40776.15","127.60000000000002","134","7","1","27.43","566659966","-629536575","9.573",
"1082562890","40785.75","127.60000000000002","135","7","1","26.56","566660991","-629536338","9.601",
"1082562891","40795.61","127.60000000000002","137","7","1","26.56","566662040","-629536157","9.611",
"1082562892","40805.42","127.60000000000002","137","7","1","26.56","566663073","-629535953","9.564",
"1082562893","40814.76","127.60000000000002","138","7","1","26.56","566664075","-629535755","9.48",
"1082562894","40824.26","127.60000000000002","138","7","1","26.56","566665083","-629535563","9.377",
"1082562895","40833.6","127.60000000000002","138","7","1","26.36","566666068","-629535377","9.228",
"1082562896","40842.33","127.60000000000002","137","7","1","26.36","566667000","-629535176","8.929",
"1082562897","40851.15","127.60000000000002","137","7","1","26.36","566667924","-629534963","8.687",
"1082562898","40859.35","127.60000000000002","137","7","1","26.36","566668809","-629534802","8.584",
"1082562899","40867.7","127.79999999999995","137","7","1","26.36","566669698","-629534596","8.379",
"1082562900","40876.18","128.20000000000005","136","7","1","27.81","566670592","-629534383","8.314",
"1082562901","40884.47","128.39999999999998","136","7","1","27.81","566671472","-629534202","8.295",
"1082562902","40892.74","128.39999999999998","135","7","1","27.81","566672349","-629534025","8.295",
"1082562903","40900.86","128.79999999999995","135","7","1","27.81","566673213","-629533814","8.276",
"1082562904","40909.12","129.0","134","7","1","27.81","566674091","-629533603","8.295",
"1082562905","40917.54","129.0","134","7","1","27.6","566674990","-629533419","8.379",
"1082562906","40926.07","129.20000000000005","134","7","1","27.6","566675900","-629533252","8.435",
"1082562907","40934.76","129.20000000000005","134","7","1","27.6","566676817","-629533081","8.426",
"1082562908","40943.17","129.39999999999998","134","7","1","27.6","566677715","-629532917","8.444",
"1082562909","40951.66","129.39999999999998","134","7","1","27.6","566678615","-629532775","8.398",
"1082562910","40959.97","129.39999999999998","135","7","1","27.84","566679489","-629532596","8.304",
"1082562911","40967.83","129.60000000000002","134","7","1","27.84","566680330","-629532425","8.192",
"1082562912","40975.41","129.79999999999995","134","7","1","27.84","566681148","-629532285","7.819",
"1082562913","40983.43","129.79999999999995","134","7","1","27.84","566682010","-629532147","7.903",
"1082562914","40991.39","130.0","134","7","1","27.84","566682859","-629531998","7.763",
"1082562915","40999.27","130.20000000000005","134","7","1","27.84","566683692","-629531863","7.539",
"1082562916","41006.78","130.39999999999998","134","7","1","27.84","566684487","-629531740","7.371",
"1082562917","41014.09","130.60000000000002","134","7","1","27.84","566685261","-629531615","7.269",
"1082562918","41021.07","130.79999999999995","134","7","1","27.84","566686004","-629531476","7.147",
"1082562919","41028.0","131.0","134","7","1","27.84","566686750","-629531344","7.157",
"1082562920","41035.25","131.20000000000005","134","7","1","27.84","566687519","-629531195","7.222",
"1082562921","41042.52","131.39999999999998","134","7","1","27.84","566688303","-629531057","7.399",
"1082562922","41050.25","131.79999999999995","134","7","1","27.84","566689125","-629530943","7.605",
"1082562923","41057.89","132.20000000000005","134","7","1","27.84","566689944","-629530805","7.726",
"1082562924","41065.92","132.60000000000002","134","7","1","27.84","566690807","-629530682","7.978",
"1082562925","41074.42","132.60000000000002","134","7","1","27.84","566691705","-629530563","8.174",
"1082562926","41082.81","132.79999999999995","134","7","1","27.84","566692604","-629530427","8.426",
"1082562927","41091.26","132.79999999999995","134","7","1","27.84","566693514","-629530355","8.51",
"1082562928","41100.27","132.79999999999995","134","7","1","27.84","566694480","-629530229","8.855",
"1082562929","41109.32","132.60000000000002","134","7","1","27.84","566695432","-629530114","8.734",
"1082562930","41118.48","131.79999999999995","134","7","1","27.84","566696417","-629530066","9.247",
"1082562931","41128.09","131.79999999999995","134","7","1","27.84","566697445","-629529953","9.797",
"1082562932","41138.0","131.60000000000002","134","7","1","27.84","566698516","-629529788","10.264",
"1082562933","41148.8","131.39999999999998","134","7","1","27.84","566699659","-629529653","10.581",
"1082562934","41159.15","131.20000000000005","134","7","1","27.84","566700762","-629529495","10.525",
"1082562935","41169.85","130.79999999999995","134","7","1","27.84","566701913","-629529329","10.917",
"1082562936","41181.02","130.20000000000005","139","7","1","29.02","566703105","-629529180","11.132",
"1082562937","41192.26","128.20000000000005","138","7","1","29.02","566704300","-629529026","11.206",
"1082562938","41202.95","126.39999999999998","138","7","1","29.02","566705456","-629528873","10.964",
"1082562939","41214.02","125.0","137","7","1","29.02","566706634","-629528733","10.777",
"1082562940","41224.63","124.60000000000002","136","7","1","30.76","566707763","-629528630","10.394",
"1082562941","41235.16","124.0","136","7","1","30.76","566708893","-629528571","10.497",
"1082562942","41245.48","123.79999999999995","135","7","1","30.76","566709988","-629528473","10.301",
"1082562943","41255.91","123.60000000000002","134","7","1","30.76","566711114","-629528375","10.712",
"1082562944","41266.72","123.60000000000002","134","7","1","30.76","566712283","-629528264","11.076",
"1082562945","41278.41","123.60000000000002","134","7","1","30.76","566713532","-629528140","11.589",
"1082562946","41290.31","123.39999999999998","134","7","1","31.53","566714809","-629528033","11.953",
"1082562947","41302.52","123.39999999999998","134","7","1","31.53","566716119","-629527934","12.205",
"1082562948","41314.99","122.79999999999995","133","7","1","31.53","566717459","-629527815","12.494",
"1082562949","41327.74","122.0","133","7","1","31.53","566718825","-629527689","12.624",
"1082562950","41340.74","121.60000000000002","133","7","1","31.53","566720204","-629527533","12.68",
"1082562951","41353.35","121.0","132","7","1","31.65","566721560","-629527416","12.671",
"1082562952","41365.94","120.20000000000005","131","7","1","31.65","566722902","-629527224","12.475",
"1082562953","41378.47","119.39999999999998","130","7","1","31.65","566724241","-629527146","12.382",
"1082562954","41390.69","119.20000000000005","129","7","1","31.65","566725549","-629526962","12.27",
"1082562955","41402.87","118.60000000000002","129","7","1","31.65","566726855","-629526835","12.121",
"1082562956","41415.05","118.20000000000005","126","7","1","31.65","566728160","-629526694","12.093",
"1082562957","41426.56","117.79999999999995","124","7","1","32.12","566729391","-629526495","11.402",
"1082562958","41436.97","117.20000000000005","122","7","1","32.12","566730510","-629526509","10.04",
"1082562959","41446.63","116.39999999999998","121","7","1","32.12","566731522","-629526921","9.275",
"1082562960","41455.94","116.20000000000005","120","7","1","32.12","566732356","-629527764","9.2",
"1082562961","41465.05","115.60000000000002","119","7","1","29.29","566732943","-629528935","9.312",
"1082562962","41474.45","115.20000000000005","118","7","1","29.29","566733321","-629530320","9.545",
"1082562963","41484.09","114.39999999999998","118","7","1","29.29","566733561","-629531817","9.825",
"1082562964","41494.48","114.20000000000005","117","7","1","29.29","566733819","-629533403","10.124",
"1082562965","41504.74","113.60000000000002","117","7","1","29.29","566734060","-629534982","10.366",
"1082562966","41515.03","113.39999999999998","116","7","1","29.29","566734305","-629536587","10.637",
"1082562967","41526.11","113.20000000000005","116","7","1","28.97","566734571","-629538290","10.926",
"1082562968","41537.23","113.0","115","7","1","28.97","566734864","-629540012","11.243",
"1082562969","41549.03","112.60000000000002","115","7","1","28.97","566735214","-629541800","11.505",
"1082562970","41560.77","112.20000000000005","115","7","1","27.19","566735560","-629543570","11.617",
"1082562971","41572.18","111.79999999999995","115","7","1","27.19","566735889","-629545315","11.673",
"1082562972","41583.65","111.39999999999998","115","7","1","27.19","566736230","-629547066","11.607",
"1082562973","41595.14","111.0","114","7","1","27.19","566736606","-629548796","11.439",
"1082562974","41606.41","110.60000000000002","114","7","1","27.19","566736974","-629550492","11.262",
"1082562975","41617.45","110.60000000000002","114","7","1","27.19","566737346","-629552153","11.122",
"1082562976","41628.36","110.60000000000002","114","7","1","27.19","566737721","-629553788","10.982",
"1082562977","41639.07","110.39999999999998","114","7","1","27.19","566738103","-629555391","10.842",
"1082562978","41649.67","110.39999999999998","114","7","1","27.19","566738480","-629556972","10.656",
"1082562979","41660.08","110.39999999999998","114","7","1","27.19","566738838","-629558540","10.488",
"1082562980","41670.37","110.39999999999998","114","7","1","27.19","566739189","-629560090","10.292",
"1082562981","41680.79","110.39999999999998","114","7","1","27.19","566739540","-629561659","10.245",
"1082562982","41691.18","110.39999999999998","114","7","1","27.19","566739905","-629563208","10.226",
"1082562983","41701.46","110.39999999999998","114","7","1","27.19","566740277","-629564742","10.31",
"1082562984","41711.81","110.39999999999998","114","7","1","27.19","566740624","-629566305","10.478",
"1082562985","41722.58","110.39999999999998","114","7","1","27.19","566740984","-629567927","10.712",
"1082562986","41733.56","110.20000000000005","114","7","1","27.19","566741347","-629569585","10.945",
"1082562987","41744.79","110.20000000000005","114","7","1","27.19","566741702","-629571284","11.178",
"1082562988","41756.36","110.0","114","7","1","27.19","566742068","-629573028","11.43",
"1082562989","41767.99","109.79999999999995","114","7","1","27.19","566742415","-629574794","11.645",
"1082562990","41780.02","109.20000000000005","114","7","1","27.19","566742765","-629576622","11.971",
"1082562991","41792.19","108.79999999999995","114","7","1","27.19","566743127","-629578469","12.167",
"1082562992","41804.44","108.39999999999998","114","7","1","27.19","566743617","-629580286","12.298",
"1082562993","41816.88","107.79999999999995","114","7","1","27.19","566744377","-629581914","12.363",
"1082562994","41828.77","107.20000000000005","114","7","1","27.19","566745378","-629583129","12.251",
"1082562995","41840.75","106.79999999999995","114","7","1","27.19","566746493","-629584093","11.981",
"1082562996","41852.94","106.0","114","7","1","27.19","566747662","-629584978","12.009",
"1082562997","41865.28","105.60000000000002","115","7","1","25.43","566748843","-629585844","11.999",
"1082562998","41877.44","105.20000000000005","115","7","1","25.43","566750018","-629586677","12.018",
"1082562999","41889.6","104.79999999999995","115","7","1","25.43","566751202","-629587471","12.074",
"1082563000","41901.64","104.60000000000002","114","7","1","25.72","566752366","-629588306","12.102",
"1082563001","41913.75","104.39999999999998","114","7","1","25.72","566753551","-629589111","12.158",
"1082563002","41926.13","104.20000000000005","114","7","1","25.72","566754733","-629589993","12.233",
"1082563003","41938.4","104.20000000000005","114","7","1","25.81","566755918","-629590820","12.233",
"1082563004","41950.62","103.79999999999995","114","7","1","25.81","566757095","-629591689","12.4",
"1082563005","41963.12","103.20000000000005","114","7","1","25.81","566758288","-629592591","12.559",
"1082563006","41975.72","102.79999999999995","113","7","1","25.81","566759488","-629593510","12.727",
"1082563007","41988.49","102.20000000000005","113","7","1","25.81","566760716","-629594433","12.96",
"1082563008","42001.75","101.79999999999995","113","7","1","25.81","566761947","-629595494","13.287",
"1082563009","42015.41","100.79999999999995","112","7","1","25.08","566763137","-629596802","13.791",
"1082563010","42029.72","100.0","111","7","1","25.08","566764242","-629598377","14.201",
"1082563011","42044.1","99.20000000000005","111","7","1","25.08","566765208","-629600139","14.183",
"1082563012","42058.41","98.0","110","7","1","25.08","566766074","-629601992","14.117",
"1082563013","42072.22","96.79999999999995","109","7","1","24.59","566766864","-629603837","13.884",
"1082563014","42085.72","95.60000000000002","108","7","1","24.59","566767622","-629605661","13.595",
"1082563015","42099.03","94.79999999999995","108","7","1","24.59","566768356","-629607463","13.25",
"1082563016","42111.85","94.0","108","7","1","24.59","566769057","-629609216","12.942",
"1082563017","42124.64","93.79999999999995","107","7","1","24.59","566769745","-629610963","12.718",
"1082563018","42137.02","93.79999999999995","107","7","1","23.48","566770466","-629612625","12.494",
"1082563019","42149.74","93.79999999999995","107","7","1","23.48","566771296","-629614194","12.279",
"1082563020","42161.63","93.79999999999995","107","7","1","23.48","566772100","-629615651","12.223",
"1082563021","42172.88","93.79999999999995","107","7","1","23.48","566772948","-629616951","11.598",
"1082563022","42183.99","93.79999999999995","107","7","1","23.48","566773861","-629618141","11.533",
"1082563023","42195.41","94.20000000000005","108","7","1","23.48","566774776","-629619347","11.038",
"1082563024","42206.66","94.60000000000002","108","7","1","22.35","566775730","-629620401","10.6",
"1082563025","42217.21","94.79999999999995","108","7","1","22.35","566776673","-629621341","10.413",
"1082563026","42227.35","95.0","109","7","1","22.35","566777569","-629622250","9.984",
"1082563027","42237.19","95.0","109","7","1","22.35","566778456","-629623091","9.648",
"1082563028","42246.56","95.39999999999998","109","7","1","22.35","566779291","-629623909","9.191",
"1082563029","42255.48","95.60000000000002","109","7","1","21.98","566780095","-629624681","8.818",
"1082563030","42263.92","95.60000000000002","109","7","1","21.98","566780855","-629625388","8.258",
"1082563031","42271.73","95.79999999999995","110","7","1","21.98","566781570","-629626038","7.819",
"1082563032","42279.03","96.39999999999998","110","7","1","21.98","566782244","-629626615","7.269",
"1082563033","42285.66","96.79999999999995","111","7","1","21.74","566782856","-629627147","6.681",
"1082563034","42292.19","97.39999999999998","111","7","1","21.74","566783476","-629627669","6.69",
"1082563035","42299.05","98.0","112","7","1","21.74","566784088","-629628243","6.569",
"1082563036","42305.33","98.60000000000002","112","7","1","21.74","566784651","-629628790","6.345",
"1082563037","42311.38","99.39999999999998","112","7","1","21.74","566785214","-629629283","6.177",
"1082563038","42317.53","99.79999999999995","112","7","1","21.74","566785787","-629629759","6.149",
"1082563039","42323.48","100.20000000000005","112","7","1","21.74","566786346","-629630228","6.112",
"1082563040","42329.46","100.79999999999995","112","7","1","21.74","566786911","-629630678","6.037",
"1082563041","42335.44","101.0","112","7","1","21.74","566787466","-629631152","6.018",
"1082563042","42341.54","101.60000000000002","112","7","1","21.74","566788046","-629631589","6.084",
"1082563043","42347.52","102.0","112","7","1","21.74","566788604","-629632067","6.084",
"1082563044","42353.57","102.39999999999998","112","7","1","21.74","566789183","-629632496","6.056",
"1082563045","42359.66","102.60000000000002","112","7","1","21.74","566789766","-629632930","6.14",
"1082563046","42365.78","103.20000000000005","112","7","1","21.74","566790349","-629633387","6.205",
"1082563047","42372.18","103.39999999999998","112","7","1","21.74","566790940","-629633883","6.298",
"1082563048","42378.56","103.79999999999995","112","7","1","21.74","566791539","-629634384","6.559",
"1082563049","42385.15","104.0","112","7","1","21.74","566792167","-629634885","6.765",
"1082563050","42392.22","104.39999999999998","112","7","1","21.74","566792817","-629635442","6.905",
"1082563051","42399.1","104.39999999999998","112","7","1","21.74","566793459","-629635986","6.989",
"1082563052","42406.15","104.79999999999995","112","7","1","21.74","566794118","-629636518","7.017",
"1082563053","42412.85","105.0","112","7","1","21.74","566794755","-629637051","6.989",
"1082563054","42419.96","105.20000000000005","112","7","1","21.74","566795435","-629637579","7.007",
"1082563055","42427.07","105.39999999999998","112","7","1","21.74","566796119","-629638060","6.811",
"1082563056","42433.85","105.60000000000002","112","7","1","21.74","566796786","-629638504","6.653",
"1082563057","42440.66","105.79999999999995","112","7","1","21.74","566797436","-629638990","6.476",
"1082563058","42447.28","106.0","112","7","1","21.74","566798060","-629639436","6.186",
"1082563059","42453.24","106.60000000000002","133","7","1","21.76","566798637","-629639833","6.009",
"1082563060","42458.78","106.79999999999995","134","7","1","21.76","566799179","-629640201","5.804",
"1082563061","42464.33","107.20000000000005","134","7","1","21.59","566799725","-629640557","5.738",
"1082563062","42469.82","107.60000000000002","135","7","1","21.59","566800260","-629640929","5.692",
"1082563063","42475.53","108.0","137","7","1","21.59","566800800","-629641351","5.822",
"1082563064","42481.37","108.39999999999998","137","7","1","21.59","566801359","-629641779","6.018",
"1082563065","42487.61","108.79999999999995","137","7","1","21.59","566801966","-629642150","6.252",
"1082563066","42493.76","109.20000000000005","138","7","1","22.27","566802560","-629642587","6.559",
"1082563067","42500.45","109.20000000000005","138","7","1","22.27","566803209","-629643056","7.063",
"1082563068","42507.27","109.60000000000002","139","7","1","22.27","566803879","-629643541","7.259",
"1082563069","42515.1","109.60000000000002","140","7","1","22.27","566804634","-629644104","7.819",
"1082563070","42523.31","109.60000000000002","140","7","1","22.27","566805392","-629644790","8.164",
"1082563071","42532.04","109.60000000000002","141","7","1","22.33","566806215","-629645456","8.51",
"1082563072","42541.18","109.60000000000002","141","7","1","22.33","566807077","-629646136","8.79",
"1082563073","42550.36","109.20000000000005","141","7","1","22.33","566807938","-629646838","8.92",
"1082563074","42559.76","109.0","142","7","1","22.33","566808817","-629647547","9.041",
"1082563075","42568.98","109.0","142","7","1","22.33","566809680","-629648246","9.041",
"1082563076","42578.12","108.60000000000002","142","8","1","23.15","566810524","-629648983","9.041",
"1082563077","42587.15","108.60000000000002","142","8","1","23.15","566811381","-629649664","9.004",
