Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,2,record,timestamp,"1085852416",s,position_lat,"566851566",semicircles,position_long,"-628854172",semicircles,distance,"10082.41",m,enhanced_speed,"12.363",m/s,enhanced_altitude,"144.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852417",s,position_lat,"566850203",semicircles,position_long,"-628854201",semicircles,distance,"10095.09",m,enhanced_speed,"12.624",m/s,enhanced_altitude,"144.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852418",s,position_lat,"566848814",semicircles,position_long,"-628854223",semicircles,distance,"10107.99",m,enhanced_speed,"12.867",m/s,enhanced_altitude,"143.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852419",s,position_lat,"566847402",semicircles,position_long,"-628854272",semicircles,distance,"10121.25",m,enhanced_speed,"13.026",m/s,enhanced_altitude,"143.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852420",s,position_lat,"566845983",semicircles,position_long,"-628854289",semicircles,distance,"10134.45",m,enhanced_speed,"13.268",m/s,enhanced_altitude,"142.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852421",s,position_lat,"566844541",semicircles,position_long,"-628854285",semicircles,distance,"10147.89",m,enhanced_speed,"13.483",m/s,enhanced_altitude,"141.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852422",s,position_lat,"566843089",semicircles,position_long,"-628854222",semicircles,distance,"10161.43",m,enhanced_speed,"13.595",m/s,enhanced_altitude,"140.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852423",s,position_lat,"566841625",semicircles,position_long,"-628854143",semicircles,distance,"10175.02",m,enhanced_speed,"13.688",m/s,enhanced_altitude,"139.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852424",s,position_lat,"566840131",semicircles,position_long,"-628854063",semicircles,distance,"10189.06",m,enhanced_speed,"13.837",m/s,enhanced_altitude,"138.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852425",s,position_lat,"566838649",semicircles,position_long,"-628853955",semicircles,distance,"10202.89",m,enhanced_speed,"14.005",m/s,enhanced_altitude,"138.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852426",s,position_lat,"566837154",semicircles,position_long,"-628853790",semicircles,distance,"10216.89",m,enhanced_speed,"14.164",m/s,enhanced_altitude,"137.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852427",s,position_lat,"566835656",semicircles,position_long,"-628853531",semicircles,distance,"10230.92",m,enhanced_speed,"14.285",m/s,enhanced_altitude,"136.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852428",s,position_lat,"566834152",semicircles,position_long,"-628853147",semicircles,distance,"10245.09",m,enhanced_speed,"14.397",m/s,enhanced_altitude,"135.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852429",s,position_lat,"566832630",semicircles,position_long,"-628852705",semicircles,distance,"10259.52",m,enhanced_speed,"14.491",m/s,enhanced_altitude,"134.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852430",s,position_lat,"566831109",semicircles,position_long,"-628852233",semicircles,distance,"10274.01",m,enhanced_speed,"14.481",m/s,enhanced_altitude,"133.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852431",s,position_lat,"566829615",semicircles,position_long,"-628851659",semicircles,distance,"10288.34",m,enhanced_speed,"14.425",m/s,enhanced_altitude,"133.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852432",s,position_lat,"566828140",semicircles,position_long,"-628850914",semicircles,distance,"10302.87",m,enhanced_speed,"14.444",m/s,enhanced_altitude,"131.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852433",s,position_lat,"566826668",semicircles,position_long,"-628850126",semicircles,distance,"10317.48",m,enhanced_speed,"14.453",m/s,enhanced_altitude,"130.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852434",s,position_lat,"566825218",semicircles,position_long,"-628849284",semicircles,distance,"10331.94",m,enhanced_speed,"14.5",m/s,enhanced_altitude,"129.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852435",s,position_lat,"566823796",semicircles,position_long,"-628848323",semicircles,distance,"10346.64",m,enhanced_speed,"14.491",m/s,enhanced_altitude,"127.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852436",s,position_lat,"566822420",semicircles,position_long,"-628847299",semicircles,distance,"10361.0",m,enhanced_speed,"14.491",m/s,enhanced_altitude,"126.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852437",s,position_lat,"566821036",semicircles,position_long,"-628846248",semicircles,distance,"10375.43",m,enhanced_speed,"14.659",m/s,enhanced_altitude,"125.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852438",s,position_lat,"566819654",semicircles,position_long,"-628845108",semicircles,distance,"10390.17",m,enhanced_speed,"14.808",m/s,enhanced_altitude,"124.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852439",s,position_lat,"566818279",semicircles,position_long,"-628843871",semicircles,distance,"10405.14",m,enhanced_speed,"15.013",m/s,enhanced_altitude,"123.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852440",s,position_lat,"566816931",semicircles,position_long,"-628842512",semicircles,distance,"10420.33",m,enhanced_speed,"15.209",m/s,enhanced_altitude,"121.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852441",s,position_lat,"566815622",semicircles,position_long,"-628841013",semicircles,distance,"10435.74",m,enhanced_speed,"15.452",m/s,enhanced_altitude,"120.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852442",s,position_lat,"566814326",semicircles,position_long,"-628839399",semicircles,distance,"10451.46",m,enhanced_speed,"15.76",m/s,enhanced_altitude,"119.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852443",s,position_lat,"566813039",semicircles,position_long,"-628837704",semicircles,distance,"10467.48",m,enhanced_speed,"15.927",m/s,enhanced_altitude,"118.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852444",s,position_lat,"566811793",semicircles,position_long,"-628835879",semicircles,distance,"10483.97",m,enhanced_speed,"16.002",m/s,enhanced_altitude,"117.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852445",s,position_lat,"566810614",semicircles,position_long,"-628834006",semicircles,distance,"10500.11",m,enhanced_speed,"16.226",m/s,enhanced_altitude,"116.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852446",s,position_lat,"566809461",semicircles,position_long,"-628832039",semicircles,distance,"10516.43",m,enhanced_speed,"16.478",m/s,enhanced_altitude,"115.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852447",s,position_lat,"566808324",semicircles,position_long,"-628829976",semicircles,distance,"10533.29",m,enhanced_speed,"16.627",m/s,enhanced_altitude,"114.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852448",s,position_lat,"566807275",semicircles,position_long,"-628827811",semicircles,distance,"10550.09",m,enhanced_speed,"16.833",m/s,enhanced_altitude,"113.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852449",s,position_lat,"566806305",semicircles,position_long,"-628825545",semicircles,distance,"10567.05",m,enhanced_speed,"16.954",m/s,enhanced_altitude,"111.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852450",s,position_lat,"566805407",semicircles,position_long,"-628823211",semicircles,distance,"10583.99",m,enhanced_speed,"17.019",m/s,enhanced_altitude,"110.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852451",s,position_lat,"566804556",semicircles,position_long,"-628820814",semicircles,distance,"10601.04",m,enhanced_speed,"17.178",m/s,enhanced_altitude,"109.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852452",s,position_lat,"566803728",semicircles,position_long,"-628818342",semicircles,distance,"10618.44",m,enhanced_speed,"17.346",m/s,enhanced_altitude,"107.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852453",s,position_lat,"566802991",semicircles,position_long,"-628815816",semicircles,distance,"10635.81",m,enhanced_speed,"17.392",m/s,enhanced_altitude,"106.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852454",s,position_lat,"566802327",semicircles,position_long,"-628813236",semicircles,distance,"10653.28",m,enhanced_speed,"17.448",m/s,enhanced_altitude,"105.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852455",s,position_lat,"566801763",semicircles,position_long,"-628810604",semicircles,distance,"10670.7",m,enhanced_speed,"17.56",m/s,enhanced_altitude,"103.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852456",s,position_lat,"566801296",semicircles,position_long,"-628807922",semicircles,distance,"10688.15",m,enhanced_speed,"17.644",m/s,enhanced_altitude,"102.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852457",s,position_lat,"566800860",semicircles,position_long,"-628805179",semicircles,distance,"10705.9",m,enhanced_speed,"17.831",m/s,enhanced_altitude,"101.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852458",s,position_lat,"566800535",semicircles,position_long,"-628802349",semicircles,distance,"10724.01",m,enhanced_speed,"18.018",m/s,enhanced_altitude,"99.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852459",s,position_lat,"566800297",semicircles,position_long,"-628799485",semicircles,distance,"10742.21",m,enhanced_speed,"18.111",m/s,enhanced_altitude,"98.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852460",s,position_lat,"566800104",semicircles,position_long,"-628796602",semicircles,distance,"10760.56",m,enhanced_speed,"18.167",m/s,enhanced_altitude,"97.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852461",s,position_lat,"566799925",semicircles,position_long,"-628793728",semicircles,distance,"10778.77",m,enhanced_speed,"18.316",m/s,enhanced_altitude,"95.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852462",s,position_lat,"566799726",semicircles,position_long,"-628790828",semicircles,distance,"10797.19",m,enhanced_speed,"18.409",m/s,enhanced_altitude,"93.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852463",s,position_lat,"566799553",semicircles,position_long,"-628787933",semicircles,distance,"10815.53",m,enhanced_speed,"18.409",m/s,enhanced_altitude,"92.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852464",s,position_lat,"566799367",semicircles,position_long,"-628785018",semicircles,distance,"10834.03",m,enhanced_speed,"18.493",m/s,enhanced_altitude,"90.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852465",s,position_lat,"566799180",semicircles,position_long,"-628782091",semicircles,distance,"10852.61",m,enhanced_speed,"18.559",m/s,enhanced_altitude,"88.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852466",s,position_lat,"566799005",semicircles,position_long,"-628779150",semicircles,distance,"10871.26",m,enhanced_speed,"18.615",m/s,enhanced_altitude,"87.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852467",s,position_lat,"566798856",semicircles,position_long,"-628776222",semicircles,distance,"10889.8",m,enhanced_speed,"18.633",m/s,enhanced_altitude,"85.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852468",s,position_lat,"566798722",semicircles,position_long,"-628773283",semicircles,distance,"10908.39",m,enhanced_speed,"18.633",m/s,enhanced_altitude,"84.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852469",s,position_lat,"566798662",semicircles,position_long,"-628770356",semicircles,distance,"10926.95",m,enhanced_speed,"18.531",m/s,enhanced_altitude,"82.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852470",s,position_lat,"566798657",semicircles,position_long,"-628767477",semicircles,distance,"10945.0",m,enhanced_speed,"18.475",m/s,enhanced_altitude,"81.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852471",s,position_lat,"566798682",semicircles,position_long,"-628764551",semicircles,distance,"10963.49",m,enhanced_speed,"18.428",m/s,enhanced_altitude,"80.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852472",s,position_lat,"566798752",semicircles,position_long,"-628761644",semicircles,distance,"10981.84",m,enhanced_speed,"18.372",m/s,enhanced_altitude,"79.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852473",s,position_lat,"566798909",semicircles,position_long,"-628758752",semicircles,distance,"11000.12",m,enhanced_speed,"18.307",m/s,enhanced_altitude,"77.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852474",s,position_lat,"566799129",semicircles,position_long,"-628755872",semicircles,distance,"11018.42",m,enhanced_speed,"18.176",m/s,enhanced_altitude,"75.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852475",s,position_lat,"566799413",semicircles,position_long,"-628753018",semicircles,distance,"11036.66",m,enhanced_speed,"18.055",m/s,enhanced_altitude,"74.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852476",s,position_lat,"566799759",semicircles,position_long,"-628750212",semicircles,distance,"11054.63",m,enhanced_speed,"17.952",m/s,enhanced_altitude,"72.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852477",s,position_lat,"566800172",semicircles,position_long,"-628747467",semicircles,distance,"11072.4",m,enhanced_speed,"17.616",m/s,enhanced_altitude,"71.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852478",s,position_lat,"566800634",semicircles,position_long,"-628744784",semicircles,distance,"11089.89",m,enhanced_speed,"17.364",m/s,enhanced_altitude,"69.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852479",s,position_lat,"566801113",semicircles,position_long,"-628742164",semicircles,distance,"11107.01",m,enhanced_speed,"16.973",m/s,enhanced_altitude,"68.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852480",s,position_lat,"566801633",semicircles,position_long,"-628739629",semicircles,distance,"11123.78",m,enhanced_speed,"16.534",m/s,enhanced_altitude,"67.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852481",s,position_lat,"566802171",semicircles,position_long,"-628737161",semicircles,distance,"11140.28",m,enhanced_speed,"16.235",m/s,enhanced_altitude,"67.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852482",s,position_lat,"566802739",semicircles,position_long,"-628734839",semicircles,distance,"11155.83",m,enhanced_speed,"15.816",m/s,enhanced_altitude,"66.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852483",s,position_lat,"566803328",semicircles,position_long,"-628732596",semicircles,distance,"11170.99",m,enhanced_speed,"15.34",m/s,enhanced_altitude,"65.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852484",s,position_lat,"566803929",semicircles,position_long,"-628730415",semicircles,distance,"11185.88",m,enhanced_speed,"14.91",m/s,enhanced_altitude,"65.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852485",s,position_lat,"566804574",semicircles,position_long,"-628728349",semicircles,distance,"11200.23",m,enhanced_speed,"14.453",m/s,enhanced_altitude,"64.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852486",s,position_lat,"566805242",semicircles,position_long,"-628726352",semicircles,distance,"11214.24",m,enhanced_speed,"14.127",m/s,enhanced_altitude,"64.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852487",s,position_lat,"566805940",semicircles,position_long,"-628724421",semicircles,distance,"11228.03",m,enhanced_speed,"13.828",m/s,enhanced_altitude,"64.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852488",s,position_lat,"566806642",semicircles,position_long,"-628722541",semicircles,distance,"11241.58",m,enhanced_speed,"13.502",m/s,enhanced_altitude,"64.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852489",s,position_lat,"566807362",semicircles,position_long,"-628720746",semicircles,distance,"11254.73",m,enhanced_speed,"13.1",m/s,enhanced_altitude,"64.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852490",s,position_lat,"566808095",semicircles,position_long,"-628719023",semicircles,distance,"11267.54",m,enhanced_speed,"12.736",m/s,enhanced_altitude,"64.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852491",s,position_lat,"566808838",semicircles,position_long,"-628717350",semicircles,distance,"11280.25",m,enhanced_speed,"12.438",m/s,enhanced_altitude,"64.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852492",s,position_lat,"566809563",semicircles,position_long,"-628715756",semicircles,distance,"11292.34",m,enhanced_speed,"12.13",m/s,enhanced_altitude,"65.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852493",s,position_lat,"566810292",semicircles,position_long,"-628714232",semicircles,distance,"11304.16",m,enhanced_speed,"11.757",m/s,enhanced_altitude,"65.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852494",s,position_lat,"566810989",semicircles,position_long,"-628712737",semicircles,distance,"11315.68",m,enhanced_speed,"11.486",m/s,enhanced_altitude,"65.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852495",s,position_lat,"566811660",semicircles,position_long,"-628711305",semicircles,distance,"11326.63",m,enhanced_speed,"11.169",m/s,enhanced_altitude,"65.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852496",s,position_lat,"566812358",semicircles,position_long,"-628709936",semicircles,distance,"11337.46",m,enhanced_speed,"10.936",m/s,enhanced_altitude,"65.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852497",s,position_lat,"566813063",semicircles,position_long,"-628708628",semicircles,distance,"11348.02",m,enhanced_speed,"10.702",m/s,enhanced_altitude,"66.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852498",s,position_lat,"566813763",semicircles,position_long,"-628707364",semicircles,distance,"11358.21",m,enhanced_speed,"10.422",m/s,enhanced_altitude,"66.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852499",s,position_lat,"566814500",semicircles,position_long,"-628706156",semicircles,distance,"11368.5",m,enhanced_speed,"10.133",m/s,enhanced_altitude,"66.39999999999998",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852500",s,position_lat,"566815222",semicircles,position_long,"-628705009",semicircles,distance,"11378.34",m,enhanced_speed,"9.825",m/s,enhanced_altitude,"67.0",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852501",s,position_lat,"566815941",semicircles,position_long,"-628703903",semicircles,distance,"11388.08",m,enhanced_speed,"9.545",m/s,enhanced_altitude,"67.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852502",s,position_lat,"566816621",semicircles,position_long,"-628702842",semicircles,distance,"11397.25",m,enhanced_speed,"9.191",m/s,enhanced_altitude,"67.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852503",s,position_lat,"566817352",semicircles,position_long,"-628701818",semicircles,distance,"11406.72",m,enhanced_speed,"9.181",m/s,enhanced_altitude,"68.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852504",s,position_lat,"566818036",semicircles,position_long,"-628700790",semicircles,distance,"11415.72",m,enhanced_speed,"9.088",m/s,enhanced_altitude,"68.60000000000002",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852505",s,position_lat,"566818741",semicircles,position_long,"-628699789",semicircles,distance,"11424.87",m,enhanced_speed,"8.995",m/s,enhanced_altitude,"69.20000000000005",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852506",s,position_lat,"566819442",semicircles,position_long,"-628698819",semicircles,distance,"11433.98",m,enhanced_speed,"8.818",m/s,enhanced_altitude,"69.79999999999995",m,temperature,"16",C,unknown,"1",,
Data,2,record,timestamp,"1085852507",s,position_lat,"566820107",semicircles,position_long,"-628697891",semicircles,distance,"11442.41",m,enhanced_speed,"8.724",m/s,enhanced_altitude,"70.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852508",s,position_lat,"566820768",semicircles,position_long,"-628696964",semicircles,distance,"11450.85",m,enhanced_speed,"8.519",m/s,enhanced_altitude,"70.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852509",s,position_lat,"566821463",semicircles,position_long,"-628696044",semicircles,distance,"11459.61",m,enhanced_speed,"8.575",m/s,enhanced_altitude,"71.0",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852510",s,position_lat,"566822094",semicircles,position_long,"-628695145",semicircles,distance,"11467.81",m,enhanced_speed,"8.164",m/s,enhanced_altitude,"71.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852511",s,position_lat,"566822716",semicircles,position_long,"-628694255",semicircles,distance,"11475.95",m,enhanced_speed,"8.006",m/s,enhanced_altitude,"71.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852512",s,position_lat,"566823302",semicircles,position_long,"-628693403",semicircles,distance,"11483.58",m,enhanced_speed,"7.772",m/s,enhanced_altitude,"72.20000000000005",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852513",s,position_lat,"566823868",semicircles,position_long,"-628692580",semicircles,distance,"11490.94",m,enhanced_speed,"7.521",m/s,enhanced_altitude,"72.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852514",s,position_lat,"566824428",semicircles,position_long,"-628691804",semicircles,distance,"11498.08",m,enhanced_speed,"7.203",m/s,enhanced_altitude,"72.60000000000002",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852515",s,position_lat,"566824965",semicircles,position_long,"-628691073",semicircles,distance,"11504.87",m,enhanced_speed,"6.821",m/s,enhanced_altitude,"73.0",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852516",s,position_lat,"566825488",semicircles,position_long,"-628690336",semicircles,distance,"11511.57",m,enhanced_speed,"6.653",m/s,enhanced_altitude,"73.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852517",s,position_lat,"566826003",semicircles,position_long,"-628689632",semicircles,distance,"11518.23",m,enhanced_speed,"6.392",m/s,enhanced_altitude,"73.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852518",s,position_lat,"566826490",semicircles,position_long,"-628688975",semicircles,distance,"11524.32",m,enhanced_speed,"6.27",m/s,enhanced_altitude,"74.20000000000005",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852519",s,position_lat,"566826976",semicircles,position_long,"-628688331",semicircles,distance,"11530.45",m,enhanced_speed,"6.149",m/s,enhanced_altitude,"74.60000000000002",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852520",s,position_lat,"566827449",semicircles,position_long,"-628687707",semicircles,distance,"11536.27",m,enhanced_speed,"6.046",m/s,enhanced_altitude,"75.20000000000005",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852521",s,position_lat,"566827918",semicircles,position_long,"-628687056",semicircles,distance,"11542.24",m,enhanced_speed,"5.944",m/s,enhanced_altitude,"75.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852522",s,position_lat,"566828367",semicircles,position_long,"-628686402",semicircles,distance,"11548.2",m,enhanced_speed,"5.748",m/s,enhanced_altitude,"75.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852523",s,position_lat,"566828806",semicircles,position_long,"-628685802",semicircles,distance,"11553.76",m,enhanced_speed,"5.58",m/s,enhanced_altitude,"76.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852524",s,position_lat,"566829232",semicircles,position_long,"-628685248",semicircles,distance,"11559.05",m,enhanced_speed,"5.318",m/s,enhanced_altitude,"76.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852525",s,position_lat,"566829651",semicircles,position_long,"-628684704",semicircles,distance,"11564.24",m,enhanced_speed,"5.197",m/s,enhanced_altitude,"77.20000000000005",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852526",s,position_lat,"566830052",semicircles,position_long,"-628684143",semicircles,distance,"11569.38",m,enhanced_speed,"5.188",m/s,enhanced_altitude,"77.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852527",s,position_lat,"566830438",semicircles,position_long,"-628683566",semicircles,distance,"11574.58",m,enhanced_speed,"5.141",m/s,enhanced_altitude,"78.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852528",s,position_lat,"566830819",semicircles,position_long,"-628683028",semicircles,distance,"11579.41",m,enhanced_speed,"5.067",m/s,enhanced_altitude,"78.79999999999995",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852529",s,position_lat,"566831211",semicircles,position_long,"-628682503",semicircles,distance,"11584.24",m,enhanced_speed,"4.955",m/s,enhanced_altitude,"79.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852530",s,position_lat,"566831611",semicircles,position_long,"-628681939",semicircles,distance,"11589.44",m,enhanced_speed,"4.889",m/s,enhanced_altitude,"79.60000000000002",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852531",s,position_lat,"566831999",semicircles,position_long,"-628681408",semicircles,distance,"11594.46",m,enhanced_speed,"4.815",m/s,enhanced_altitude,"80.20000000000005",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852532",s,position_lat,"566832361",semicircles,position_long,"-628680883",semicircles,distance,"11599.21",m,enhanced_speed,"4.759",m/s,enhanced_altitude,"80.39999999999998",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852533",s,position_lat,"566832712",semicircles,position_long,"-628680382",semicircles,distance,"11603.62",m,enhanced_speed,"4.647",m/s,enhanced_altitude,"80.60000000000002",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852534",s,position_lat,"566833082",semicircles,position_long,"-628679848",semicircles,distance,"11608.42",m,enhanced_speed,"4.619",m/s,enhanced_altitude,"81.0",m,temperature,"15",C,unknown,"1",,
Data,2,record,timestamp,"1085852535",s,position_lat,"566833474",semicircles,position_long,"-628679336",semicircles,distance,"11613.31",m,enhanced_speed,"4.647",m/s,enhanced_altitude,"81.20000000000005",m,temperature,"15",C,unknown,"1",,
