record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1084477727","3310.09","174.39999999999998","122","14","122","567748652","-628549883","4.805","21.15",,
"1084477728","3314.77","174.60000000000002","123","14","123","567749103","-628550267","4.833","21.15",,
"1084477729","3319.83","175.0","123","14","123","567749562","-628550712","4.787","21.15",,
"1084477730","3325.28","175.20000000000005","123","14","123","567750006","-628551271","4.927","21.15",,
"1084477731","3330.61","175.39999999999998","124","14","124","567750465","-628551772","4.908","23.55",,
"1084477732","3335.94","175.60000000000002","124","14","124","567750952","-628552197","4.917","23.55",,
"1084477733","3341.25","175.79999999999995","124","14","124","567751422","-628552661","4.927","23.55",,
"1084477734","3346.59","176.0","125","14","125","567751871","-628553149","4.899","23.55",,
"1084477735","3351.35","176.20000000000005","125","14","125","567752289","-628553572","4.74","23.55",,
"1084477736","3355.85","176.39999999999998","125","14","125","567752676","-628553990","4.572","23.55",,
"1084477737","3360.1","176.60000000000002","126","14","126","567753034","-628554412","4.404","23.57",,
"1084477738","3364.14","177.0","126","14","126","567753392","-628554779","4.133","23.57",,
"1084477739","3368.12","177.20000000000005","126","14","126","567753757","-628555095","4.022","23.57",,
"1084477740","3371.71","177.60000000000002","126","14","126","567754063","-628555440","3.714","23.57",,
"1084477741","3375.24","177.79999999999995","127","14","127","567754375","-628555757","3.639","23.59",,
"1084477742","3378.68","178.20000000000005","127","14","127","567754691","-628555998","3.518","23.59",,
"1084477743","3381.48","178.60000000000002","127","14","127","567754965","-628556221","3.368","23.59",,
"1084477744","3384.71","179.0","127","14","127","567755287","-628556425","3.499","23.59",,
"1084477745","3388.06","179.20000000000005","127","14","127","567755607","-628556642","3.452","23.59",,
"1084477746","3391.2","179.60000000000002","128","14","128","567755898","-628556924","3.406","23.2",,
"1084477747","3394.53","179.79999999999995","128","14","128","567756208","-628557181","3.331","23.2",,
"1084477748","3397.68","180.20000000000005","128","14","128","567756514","-628557421","3.284","23.2",,
"1084477749","3401.0","180.60000000000002","128","14","128","567756834","-628557653","3.294","23.2",,
"1084477750","3404.14","180.79999999999995","128","14","128","567757158","-628557850","3.247","23.2",,
"1084477751","3407.74","181.20000000000005","128","14","128","567757515","-628558063","3.331","23.34",,
"1084477752","3411.32","181.39999999999998","128","14","128","567757864","-628558275","3.322","23.34",,
"1084477753","3414.74","181.79999999999995","129","14","129","567758205","-628558474","3.34","23.34",,
"1084477754","3418.1","182.0","129","14","129","567758545","-628558637","3.266","23.34",,
"1084477755","3421.35","182.39999999999998","129","14","129","567758858","-628558850","3.191","23.34",,
"1084477756","3424.61","182.60000000000002","130","14","130","567759174","-628559013","3.191","23.43",,
"1084477757","3427.29","183.0","130","14","130","567759457","-628559207","3.228","23.43",,
"1084477758","3430.64","183.39999999999998","132","14","132","567759784","-628559430","3.219","23.43",,
"1084477759","3434.18","183.60000000000002","132","14","132","567760123","-628559633","3.247","23.43",,
"1084477760","3437.44","184.0","133","14","133","567760428","-628559854","3.256","23.43",,
"1084477761","3440.36","184.20000000000005","134","14","134","567760711","-628560078","3.247","23.5",,
"1084477762","3443.37","184.60000000000002","134","14","134","567761010","-628560278","3.219","23.5",,
"1084477763","3446.65","184.79999999999995","135","14","135","567761324","-628560479","3.256","23.5",,
"1084477764","3449.48","185.20000000000005","135","14","135","567761617","-628560681","3.228","23.5",,
"1084477765","3452.81","185.60000000000002","136","14","136","567761942","-628560923","3.219","23.5",,
"1084477766","3456.32","185.79999999999995","136","14","136","567762276","-628561160","3.2","23.54",,
"1084477767","3459.58","186.20000000000005","137","14","137","567762607","-628561338","3.172","23.54",,
"1084477768","3463.09","186.60000000000002","137","14","137","567762951","-628561528","3.21","23.54",,
"1084477769","3466.2","187.0","137","14","137","567763277","-628561698","3.182","23.54",,
"1084477770","3469.81","187.39999999999998","137","14","137","567763625","-628561900","3.191","23.54",,
"1084477771","3473.21","187.60000000000002","137","14","137","567763939","-628562119","3.172","26.32",,
"1084477772","3476.09","188.0","137","14","137","567764227","-628562313","3.238","26.32",,
"1084477773","3479.17","188.39999999999998","137","14","137","567764529","-628562502","3.21","26.32",,
"1084477774","3482.13","188.60000000000002","138","14","138","567764821","-628562701","3.219","26.32",,
"1084477775","3485.12","189.0","138","14","138","567765123","-628562923","3.247","26.32",,
"1084477776","3488.48","189.20000000000005","138","14","138","567765459","-628563118","3.21","27.39",,
"1084477777","3491.73","189.60000000000002","138","14","138","567765782","-628563294","3.107","27.39",,
"1084477778","3494.97","190.0","138","14","138","567766112","-628563443","3.135","27.39",,
"1084477779","3498.19","190.20000000000005","138","14","138","567766444","-628563600","3.238","27.39",,
"1084477780","3501.5","190.60000000000002","139","14","139","567766777","-628563782","3.266","27.39",,
"1084477781","3504.84","191.0","139","14","139","567767110","-628563976","3.275","29.28",,
"1084477782","3508.3","191.39999999999998","139","14","139","567767446","-628564178","3.247","29.28",,
"1084477783","3511.64","191.60000000000002","140","14","140","567767786","-628564411","3.443","29.28",,
"1084477784","3515.18","192.20000000000005","140","14","140","567768140","-628564604","3.256","29.28",,
"1084477785","3518.47","192.39999999999998","141","14","141","567768493","-628564757","3.21","29.28",,
"1084477786","3522.2","192.79999999999995","141","14","141","567768864","-628564889","3.135","28.58",,
"1084477787","3525.56","193.0","141","14","141","567769204","-628565024","3.126","28.58",,
"1084477788","3528.81","193.39999999999998","142","15","142","567769531","-628565171","3.182","28.58",,
"1084477789","3531.7","193.79999999999995","142","14","142","567769840","-628565316","3.172","28.58",,
"1084477790","3535.09","194.20000000000005","142","15","142","567770165","-628565529","3.172","28.58",,
"1084477791","3538.19","194.60000000000002","142","14","142","567770496","-628565665","3.21","28.5",,
"1084477792","3541.5","194.79999999999995","142","15","142","567770846","-628565785","3.163","28.5",,
"1084477793","3544.93","195.20000000000005","142","15","142","567771196","-628565913","3.144","28.5",,
"1084477794","3548.23","195.60000000000002","142","15","142","567771534","-628566033","3.154","28.5",,
"1084477795","3551.43","196.0","142","15","142","567771858","-628566149","3.135","28.5",,
"1084477796","3554.4","196.20000000000005","142","15","142","567772159","-628566292","3.126","28.84",,
"1084477797","3557.33","196.60000000000002","142","15","142","567772452","-628566441","3.116","28.84",,
"1084477798","3560.17","196.79999999999995","142","15","142","567772735","-628566618","3.107","28.84",,
"1084477799","3562.93","197.20000000000005","142","15","142","567773023","-628566768","3.107","28.84",,
"1084477800","3565.93","197.60000000000002","142","15","142","567773328","-628566929","3.116","28.84",,
"1084477801","3568.93","197.79999999999995","142","15","142","567773644","-628567069","3.135","30.64",,
"1084477802","3572.22","198.20000000000005","142","15","142","567773994","-628567134","3.247","30.64",,
"1084477803","3575.54","198.39999999999998","141","15","141","567774343","-628567215","3.238","30.64",,
"1084477804","3578.73","198.79999999999995","141","15","141","567774680","-628567324","3.182","30.64",,
"1084477805","3581.89","199.20000000000005","140","15","140","567775020","-628567414","3.144","30.64",,
"1084477806","3585.36","199.39999999999998","140","15","140","567775371","-628567533","3.154","31.45",,
"1084477807","3588.6","200.0","140","15","140","567775702","-628567669","3.163","31.45",,
"1084477808","3591.56","200.20000000000005","140","15","140","567776017","-628567765","3.116","31.45",,
"1084477809","3594.58","200.39999999999998","139","15","139","567776344","-628567843","3.107","31.45",,
"1084477810","3597.82","201.0","139","15","139","567776682","-628567945","3.07","31.45",,
"1084477811","3600.81","201.20000000000005","139","15","139","567777022","-628568030","3.098","30.02",,
"1084477812","3604.72","201.60000000000002","140","15","140","567777405","-628568070","3.079","30.02",,
"1084477813","3607.74","201.79999999999995","140","15","140","567777721","-628568158","3.135","30.02",,
"1084477814","3610.63","202.20000000000005","140","15","140","567778032","-628568250","3.144","30.02",,
"1084477815","3613.8","202.39999999999998","140","15","140","567778361","-628568318","3.163","30.02",,
"1084477816","3616.85","202.79999999999995","140","15","140","567778680","-628568375","3.191","31.43",,
"1084477817","3619.64","203.0","140","15","140","567778986","-628568484","3.191","31.43",,
"1084477818","3622.8","203.39999999999998","140","15","140","567779326","-628568574","3.21","31.43",,
"1084477819","3626.24","203.79999999999995","139","15","139","567779675","-628568671","3.191","31.43",,
"1084477820","3629.13","204.20000000000005","140","15","140","567779992","-628568774","3.154","31.43",,
"1084477821","3632.37","204.60000000000002","140","15","140","567780342","-628568842","3.154","30.4",,
"1084477822","3635.83","204.79999999999995","139","15","139","567780698","-628568927","3.163","30.4",,
"1084477823","3639.19","205.20000000000005","139","15","139","567781037","-628569036","3.163","30.4",,
"1084477824","3642.18","205.39999999999998","140","15","140","567781353","-628569176","3.172","30.4",,
"1084477825","3645.42","205.79999999999995","140","15","140","567781697","-628569260","3.238","30.4",,
"1084477826","3648.79","206.20000000000005","140","15","140","567782047","-628569372","3.35","27.35",,
"1084477827","3652.19","206.20000000000005","140","15","140","567782400","-628569464","3.452","27.35",,
"1084477828","3655.44","206.60000000000002","140","15","140","567782749","-628569556","3.518","27.35",,
"1084477829","3658.85","206.79999999999995","140","15","140","567783114","-628569618","3.546","27.35",,
"1084477830","3662.3","207.20000000000005","140","15","140","567783492","-628569740","3.648","27.35",,
"1084477831","3666.28","207.39999999999998","140","15","140","567783910","-628569812","3.63","28.47",,
"1084477832","3670.28","207.79999999999995","140","15","140","567784322","-628569860","3.667","28.47",,
"1084477833","3673.83","208.0","141","15","141","567784701","-628569989","3.723","28.47",,
"1084477834","3677.63","208.39999999999998","141","15","141","567785101","-628570097","3.76","28.47",,
"1084477835","3681.43","208.60000000000002","141","15","141","567785510","-628570170","3.854","28.47",,
"1084477836","3685.4","208.79999999999995","141","15","141","567785937","-628570267","3.966","28.43",,
"1084477837","3689.63","209.0","141","15","141","567786387","-628570377","4.087","28.43",,
"1084477838","3693.82","209.20000000000005","141","15","141","567786838","-628570491","4.106","28.43",,
"1084477839","3698.35","209.60000000000002","141","15","141","567787320","-628570595","4.245","28.43",,
"1084477840","3703.09","209.79999999999995","141","15","141","567787805","-628570701","4.32","28.43",,
"1084477841","3707.41","210.0","141","15","141","567788266","-628570806","4.413","28.79",,
"1084477842","3711.86","210.20000000000005","141","15","141","567788741","-628570949","4.507","28.79",,
"1084477843","3716.58","210.39999999999998","141","15","141","567789233","-628571076","4.535","28.79",,
"1084477844","3721.14","210.60000000000002","141","15","141","567789710","-628571187","4.516","28.79",,
"1084477845","3725.49","211.0","141","15","141","567790180","-628571315","4.553","28.79",,
"1084477846","3730.07","211.0","141","15","141","567790667","-628571456","4.572","30.22",,
"1084477847","3734.85","211.39999999999998","141","15","141","567791165","-628571598","4.544","30.22",,
"1084477848","3739.61","211.60000000000002","140","15","140","567791657","-628571715","4.525","30.22",,
"1084477849","3743.92","211.79999999999995","140","15","140","567792131","-628571804","4.525","30.22",,
"1084477850","3748.83","212.20000000000005","139","15","139","567792640","-628571883","4.6","30.22",,
"1084477851","3753.38","212.60000000000002","139","15","139","567793125","-628572028","4.684","28.81",,
"1084477852","3758.19","212.79999999999995","139","15","139","567793630","-628572174","4.768","28.81",,
"1084477853","3763.08","212.79999999999995","139","15","139","567794141","-628572359","4.88","28.81",,
"1084477854","3767.98","213.0","139","15","139","567794657","-628572507","4.899","28.81",,
"1084477855","3773.07","213.20000000000005","139","15","139","567795178","-628572623","4.88","28.81",,
"1084477856","3777.65","213.39999999999998","140","15","140","567795662","-628572812","4.917","27.86",,
"1084477857","3782.37","213.79999999999995","140","15","140","567796169","-628572956","4.927","27.86",,
"1084477858","3787.34","214.20000000000005","140","15","140","567796697","-628573070","4.927","27.86",,
"1084477859","3792.29","214.39999999999998","141","15","141","567797210","-628573246","4.861","27.86",,
"1084477860","3797.13","214.79999999999995","141","15","141","567797724","-628573375","4.917","27.86",,
"1084477861","3801.86","215.0","141","15","141","567798241","-628573501","4.955","29.21",,
"1084477862","3807.12","215.20000000000005","141","15","141","567798791","-628573666","5.011","29.21",,
"1084477863","3812.21","215.39999999999998","142","15","142","567799331","-628573837","5.011","29.21",,
"1084477864","3817.69","215.60000000000002","142","15","142","567799899","-628573968","5.039","29.21",,
"1084477865","3823.02","215.79999999999995","141","15","141","567800442","-628574112","5.057","29.21",,
"1084477866","3827.74","216.0","141","15","141","567800944","-628574271","5.02","28.92",,
"1084477867","3832.62","216.20000000000005","141","15","141","567801460","-628574451","5.011","28.92",,
"1084477868","3837.51","216.39999999999998","141","15","141","567801986","-628574622","4.992","28.92",,
"1084477869","3842.78","216.60000000000002","140","15","140","567802536","-628574747","4.936","28.92",,
"1084477870","3847.73","216.79999999999995","140","15","140","567803062","-628574868","4.871","28.92",,
"1084477871","3852.57","217.0","140","15","140","567803579","-628575007","4.824","30.3",,
"1084477872","3857.6","217.39999999999998","139","15","139","567804107","-628575110","4.768","30.3",,
"1084477873","3862.34","217.60000000000002","139","15","139","567804620","-628575126","4.703","30.3",,
"1084477874","3867.16","217.79999999999995","139","15","139","567805131","-628575095","4.572","30.3",,
"1084477875","3871.94","218.0","138","15","138","567805623","-628575086","4.432","30.3",,
"1084477876","3876.03","218.39999999999998","138","15","138","567806063","-628575140","4.348","29.65",,
"1084477877","3879.77","218.60000000000002","137","15","137","567806478","-628575117","4.087","29.65",,
"1084477878","3884.24","219.0","137","15","137","567806953","-628575057","4.301","29.65",,
"1084477879","3888.41","219.39999999999998","137","15","137","567807405","-628574971","4.32","29.65",,
"1084477880","3892.78","219.79999999999995","136","15","136","567807868","-628574823","4.311","29.65",,
"1084477881","3897.2","220.0","136","15","136","567808340","-628574673","4.329","30.39",,
"1084477882","3901.84","220.39999999999998","136","15","136","567808807","-628574476","4.264","30.39",,
"1084477883","3906.0","220.60000000000002","136","15","136","567809249","-628574254","4.245","30.39",,
"1084477884","3910.86","221.20000000000005","136","15","136","567809726","-628574038","4.227","30.39",,
"1084477885","3915.02","221.60000000000002","135","15","135","567810149","-628573807","4.133","30.39",,
"1084477886","3919.24","222.0","135","15","135","567810586","-628573614","4.152","29.71",,
"1084477887","3923.61","222.39999999999998","135","15","135","567811025","-628573384","4.161","29.71",,
"1084477888","3927.94","222.79999999999995","135","15","135","567811456","-628573167","4.152","29.71",,
"1084477889","3931.96","223.0","135","15","135","567811867","-628572922","4.199","29.71",,
"1084477890","3936.13","223.39999999999998","135","15","135","567812295","-628572691","4.133","29.71",,
"1084477891","3940.73","223.79999999999995","135","15","135","567812732","-628572408","4.161","31.22",,
"1084477892","3945.02","224.20000000000005","135","15","135","567813145","-628572144","4.189","31.22",,
"1084477893","3948.98","224.60000000000002","135","15","135","567813546","-628571925","4.255","31.22",,
"1084477894","3952.81","224.79999999999995","136","15","136","567813961","-628571735","4.283","31.22",,
"1084477895","3957.44","225.20000000000005","136","15","136","567814415","-628571496","4.208","31.22",,
"1084477896","3961.61","225.39999999999998","137","15","137","567814849","-628571297","4.217","31.05",,
"1084477897","3966.03","225.79999999999995","137","15","137","567815308","-628571128","4.236","31.05",,
"1084477898","3970.75","226.0","137","15","137","567815776","-628570881","4.413","31.05",,
"1084477899","3975.06","226.39999999999998","138","15","138","567816225","-628570676","4.46","31.05",,
"1084477900","3979.66","226.60000000000002","138","15","138","567816698","-628570457","4.535","31.05",,
"1084477901","3984.51","227.0","138","15","138","567817204","-628570306","4.731","31.33",,
"1084477902","3989.29","227.39999999999998","138","15","138","567817704","-628570172","4.74","31.33",,
"1084477903","3994.04","227.60000000000002","138","15","138","567818213","-628570063","4.833","31.33",,
"1084477904","3999.07","227.79999999999995","138","15","138","567818744","-628569938","4.908","31.33",,
"1084477905","4004.34","228.0","138","15","138","567819288","-628569779","5.048","31.33",,
"1084477906","4009.4","228.20000000000005","138","15","138","567819844","-628569701","5.3","32.7",,
"1084477907","4015.05","228.60000000000002","138","15","138","567820436","-628569674","5.402","32.7",,
"1084477908","4020.59","229.0","138","15","138","567821017","-628569613","5.542","32.7",,
"1084477909","4025.76","229.20000000000005","138","15","138","567821596","-628569580","5.729","32.7",,
"1084477910","4031.89","229.39999999999998","138","15","138","567822237","-628569603","5.906","32.7",,
"1084477911","4037.57","229.60000000000002","138","15","138","567822850","-628569628","5.99","32.7",,
"1084477912","4043.38","229.79999999999995","138","15","138","567823481","-628569679","6.102","32.7",,
"1084477913","4049.32","230.0","138","15","138","567824139","-628569751","6.205","32.7",,
"1084477914","4055.97","230.0","138","15","138","567824843","-628569809","6.261","32.7",,
"1084477915","4062.57","230.20000000000005","138","15","138","567825533","-628569877","6.298","32.7",,
"1084477916","4068.7","230.39999999999998","138","15","138","567826194","-628569982","6.364","32.03",,
"1084477917","4075.13","230.60000000000002","138","15","138","567826878","-628570092","6.429","32.03",,
"1084477918","4081.59","230.79999999999995","137","15","137","567827575","-628570233","6.587","32.03",,
"1084477919","4088.41","231.0","137","15","137","567828288","-628570363","6.578","32.03",,
"1084477920","4094.61","231.20000000000005","137","15","137","567828968","-628570475","6.513","32.03",,
"1084477921","4101.52","231.39999999999998","136","15","136","567829695","-628570603","6.559","31.98",,
"1084477922","4108.33","231.60000000000002","136","15","136","567830418","-628570751","6.737","31.98",,
"1084477923","4115.06","231.79999999999995","136","15","136","567831136","-628570882","6.783","31.98",,
"1084477924","4121.84","231.79999999999995","136","15","136","567831865","-628570997","6.83","31.98",,
"1084477925","4129.0","232.0","135","15","135","567832621","-628571087","6.867","31.98",,
"1084477926","4135.75","232.20000000000005","135","15","135","567833347","-628571202","6.877","30.77",,
"1084477927","4142.69","232.39999999999998","135","15","135","567834088","-628571309","6.839","30.77",,
"1084477928","4149.66","232.60000000000002","135","15","135","567834826","-628571418","6.783","30.77",,
"1084477929","4156.49","232.60000000000002","134","15","134","567835537","-628571603","6.727","30.77",,
"1084477930","4163.06","232.79999999999995","134","15","134","567836233","-628571818","6.783","30.77",,
"1084477931","4170.03","233.0","133","15","133","567836951","-628572113","6.914","31.54",,
"1084477932","4176.95","233.0","133","15","133","567837695","-628572300","7.082","31.54",,
"1084477933","4184.37","233.20000000000005","133","15","133","567838482","-628572406","7.213","31.54",,
"1084477934","4191.78","233.39999999999998","133","15","133","567839273","-628572460","7.381","31.54",,
"1084477935","4199.05","233.60000000000002","132","15","132","567840061","-628572565","7.483","31.54",,
"1084477936","4206.6","233.79999999999995","132","15","132","567840880","-628572695","7.586","31.26",,
"1084477937","4214.84","233.79999999999995","132","15","132","567841749","-628572798","7.782","31.26",,
"1084477938","4222.9","233.79999999999995","132","15","132","567842610","-628572861","7.959","31.26",,
"1084477939","4231.05","234.0","132","15","132","567843479","-628572914","8.052","31.26",,
"1084477940","4239.09","234.0","132","15","132","567844359","-628572969","8.22","31.26",,
"1084477941","4247.8","234.0","132","15","132","567845283","-628573023","8.332","30.68",,
"1084477942","4256.34","234.0","132","15","132","567846199","-628573125","8.444","30.68",,
"1084477943","4265.02","234.20000000000005","132","15","132","567847126","-628573161","8.51","30.68",,
"1084477944","4273.76","234.20000000000005","132","15","132","567848058","-628573201","8.594","30.68",,
"1084477945","4282.36","234.20000000000005","132","15","132","567848984","-628573246","8.696","30.68",,
"1084477946","4291.04","234.20000000000005","132","15","132","567849921","-628573287","8.78","30.46",,
"1084477947","4299.86","234.20000000000005","132","15","132","567850875","-628573267","8.808","30.46",,
"1084477948","4309.15","234.39999999999998","132","15","132","567851852","-628573146","8.901","30.46",,
"1084477949","4317.92","234.39999999999998","132","15","132","567852797","-628573003","8.957","30.46",,
"1084477950","4326.99","234.39999999999998","132","15","132","567853747","-628572765","8.911","30.46",,
"1084477951","4335.57","234.39999999999998","132","15","132","567854658","-628572473","8.762","30.31",,
"1084477952","4344.39","234.39999999999998","132","15","132","567855569","-628572107","8.64","30.31",,
"1084477953","4352.9","234.60000000000002","132","15","132","567856448","-628571705","8.482","30.31",,
"1084477954","4361.65","234.79999999999995","132","15","132","567857314","-628571233","8.323","30.31",,
"1084477955","4369.83","234.79999999999995","132","15","132","567858117","-628570740","8.099","30.31",,
"1084477956","4377.53","235.20000000000005","131","15","131","567858864","-628570224","7.884","29.65",,
"1084477957","4385.1","235.39999999999998","131","15","131","567859586","-628569657","7.707","29.65",,
"1084477958","4392.3","235.79999999999995","131","15","131","567860284","-628569110","7.418","29.65",,
"1084477959","4400.02","236.0","131","15","131","567861011","-628568554","7.315","29.65",,
"1084477960","4407.33","236.39999999999998","130","15","130","567861702","-628568006","7.241","29.65",,
"1084477961","4414.63","236.60000000000002","130","15","130","567862381","-628567466","7.185","29.22",,
"1084477962","4421.38","236.79999999999995","130","15","130","567863020","-628566931","7.054","29.22",,
"1084477963","4428.13","237.20000000000005","130","15","130","567863668","-628566394","6.942","29.22",,
"1084477964","4435.54","237.60000000000002","130","15","130","567864350","-628565867","6.83","29.22",,
"1084477965","4442.11","237.79999999999995","130","15","130","567864981","-628565388","6.811","29.22",,
"1084477966","4448.74","238.20000000000005","130","15","130","567865627","-628564912","6.849","29.32",,
"1084477967","4455.82","238.60000000000002","130","15","130","567866281","-628564373","6.858","29.32",,
"1084477968","4462.72","238.79999999999995","131","15","131","567866911","-628563835","6.83","29.32",,
"1084477969","4469.08","239.20000000000005","131","15","131","567867520","-628563351","6.83","29.32",,
"1084477970","4475.77","239.39999999999998","131","15","131","567868138","-628562822","6.83","29.32",,
"1084477971","4482.13","239.60000000000002","132","15","132","567868738","-628562280","6.802","28.99",,
"1084477972","4488.91","239.79999999999995","132","15","132","567869398","-628561781","6.746","28.99",,
"1084477973","4496.34","240.0","132","15","132","567870099","-628561275","6.802","28.99",,
"1084477974","4503.29","240.0","133","15","133","567870745","-628560763","6.802","28.99",,
"1084477975","4509.84","240.20000000000005","133","15","133","567871374","-628560268","6.849","28.99",,
"1084477976","4516.69","240.20000000000005","133","15","133","567872028","-628559755","6.923","28.78",,
"1084477977","4523.91","240.60000000000002","134","15","134","567872702","-628559225","6.989","28.78",,
"1084477978","4530.85","240.79999999999995","134","15","134","567873352","-628558702","7.026","28.78",,
"1084477979","4537.7","241.0","134","15","134","567873987","-628558143","7.063","28.78",,
"1084477980","4544.61","241.20000000000005","134","14","134","567874634","-628557593","7.063","28.78",,
"1084477981","4551.52","241.39999999999998","134","14","134","567875299","-628557078","6.998","28.78",,
"1084477982","4558.57","241.79999999999995","134","14","134","567875965","-628556525","6.914","30.21",,
"1084477983","4565.87","242.0","134","14","134","567876641","-628555953","6.895","30.21",,
"1084477984","4573.05","242.20000000000005","134","14","134","567877310","-628555390","6.905","30.21",,
"1084477985","4580.35","242.39999999999998","134","14","134","567877977","-628554817","6.933","30.21",,
"1084477986","4587.4","242.60000000000002","134","14","134","567878617","-628554255","6.895","29.59",,
"1084477987","4594.0","242.79999999999995","134","14","134","567879236","-628553763","6.821","29.59",,
"1084477988","4600.32","243.0","133","14","133","567879836","-628553274","6.765","29.59",,
"1084477989","4606.67","243.39999999999998","133","14","133","567880453","-628552787","6.755","29.59",,
"1084477990","4613.58","243.60000000000002","133","14","133","567881102","-628552280","6.737","29.59",,
"1084477991","4620.23","244.0","132","14","132","567881728","-628551756","6.737","29.17",,
"1084477992","4627.12","244.0","132","14","132","567882377","-628551226","6.793","29.17",,
"1084477993","4634.31","244.20000000000005","131","14","131","567883029","-628550659","6.858","29.17",,
"1084477994","4640.94","244.60000000000002","131","14","131","567883650","-628550123","6.849","29.17",,
"1084477995","4647.66","244.79999999999995","130","14","130","567884294","-628549608","6.839","29.17",,
"1084477996","4654.65","245.0","130","14","130","567884963","-628549081","6.867","30.47",,
"1084477997","4661.99","245.20000000000005","130","14","130","567885643","-628548517","6.83","30.47",,
"1084477998","4669.16","245.39999999999998","130","14","130","567886307","-628547957","6.886","30.47",,
"1084477999","4676.34","245.60000000000002","129","14","129","567886978","-628547422","6.979","30.47",,
"1084478000","4683.32","245.79999999999995","129","14","129","567887636","-628546897","7.063","30.47",,
"1084478001","4690.23","246.0","129","14","129","567888282","-628546325","7.147","30.16",,
"1084478002","4697.7","246.0","129","14","129","567888982","-628545768","7.25","30.16",,
"1084478003","4704.8","246.0","129","14","129","567889667","-628545241","7.259","30.16",,
"1084478004","4712.38","246.20000000000005","129","14","129","567890376","-628544670","7.306","30.16",,
"1084478005","4719.78","246.20000000000005","129","14","129","567891071","-628544109","7.306","30.16",,
"1084478006","4727.1","246.39999999999998","129","14","129","567891759","-628543534","7.343","29.95",,
"1084478007","4734.78","246.60000000000002","129","14","129","567892478","-628542980","7.39","29.95",,
"1084478008","4742.05","246.60000000000002","129","14","129","567893171","-628542437","7.465","29.95",,
"1084478009","4749.68","246.79999999999995","129","14","129","567893883","-628541876","7.586","29.95",,
"1084478010","4756.93","246.79999999999995","129","14","129","567894578","-628541300","7.726","29.95",,
"1084478011","4764.76","246.79999999999995","129","14","129","567895317","-628540687","7.81","30.99",,
"1084478012","4773.03","247.0","129","14","129","567896081","-628540073","7.875","30.99",,
"1084478013","4780.83","247.0","129","14","129","567896819","-628539505","7.884","30.99",,
"1084478014","4788.54","247.0","129","14","129","567897558","-628538940","8.024","30.99",,
"1084478015","4796.4","247.0","129","14","129","567898308","-628538318","8.127","30.99",,
"1084478016","4804.85","247.0","129","14","129","567899094","-628537664","8.22","30.99",,
"1084478017","4813.37","247.0","129","14","129","567899872","-628536993","8.295","30.89",,
"1084478018","4821.44","247.0","129","14","129","567900632","-628536346","8.332","30.89",,
"1084478019","4830.04","247.0","129","14","129","567901422","-628535687","8.407","30.89",,
"1084478020","4838.24","247.0","129","14","129","567902176","-628535001","8.491","30.89",,
"1084478021","4846.68","247.0","129","14","129","567902939","-628534281","8.575","31.62",,
"1084478022","4855.03","247.0","129","14","129","567903728","-628533616","8.668","31.62",,
"1084478023","4863.7","247.0","129","14","129","567904550","-628532920","8.799","31.62",,
"1084478024","4873.24","246.79999999999995","128","14","128","567905418","-628532161","9.032","31.62",,
"1084478025","4882.5","246.79999999999995","128","14","128","567906251","-628531392","9.125","31.62",,
"1084478026","4891.5","246.79999999999995","127","14","127","567907067","-628530585","9.256","30.92",,
"1084478027","4901.07","246.60000000000002","127","14","127","567907926","-628529775","9.321","30.92",,
"1084478028","4910.52","246.60000000000002","126","14","126","567908781","-628528983","9.452","30.92",,
"1084478029","4919.98","246.60000000000002","126","14","126","567909629","-628528166","9.517","30.92",,
"1084478030","4929.3","246.39999999999998","126","14","126","567910467","-628527338","9.573","30.92",,
"1084478031","4939.14","246.39999999999998","126","14","126","567911325","-628526462","9.676","30.92",,
"1084478032","4948.47","246.20000000000005","125","14","125","567912153","-628525628","9.639","29.27",,
"1084478033","4957.74","246.20000000000005","125","14","125","567912981","-628524774","9.601","29.27",,
"1084478034","4967.45","246.0","125","14","125","567913832","-628523853","9.667","29.27",,
"1084478035","4977.45","246.0","125","14","125","567914704","-628522932","9.62","29.27",,
"1084478036","4987.53","245.79999999999995","125","14","125","567915592","-628522037","9.676","28.18",,
"1084478037","4997.42","245.79999999999995","124","14","124","567916469","-628521125","9.807","28.18",,
"1084478038","5007.8","245.60000000000002","124","14","124","567917377","-628520202","9.965","28.18",,
"1084478039","5018.04","245.39999999999998","124","14","124","567918258","-628519208","10.161","28.18",,
"1084478040","5028.89","245.20000000000005","123","14","123","567919181","-628518197","10.404","28.18",,
"1084478041","5039.55","245.0","123","14","123","567920088","-628517186","10.6","27.84",,
"1084478042","5050.22","244.79999999999995","123","14","123","567920990","-628516146","10.786","27.84",,
"1084478043","5060.96","244.60000000000002","123","14","123","567921919","-628515130","10.936","27.84",,
"1084478044","5071.98","244.39999999999998","122","14","122","567922874","-628514099","11.104","27.84",,
"1084478045","5083.12","244.20000000000005","122","14","122","567923853","-628513049","11.365","27.84",,
"1084478046","5094.96","244.0","122","14","122","567924878","-628511951","11.673","27.61",,
"1084478047","5106.97","243.79999999999995","122","14","122","567925921","-628510857","11.925","27.61",,
"1084478048","5119.03","243.60000000000002","122","14","122","567926956","-628509703","12.167","27.61",,
