record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1083000294","3700.32","63.39999999999998","15","140","140","26.8","567794382","-628572096","4.665",,
"1083000295","3705.43","63.60000000000002","15","140","140","26.8","567794897","-628572252","4.693",,
"1083000296","3710.09","63.799999999999955","15","140","140","26.8","567795382","-628572400","4.665",,
"1083000297","3714.7","64.0","15","140","140","26.8","567795874","-628572544","4.731",,
"1083000298","3719.52","64.20000000000005","15","140","140","26.52","567796381","-628572698","4.787",,
"1083000299","3724.35","64.20000000000005","15","140","140","26.52","567796892","-628572834","4.787",,
"1083000300","3729.33","64.39999999999998","15","140","140","26.52","567797415","-628572957","4.843",,
"1083000301","3734.14","64.60000000000002","15","139","139","26.52","567797927","-628573088","4.833",,
"1083000302","3739.11","64.79999999999995","15","139","139","26.52","567798455","-628573197","4.861",,
"1083000303","3744.0","65.20000000000005","15","139","139","26.52","567798975","-628573310","4.796",,
"1083000304","3748.88","65.39999999999998","15","139","139","23.59","567799498","-628573414","4.768",,
"1083000305","3754.12","65.60000000000002","15","139","139","23.59","567800034","-628573546","4.787",,
"1083000306","3759.02","65.79999999999995","15","138","138","23.59","567800537","-628573682","4.759",,
"1083000307","3763.73","66.20000000000005","15","138","138","23.59","567801024","-628573823","4.787",,
"1083000308","3768.32","66.60000000000002","15","138","138","23.6","567801496","-628573965","4.768",,
"1083000309","3772.47","66.60000000000002","15","138","138","23.6","567801940","-628574127","4.721",,
"1083000310","3776.73","67.0","15","137","137","23.6","567802402","-628574269","4.684",,
"1083000311","3780.94","67.39999999999998","15","137","137","23.6","567802870","-628574411","4.628",,
"1083000312","3785.8","67.60000000000002","15","137","137","23.6","567803375","-628574521","4.591",,
"1083000313","3790.29","68.0","15","137","137","24.0","567803862","-628574610","4.581",,
"1083000314","3794.62","68.39999999999998","15","137","137","24.0","567804339","-628574682","4.423",,
"1083000315","3799.45","68.79999999999995","15","137","137","24.0","567804839","-628574704","4.348",,
"1083000316","3803.47","69.0","15","137","137","24.0","567805280","-628574734","4.189",,
"1083000317","3807.87","69.39999999999998","15","137","137","24.0","567805741","-628574765","4.143",,
"1083000318","3811.9","69.79999999999995","15","136","136","23.48","567806178","-628574769","4.087",,
"1083000319","3816.04","70.0","15","136","136","23.48","567806621","-628574742","4.106",,
"1083000320","3819.97","70.39999999999998","15","136","136","23.48","567807048","-628574668","4.031",,
"1083000321","3824.18","70.60000000000002","15","135","135","23.48","567807486","-628574541","4.003",,
"1083000322","3828.26","70.79999999999995","15","135","135","23.48","567807901","-628574411","3.891",,
"1083000323","3831.86","71.20000000000005","15","135","135","26.28","567808290","-628574283","3.863",,
"1083000324","3835.83","71.60000000000002","15","135","135","26.28","567808697","-628574164","3.854",,
"1083000325","3839.27","72.0","15","134","134","26.28","567809073","-628574049","3.835",,
"1083000326","3842.92","72.20000000000005","15","134","134","26.28","567809458","-628573878","3.732",,
"1083000327","3846.92","72.20000000000005","15","134","134","26.28","567809857","-628573652","3.714",,
"1083000328","3850.8","72.39999999999998","15","134","134","26.97","567810254","-628573465","3.695",,
"1083000329","3854.77","72.79999999999995","15","134","134","26.97","567810648","-628573256","3.658",,
"1083000330","3858.42","73.39999999999998","15","134","134","26.97","567811028","-628573098","3.63",,
"1083000331","3862.12","73.79999999999995","15","134","134","26.97","567811404","-628572894","3.602",,
"1083000332","3866.22","74.39999999999998","15","134","134","26.97","567811795","-628572677","3.686",,
"1083000333","3869.72","74.79999999999995","15","134","134","27.03","567812143","-628572493","3.695",,
"1083000334","3873.09","75.20000000000005","15","134","134","27.03","567812486","-628572295","3.751",,
"1083000335","3876.42","75.39999999999998","15","134","134","27.03","567812842","-628572116","3.76",,
"1083000336","3880.29","75.60000000000002","15","135","135","27.03","567813237","-628571901","3.788",,
"1083000337","3884.52","75.79999999999995","15","135","135","27.03","567813668","-628571701","3.91",,
"1083000338","3888.69","75.79999999999995","15","135","135","28.26","567814093","-628571470","3.994",,
"1083000339","3893.11","76.0","15","135","135","28.26","567814534","-628571260","3.984",,
"1083000340","3897.21","76.0","15","135","135","28.26","567814950","-628571060","3.984",,
"1083000341","3901.35","76.0","15","135","135","28.26","567815373","-628570880","4.012",,
"1083000342","3905.47","76.0","15","136","136","28.26","567815794","-628570690","4.068",,
"1083000343","3909.51","76.20000000000005","14","136","136","28.29","567816219","-628570523","4.143",,
"1083000344","3913.75","76.20000000000005","15","136","136","28.29","567816662","-628570348","4.208",,
"1083000345","3918.35","76.20000000000005","15","136","136","28.29","567817132","-628570187","4.329",,
"1083000346","3922.7","76.60000000000002","15","136","136","28.29","567817595","-628570035","4.507",,
"1083000347","3927.41","77.0","14","136","136","28.29","567818082","-628569876","4.581",,
"1083000348","3932.11","77.39999999999998","15","136","136","29.09","567818570","-628569762","4.647",,
"1083000349","3936.59","77.39999999999998","15","136","136","29.09","567819046","-628569670","4.749",,
"1083000350","3941.03","77.60000000000002","15","136","136","29.09","567819537","-628569591","4.852",,
"1083000351","3946.23","78.0","15","136","136","29.09","567820080","-628569498","5.001",,
"1083000352","3951.13","78.20000000000005","15","136","136","29.09","567820611","-628569436","5.104",,
"1083000353","3956.29","78.20000000000005","15","136","136","29.24","567821166","-628569361","5.197",,
"1083000354","3961.63","78.20000000000005","15","136","136","29.24","567821738","-628569342","5.309",,
"1083000355","3966.96","78.60000000000002","15","135","135","29.24","567822321","-628569357","5.458",,
"1083000356","3972.69","79.0","14","135","135","29.24","567822932","-628569420","5.542",,
"1083000357","3978.52","79.39999999999998","15","135","135","29.24","567823550","-628569507","5.682",,
"1083000358","3984.41","79.60000000000002","14","134","134","28.94","567824176","-628569587","5.841",,
"1083000359","3990.27","79.79999999999995","14","133","133","28.94","567824811","-628569645","5.99",,
"1083000360","3996.58","79.79999999999995","15","133","133","28.94","567825473","-628569714","6.084",,
"1083000361","4002.51","79.79999999999995","14","133","133","28.94","567826119","-628569799","6.177",,
"1083000362","4008.94","80.0","14","132","132","28.94","567826807","-628569850","6.308",,
"1083000363","4015.38","80.20000000000005","15","132","132","29.92","567827495","-628569922","6.364",,
"1083000364","4022.07","80.39999999999998","15","132","132","29.92","567828200","-628570031","6.522",,
"1083000365","4028.6","80.60000000000002","15","132","132","29.92","567828886","-628570152","6.503",,
"1083000366","4035.05","80.60000000000002","15","132","132","29.92","567829576","-628570275","6.587",,
"1083000367","4041.59","80.60000000000002","14","132","132","29.92","567830277","-628570379","6.699",,
"1083000368","4048.14","80.60000000000002","14","132","132","29.95","567830978","-628570486","6.653",,
"1083000369","4054.85","81.0","15","132","132","29.95","567831690","-628570573","6.643",,
"1083000370","4061.25","81.20000000000005","14","132","132","29.95","567832387","-628570663","6.671",,
"1083000371","4068.02","81.39999999999998","14","132","132","29.95","567833114","-628570753","6.755",,
"1083000372","4074.87","81.60000000000002","14","132","132","29.95","567833837","-628570886","6.755",,
"1083000373","4081.56","81.79999999999995","14","132","132","30.99","567834546","-628571034","6.718",,
"1083000374","4088.15","82.0","14","131","131","30.99","567835251","-628571176","6.699",,
"1083000375","4094.91","82.0","14","131","131","30.99","567835969","-628571329","6.765",,
"1083000376","4101.69","82.0","14","131","131","30.99","567836689","-628571520","6.821",,
"1083000377","4108.46","82.0","14","131","131","30.99","567837424","-628571690","6.914",,
"1083000378","4115.84","82.20000000000005","15","131","131","29.71","567838201","-628571818","6.97",,
"1083000379","4122.98","82.39999999999998","14","130","130","29.71","567838963","-628571961","7.026",,
"1083000380","4130.37","82.39999999999998","14","130","130","29.71","567839748","-628572069","7.185",,
"1083000381","4137.71","82.60000000000002","14","130","130","29.71","567840530","-628572191","7.259",,
"1083000382","4145.07","82.79999999999995","14","130","130","29.71","567841321","-628572316","7.343",,
"1083000383","4152.76","83.0","14","130","130","29.65","567842127","-628572438","7.399",,
"1083000384","4160.05","83.20000000000005","14","130","130","29.65","567842920","-628572449","7.493",,
"1083000385","4167.75","83.39999999999998","14","130","130","29.65","567843743","-628572449","7.53",,
"1083000386","4175.53","83.39999999999998","14","130","130","29.65","567844575","-628572509","7.679",,
"1083000387","4183.33","83.39999999999998","14","130","130","29.65","567845412","-628572623","7.81",,
"1083000388","4191.36","83.39999999999998","14","129","129","29.22","567846270","-628572769","7.987",,
"1083000389","4199.58","83.39999999999998","14","129","129","29.22","567847138","-628572902","8.08",,
"1083000390","4207.64","83.60000000000002","14","128","128","29.22","567848002","-628572990","8.155",,
"1083000391","4215.76","83.79999999999995","14","128","128","29.22","567848878","-628573053","8.211",,
"1083000392","4224.03","83.79999999999995","14","127","127","29.22","567849769","-628573058","8.258",,
"1083000393","4232.55","83.79999999999995","14","127","127","28.93","567850676","-628572982","8.276",,
"1083000394","4240.92","84.0","14","126","126","28.93","567851571","-628572918","8.286",,
"1083000395","4249.28","84.0","14","126","126","28.93","567852466","-628572791","8.323",,
"1083000396","4257.64","84.0","14","125","125","28.93","567853357","-628572626","8.314",,
"1083000397","4266.09","84.0","14","124","124","28.93","567854242","-628572383","8.304",,
"1083000398","4274.18","84.0","14","124","124","29.12","567855082","-628572079","8.118",,
"1083000399","4282.17","84.0","14","123","123","29.12","567855900","-628571731","8.043",,
"1083000400","4289.82","84.0","14","123","123","29.12","567856687","-628571349","7.959",,
"1083000401","4297.45","84.0","14","123","123","29.12","567857456","-628570931","7.819",,
"1083000402","4304.84","84.0","14","122","122","29.12","567858200","-628570495","7.735",,
"1083000403","4312.25","84.20000000000005","14","122","122","27.68","567858946","-628569998","7.67",,
"1083000404","4320.33","84.20000000000005","14","122","122","27.68","567859722","-628569462","7.558",,
"1083000405","4328.02","84.39999999999998","14","122","122","27.68","567860453","-628568909","7.409",,
"1083000406","4335.62","85.0","14","122","122","27.68","567861164","-628568335","7.334",,
"1083000407","4342.96","85.60000000000002","14","122","122","27.68","567861848","-628567757","7.259",,
"1083000408","4350.42","86.20000000000005","14","122","122","27.12","567862534","-628567170","7.157",,
"1083000409","4357.42","86.39999999999998","14","122","122","27.12","567863196","-628566642","7.101",,
"1083000410","4364.47","87.0","14","123","123","27.12","567863851","-628566075","7.026",,
"1083000411","4371.36","87.20000000000005","14","123","123","27.12","567864503","-628565542","6.961",,
"1083000412","4378.39","87.39999999999998","14","123","123","27.12","567865167","-628565024","6.998",,
"1083000413","4385.37","87.60000000000002","14","124","124","27.53","567865819","-628564515","6.951",,
"1083000414","4392.0","87.79999999999995","14","124","124","27.53","567866446","-628563999","6.923",,
"1083000415","4398.87","88.20000000000005","14","125","125","27.53","567867094","-628563473","6.97",,
"1083000416","4405.78","88.79999999999995","14","125","125","27.53","567867755","-628562940","7.054",,
"1083000417","4413.11","89.39999999999998","14","125","125","27.53","567868435","-628562359","7.054",,
"1083000418","4420.33","89.79999999999995","14","126","126","27.53","567869097","-628561771","7.007",,
"1083000419","4427.51","90.0","14","126","126","27.8","567869781","-628561240","7.035",,
"1083000420","4434.71","90.20000000000005","14","126","126","27.8","567870449","-628560684","6.979",,
"1083000421","4441.79","90.60000000000002","14","127","127","27.8","567871115","-628560134","7.017",,
"1083000422","4449.05","91.20000000000005","14","127","127","27.8","567871793","-628559597","7.082",,
"1083000423","4455.92","91.79999999999995","14","128","128","26.41","567872458","-628559079","7.166",,
"1083000424","4463.39","92.20000000000005","14","128","128","26.41","567873155","-628558520","7.231",,
"1083000425","4470.7","92.20000000000005","14","128","128","26.41","567873836","-628557954","7.269",,
"1083000426","4478.08","92.39999999999998","14","128","128","26.41","567874528","-628557389","7.371",,
"1083000427","4485.36","92.60000000000002","14","128","128","26.41","567875209","-628556822","7.399",,
"1083000428","4492.6","92.60000000000002","14","128","128","25.87","567875893","-628556258","7.381",,
"1083000429","4499.96","92.79999999999995","14","128","128","25.87","567876587","-628555711","7.315",,
"1083000430","4507.28","92.79999999999995","14","129","129","25.87","567877266","-628555136","7.259",,
"1083000431","4514.49","93.0","14","129","129","25.87","567877947","-628554582","7.325",,
"1083000432","4521.77","93.0","14","129","129","25.87","567878632","-628554024","7.297",,
"1083000433","4529.12","93.20000000000005","14","129","129","26.69","567879326","-628553465","7.353",,
"1083000434","4536.49","93.20000000000005","14","129","129","26.69","567880022","-628552914","7.325",,
"1083000435","4543.78","93.39999999999998","14","129","129","26.69","567880708","-628552352","7.306",,
"1083000436","4551.18","93.60000000000002","14","129","129","26.69","567881403","-628551783","7.297",,
"1083000437","4558.73","93.79999999999995","14","130","130","26.69","567882102","-628551190","7.362",,
"1083000438","4566.11","94.20000000000005","14","130","130","26.46","567882789","-628550613","7.343",,
"1083000439","4573.41","94.20000000000005","14","130","130","26.46","567883475","-628550046","7.343",,
"1083000440","4580.68","94.39999999999998","14","130","130","26.46","567884159","-628549484","7.297",,
"1083000441","4588.01","94.60000000000002","14","130","130","26.46","567884851","-628548941","7.278",,
"1083000442","4595.13","94.60000000000002","14","130","130","26.46","567885539","-628548420","7.269",,
"1083000443","4602.67","95.0","14","130","130","26.3","567886252","-628547859","7.381",,
"1083000444","4610.3","95.0","14","130","130","26.3","567886970","-628547305","7.455",,
"1083000445","4617.67","95.20000000000005","14","130","130","26.3","567887663","-628546733","7.474",,
"1083000446","4625.26","95.60000000000002","14","130","130","26.3","567888367","-628546125","7.53",,
"1083000447","4632.97","95.60000000000002","14","130","130","26.3","567889087","-628545538","7.586",,
"1083000448","4640.49","95.79999999999995","14","130","130","27.39","567889801","-628544968","7.66",,
"1083000449","4648.16","96.0","14","130","130","27.39","567890524","-628544387","7.67",,
"1083000450","4655.88","96.39999999999998","14","130","130","27.39","567891260","-628543820","7.735",,
"1083000451","4663.85","96.79999999999995","14","130","130","27.39","567892007","-628543218","7.838",,
"1083000452","4671.73","97.20000000000005","14","130","130","27.39","567892752","-628542620","7.931",,
"1083000453","4679.75","97.39999999999998","14","130","130","27.31","567893501","-628542006","8.006",,
"1083000454","4687.7","97.60000000000002","14","130","130","27.31","567894252","-628541389","8.118",,
"1083000455","4695.99","97.79999999999995","14","130","130","27.31","567895030","-628540751","8.23",,
"1083000456","4704.26","98.0","14","130","130","27.31","567895804","-628540116","8.276",,
"1083000457","4712.48","98.0","14","130","130","27.31","567896586","-628539493","8.332",,
"1083000458","4721.08","98.0","14","130","130","27.66","567897405","-628538881","8.482",,
"1083000459","4729.68","98.0","14","130","130","27.66","567898216","-628538196","8.668",,
"1083000460","4738.79","98.20000000000005","14","130","130","27.66","567899064","-628537491","8.827",,
"1083000461","4747.93","98.20000000000005","14","129","129","27.66","567899928","-628536826","9.023",,
"1083000462","4756.97","98.20000000000005","14","129","129","27.66","567900774","-628536122","9.144",,
"1083000463","4766.24","98.20000000000005","14","129","129","27.1","567901625","-628535364","9.303",,
"1083000464","4775.72","97.79999999999995","14","129","129","27.1","567902493","-628534578","9.48",,
"1083000465","4785.35","97.39999999999998","14","129","129","27.1","567903377","-628533792","9.583",,
"1083000466","4795.03","97.39999999999998","14","128","128","27.1","567904272","-628532994","9.779",,
"1083000467","4805.0","97.20000000000005","14","128","128","27.1","567905196","-628532185","9.975",,
"1083000468","4815.28","97.0","14","128","128","27.51","567906144","-628531344","10.152",,
"1083000469","4825.89","96.79999999999995","14","128","128","27.51","567907114","-628530480","10.385",,
"1083000470","4836.49","96.79999999999995","14","128","128","27.51","567908091","-628529598","10.637",,
"1083000471","4847.62","96.79999999999995","14","127","127","27.51","567909094","-628528659","10.889",,
"1083000472","4858.79","96.60000000000002","14","127","127","27.51","567910100","-628527703","11.113",,
"1083000473","4870.18","96.60000000000002","14","127","127","28.97","567911106","-628526690","11.337",,
"1083000474","4881.54","96.60000000000002","14","126","126","28.97","567912110","-628525653","11.514",,
"1083000475","4893.35","96.60000000000002","14","126","126","28.97","567913135","-628524576","11.701",,
"1083000476","4905.03","96.60000000000002","14","125","125","28.97","567914149","-628523478","11.859",,
"1083000477","4916.93","96.60000000000002","14","125","125","28.97","567915179","-628522361","11.971",,
"1083000478","4928.9","96.60000000000002","14","125","125","29.16","567916227","-628521249","12.083",,
"1083000479","4941.15","96.60000000000002","14","125","125","29.16","567917294","-628520110","12.242",,
"1083000480","4953.69","96.20000000000005","14","125","125","29.16","567918376","-628518928","12.428",,
"1083000481","4966.52","96.20000000000005","14","125","125","29.16","567919479","-628517723","12.699",,
"1083000482","4979.51","96.20000000000005","14","125","125","29.16","567920595","-628516498","12.951",,
"1083000483","4992.64","95.79999999999995","14","125","125","30.07","567921717","-628515233","13.175",,
"1083000484","5005.93","95.79999999999995","14","124","124","30.07","567922862","-628513978","13.399",,
"1083000485","5019.57","95.39999999999998","14","124","124","30.07","567924039","-628512689","13.735",,
"1083000486","5033.48","95.20000000000005","14","124","124","30.07","567925253","-628511392","14.061",,
"1083000487","5047.88","95.0","14","123","123","30.07","567926501","-628510052","14.341",,
"1083000488","5062.45","94.60000000000002","14","123","123","29.49","567927762","-628508682","14.584",,
"1083000489","5077.3","94.20000000000005","14","123","123","29.49","567929041","-628507266","14.826",,
"1083000490","5092.47","93.60000000000002","14","122","122","29.49","567930348","-628505844","15.032",,
"1083000491","5107.78","93.0","14","122","122","29.49","567931662","-628504386","15.349",,
"1083000492","5123.36","92.60000000000002","14","121","121","29.49","567933018","-628502918","15.722",,
"1083000493","5139.43","92.0","14","121","121","27.93","567934422","-628501420","16.03",,
"1083000494","5156.08","91.20000000000005","14","120","120","27.93","567935869","-628499880","16.301",,
"1083000495","5172.81","90.60000000000002","14","120","120","27.93","567937323","-628498337","16.515",,
"1083000496","5189.63","89.79999999999995","14","120","120","27.93","567938777","-628496747","16.786",,
"1083000497","5206.73","89.0","14","119","119","27.93","567940261","-628495154","16.991",,
"1083000498","5223.85","88.20000000000005","14","119","119","27.67","567941743","-628493556","17.057",,
"1083000499","5241.08","87.20000000000005","14","119","119","27.67","567943198","-628491893","17.057",,
"1083000500","5258.06","86.39999999999998","14","119","119","27.67","567944654","-628490267","17.029",,
"1083000501","5275.06","85.39999999999998","14","118","118","27.67","567946121","-628488675","16.963",,
"1083000502","5291.81","84.79999999999995","14","118","118","27.67","567947562","-628487095","16.795",,
"1083000503","5308.27","84.20000000000005","14","118","118","28.68","567948984","-628485526","16.609",,
"1083000504","5324.85","83.79999999999995","14","118","118","28.68","567950421","-628483983","16.422",,
"1083000505","5341.21","83.60000000000002","14","118","118","28.68","567951881","-628482546","16.17",,
"1083000506","5357.13","83.39999999999998","14","118","118","28.68","567953362","-628481280","15.881",,
"1083000507","5372.86","83.20000000000005","14","118","118","28.68","567954869","-628480178","15.61",,
"1083000508","5388.09","83.20000000000005","14","118","118","28.96","567956382","-628479239","15.349",,
"1083000509","5403.18","83.20000000000005","14","118","118","28.96","567957909","-628478443","15.032",,
"1083000510","5418.05","83.20000000000005","14","118","118","28.96","567959431","-628477762","14.798",,
"1083000511","5432.65","83.60000000000002","14","118","118","28.96","567960949","-628477229","14.649",,
"1083000512","5446.86","84.0","14","118","118","28.96","567962455","-628476795","14.537",,
"1083000513","5461.06","84.20000000000005","14","118","118","29.54","567963968","-628476476","14.379",,
"1083000514","5474.95","84.60000000000002","14","117","117","29.54","567965462","-628476298","14.033",,
"1083000515","5488.74","85.0","14","118","118","29.54","567966926","-628476359","13.576",,
"1083000516","5501.75","85.20000000000005","14","118","118","29.54","567968330","-628476500","13.287",,
"1083000517","5514.72","85.20000000000005","14","118","118","29.54","567969719","-628476733","13.035",,
"1083000518","5527.55","85.20000000000005","14","118","118","29.54","567971084","-628477042","12.839",,
"1083000519","5540.24","85.20000000000005","14","118","118","29.54","567972427","-628477411","12.634",,
"1083000520","5552.8","85.20000000000005","14","119","119","29.54","567973746","-628477866","12.484",,
"1083000521","5565.38","85.20000000000005","14","119","119","29.54","567975035","-628478422","12.298",,
"1083000522","5577.58","85.20000000000005","14","119","119","29.54","567976272","-628479085","12.233",,
"1083000523","5589.7","85.20000000000005","14","120","120","29.54","567977495","-628479785","12.167",,
"1083000524","5601.89","85.39999999999998","14","120","120","29.54","567978685","-628480574","12.037",,
"1083000525","5613.9","85.60000000000002","14","121","121","29.54","567979823","-628481459","11.831",,
"1083000526","5625.76","86.0","14","121","121","29.54","567980917","-628482405","11.635",,
"1083000527","5637.26","86.39999999999998","14","121","121","29.54","567981947","-628483392","11.346",,
"1083000528","5648.24","86.79999999999995","14","121","121","29.54","567982912","-628484394","11.02",,
"1083000529","5659.18","87.0","14","122","122","29.54","567983856","-628485430","10.898",,
"1083000530","5670.1","87.20000000000005","14","122","122","29.54","567984766","-628486511","10.796",,
"1083000531","5680.87","87.39999999999998","14","122","122","29.54","567985657","-628487597","10.758",,
"1083000532","5691.55","87.60000000000002","14","122","122","29.54","567986560","-628488651","10.749",,
"1083000533","5702.11","87.60000000000002","14","123","123","27.96","567987456","-628489687","10.628",,
"1083000534","5712.79","87.60000000000002","14","123","123","27.96","567988346","-628490744","10.581",,
"1083000535","5723.34","87.60000000000002","14","123","123","27.96","567989228","-628491789","10.544",,
"1083000536","5733.81","87.79999999999995","14","124","124","27.96","567990094","-628492836","10.441",,
"1083000537","5744.1","87.79999999999995","14","124","124","27.96","567990935","-628493889","10.31",,
"1083000538","5754.13","87.79999999999995","14","125","125","27.96","567991760","-628494938","10.189",,
"1083000539","5764.31","87.79999999999995","14","126","126","28.09","567992598","-628495972","10.04",,
"1083000540","5774.39","88.0","14","126","126","28.09","567993431","-628496966","9.891",,
"1083000541","5783.89","88.0","14","127","127","28.09","567994245","-628497912","9.788",,
"1083000542","5793.81","88.20000000000005","14","128","128","28.09","567995073","-628498890","9.723",,
"1083000543","5803.55","88.39999999999998","14","128","128","26.99","567995869","-628499865","9.611",,
"1083000544","5812.84","88.39999999999998","14","128","128","26.99","567996645","-628500800","9.471",,
"1083000545","5821.99","88.39999999999998","14","129","129","26.99","567997397","-628501733","9.209",,
"1083000546","5831.0","88.39999999999998","13","129","129","26.99","567998149","-628502658","9.107",,
"1083000547","5840.04","88.39999999999998","14","129","129","26.99","567998906","-628503568","8.976",,
"1083000548","5849.19","88.60000000000002","13","129","129","26.66","567999668","-628504472","8.929",,
"1083000549","5858.2","88.60000000000002","13","129","129","26.66","568000422","-628505359","8.957",,
"1083000550","5866.78","88.60000000000002","13","129","129","26.66","568001140","-628506251","8.762",,
"1083000551","5875.77","88.79999999999995","13","129","129","26.66","568001867","-628507188","8.734",,
"1083000552","5884.78","89.0","13","129","129","26.66","568002562","-628508187","8.78",,
"1083000553","5893.69","89.0","13","129","129","27.61","568003203","-628509225","8.65",,
"1083000554","5902.35","89.0","13","129","129","27.61","568003802","-628510253","8.416",,
"1083000555","5910.74","89.0","13","129","129","27.61","568004363","-628511280","8.295",,
"1083000556","5918.65","89.0","13","129","129","27.61","568004942","-628512204","8.034",,
"1083000557","5926.23","89.0","13","130","130","27.61","568005542","-628513040","7.763",,
"1083000558","5933.96","89.0","13","130","130","26.67","568006122","-628513911","7.586",,
"1083000559","5941.43","88.79999999999995","13","129","129","26.67","568006708","-628514740","7.483",,
"1083000560","5948.84","88.60000000000002","13","129","129","26.67","568007307","-628515550","7.474",,
"1083000561","5955.85","88.39999999999998","13","128","128","26.67","568007763","-628516477","7.353",,
"1083000562","5963.13","88.39999999999998","13","128","128","26.67","568008013","-628517591","7.325",,
"1083000563","5970.45","88.20000000000005","13","127","127","25.66","568007822","-628518733","7.278",,
"1083000564","5977.96","88.20000000000005","13","126","126","25.66","568007402","-628519772","7.586",,
"1083000565","5986.08","88.20000000000005","13","125","125","25.66","568006926","-628520849","7.912",,
"1083000566","5994.28","87.79999999999995","13","124","124","25.66","568006684","-628522113","8.351",,
"1083000567","6002.94","87.79999999999995","13","123","123","25.66","568006579","-628523472","8.631",,
"1083000568","6011.66","87.60000000000002","13","122","122","24.58","568006477","-628524852","8.957",,
"1083000569","6020.87","87.60000000000002","13","122","122","24.58","568006386","-628526310","9.303",,
"1083000570","6030.54","87.39999999999998","13","122","122","24.58","568006337","-628527841","9.639",,
"1083000571","6040.43","87.0","13","122","122","24.58","568006337","-628529420","9.984",,
"1083000572","6050.86","86.79999999999995","13","122","122","24.58","568006358","-628531068","10.292",,
"1083000573","6061.22","86.39999999999998","13","122","122","25.84","568006440","-628532701","10.404",,
"1083000574","6071.44","86.20000000000005","13","122","122","25.84","568006550","-628534323","10.516",,
"1083000575","6081.88","85.60000000000002","13","122","122","25.84","568006665","-628535971","10.525",,
"1083000576","6092.28","85.0","13","122","122","25.84","568006750","-628537624","10.441",,
"1083000577","6102.86","84.39999999999998","13","122","122","25.84","568006885","-628539280","10.404",,
"1083000578","6113.13","84.0","13","122","122","26.28","568007014","-628540907","10.376",,
"1083000579","6123.57","83.79999999999995","13","122","122","26.28","568007134","-628542555","10.32",,
"1083000580","6133.99","83.20000000000005","13","122","122","26.28","568007268","-628544199","10.329",,
"1083000581","6144.47","83.0","13","122","122","26.28","568007373","-628545846","10.254",,
"1083000582","6154.76","82.79999999999995","13","122","122","26.28","568007465","-628547477","10.236",,
"1083000583","6165.09","82.39999999999998","13","121","121","26.28","568007595","-628549100","10.17",,
"1083000584","6175.26","82.0","13","121","121","25.79","568007736","-628550703","10.161",,
"1083000585","6185.46","82.0","13","121","121","25.79","568007861","-628552318","10.198",,
"1083000586","6195.82","81.79999999999995","13","121","121","25.79","568007999","-628553944","10.17",,
"1083000587","6206.04","81.60000000000002","13","121","121","25.79","568008143","-628555548","10.133",,
"1083000588","6216.24","81.39999999999998","13","121","121","25.85","568008267","-628557151","10.086",,
"1083000589","6226.22","81.39999999999998","13","121","121","25.85","568008357","-628558723","9.947",,
"1083000590","6235.89","81.20000000000005","13","121","121","25.85","568008452","-628560263","9.807",,
"1083000591","6245.89","80.79999999999995","13","121","121","25.85","568008539","-628561848","9.816",,
"1083000592","6256.01","80.79999999999995","13","121","121","25.85","568008629","-628563440","9.872",,
"1083000593","6265.93","80.79999999999995","13","121","121","27.47","568008722","-628565013","9.984",,
"1083000594","6276.16","80.60000000000002","13","121","121","27.47","568008843","-628566624","10.133",,
"1083000595","6286.31","80.39999999999998","13","121","121","27.47","568008961","-628568229","10.245",,
"1083000596","6296.68","80.39999999999998","13","121","121","27.47","568009050","-628569866","10.273",,
"1083000597","6306.83","80.39999999999998","13","121","121","27.47","568009120","-628571471","10.152",,
"1083000598","6316.62","79.79999999999995","13","121","121","26.58","568009191","-628573018","9.779",,
"1083000599","6326.11","79.39999999999998","13","121","121","26.58","568009247","-628574523","9.489",,
"1083000600","6335.26","79.0","13","122","122","26.58","568009268","-628575977","9.163",,
"1083000601","6344.36","79.0","13","122","122","26.58","568009298","-628577411","8.892",,
"1083000602","6353.04","78.79999999999995","13","122","122","26.58","568009319","-628578794","8.734",,
"1083000603","6361.37","78.60000000000002","13","122","122","26.77","568009361","-628580114","8.295",,
"1083000604","6369.16","78.20000000000005","13","123","123","26.77","568009431","-628581338","7.726",,
"1083000605","6376.3","78.20000000000005","13","123","123","26.77","568009525","-628582468","7.269",,
"1083000606","6383.24","77.60000000000002","13","123","123","26.77","568009621","-628583559","6.923",,
"1083000607","6389.88","77.20000000000005","13","124","124","26.77","568009756","-628584611","6.69",,
"1083000608","6396.81","77.0","13","124","124","27.3","568009919","-628585671","6.457",,
"1083000609","6403.32","77.0","13","124","124","27.3","568010085","-628586667","6.298",,
"1083000610","6409.48","77.0","13","125","125","27.3","568010281","-628587607","6.205",,
"1083000611","6415.55","77.0","13","125","125","27.3","568010478","-628588513","5.972",,
"1083000612","6421.39","76.79999999999995","13","125","125","27.3","568010651","-628589411","5.981",,
"1083000613","6427.51","76.79999999999995","13","125","125","28.83","568010834","-628590351","6.224",,
"1083000614","6433.85","76.79999999999995","13","126","126","28.83","568011035","-628591316","6.42",,
"1083000615","6440.48","76.79999999999995","13","126","126","28.83","568011211","-628592340","6.587",,
